state_id,trial_id,task_id,requirement,load_tertile,safe_set_size,reference_action,alternative_action,initial_peak_queue_difference_seconds,peak_step,half_life_50_steps,half_life_25_steps,half_life_10_steps,right_censored
trial_009_ep1_task002,9,2,0.99,medium,28,6,0,0.9037345656199782,1,3.0,3.0,3.0,False
trial_009_ep1_task002,9,2,0.99,medium,28,6,1,0.7835641781617178,1,3.0,3.0,3.0,False
trial_009_ep1_task002,9,2,0.99,medium,28,6,2,0.6030590839624081,2,3.0,4.0,4.0,False
trial_009_ep1_task002,9,2,0.99,medium,28,6,3,1.1185264760567732,1,2.0,2.0,3.0,False
trial_009_ep1_task002,9,2,0.99,medium,28,6,4,0.17638794412122216,1,2.0,2.0,2.0,False
trial_009_ep1_task002,9,2,0.99,medium,28,6,5,0.11447709934222816,2,3.0,3.0,3.0,False
trial_009_ep1_task002,9,2,0.99,medium,28,6,7,2.8058252198384697,1,2.0,2.0,2.0,False
trial_009_ep1_task002,9,2,0.99,medium,28,6,8,2.453160642385373,1,2.0,2.0,2.0,False
trial_009_ep1_task002,9,2,0.99,medium,28,6,9,0.9037345656199782,1,2.0,3.0,3.0,False
trial_009_ep1_task002,9,2,0.99,medium,28,6,10,2.1986489857979734,1,2.0,2.0,3.0,False
trial_009_ep1_task002,9,2,0.99,medium,28,6,11,2.0756897688763045,1,2.0,2.0,3.0,False
trial_009_ep1_task002,9,2,0.99,medium,28,6,12,2.0222610416767512,1,2.0,3.0,3.0,False
trial_009_ep1_task002,9,2,0.99,medium,28,6,13,2.332990254927113,1,2.0,2.0,4.0,False
trial_009_ep1_task002,9,2,0.99,medium,28,6,14,0.7835641781617178,1,3.0,3.0,3.0,False
trial_009_ep1_task002,9,2,0.99,medium,28,6,15,2.0784785983397134,1,2.0,3.0,3.0,False
trial_009_ep1_task002,9,2,0.99,medium,28,6,16,1.9555193814180438,1,2.0,3.0,3.0,False
trial_009_ep1_task002,9,2,0.99,medium,28,6,17,1.902090654218491,1,2.0,3.0,3.0,False
trial_009_ep1_task002,9,2,0.99,medium,28,6,18,0.43089960070862166,1,4.0,4.0,4.0,False
trial_009_ep1_task002,9,2,0.99,medium,28,6,19,1.7258140208866173,1,2.0,3.0,4.0,False
trial_009_ep1_task002,9,2,0.99,medium,28,6,20,1.6028548039649475,1,2.0,2.0,4.0,False
trial_009_ep1_task002,9,2,0.99,medium,28,6,21,1.5494260767653951,1,2.0,3.0,4.0,False
trial_009_ep1_task002,9,2,0.99,medium,28,6,22,0.9393322351032463,2,3.0,3.0,3.0,False
trial_009_ep1_task002,9,2,0.99,medium,28,6,23,0.8248551357610181,2,3.0,3.0,3.0,False
trial_009_ep1_task002,9,2,0.99,medium,28,6,24,0.9393322351032463,2,3.0,3.0,3.0,False
trial_009_ep1_task002,9,2,0.99,medium,28,6,25,1.348343147377548,1,3.0,3.0,3.0,False
trial_009_ep1_task002,9,2,0.99,medium,28,6,26,1.2949144201779956,1,3.0,3.0,3.0,False
trial_009_ep1_task002,9,2,0.99,medium,28,6,27,1.1719552032563259,1,3.0,3.0,3.0,False
trial_009_ep1_task005,9,5,0.999,high,28,5,0,0.0,1,,,,False
trial_009_ep1_task005,9,5,0.999,high,28,5,1,0.0,1,,,,False
trial_009_ep1_task005,9,5,0.999,high,28,5,2,0.0,1,,,,False
trial_009_ep1_task005,9,5,0.999,high,28,5,3,0.0,1,,,,False
trial_009_ep1_task005,9,5,0.999,high,28,5,4,0.0,1,,,,False
trial_009_ep1_task005,9,5,0.999,high,28,5,6,0.0,1,,,,False
trial_009_ep1_task005,9,5,0.999,high,28,5,7,0.0,1,,,,False
trial_009_ep1_task005,9,5,0.999,high,28,5,8,0.0,1,,,,False
trial_009_ep1_task005,9,5,0.999,high,28,5,9,0.0,1,,,,False
trial_009_ep1_task005,9,5,0.999,high,28,5,10,0.0,1,,,,False
trial_009_ep1_task005,9,5,0.999,high,28,5,11,0.0,1,,,,False
trial_009_ep1_task005,9,5,0.999,high,28,5,12,0.0,1,,,,False
trial_009_ep1_task005,9,5,0.999,high,28,5,13,0.0,1,,,,False
trial_009_ep1_task005,9,5,0.999,high,28,5,14,0.0,1,,,,False
trial_009_ep1_task005,9,5,0.999,high,28,5,15,0.0,1,,,,False
trial_009_ep1_task005,9,5,0.999,high,28,5,16,0.0,1,,,,False
trial_009_ep1_task005,9,5,0.999,high,28,5,17,0.0,1,,,,False
trial_009_ep1_task005,9,5,0.999,high,28,5,18,0.0,1,,,,False
trial_009_ep1_task005,9,5,0.999,high,28,5,19,0.0,1,,,,False
trial_009_ep1_task005,9,5,0.999,high,28,5,20,0.0,1,,,,False
trial_009_ep1_task005,9,5,0.999,high,28,5,21,0.0,1,,,,False
trial_009_ep1_task005,9,5,0.999,high,28,5,22,0.0,1,,,,False
trial_009_ep1_task005,9,5,0.999,high,28,5,23,0.0,1,,,,False
trial_009_ep1_task005,9,5,0.999,high,28,5,24,0.0,1,,,,False
trial_009_ep1_task005,9,5,0.999,high,28,5,25,0.0,1,,,,False
