state_id,trial_id,task_id,requirement,load_tertile,safe_set_size,choice,action_index,horizon,effective_horizon,delta_total_queue_length,delta_maximum_server_queue_length,delta_total_backlog_seconds,delta_maximum_server_backlog_seconds,delta_mean_waiting_time_seconds,delta_mean_future_task_latency_seconds,delta_mean_future_task_reward,delta_mean_server_utilization
trial_009_ep1_task002,9,2,0.99,medium,28,Safe Min-Latency,6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_009_ep1_task002,9,2,0.99,medium,28,Safe Min-Latency,6,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_009_ep1_task002,9,2,0.99,medium,28,Safe Min-Latency,6,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_009_ep1_task002,9,2,0.99,medium,28,Safe Min-Latency,6,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_009_ep1_task002,9,2,0.99,medium,28,Safe Min-Latency,6,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_009_ep1_task002,9,2,0.99,medium,28,Next-best immediate,12,1,1,1.0,0.0,2.0222610416767512,0.903734565619978,0.0,0.0,0.0,0.039480828800936896
trial_009_ep1_task002,9,2,0.99,medium,28,Next-best immediate,12,5,5,0.0,0.0,0.0,0.0,-0.02036443395108395,0.0,0.0,-0.004083583430335158
trial_009_ep1_task002,9,2,0.99,medium,28,Next-best immediate,12,10,10,0.0,0.0,0.0,0.0,-0.010182216975542002,0.0,0.0,-0.0012232024010221942
trial_009_ep1_task002,9,2,0.99,medium,28,Next-best immediate,12,20,20,0.0,0.0,0.0,0.0,-0.0056567872086344395,0.0,0.0,-0.000856768732070412
trial_009_ep1_task002,9,2,0.99,medium,28,Next-best immediate,12,50,50,0.0,0.0,0.0,0.0,-0.002036443395108445,0.0,0.0,-0.00033864653236403974
trial_009_ep1_task002,9,2,0.99,medium,28,PPO high probability,27,1,1,1.0,0.0,1.1719552032563259,0.05342872719955283,0.0,0.0,0.0,0.06086062160070255
trial_009_ep1_task002,9,2,0.99,medium,28,PPO high probability,27,5,5,0.0,0.0,0.0,0.0,0.07433999150850515,0.027220243303564873,-2.573002908980726,-0.019964185659416434
trial_009_ep1_task002,9,2,0.99,medium,28,PPO high probability,27,10,10,0.0,0.0,0.0,0.0,0.03716999575425256,0.013610121651782325,-1.2865014544903488,-0.005980100627219681
trial_009_ep1_task002,9,2,0.99,medium,28,PPO high probability,27,20,20,0.0,0.0,0.0,0.0,0.020649997641251472,0.006805060825891385,-0.6432507272451744,-0.004188647134566514
trial_009_ep1_task002,9,2,0.99,medium,28,PPO high probability,27,50,50,0.0,0.0,0.0,0.0,0.007433999150850523,0.0027220243303562874,-0.2573002908980726,-0.0016556052693351697
trial_009_ep1_task002,9,2,0.99,medium,28,PPO sampled,25,1,1,1.0,0.0,1.348343147377548,0.17638794412122216,0.0,0.05342872719955327,-2.0632245546772054,0.07613190217196403
trial_009_ep1_task002,9,2,0.99,medium,28,PPO sampled,25,5,5,0.0,0.0,0.0,0.0,0.07433999150850515,0.03790598874347584,-2.985647819916153,-0.016000707624091115
trial_009_ep1_task002,9,2,0.99,medium,28,PPO sampled,25,10,10,0.0,0.0,0.0,0.0,0.03716999575425256,0.01895299437173792,-1.4928239099580765,-0.004792874767404004
trial_009_ep1_task002,9,2,0.99,medium,28,PPO sampled,25,20,20,0.0,0.0,0.0,0.0,0.020649997641251472,0.00947649718586896,-0.7464119549790382,-0.0033570774828511063
trial_009_ep1_task002,9,2,0.99,medium,28,PPO sampled,25,50,50,0.0,0.0,0.0,0.0,0.007433999150850523,0.003790598874347628,-0.2985647819916153,-0.0013269189290995298
trial_009_ep1_task005,9,5,0.999,high,28,Safe Min-Latency,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_009_ep1_task005,9,5,0.999,high,28,Safe Min-Latency,5,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_009_ep1_task005,9,5,0.999,high,28,Safe Min-Latency,5,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_009_ep1_task005,9,5,0.999,high,28,Safe Min-Latency,5,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_009_ep1_task005,9,5,0.999,high,28,Safe Min-Latency,5,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_009_ep1_task005,9,5,0.999,high,28,Next-best immediate,11,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002741960137504912
trial_009_ep1_task005,9,5,0.999,high,28,Next-best immediate,11,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000635475428674287
trial_009_ep1_task005,9,5,0.999,high,28,Next-best immediate,11,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00034798075486758284
trial_009_ep1_task005,9,5,0.999,high,28,Next-best immediate,11,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00021373623660403407
trial_009_ep1_task005,9,5,0.999,high,28,Next-best immediate,11,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.744073503597072e-05
trial_009_ep1_task005,9,5,0.999,high,28,PPO high probability,27,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015080780756276974
trial_009_ep1_task005,9,5,0.999,high,28,PPO high probability,27,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003495114857708509
trial_009_ep1_task005,9,5,0.999,high,28,PPO high probability,27,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019138941517716501
trial_009_ep1_task005,9,5,0.999,high,28,PPO high probability,27,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011755493013221319
trial_009_ep1_task005,9,5,0.999,high,28,PPO high probability,27,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00048092404269783895
trial_009_ep1_task005,9,5,0.999,high,28,PPO sampled,22,1,1,0.0,0.0,0.0,0.0,0.5861528817840744,0.1290556820466353,-12.858973435666258,-0.009068181892663257
trial_009_ep1_task005,9,5,0.999,high,28,PPO sampled,22,5,5,0.0,0.0,0.0,0.0,0.11723057635681489,0.025811136409327418,-2.5717946871332558,-0.0021016376922168845
trial_009_ep1_task005,9,5,0.999,high,28,PPO sampled,22,10,10,0.0,0.0,0.0,0.0,0.06170030334569204,0.012905568204663709,-1.2858973435666314,-0.0011508383134836153
trial_009_ep1_task005,9,5,0.999,high,28,PPO sampled,22,20,20,0.0,0.0,0.0,0.0,0.03005912214277301,0.006452784102331854,-0.6429486717833157,-0.0007068662465466446
trial_009_ep1_task005,9,5,0.999,high,28,PPO sampled,22,50,50,0.0,0.0,0.0,0.0,0.011723057635681489,0.0025811136409328306,-0.25717946871333197,-0.00028918308449804586
trial_009_ep1_task006,9,6,0.99,low,28,Safe Min-Latency,6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_009_ep1_task006,9,6,0.99,low,28,Safe Min-Latency,6,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_009_ep1_task006,9,6,0.99,low,28,Safe Min-Latency,6,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_009_ep1_task006,9,6,0.99,low,28,Safe Min-Latency,6,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_009_ep1_task006,9,6,0.99,low,28,Safe Min-Latency,6,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_009_ep1_task006,9,6,0.99,low,28,Next-best immediate,12,1,1,0.0,0.0,-0.5538879751665924,-0.5538879751665924,0.0,0.0,0.0,0.04528263860297686
trial_009_ep1_task006,9,6,0.99,low,28,Next-best immediate,12,5,5,0.0,0.0,0.0,0.0,0.34034703939220456,0.0,0.0,-0.00370763769015231
trial_009_ep1_task006,9,6,0.99,low,28,Next-best immediate,12,10,10,0.0,0.0,0.0,0.0,0.18908168855122476,0.0,0.0,-0.002809801627604358
trial_009_ep1_task006,9,6,0.99,low,28,Next-best immediate,12,20,20,0.0,0.0,0.0,0.0,0.08508675984805114,0.0,0.0,-0.001581494333736999
trial_009_ep1_task006,9,6,0.99,low,28,Next-best immediate,12,50,50,0.0,0.0,0.0,0.0,0.034034703939220534,0.0,0.0,-0.0006231874821674421
trial_009_ep1_task006,9,6,0.99,low,28,PPO high probability,27,1,1,0.0,0.0,-2.135207076965176,-2.1352070769651763,0.0,0.0,0.0,0.0622636280790933
