state_id,trial_id,task_id,requirement,load_tertile,safe_set_size,safe_set_empty,effective_set_size,total_backlog_seconds,maximum_backlog_seconds,estimated_min_latency,myopic_action,ppo_sampled_action,ppo_high_probability_action,critic_value,snapshot_digest,state_feature_0,state_feature_1,state_feature_2,state_feature_3,state_feature_4,state_feature_5,state_feature_6,state_feature_7,state_feature_8,state_feature_9,state_feature_10,state_feature_11,state_feature_12,state_feature_13,state_feature_14,state_feature_15,state_feature_16,state_feature_17,state_feature_18,state_feature_19,state_feature_20,state_feature_21,state_feature_22,state_feature_23,state_feature_24,state_feature_25,state_feature_26,state_feature_27,state_feature_28,state_feature_29,state_feature_30,state_feature_31,state_feature_32,state_feature_33,state_feature_34
trial_009_ep1_task002,9,2,0.99,medium,28,False,28,0.5373257166143425,0.4514745081049216,1.3358726264455616,6,25,27,42.866783142089844,8d9ec11b89a058d8a60125e608cc5481ca49fe9fcbd52648ebc4d32c1d89c22b,1.0,0.7858735918998718,0.6118251085281372,0.3553605377674103,0.2618909776210785,0.12416132539510727,0.07396519929170609,0.0,0.0,0.10000000149011612,0.20000000298023224,0.4000000059604645,0.5,0.699999988079071,0.800000011920929,1.0,0.10142134130001068,0.021011829376220703,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333358168602,0.5833333134651184,0.25,0.8333333134651184,0.0,0.5,1.0,0.3333333432674408,0.03841191902756691,0.4000000059604645,0.3333333432674408
trial_009_ep1_task005,9,5,0.999,high,28,False,28,3.3710105435125755,1.8107514905395403,0.5887116241218906,5,22,27,42.86717224121094,88565ad3afe0097972da85ad637e2f9a32faf02e055fa80e9a0ef0f68aa01514,1.0,0.7858735918998718,0.6118251085281372,0.3553605377674103,0.2618909776210785,0.12416132539510727,0.07396519929170609,0.0,0.0,0.10000000149011612,0.20000000298023224,0.4000000059604645,0.5,0.699999988079071,0.800000011920929,1.0,0.0,0.0,0.0,0.2806090712547302,0.31162089109420776,0.0,0.0,0.0,0.0833333358168602,0.5833333134651184,0.25,0.8333333134651184,0.0,0.5,1.0,0.3333333432674408,0.5179276466369629,0.02222222276031971,0.6666666865348816
trial_009_ep1_task006,9,6,0.99,low,28,False,28,0.0,0.0,2.4555854079828174,6,25,27,42.86698913574219,aa6b52008b9e2f9ae00bf5827d71b274aad2e96e5b04e2f2fe7b6bd0ec4301cf,1.0,0.7858735918998718,0.6118251085281372,0.3553605377674103,0.2618909776210785,0.12416132539510727,0.07396519929170609,0.0,0.0,0.10000000149011612,0.20000000298023224,0.4000000059604645,0.5,0.699999988079071,0.800000011920929,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333358168602,0.5833333134651184,0.25,0.8333333134651184,0.0,0.5,1.0,0.3333333432674408,0.27783748507499695,0.8444444537162781,0.3333333432674408
trial_009_ep1_task007,9,7,0.9,high,28,False,28,4.4637954352701374,2.3414487079984987,1.9252442939352221,6,11,27,42.86700439453125,e3d40dcf36aabf16cb197f4a12b599c098e2c839dbfb84cfab2354369cf2d906,1.0,0.7858735918998718,0.6118251085281372,0.3553605377674103,0.2618909776210785,0.12416132539510727,0.07396519929170609,0.0,0.0,0.10000000149011612,0.20000000298023224,0.4000000059604645,0.5,0.699999988079071,0.800000011920929,1.0,0.0,0.0,0.0,0.0,0.0,0.3692293167114258,0.3466557562351227,0.0,0.0833333358168602,0.5833333134651184,0.25,0.8333333134651184,0.0,0.5,1.0,0.3333333432674408,0.41715526580810547,0.5777778029441833,0.0
trial_009_ep1_task009,9,9,0.9,high,28,False,28,5.2879971224240085,2.889211952489619,1.6396430828780946,6,18,27,42.867061614990234,0595e212d2e10b0ebf88446e535f7bdd4df5833da272f441078675fac163a293,1.0,0.7858735918998718,0.6118251085281372,0.3553605377674103,0.2618909776210785,0.12416132539510727,0.07396519929170609,0.0,0.0,0.10000000149011612,0.20000000298023224,0.4000000059604645,0.5,0.699999988079071,0.800000011920929,1.0,0.0,0.1904141902923584,0.0,0.0,0.0,0.2671290934085846,0.4193820655345917,0.0,0.0833333358168602,0.5833333134651184,0.25,0.8333333134651184,0.0,0.5,1.0,0.3333333432674408,0.5459528565406799,0.42222222685813904,0.0
trial_009_ep1_task011,9,11,0.9999,low,6,False,6,0.0,0.0,2.205704999673081,21,19,27,42.86711120605469,267fc39452e1210a0bcb2327f7f4085115514b7f4fdae94a009b75ffc4d9a9bd,1.0,0.7858735918998718,0.6118251085281372,0.3553605377674103,0.2618909776210785,0.12416132539510727,0.07396519929170609,0.0,0.0,0.10000000149011612,0.20000000298023224,0.4000000059604645,0.5,0.699999988079071,0.800000011920929,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333358168602,0.5833333134651184,0.25,0.8333333134651184,0.0,0.5,1.0,0.3333333432674408,0.07807666808366776,0.7777777910232544,1.0
trial_009_ep1_task012,9,12,0.999,medium,28,False,28,1.0484954392003276,0.7567576075864824,1.5955456956897085,5,5,27,42.86719512939453,a0fae613cd8fd51d1e3d5813f72666fe4412e3efa4fad5ee3ec1c2c532144214,1.0,0.7858735918998718,0.6118251085281372,0.3553605377674103,0.2618909776210785,0.12416132539510727,0.07396519929170609,0.0,0.0,0.10000000149011612,0.20000000298023224,0.4000000059604645,0.5,0.699999988079071,0.800000011920929,1.0,0.0,0.0,0.0,0.159091055393219,0.0,0.06797661632299423,0.0,0.0,0.0833333358168602,0.5833333134651184,0.25,0.8333333134651184,0.0,0.5,1.0,0.3333333432674408,0.7258930802345276,0.4000000059604645,0.6666666865348816
trial_009_ep1_task013,9,13,0.999,medium,28,False,28,0.702736071120353,0.583877923546495,0.9865316129314599,5,23,27,42.86701202392578,fc18945f6b109e4a133b30fe25a8cc1e09fa571cb844148f40501a29ecb94640,1.0,0.7858735918998718,0.6118251085281372,0.3553605377674103,0.2618909776210785,0.12416132539510727,0.07396519929170609,0.0,0.0,0.10000000149011612,0.20000000298023224,0.4000000059604645,0.5,0.699999988079071,0.800000011920929,1.0,0.0,0.0,0.0,0.12737640738487244,0.0,0.028857063502073288,0.0,0.0,0.0833333358168602,0.5833333134651184,0.25,0.8333333134651184,0.0,0.5,1.0,0.3333333432674408,0.3625127971172333,0.20000000298023224,0.6666666865348816
trial_009_ep1_task017,9,17,0.99,low,28,False,28,0.0,0.0,1.077977382891575,5,19,27,42.86695861816406,b84c5eaa632430957330327feb244e6108e10f1e851ef06e5378bc0f4f10ef85,1.0,0.7858735918998718,0.6118251085281372,0.3553605377674103,0.2618909776210785,0.12416132539510727,0.07396519929170609,0.0,0.0,0.10000000149011612,0.20000000298023224,0.4000000059604645,0.5,0.699999988079071,0.800000011920929,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333358168602,0.5833333134651184,0.25,0.8333333134651184,0.0,0.5,1.0,0.3333333432674408,0.6673319935798645,0.20000000298023224,0.3333333432674408
trial_009_ep1_task020,9,20,0.9999,low,18,False,18,0.06574368129307118,0.06574368129307118,1.2739384922129915,5,11,27,42.86711502075195,cf34f9eb308c10938fad28587edb199f3c6a4a0e9a851eda6c5c11b78e9f180f,1.0,0.7858735918998718,0.6118251085281372,0.3553605377674103,0.2618909776210785,0.12416132539510727,0.07396519929170609,0.0,0.0,0.10000000149011612,0.20000000298023224,0.4000000059604645,0.5,0.699999988079071,0.800000011920929,1.0,0.0,0.0,0.01617014966905117,0.0,0.0,0.0,0.0,0.0,0.0833333358168602,0.5833333134651184,0.25,0.8333333134651184,0.0,0.5,1.0,0.3333333432674408,0.3946097791194916,0.31111112236976624,1.0
trial_009_ep1_task021,9,21,0.9,low,28,False,28,0.03701573414379311,0.03701573414379311,2.0493910938799216,6,8,27,42.866737365722656,70e17690c3bcd5f1f6dd1914a2a25f25597f3f9b0576ccdf40dfa21511c7ea08,1.0,0.7858735918998718,0.6118251085281372,0.3553605377674103,0.2618909776210785,0.12416132539510727,0.07396519929170609,0.0,0.0,0.10000000149011612,0.20000000298023224,0.4000000059604645,0.5,0.699999988079071,0.800000011920929,1.0,0.0,0.0,0.009169083088636398,0.0,0.0,0.0,0.0,0.0,0.0833333358168602,0.5833333134651184,0.25,0.8333333134651184,0.0,0.5,1.0,0.3333333432674408,0.165448859333992,0.6888889074325562,0.0
trial_009_ep1_task024,9,24,0.9,high,28,False,28,5.477296919891803,3.079165244163431,2.12358118275392,6,12,27,42.86699676513672,f3855ed4fce0e104c0f9e0436ce8deb5d228e21400ec26acbc4ecf8468a95eb5,1.0,0.7858735918998718,0.6118251085281372,0.3553605377674103,0.2618909776210785,0.12416132539510727,0.07396519929170609,0.0,0.0,0.10000000149011612,0.20000000298023224,0.4000000059604645,0.5,0.699999988079071,0.800000011920929,1.0,0.0,0.37481749057769775,0.0,0.43496161699295044,0.0,0.0,0.0,0.0,0.0833333358168602,0.5833333134651184,0.25,0.8333333134651184,0.0,0.5,1.0,0.3333333432674408,0.013829031959176064,0.7555555701255798,0.0
