state_id,trial_id,task_id,requirement,load_tertile,safe_set_size,action_source,myopic_action,ppo_action,same_action,myopic_estimated_latency,ppo_estimated_latency,immediate_latency_gap,reliability_gap,rho_gap,q_ml_h1,q_ppo_h1,q_gap_ppo_minus_ml_h1,justified_h1,q_ml_h5,q_ppo_h5,q_gap_ppo_minus_ml_h5,justified_h5,q_ml_h10,q_ppo_h10,q_gap_ppo_minus_ml_h10,justified_h10,q_ml_h20,q_ppo_h20,q_gap_ppo_minus_ml_h20,justified_h20,q_ml_h50,q_ppo_h50,q_gap_ppo_minus_ml_h50,justified_h50
trial_009_ep1_task002,9,2,0.99,medium,28,PPO sampled,6,25,False,1.3358726264455616,1.3893013536451146,0.05342872719955305,8.05669301838785e-05,0.32454305467919664,86.59999372087208,86.59999372087208,0.0,False,370.8017756880836,357.3663604984609,-13.435415189622688,False,505.4829621674289,492.04754697780623,-13.435415189622688,False,653.473616357025,640.0382011674023,-13.435415189622631,False,731.9639286268655,718.5285134372429,-13.435415189622631,False
trial_009_ep1_task002,9,2,0.99,medium,28,PPO high probability,6,27,False,1.3358726264455616,1.3358726264455616,0.0,9.391184438678479e-05,0.10131684153766508,86.59999372087208,86.59999372087208,0.0,False,370.8017756880836,359.2232625976704,-11.578513090413196,False,505.4829621674289,493.9044490770157,-11.578513090413196,False,653.473616357025,641.8951032666118,-11.57851309041314,False,731.9639286268655,720.3854155364523,-11.57851309041314,False
trial_009_ep1_task005,9,5,0.999,high,28,PPO sampled,5,22,False,0.5887116241218906,0.7177673061685271,0.12905568204663653,-9.123781887221405e-06,0.053349807883639244,159.2773104171891,146.41833698152286,-12.858973435666258,False,284.02665317347817,271.1676797378119,-12.858973435666258,False,414.82192789579614,401.9629544601299,-12.858973435666258,False,593.698725278599,580.8397518429327,-12.858973435666258,False,656.6273446099107,643.7683711742444,-12.858973435666258,False
trial_009_ep1_task005,9,5,0.999,high,28,PPO high probability,5,27,False,0.5887116241218906,0.5887116241218906,0.0,4.055203815411801e-06,-0.011458316075716263,159.2773104171891,159.2773104171891,0.0,False,284.02665317347817,284.02665317347817,0.0,False,414.82192789579614,414.82192789579614,0.0,False,593.698725278599,593.698725278599,0.0,False,656.6273446099107,656.6273446099107,0.0,False
trial_009_ep1_task006,9,6,0.99,low,28,PPO sampled,6,25,False,2.4555854079828174,2.572240133678579,0.11665472569576174,0.0002769670920300671,0.32454305467919664,0.0,0.0,0.0,False,240.4732905846329,205.27539472541577,-35.19789585921714,False,345.33593443660914,310.13803857739197,-35.19789585921717,False,517.8883568163392,482.69046095712207,-35.19789585921711,False,588.1458999469278,552.9480040877106,-35.19789585921717,False
trial_009_ep1_task006,9,6,0.99,low,28,PPO high probability,6,27,False,2.4555854079828174,2.4555854079828174,0.0,0.00032330393455981543,0.10131684153766508,0.0,0.0,0.0,False,240.4732905846329,221.75743228935386,-18.715858295279048,False,345.33593443660914,326.62007614133006,-18.715858295279077,False,517.8883568163392,499.17249852106016,-18.71585829527902,False,588.1458999469278,569.4300416516487,-18.715858295279077,False
trial_009_ep1_task007,9,7,0.9,high,28,PPO sampled,6,11,False,1.9252442939352221,3.118377253329996,1.1931329593947737,6.785823814792202e-05,0.12641717597777652,0.0,0.0,0.0,False,253.83391273374872,228.08377191712862,-25.750140816620103,False,457.1155557650288,431.36541494840867,-25.750140816620103,False,569.5174694599694,543.7673286433494,-25.750140816620046,False,640.1368120251872,614.3866712085671,-25.750140816620046,False
trial_009_ep1_task007,9,7,0.9,high,28,PPO high probability,6,27,False,1.9252442939352221,1.9252442939352221,0.0,0.00016957015989882418,0.10131684153766508,0.0,0.0,0.0,False,253.83391273374872,249.35167723643596,-4.482235497312757,False,457.1155557650288,452.633320267716,-4.482235497312786,False,569.5174694599694,565.0352339626567,-4.482235497312786,False,640.1368120251872,635.6545765278744,-4.482235497312786,False
trial_009_ep1_task009,9,9,0.9,high,28,PPO sampled,6,18,False,1.6396430828780946,2.007381102871111,0.36773801999301625,3.840820869038808e-05,0.08904541815948262,149.9148901709819,140.36191826809304,-9.552971902888856,False,241.36209714642024,231.8091252435314,-9.552971902888828,False,492.3270885430623,482.7741166401735,-9.552971902888828,False,657.337781866019,647.7848099631301,-9.552971902888885,False,719.4758540125875,709.9228821096987,-9.552971902888885,False
trial_009_ep1_task009,9,9,0.9,high,28,PPO high probability,6,27,False,1.6396430828780946,1.6396430828780946,0.0,0.00010217794731914864,0.10131684153766508,149.9148901709819,149.9148901709819,0.0,False,241.36209714642024,241.36209714642024,0.0,False,492.3270885430623,492.3270885430623,0.0,False,657.337781866019,657.337781866019,0.0,False,719.4758540125875,719.4758540125875,0.0,False
trial_009_ep1_task011,9,11,0.9999,low,6,PPO sampled,21,19,False,2.205704999673081,2.5292597476189433,0.32355474794586225,-5.341544365655704e-05,0.10440961782037295,51.22856342993059,0.0,-51.22856342993059,False,205.86037300799282,177.58580814573696,-28.274564862255858,False,410.26431086558625,381.9897460033304,-28.27456486225583,False,549.602681870465,521.3281170082091,-28.27456486225583,False,618.5384622278943,590.2638973656385,-28.27456486225583,False
trial_009_ep1_task011,9,11,0.9999,low,6,PPO high probability,21,27,False,2.205704999673081,2.205704999673081,0.0,8.2798354266167e-06,0.02773101621432894,51.22856342993059,51.22856342993059,0.0,False,205.86037300799282,205.86037300799282,0.0,False,410.26431086558625,410.26431086558625,0.0,False,549.602681870465,549.602681870465,0.0,False,618.5384622278943,618.5384622278943,0.0,False
trial_009_ep1_task012,9,12,0.999,medium,28,PPO sampled,5,5,True,1.5955456956897085,1.5955456956897085,0.0,0.0,0.0,0.0,0.0,0.0,False,344.25924745767077,344.25924745767077,0.0,False,424.4330511148115,424.4330511148115,0.0,False,579.2534633424544,579.2534633424544,0.0,False,656.7528456088165,656.7528456088165,0.0,False
trial_009_ep1_task012,9,12,0.999,medium,28,PPO high probability,5,27,False,1.5955456956897085,1.5955456956897085,0.0,5.8822956376713975e-05,-0.011458316075716263,0.0,0.0,0.0,False,344.25924745767077,344.25924745767077,0.0,False,424.4330511148115,424.4330511148115,0.0,False,579.2534633424544,579.2534633424544,0.0,False,656.7528456088165,656.7528456088165,0.0,False
trial_009_ep1_task013,9,13,0.999,medium,28,PPO sampled,5,23,False,0.9865316129314599,0.9865316129314599,0.0,6.314355317171838e-06,0.1863474661271652,0.0,0.0,0.0,False,361.5240169819195,382.5102749529675,20.98625797104802,False,450.6060210454092,471.5922790164572,20.98625797104802,False,630.1346776119649,651.1209355830129,20.986257971047962,False,709.215109998837,730.2013679698849,20.986257971047962,False
trial_009_ep1_task013,9,13,0.999,medium,28,PPO high probability,5,27,False,0.9865316129314599,0.9865316129314599,0.0,2.1944232041160028e-05,-0.011458316075716263,0.0,0.0,0.0,False,361.5240169819195,398.57604867374494,37.05203169182545,False,450.6060210454092,487.65805273723464,37.05203169182545,False,630.1346776119649,667.1867093037903,37.05203169182539,False,709.215109998837,746.2671416906624,37.05203169182539,False
