state_id,trial_id,task_id,action_index,snapshot_match,prefix_match,arrival_stream_match,hazard_match,safe_mask_size,effective_set_size
trial_009_ep1_task002,9,2,0,True,True,True,True,28,28
trial_009_ep1_task002,9,2,1,True,True,True,True,28,28
trial_009_ep1_task002,9,2,2,True,True,True,True,28,28
trial_009_ep1_task002,9,2,3,True,True,True,True,28,28
trial_009_ep1_task002,9,2,4,True,True,True,True,28,28
trial_009_ep1_task002,9,2,5,True,True,True,True,28,28
trial_009_ep1_task002,9,2,6,True,True,True,True,28,28
trial_009_ep1_task002,9,2,7,True,True,True,True,28,28
trial_009_ep1_task002,9,2,8,True,True,True,True,28,28
trial_009_ep1_task002,9,2,9,True,True,True,True,28,28
trial_009_ep1_task002,9,2,10,True,True,True,True,28,28
trial_009_ep1_task002,9,2,11,True,True,True,True,28,28
trial_009_ep1_task002,9,2,12,True,True,True,True,28,28
trial_009_ep1_task002,9,2,13,True,True,True,True,28,28
trial_009_ep1_task002,9,2,14,True,True,True,True,28,28
trial_009_ep1_task002,9,2,15,True,True,True,True,28,28
trial_009_ep1_task002,9,2,16,True,True,True,True,28,28
trial_009_ep1_task002,9,2,17,True,True,True,True,28,28
trial_009_ep1_task002,9,2,18,True,True,True,True,28,28
trial_009_ep1_task002,9,2,19,True,True,True,True,28,28
trial_009_ep1_task002,9,2,20,True,True,True,True,28,28
trial_009_ep1_task002,9,2,21,True,True,True,True,28,28
trial_009_ep1_task002,9,2,22,True,True,True,True,28,28
trial_009_ep1_task002,9,2,23,True,True,True,True,28,28
trial_009_ep1_task002,9,2,24,True,True,True,True,28,28
trial_009_ep1_task002,9,2,25,True,True,True,True,28,28
trial_009_ep1_task002,9,2,26,True,True,True,True,28,28
trial_009_ep1_task002,9,2,27,True,True,True,True,28,28
trial_009_ep1_task005,9,5,0,True,True,True,True,28,28
trial_009_ep1_task005,9,5,1,True,True,True,True,28,28
trial_009_ep1_task005,9,5,2,True,True,True,True,28,28
