policy,server_id,selection_count,primary_count,backup_count,utilization,mean_queue_length,p95_queue_length,mean_waiting_time,busy_time,observation_time,replica_wait_count
masked_pair_stochastic,1,634,634,0,0.19330429833546442,0.031212102531646684,0.0,0.402162793943504,1579.1000000000006,8168.98544728476,634
masked_pair_stochastic,2,655,588,67,0.17795689343656104,0.02400569994197491,0.0,0.2993926923326377,1453.727272727272,8168.98544728476,655
masked_pair_stochastic,3,766,629,137,0.2004838924697023,0.0403711313692295,0.0,0.4305367945765758,1637.750000000001,8168.98544728476,766
masked_pair_stochastic,4,1026,732,294,0.2300512990766018,0.0446737772937595,0.0,0.3556914586627306,1879.285714285714,8168.98544728476,1026
masked_pair_stochastic,5,981,584,397,0.21008728820424538,0.03234636593626336,0.0,0.26935473252383574,1716.1999999999998,8168.98544728476,981
masked_pair_stochastic,6,1128,521,607,0.21958231134792525,0.04089894033898578,0.0,0.29619046847388525,1793.7647058823525,8168.98544728476,1128
masked_pair_stochastic,7,1315,312,1003,0.24363150541340975,0.04928598832320688,0.0,0.30617225959492295,1990.2222222222224,8168.98544728476,1315
masked_pair_stochastic,8,1495,0,1495,0.2577676277658079,0.056509725722309605,0.0,0.3087806869937126,2105.7,8168.98544728476,1495
