episode,transitions,first_minibatch_ratio_max_abs_error,ratio_min,ratio_max,mean_masked_entropy
1,200,0.0,0.9906346797943115,1.01326584815979,3.173512428998947
2,200,0.0,0.9925477504730225,1.0074293613433838,2.2640153765678406
3,200,0.0,0.9966624975204468,1.0031018257141113,2.770308941602707
4,200,0.0,0.9964693188667297,1.0025866031646729,3.0270012617111206
5,200,0.0,0.9959083199501038,1.0040464401245117,3.126993328332901
6,200,0.0,0.9960562586784363,1.003287672996521,2.762226700782776
7,200,0.0,0.9967449307441711,1.001521348953247,3.091934949159622
8,200,0.0,0.9951231479644775,1.0041489601135254,2.35952165722847
9,200,0.0,0.9955282211303711,1.0032563209533691,2.9398257732391357
10,200,0.0,0.997929573059082,1.0037224292755127,2.979019373655319
11,200,0.0,0.9985522031784058,1.0011680126190186,2.738548368215561
12,200,0.0,0.9974269866943359,1.0027333498001099,3.1041603684425354
13,200,0.0,0.9979084134101868,1.0019158124923706,2.653000086545944
14,200,0.0,0.9986379146575928,1.0007500648498535,3.0853054225444794
15,200,0.0,0.9988695979118347,1.001071572303772,3.0431946516036987
16,200,0.0,0.9987812042236328,1.0017180442810059,3.1513494551181793
17,200,0.0,0.9988731741905212,1.0011190176010132,2.741398900747299
18,200,0.0,0.9980523586273193,1.0020852088928223,2.4654886424541473
19,200,0.0,0.9969764351844788,1.0031039714813232,2.5503621101379395
20,200,0.0,0.9955037832260132,1.0028643608093262,2.436701089143753
21,200,0.0,0.9956592917442322,1.0033290386199951,3.0389072597026825
22,200,0.0,0.9958299398422241,1.0043569803237915,2.972386062145233
23,200,0.0,0.9941584467887878,1.0052225589752197,3.1520664393901825
24,200,0.0,0.9952678680419922,1.0040582418441772,3.0595910251140594
25,200,0.0,0.9969466924667358,1.002394199371338,2.749112457036972
26,200,0.0,0.9961901903152466,1.0031403303146362,2.9942295253276825
27,200,0.0,0.9921576380729675,1.0053205490112305,2.960931569337845
28,200,0.0,0.995674192905426,1.0036283731460571,2.735083729028702
29,200,0.0,0.9964374899864197,1.0039302110671997,2.743861109018326
30,200,0.0,0.9956419467926025,1.004831314086914,2.7991150319576263
31,200,0.0,0.9973903298377991,1.0036996603012085,2.427456319332123
32,200,0.0,0.995759904384613,1.0045857429504395,2.66751766204834
