episode,episode_reward,episode_total_delay
1,12078.76784044666,427.91453024692737
2,10755.04123283433,425.01938569916877
3,11646.709732393083,411.238324546405
4,12234.772913806113,419.77160423150735
5,12284.550189561813,413.02718523339087
6,12118.732582570743,413.70973838044057
7,12186.170315048497,423.13387389438486
8,9823.050137116927,433.43226606524365
9,12563.751192079239,399.4666038247385
10,12301.448512720164,421.9318882516714
11,10955.041005278328,437.0014973443157
12,12303.047542391127,413.8984596719749
13,12047.189978545213,411.73856906491545
14,12622.882039399658,393.6372971818835
15,12082.967364535338,424.2192485601338
16,12541.843649120363,404.77547054266955
17,12229.417300991327,437.11808061312655
18,10593.623750362807,414.02267450142114
19,12271.365743752465,402.53148653223076
20,10072.45061640876,405.20259969915924
21,12385.735164210166,413.6311899616979
22,12308.420623836875,413.00107212927674
23,12311.685966751835,412.6990786282817
24,12358.91394547465,413.47442718645266
25,12430.796066338811,411.0636736814608
26,12406.96846470193,415.1432610603434
27,12500.666657804903,406.9908263223192
28,11643.01853075399,404.1643914688016
29,11757.525656013522,478.78788505432624
30,12467.060179915998,396.6656357968342
31,10473.354138151959,415.77395908896483
32,12076.06998570133,405.98104154345214
33,12323.990495523876,421.08477511466293
34,12502.218165924616,407.3334288149149
35,11941.683988246203,396.97807564458446
36,12456.803912988904,404.12080127049734
37,12282.733904549288,418.70192019145264
38,12232.21000915256,423.4577497122238
39,12220.76012419257,414.6326713173887
40,12462.661539685156,406.1211555237442
41,12253.635939971631,414.0399843376331
42,12341.657565584603,409.47620234495594
43,12263.64164635392,416.8629568633155
44,12292.340083631594,409.08622804055176
45,12247.307093947084,417.4484531226101
46,12344.510503945507,406.02845589688246
47,12111.390545908056,420.93099782376305
48,12184.130634263389,414.34357782168394
49,12230.14497582594,416.28259818354826
50,12144.916109505699,422.9491090368588
51,12412.265108412026,416.22379686439757
52,12519.261848185966,407.1474148776278
53,12269.773393792806,409.9828256597485
54,11986.626480992994,424.5788786843959
55,12176.679637310583,419.41989260615463
56,12347.888120547654,410.6166819459232
57,12240.085420910687,411.22785800150587
58,12041.81167300405,426.35007622440287
59,12238.787247782484,414.8683023013189
60,12344.970719797046,410.3437890705021
61,10164.46676441103,419.41198393218997
62,12315.296746457316,421.0455458641547
63,12384.14924308942,409.9647358115622
64,10778.163454505628,415.94044312798815
65,12356.327387367231,415.41453077990315
66,12194.906894666196,417.77182501984777
67,8969.158052308407,429.44895111036806
68,11609.892202647692,394.2923221728122
69,12403.91117269718,411.8669350210517
70,12127.33691518763,403.9617691130041
71,12017.588103709366,406.0977245123266
72,12110.185524973096,422.15240857102003
73,12258.255068000914,415.82724009055903
74,12322.781104094393,413.38900103772926
75,10729.010923417292,405.9401912032055
76,12139.931900595415,420.4589438964345
77,12519.198206765788,402.8448164810272
78,12670.1169699298,400.4513628635624
79,12312.160775130751,410.01710475720387
80,12414.65983535403,404.042208820121
81,12308.61634274885,405.706277634475
82,11583.793545467288,422.4562760390823
83,11497.24831064655,408.39662929884634
84,12286.6671972047,417.34126541444635
85,12467.947406826714,405.69776780785094
86,12578.682954287946,399.76112916096156
87,12324.303210142743,417.13278269066615
88,12361.923972953786,411.56543401495577
89,12264.755343190478,400.0679577205832
90,12335.98302414498,413.47801617188924
91,12260.33682525202,417.3017155620973
92,12358.588440456666,414.2981417748986
93,12568.718720514486,405.8074699120644
94,12450.116206878345,408.30735734214
95,10636.492934193271,396.48788855891013
96,11666.112000409823,419.9833813561398
97,10830.38103508949,414.9924427023694
98,12411.122233041066,407.94114001150547
99,12260.426798711444,408.299677751492
100,12373.404905501991,415.8842884473001
101,12418.233563430344,418.76872030821914
102,12577.792676538922,398.7311865465943
103,11276.346582641614,401.421261410614
104,12246.62653244522,420.408966900642
105,12501.655292166364,401.5303491564983
106,11901.752065618855,431.2326472190576
107,12365.586094723787,404.601029439135
108,12425.150564625752,410.0217534611262
109,12331.116255526607,395.2865159117768
110,12176.180008485722,413.19110821539186
111,12778.820907689389,392.2691180781625
112,12470.434760868686,401.87471662146373
113,11281.093108659277,440.8347039522129
114,12449.870740349543,405.64905182468215
115,12610.545940898748,402.5475461704819
116,12182.352143612648,413.8933713884829
117,12611.233177051872,398.0582993291539
118,9709.762408502665,436.15403891488677
119,12352.695960571074,408.2117926638992
120,12362.422084248743,402.4763487003746
121,12106.784469928325,427.76400653687983
122,10867.779426000341,401.8924125010145
123,12605.366586904789,391.610418495594
124,12334.408414702973,412.36543622265873
125,10103.320549585807,420.0498741885919
126,12232.255531791106,414.3952872993222
127,12148.95957302876,427.8969758591981
128,12538.107048160837,400.1028275881318
129,12285.000490290811,420.57040135232955
130,11745.1184687441,413.4709211681789
131,12272.956314098143,409.2210399335062
132,12584.104200922213,398.65272093870453
133,12269.191943814636,415.04930014708674
134,12528.135199362168,400.12821330177144
135,12439.028806766057,407.80287542402345
136,12306.623057835335,415.93040992035776
137,12463.681716626206,396.84751118589503
138,12477.435139428851,405.6583908865921
139,9935.435578162384,406.21142794698426
140,12036.253645477902,423.3472096633809
141,12531.386551726202,408.3617607683246
142,12696.473320582849,396.2825515206735
143,12254.643768748165,424.0240508434676
144,12436.3356557602,398.48820234621905
145,12542.655090554732,406.94186996557136
146,11371.278142486706,406.00122668919715
147,12492.742452484628,403.2404095221609
148,12183.629075662066,420.99975370327246
149,11256.398128827082,400.0073505161683
150,12175.930647636504,403.44032165568103
151,12562.835425408808,400.942774296406
152,12302.820411372792,418.4074978761728
153,12353.090382754684,406.12339278637324
154,11669.786930960892,417.38892042159307
155,12517.863159740456,407.08202492766566
156,12422.106068216608,408.1670491623513
157,9898.743318391196,418.4996830910642
158,11941.57535796195,431.11377327631266
159,12322.81023497308,396.65275070877806
160,11177.734373981219,421.83139164268044
161,12447.424401961733,411.58099784011716
162,12761.49067330169,396.8000455525729
163,12078.970785264311,420.2233640632002
164,12538.73426238375,400.85339515274774
165,11732.508329931787,402.43435714331434
166,11320.15322676425,407.3717496915483
167,12605.555986888912,398.37524029486843
168,12405.390395138329,413.4859543466403
169,12632.529172316894,393.1072983885706
170,12408.920638487898,415.922155083747
171,10902.50146678101,399.6423329947164
172,12307.865051557323,414.94025933666325
173,11150.866746323754,395.74649476827364
174,12385.21033159456,409.59430477433136
175,12525.691171037155,401.09863076542496
176,12543.168178110642,396.932957197905
177,12617.795827364247,397.7399558743436
178,12639.082666857797,399.4075050894496
179,12522.818919565801,399.1010505058989
180,12253.068557147484,416.87230181022574
181,12711.184648994049,391.95595317961914
182,12630.557628371807,403.7725270585777
183,12638.203261368868,398.26204972288474
184,12542.423545454156,406.7386989527436
185,11035.711858627308,408.17021470595176
186,12580.928752334263,402.8346289299443
187,12569.680984988823,392.9413367502079
188,12181.162107613443,403.00258282994787
189,12541.625013095269,407.25991479270175
190,12601.325839998022,405.1678888666685
191,12347.6543398387,408.85637693448166
192,11384.010831702477,416.8907724375475
193,12502.331957275444,402.5077525562976
194,12367.206655963306,411.60714153948635
195,12827.657233749735,389.3666392053084
196,11660.43436846975,410.62007699201195
197,12103.535383787168,430.46541314918056
198,12637.426093076834,394.426305056776
199,12651.624971657628,398.0008501047048
200,12284.154217368421,414.27621917443577
201,12770.123803202703,394.97682264816973
202,12598.662823022074,400.5307172182614
203,10779.421102475832,427.378989517073
204,11030.322802456072,426.1983841081884
205,12322.76601328233,414.6601578378152
206,12630.830207260453,405.3341957148378
207,11973.208225417386,425.6976216477388
208,12168.858138067517,426.4544598839016
