episode,tasks,mean_reward,mean_latency,mean_safe_set_size,empty_safe_set_rate,feasibility_rate,conditional_rsr,overall_rsr,avoidable_violation_count,unavoidable_violation_count,mean_masked_entropy,pair_78_frequency,pair_selection_hhi,top1_pair_frequency,pair_selection_entropy
25,200,62.15398033169409,2.0553183684073035,20.12,0.0,1.0,1.0,1.0,0,0,2.7434841921925543,0.095,0.05275000000000001,0.12,3.132274754666879
26,200,62.034842323509636,2.075716305301717,22.14,0.0,1.0,1.0,1.0,0,0,2.9661098194122313,0.11,0.04910000000000001,0.11,3.157688648989178
27,200,62.50333328902448,2.034954131611596,22.605,0.0,1.0,1.0,1.0,0,0,2.9862490981817245,0.095,0.04765000000000001,0.095,3.1681856744179493
28,200,58.21509265376997,2.0208219573440083,20.845,0.08,0.92,1.0,0.92,0,16,2.710681748390198,0.17,0.06025000000000001,0.17,3.088745427847033
29,200,58.787628280067636,2.3939394252716313,20.48,0.0,1.0,1.0,1.0,0,0,2.7296928122639654,0.08,0.05535000000000002,0.13,3.105999368655115
30,200,62.335300899580034,1.9833281789841708,21.42,0.005,0.995,1.0,0.995,0,1,2.8329359498620033,0.095,0.05065000000000001,0.095,3.131947318336532
31,200,52.366770690759786,2.0788697954448243,18.505,0.145,0.855,1.0,0.855,0,29,2.445253259539604,0.25,0.08915000000000001,0.25,2.9319087507219557
32,200,60.38034992850662,2.029905207717261,20.62,0.03,0.97,1.0,0.97,0,6,2.687173639833927,0.16,0.058350000000000006,0.16,3.1083887290688232
33,200,61.61995247761938,2.105423875573315,23.905,0.0,1.0,1.0,1.0,0,0,3.0860588920116423,0.03,0.04525,0.105,3.217353326852046
34,200,62.51109082962307,2.0366671440745745,22.04,0.0,1.0,1.0,1.0,0,0,2.8818115696310995,0.085,0.048400000000000006,0.085,3.1411130459449184
35,200,59.70841994123102,1.9848903782229224,22.135,0.065,0.935,1.0,0.935,0,13,2.8238980743288993,0.155,0.055550000000000016,0.155,3.136912316527226
36,200,62.28401956494454,2.0206040063524866,21.405,0.005,0.995,1.0,0.995,0,1,2.8208989170193672,0.09,0.0514,0.115,3.1542585654544317
37,200,61.41366952274644,2.093509600957263,20.255,0.005,0.995,1.0,0.995,0,1,2.737047326862812,0.055,0.05265000000000001,0.13,3.149082835717578
38,200,61.16105004576285,2.117288748561119,22.46,0.0,1.0,1.0,1.0,0,0,3.0231122303009035,0.045,0.04445000000000002,0.075,3.215853699521366
39,200,61.10380062096285,2.073163356586943,24.225,0.0,1.0,1.0,1.0,0,0,3.113708322644234,0.025,0.04300000000000001,0.075,3.2342316178333905
40,200,62.31330769842577,2.0306057776187214,19.49,0.0,1.0,1.0,1.0,0,0,2.6325575360655784,0.15,0.06135,0.15,3.0482182806601017
41,200,61.268179699858166,2.070199921688166,25.06,0.0,1.0,1.0,1.0,0,0,3.186736651659012,0.035,0.042400000000000014,0.075,3.2373946376536327
42,200,61.708287827922994,2.04738101172478,21.875,0.0,1.0,1.0,1.0,0,0,2.9575184935331347,0.075,0.04545000000000002,0.1,3.2153416874877094
43,200,61.31820823176966,2.084314784316579,23.395,0.0,1.0,1.0,1.0,0,0,3.088774024248123,0.05,0.04095,0.075,3.263400684831855
44,200,61.46170041815799,2.045431140202759,22.795,0.0,1.0,1.0,1.0,0,0,2.9775995713472367,0.06,0.04695000000000001,0.085,3.177391315476557
45,200,61.236535469735415,2.0872422656130505,22.755,0.0,1.0,1.0,1.0,0,0,3.0060371178388596,0.08,0.044550000000000006,0.08,3.203024391042847
46,200,61.72255251972754,2.030142279484412,24.55,0.0,1.0,1.0,1.0,0,0,3.1349460273981093,0.045,0.0414,0.06,3.2484465076961793
47,200,60.55695272954027,2.104654989118815,22.215,0.0,1.0,1.0,1.0,0,0,2.9719610637426377,0.055,0.04600000000000001,0.085,3.185705293232907
48,200,60.92065317131694,2.07171788910842,23.66,0.0,1.0,1.0,1.0,0,0,3.085150580406189,0.075,0.04475000000000001,0.075,3.197729061421782
49,200,61.150724879129704,2.081412990917742,23.74,0.0,1.0,1.0,1.0,0,0,3.128571523427963,0.055,0.04565000000000002,0.08,3.194463048358346
50,200,60.724580547528475,2.1147455451842943,21.025,0.0,1.0,1.0,1.0,0,0,2.8670638179779053,0.075,0.04780000000000001,0.08,3.175894611284461
51,200,62.061325542060125,2.081118984321988,21.62,0.0,1.0,1.0,1.0,0,0,2.9595315885543823,0.045,0.050199999999999995,0.095,3.1239840745032135
52,200,62.596309240929855,2.035737074388139,19.065,0.0,1.0,1.0,1.0,0,0,2.7069335916638373,0.045,0.05220000000000001,0.115,3.139749730146372
53,200,61.34886696896403,2.049914128298742,21.735,0.0,1.0,1.0,1.0,0,0,2.9724350637197494,0.085,0.04580000000000001,0.085,3.1922633658388984
54,200,59.93313240496498,2.122894393421979,24.6,0.0,1.0,1.0,1.0,0,0,3.1724922919273375,0.02,0.04245000000000001,0.07,3.233650964977829
55,200,60.88339818655296,2.0970994630307733,23.565,0.0,1.0,1.0,1.0,0,0,2.9998708382248878,0.075,0.04165,0.075,3.2576383159023856
56,200,61.739440602738306,2.053083409729616,23.95,0.0,1.0,1.0,1.0,0,0,3.1340588933229445,0.03,0.04180000000000002,0.07,3.2475338990213274
57,200,61.20042710455343,2.0561392900075295,22.78,0.0,1.0,1.0,1.0,0,0,2.9895009601116183,0.065,0.05035000000000001,0.105,3.1553204310112006
58,200,60.20905836502026,2.1317503811220133,20.645,0.0,1.0,1.0,1.0,0,0,2.7340274280309678,0.145,0.05155000000000001,0.145,3.1766257006344887
59,200,61.193936238912414,2.0743415115065944,23.925,0.0,1.0,1.0,1.0,0,0,3.0776788860559465,0.085,0.04380000000000001,0.085,3.226343170834038
60,200,61.7248535989852,2.0517189453525106,24.56,0.0,1.0,1.0,1.0,0,0,3.150517402887344,0.045,0.03965,0.06,3.273195434696379
61,200,50.82233382205514,2.09705991966095,19.175,0.18,0.82,1.0,0.82,0,36,2.464850932061672,0.27,0.09585000000000002,0.27,2.932205586370862
62,200,61.576483732286626,2.105227729320774,23.56,0.0,1.0,1.0,1.0,0,0,3.067935199737549,0.045,0.04670000000000002,0.095,3.187984536692009
63,200,61.92074621544712,2.0498236790578113,23.51,0.0,1.0,1.0,1.0,0,0,3.074191959500313,0.06,0.04365000000000001,0.07,3.2154694469243803
64,200,53.890817272528146,2.0797022156399407,18.375,0.14,0.86,1.0,0.86,0,28,2.454263122677803,0.055,0.0782,0.225,2.995883153115256
65,200,61.781636936836165,2.077072653899516,24.205,0.0,1.0,1.0,1.0,0,0,3.1108397525548934,0.055,0.04285000000000001,0.08,3.239129331752146
66,200,60.97453447333097,2.0888591250992388,22.48,0.0,1.0,1.0,1.0,0,0,2.9758279740810396,0.06,0.0443,0.08,3.2190428073700974
67,200,44.845790261542,2.1472447555518404,16.255,0.245,0.755,1.0,0.755,0,49,2.151430818736553,0.03,0.12815000000000001,0.325,2.7353379293096305
68,200,58.04946101323847,1.971461610864061,18.25,0.095,0.905,1.0,0.905,0,19,2.502313342690468,0.195,0.07005000000000002,0.195,3.0277623180817783
69,200,62.01955586348592,2.0593346751052586,22.375,0.0,1.0,1.0,1.0,0,0,2.989980700612068,0.055,0.042700000000000016,0.08,3.2391592822682007
70,200,60.636684575938176,2.01980884556502,19.12,0.035,0.965,1.0,0.965,0,7,2.609892933666706,0.155,0.059600000000000014,0.155,3.072470720746615
71,200,60.08794051854684,2.0304886225616325,19.345,0.035,0.965,1.0,0.965,0,7,2.6546293279528617,0.085,0.056900000000000006,0.135,3.085418431189
72,200,60.55092762486549,2.1107620428551006,23.1,0.0,1.0,1.0,1.0,0,0,2.983789762556553,0.06,0.0485,0.09,3.152926041438248
73,200,61.291275340004574,2.0791362004527967,22.955,0.0,1.0,1.0,1.0,0,0,3.0375513613224028,0.025,0.04635000000000001,0.075,3.175034568475506
74,200,61.61390552047196,2.0669450051886464,23.045,0.0,1.0,1.0,1.0,0,0,3.0576609140634536,0.08,0.04640000000000002,0.08,3.1807200670188105
75,200,53.64505461708646,2.0297009560160273,19.04,0.145,0.855,1.0,0.855,0,29,2.515213419795036,0.06,0.07564999999999998,0.21,2.9684516666160934
76,200,60.69965950297706,2.102294719482173,24.235,0.0,1.0,1.0,1.0,0,0,3.137530928850174,0.055,0.04440000000000001,0.07,3.1820383048607566
77,200,62.5959910338289,2.014224082405136,23.59,0.0,1.0,1.0,1.0,0,0,3.1001286303997038,0.085,0.0451,0.085,3.1828729545827192
78,200,63.35058484964903,2.002256814317812,22.35,0.0,1.0,1.0,1.0,0,0,2.957153465747833,0.045,0.0432,0.075,3.232222181260452
79,200,61.56080387565379,2.050085523786019,22.61,0.0,1.0,1.0,1.0,0,0,3.0180344086885453,0.075,0.04315,0.075,3.2254621736883697
80,200,62.07329917677015,2.0202110441006056,22.305,0.0,1.0,1.0,1.0,0,0,2.9948899799585345,0.1,0.046800000000000015,0.1,3.1849690717381542
81,200,61.54308171374425,2.0285313881723757,20.73,0.0,1.0,1.0,1.0,0,0,2.8331866413354874,0.1,0.05545000000000001,0.125,3.1107961711529897
82,200,57.91896772733644,2.112281380195412,19.585,0.065,0.935,1.0,0.935,0,13,2.6705623987317084,0.05,0.05425000000000002,0.13,3.125452937600956
83,200,57.48624155323276,2.041983146494232,21.06,0.08,0.92,1.0,0.92,0,16,2.710275265574455,0.195,0.06675000000000002,0.195,3.0668088854610973
84,200,61.4333359860235,2.086706327072232,24.04,0.0,1.0,1.0,1.0,0,0,3.1246811521053313,0.04,0.04185000000000001,0.07,3.2430887463379725
85,200,62.3397370341336,2.0284888390392553,23.205,0.0,1.0,1.0,1.0,0,0,2.99244649797678,0.07,0.04605000000000001,0.08,3.198408422906826
86,200,62.89341477143975,1.9988056458048078,21.44,0.0,1.0,1.0,1.0,0,0,2.880201222896576,0.085,0.04840000000000001,0.085,3.1458491218612856
87,200,61.62151605071372,2.0856639134533306,20.415,0.0,1.0,1.0,1.0,0,0,2.7732001292705535,0.07,0.05540000000000002,0.115,3.088887585639933
88,200,61.809619864768905,2.057827170074779,22.155,0.0,1.0,1.0,1.0,0,0,2.9832885950803756,0.04,0.04800000000000001,0.095,3.1654888461015442
89,200,61.32377671595239,2.000339788602916,20.955,0.035,0.965,1.0,0.965,0,7,2.7767788532376287,0.065,0.05875000000000001,0.125,3.0535332843322385
90,200,61.679915120724935,2.0673900808594463,23.38,0.0,1.0,1.0,1.0,0,0,3.0701077449321748,0.07,0.04605000000000001,0.075,3.1813466274626157
91,200,61.3016841262601,2.086508577810487,24.075,0.0,1.0,1.0,1.0,0,0,3.115509008169174,0.03,0.044900000000000016,0.08,3.209246913263936
92,200,61.79294220228334,2.0714907088744936,23.175,0.0,1.0,1.0,1.0,0,0,3.0312784832715987,0.065,0.0446,0.07,3.207102293945262
93,200,62.84359360257242,2.0290373495603222,22.88,0.0,1.0,1.0,1.0,0,0,2.9984701123833655,0.085,0.050400000000000014,0.095,3.1211311017335728
94,200,62.25058103439174,2.0415367867107004,24.325,0.0,1.0,1.0,1.0,0,0,3.138320209980011,0.085,0.048000000000000015,0.09,3.178216069960267
95,200,53.182464670966326,1.9824394427945509,17.2,0.165,0.835,1.0,0.835,0,33,2.3497082191705703,0.07,0.07995000000000002,0.225,2.970814961431354
96,200,58.33056000204914,2.0999169067806984,19.405,0.035,0.965,1.0,0.965,0,7,2.629266141951084,0.03,0.067,0.185,3.0310592289269347
97,200,54.151905175447446,2.074962213511847,19.435,0.145,0.855,1.0,0.855,0,29,2.502946549654007,0.04,0.0805,0.235,3.0007310974759043
98,200,62.05561116520532,2.039705700057527,21.645,0.0,1.0,1.0,1.0,0,0,2.9125374430418014,0.03,0.0537,0.14,3.1381300122909557
99,200,61.302133993557185,2.0414983887574603,20.305,0.0,1.0,1.0,1.0,0,0,2.8225670635700224,0.055,0.04890000000000001,0.095,3.1532334441015455
100,200,61.86702452750997,2.0794214422365016,22.025,0.0,1.0,1.0,1.0,0,0,2.9488734942674637,0.07,0.04990000000000002,0.1,3.151476607350486
101,200,62.09116781715173,2.0938436015410957,22.375,0.0,1.0,1.0,1.0,0,0,2.972356294989586,0.105,0.05080000000000001,0.105,3.1380814353425532
102,200,62.88896338269462,1.9936559327329715,23.415,0.0,1.0,1.0,1.0,0,0,3.0504808694124224,0.07,0.0495,0.1,3.145241021178829
103,200,56.381732913208054,2.0071063070530704,20.805,0.105,0.895,1.0,0.895,0,21,2.6620714309811593,0.05,0.07629999999999999,0.215,2.9817177366484486
104,200,61.233132662226105,2.10204483450321,25.68,0.0,1.0,1.0,1.0,0,0,3.2158970963954925,0.03,0.039599999999999996,0.06,3.2765282114195275
105,200,62.50827646083182,2.007651745782492,22.985,0.0,1.0,1.0,1.0,0,0,3.007654720544815,0.05,0.0444,0.075,3.204946365358952
106,200,59.50876032809423,2.156163236095288,21.425,0.035,0.965,1.0,0.965,0,7,2.7765326353907587,0.05,0.058050000000000004,0.145,3.0617345341564497
107,200,61.82793047361893,2.023005147195675,18.38,0.01,0.99,1.0,0.99,0,2,2.6218209996819497,0.09,0.057600000000000005,0.125,3.05151556365703
108,200,62.12575282312877,2.050108767305631,21.51,0.0,1.0,1.0,1.0,0,0,2.9593582946062087,0.075,0.052199999999999996,0.105,3.0924334797102833
109,200,61.655581277633026,1.976432579558884,21.965,0.035,0.965,1.0,0.965,0,7,2.809238533973694,0.05,0.0597,0.15,3.0472006545218973
110,200,60.8809000424286,2.065955541076959,23.155,0.0,1.0,1.0,1.0,0,0,3.0459484857320787,0.05,0.044850000000000015,0.085,3.208145326896566
111,200,63.89410453844695,1.9613455903908124,19.97,0.0,1.0,1.0,1.0,0,0,2.800351031422615,0.06,0.054400000000000004,0.125,3.0890700667362996
112,200,62.3521738043434,2.0093735831073185,23.33,0.0,1.0,1.0,1.0,0,0,3.0749779403209687,0.04,0.04750000000000001,0.075,3.161521986713213
113,200,56.40546554329635,2.2041735197610652,22.84,0.09,0.91,1.0,0.91,0,18,2.857571964263916,0.035,0.05690000000000002,0.155,3.10756844193977
114,200,62.249353701747715,2.028245259123411,25.21,0.0,1.0,1.0,1.0,0,0,3.1930550611019135,0.08,0.046750000000000014,0.085,3.1853517277500933
115,200,63.05272970449378,2.0127377308524097,21.63,0.005,0.995,1.0,0.995,0,1,2.7833954474329947,0.04,0.051900000000000016,0.13,3.1495114540904585
116,200,60.911760718063235,2.0694668569424146,22.725,0.0,1.0,1.0,1.0,0,0,3.0185009264945983,0.055,0.045950000000000005,0.095,3.1959149049958206
117,200,63.05616588525938,1.9902914966457694,21.135,0.0,1.0,1.0,1.0,0,0,2.8885626643896103,0.09,0.05220000000000001,0.09,3.095647053406062
118,200,48.548812042513326,2.180770194574434,17.96,0.195,0.805,1.0,0.805,0,39,2.3579306453466415,0.055,0.0988,0.265,2.8548886147985986
119,200,61.7634798028554,2.0410589633194967,20.83,0.0,1.0,1.0,1.0,0,0,2.79890513420105,0.095,0.0523,0.095,3.1092188605510165
120,200,61.81211042124371,2.012381743501873,20.725,0.0,1.0,1.0,1.0,0,0,2.831913642883301,0.095,0.05485000000000002,0.12,3.0994148838911246
121,200,60.533922349641614,2.1388200326843996,25.85,0.0,1.0,1.0,1.0,0,0,3.2263740611076357,0.055,0.043,0.07,3.2188762719357014
122,200,54.338897130001705,2.0094620625050728,19.575,0.15,0.85,1.0,0.85,0,30,2.5718027779459955,0.055,0.07229999999999999,0.205,3.007792268558157
123,200,63.026832934523966,1.9580520924779699,20.865,0.0,1.0,1.0,1.0,0,0,2.75262972921133,0.095,0.058800000000000005,0.15,3.071634810530643
124,200,61.67204207351486,2.0618271811132938,22.14,0.005,0.995,1.0,0.995,0,1,2.941524028778076,0.08,0.04975,0.08,3.1330531194366587
125,200,50.51660274792901,2.1002493709429597,18.45,0.19,0.81,1.0,0.81,0,38,2.433100377321243,0.04,0.08455,0.235,2.926266198264741
126,200,61.16127765895553,2.071976436496611,23.56,0.0,1.0,1.0,1.0,0,0,3.0728450053930283,0.045,0.046350000000000016,0.085,3.176931734305756
127,200,60.74479786514381,2.1394848792959906,21.94,0.0,1.0,1.0,1.0,0,0,2.9019248887896536,0.08,0.052650000000000016,0.1,3.118516608019864
128,200,62.69053524080417,2.000514137940659,21.835,0.0,1.0,1.0,1.0,0,0,2.910191444158554,0.09,0.05025000000000001,0.09,3.143165287214829
129,200,61.42500245145404,2.102852006761647,23.87,0.0,1.0,1.0,1.0,0,0,3.093152176141739,0.02,0.04440000000000001,0.07,3.193003905114845
130,200,58.72559234372051,2.0673546058408947,21.88,0.06,0.94,1.0,0.94,0,12,2.7709371107816696,0.1,0.053000000000000005,0.13,3.1445941057607465
131,200,61.364781570490706,2.046105199667531,20.4,0.005,0.995,1.0,0.995,0,1,2.6845123770833017,0.075,0.05660000000000002,0.15,3.1112692239178794
132,200,62.920521004611054,1.9932636046935226,22.98,0.0,1.0,1.0,1.0,0,0,3.03188346862793,0.055,0.04325,0.06,3.2077773604616655
133,200,61.345959719073214,2.0752465007354335,23.16,0.0,1.0,1.0,1.0,0,0,3.0118380230665207,0.03,0.04850000000000001,0.11,3.167583169261839
134,200,62.64067599681084,2.000641066508857,20.205,0.0,1.0,1.0,1.0,0,0,2.801537996530533,0.075,0.0538,0.09,3.0956029183195186
135,200,62.19514403383028,2.039014377120117,21.23,0.01,0.99,1.0,0.99,0,2,2.835693824887276,0.06,0.05500000000000001,0.12,3.075998478101249
136,200,61.533115289176706,2.079652049601789,24.355,0.0,1.0,1.0,1.0,0,0,3.1351119935512544,0.075,0.04215,0.075,3.236802610143213
137,200,62.31840858313103,1.9842375559294751,22.315,0.005,0.995,1.0,0.995,0,1,2.8700254666805267,0.135,0.05305000000000001,0.135,3.1335016053139095
138,200,62.387175697144286,2.028291954432961,23.04,0.0,1.0,1.0,1.0,0,0,3.0257709223031997,0.09,0.04925000000000001,0.09,3.146757944085062
139,200,49.67717789081195,2.031057139734921,20.335,0.19,0.81,1.0,0.81,0,38,2.5522825676202774,0.04,0.08125,0.235,2.9874845961427017
140,200,60.18126822738954,2.1167360483169047,21.92,0.0,1.0,1.0,1.0,0,0,2.9265613240003585,0.085,0.049850000000000005,0.09,3.141937777782451
141,200,62.65693275863101,2.041808803841623,21.665,0.0,1.0,1.0,1.0,0,0,2.8409071296453474,0.09,0.05880000000000002,0.14,3.0788342657429437
142,200,63.48236660291425,1.9814127576033678,20.83,0.0,1.0,1.0,1.0,0,0,2.8108335307240484,0.085,0.06,0.145,3.052844951080105
143,200,61.273218843740864,2.120120254217338,22.02,0.0,1.0,1.0,1.0,0,0,2.9030366629362105,0.075,0.047050000000000015,0.075,3.1695719128740594
144,200,62.181678278801,1.9924410117310953,21.89,0.0,1.0,1.0,1.0,0,0,2.9854504758119584,0.1,0.05195,0.1,3.0860528733549395
145,200,62.71327545277365,2.034709349827857,22.97,0.0,1.0,1.0,1.0,0,0,2.95611525952816,0.065,0.05090000000000001,0.105,3.141777350001218
146,200,56.85639071243354,2.0300061334459856,18.44,0.1,0.9,1.0,0.9,0,20,2.5101810842752457,0.08,0.0645,0.165,3.0185828968122967
147,200,62.46371226242312,2.0162020476108045,21.69,0.0,1.0,1.0,1.0,0,0,2.917832324504852,0.055,0.055150000000000005,0.125,3.067357291555535
148,200,60.91814537831031,2.1049987685163623,22.005,0.0,1.0,1.0,1.0,0,0,2.9838733196258547,0.06,0.04565000000000001,0.07,3.165913300724701
149,200,56.281990644135384,2.000036752580842,18.775,0.115,0.885,1.0,0.885,0,23,2.4567457211017607,0.255,0.09290000000000001,0.255,2.8728874920429623
150,200,60.87965323818253,2.017201608278405,20.695,0.03,0.97,1.0,0.97,0,6,2.726409879922867,0.08,0.06560000000000002,0.16,2.991296096362813
151,200,62.81417712704406,2.0047138714820303,23.715,0.0,1.0,1.0,1.0,0,0,3.0591196662187574,0.055,0.044,0.075,3.2029054758815896
152,200,61.51410205686398,2.0920374893808638,25.73,0.0,1.0,1.0,1.0,0,0,3.2024321436882017,0.03,0.048049999999999995,0.08,3.1420404566609235
153,200,61.76545191377343,2.0306169639318665,19.015,0.0,1.0,1.0,1.0,0,0,2.701632053554058,0.055,0.05789999999999999,0.11,3.0194662612266616
154,200,58.34893465480448,2.086944602107965,21.38,0.075,0.925,1.0,0.925,0,15,2.7530820059776304,0.08,0.06025000000000001,0.155,3.0686668947441365
155,200,62.58931579870234,2.0354101246383283,20.985,0.005,0.995,1.0,0.995,0,1,2.781331132054329,0.085,0.0519,0.09,3.11238398800899
156,200,62.11053034108305,2.0408352458117567,23.87,0.0,1.0,1.0,1.0,0,0,3.039270079731941,0.095,0.05345,0.095,3.081397605027004
157,200,49.49371659195597,2.092498415455321,15.89,0.195,0.805,1.0,0.805,0,39,2.203009462952614,0.315,0.13115,0.315,2.6596481013165776
158,200,59.707876789809745,2.155568866381564,21.775,0.0,1.0,1.0,1.0,0,0,2.9120694106817244,0.05,0.049950000000000015,0.125,3.170182353134926
159,200,61.61405117486539,1.9832637535438904,19.405,0.035,0.965,1.0,0.965,0,7,2.587134861052036,0.185,0.07239999999999999,0.185,2.96900355997978
160,200,55.88867186990612,2.109156958213402,19.61,0.1,0.9,1.0,0.9,0,20,2.5552017730474472,0.06,0.07175000000000001,0.195,2.960276062515303
161,200,62.237122009808644,2.0579049892005856,21.325,0.0,1.0,1.0,1.0,0,0,2.9506172716617582,0.055,0.052599999999999994,0.08,3.052693926213888
162,200,63.80745336650844,1.9840002277628648,20.125,0.005,0.995,1.0,0.995,0,1,2.7201177000999452,0.11,0.05950000000000001,0.13,3.0618899596656663
163,200,60.394853926321595,2.1011168203160016,22.605,0.0,1.0,1.0,1.0,0,0,2.9062738201022147,0.145,0.05455000000000001,0.145,3.1347372733157237
164,200,62.69367131191879,2.004266975763739,24.255,0.0,1.0,1.0,1.0,0,0,3.114178329706192,0.065,0.04640000000000002,0.08,3.1835208244823643
165,200,58.66254164965894,2.012171785716572,16.455,0.09,0.91,1.0,0.91,0,18,2.3829768365621566,0.07,0.08039999999999999,0.185,2.862483406031718
166,200,56.60076613382125,2.0368587484577416,21.715,0.105,0.895,1.0,0.895,0,21,2.718971110880375,0.055,0.05195000000000002,0.135,3.150602125892509
167,200,63.02777993444455,1.991876201474342,22.0,0.0,1.0,1.0,1.0,0,0,2.8885650143027304,0.1,0.06105000000000001,0.12,3.035091613316352
168,200,62.02695197569161,2.067429771733202,23.905,0.0,1.0,1.0,1.0,0,0,3.0733321392536164,0.065,0.045700000000000005,0.07,3.180057475256398
169,200,63.16264586158448,1.965536491942853,21.67,0.01,0.99,1.0,0.99,0,2,2.812093378007412,0.085,0.061649999999999996,0.145,3.041556420553075
170,200,62.04460319243949,2.079610775418735,21.885,0.0,1.0,1.0,1.0,0,0,2.913404284119606,0.085,0.04860000000000002,0.085,3.156874460036734
171,200,54.512507333905035,1.9982116649735822,20.065,0.145,0.855,1.0,0.855,0,29,2.6134700167179106,0.065,0.0681,0.185,2.996813016779609
172,200,61.53932525778662,2.074701296683316,24.61,0.0,1.0,1.0,1.0,0,0,3.1135408842563628,0.09,0.045850000000000016,0.09,3.1894871489392447
173,200,55.75433373161873,1.978732473841368,19.22,0.125,0.875,1.0,0.875,0,25,2.557468816637993,0.065,0.07394999999999999,0.195,2.9541620853206845
174,200,61.92605165797282,2.0479715238716576,22.675,0.0,1.0,1.0,1.0,0,0,2.967660720646381,0.09,0.04975000000000001,0.095,3.147003696836268
175,200,62.62845585518578,2.0054931538271252,24.77,0.0,1.0,1.0,1.0,0,0,3.1299941504001616,0.06,0.05145000000000001,0.09,3.1259598577247423
176,200,62.715840890553224,1.984664785989525,21.395,0.0,1.0,1.0,1.0,0,0,2.8649846479296683,0.055,0.054700000000000006,0.095,3.068322771350728
177,200,63.088979136821244,1.9886997793717183,21.875,0.0,1.0,1.0,1.0,0,0,2.9266121113300323,0.065,0.04835000000000001,0.075,3.146311134697617
