episode,task_id,action_index,raw_gae_advantage,actor_used_advantage,value_prediction,gae_return_target,effective_set_size
1,171,25,218.0726776123047,-0.7316297888755798,0.166941300034523,218.2396240234375,28
1,172,27,249.23519897460938,-0.2753765285015106,0.16449451446533203,249.39968872070312,5
1,173,25,243.13327026367188,-0.3647153973579407,0.155563086271286,243.28883361816406,28
1,174,23,213.33738708496094,-0.800959587097168,0.16472655534744263,213.5021209716797,7
1,175,2,218.80477905273438,-0.7209110260009766,0.19052232801914215,218.99530029296875,28
1,176,0,346.3848571777344,1.1470003128051758,0.16374629735946655,346.5486145019531,28
1,177,22,364.4115905761719,1.4109313488006592,0.11493778973817825,364.5265197753906,28
1,178,17,304.39764404296875,0.5322617888450623,0.14188624918460846,304.5395202636719,28
1,179,8,316.5315246582031,0.709915041923523,0.17279881238937378,316.7043151855469,28
1,180,16,418.6576843261719,2.205153226852417,0.16013851761817932,418.81781005859375,28
1,181,14,396.5541076660156,1.881532907485962,0.17668700218200684,396.7308044433594,28
1,182,22,385.6854248046875,1.7224035263061523,0.16931790113449097,385.854736328125,28
1,183,19,363.740234375,1.4011019468307495,0.17254242300987244,363.91278076171875,26
1,184,24,338.3399963378906,1.029214859008789,0.20003852248191833,338.5400390625,16
1,185,13,267.6361999511719,-0.005965815391391516,0.20173251628875732,267.8379211425781,28
1,186,8,256.1453857421875,-0.17420385777950287,0.19538024067878723,256.34075927734375,28
1,187,8,305.32843017578125,0.5458894968032837,0.14262616634368896,305.4710693359375,23
1,188,12,315.60040283203125,0.6962823867797852,0.15737198293209076,315.7577819824219,28
1,189,6,359.1044921875,1.333229660987854,0.16067740321159363,359.2651672363281,28
1,190,5,375.9697265625,1.5801551342010498,0.14412659406661987,376.1138610839844,16
1,191,23,355.7254943847656,1.2837574481964111,0.16070225834846497,355.8861999511719,12
1,192,21,324.48675537109375,0.8263882994651794,0.14879335463047028,324.63555908203125,28
1,193,19,280.82781982421875,0.18717387318611145,0.16117990016937256,280.989013671875,28
1,194,19,196.0218048095703,-1.054478645324707,0.18642501533031464,196.20823669433594,28
1,195,16,191.0164794921875,-1.1277620792388916,0.18364891409873962,191.20013427734375,28
1,196,16,145.72222900390625,-1.7909191846847534,0.18297044932842255,145.9051971435547,19
1,197,5,138.09512329101562,-1.9025883674621582,0.1692846715450287,138.264404296875,25
1,198,25,108.5665283203125,-2.3349192142486572,0.18005108833312988,108.74658203125,4
1,199,6,93.94290161132812,-2.549025058746338,0.1675998419523239,94.11050415039062,28
1,200,20,37.0362663269043,-3.382200002670288,0.17012009024620056,37.20638656616211,6
2,1,16,413.8609313964844,1.8155713081359863,0.38261842727661133,414.2435607910156,28
2,2,3,451.3310241699219,2.3408937454223633,0.4097704589366913,451.74078369140625,28
2,3,27,458.956787109375,2.447805166244507,0.4009000360965729,459.3576965332031,28
2,4,15,381.0050048828125,1.3549386262893677,0.41230782866477966,381.4173278808594,28
2,5,19,367.16107177734375,1.160849690437317,0.38949257135391235,367.5505676269531,28
2,6,20,329.7347412109375,0.6361409425735474,0.4387366473674774,330.1734924316406,28
2,7,7,317.7312316894531,0.46785444021224976,0.4241388440132141,318.1553649902344,28
2,8,17,321.94342041015625,0.5269083976745605,0.394457072019577,322.337890625,18
2,9,23,352.239990234375,0.9516595005989075,0.4071415662765503,352.6471252441406,28
2,10,25,372.2176513671875,1.2317419052124023,0.39788544178009033,372.61553955078125,28
2,11,5,294.6834411621094,0.14472955465316772,0.4273742139339447,295.1108093261719,12
2,12,21,264.12054443359375,-0.28375545144081116,0.40401482582092285,264.5245666503906,28
2,13,5,253.78233337402344,-0.42869484424591064,0.40274327993392944,254.18507385253906,28
2,14,19,268.04248046875,-0.22877076268196106,0.40270480513572693,268.4451904296875,28
2,15,11,330.4346923828125,0.6459541320800781,0.39873945713043213,330.83343505859375,28
2,16,4,273.73333740234375,-0.14898622035980225,0.394835501909256,274.128173828125,28
2,17,7,204.86434936523438,-1.1145141124725342,0.39119571447372437,205.2555389404297,28
2,18,4,162.53477478027344,-1.7079652547836304,0.3951092064380646,162.9298858642578,28
2,19,25,232.69525146484375,-0.7243310213088989,0.4119051694869995,233.10716247558594,28
2,20,22,267.82891845703125,-0.23176486790180206,0.40836507081985474,268.2372741699219,21
2,21,14,301.0858154296875,0.23448941111564636,0.41564324498176575,301.50146484375,28
2,22,12,280.7606201171875,-0.05046529322862625,0.4219474196434021,281.18255615234375,28
2,23,12,297.81829833984375,0.1886795461177826,0.38176119327545166,298.2000732421875,28
2,24,26,252.1171112060547,-0.4520408809185028,0.39646968245506287,252.51358032226562,28
2,25,5,400.4632263183594,1.6277384757995605,0.4029395878314972,400.8661804199219,15
2,26,4,379.0054931640625,1.3269058465957642,0.39385685324668884,379.39935302734375,21
2,27,22,336.2436828613281,0.7273948788642883,0.4116879403591156,336.6553649902344,28
2,28,15,344.6688232421875,0.8455134630203247,0.42795220017433167,345.0967712402344,28
2,29,17,357.15643310546875,1.0205869674682617,0.4437974989414215,357.6002197265625,28
2,30,23,327.59930419921875,0.6062026023864746,0.44460737705230713,328.0439147949219,15
2,31,24,340.8783874511719,0.7923724055290222,0.4428054094314575,341.3211975097656,26
2,32,2,324.10687255859375,0.5572394728660583,0.44810453057289124,324.5549621582031,24
2,33,2,393.0646667480469,1.5240123271942139,0.40846213698387146,393.4731140136719,28
2,34,24,393.2927551269531,1.5272101163864136,0.3983554244041443,393.69110107421875,21
2,35,5,379.43524169921875,1.3329309225082397,0.4195961654186249,379.8548278808594,28
2,36,27,399.73974609375,1.6175954341888428,0.3987208902835846,400.1384582519531,28
2,37,27,360.16845703125,1.0628148317337036,0.39353689551353455,360.5619812011719,28
2,38,5,274.26068115234375,-0.14159297943115234,0.3930951952934265,274.6537780761719,28
2,39,20,252.1665802001953,-0.45134735107421875,0.39965906739234924,252.5662384033203,19
2,40,26,262.61163330078125,-0.3049100339412689,0.4160660207271576,263.0277099609375,28
2,41,26,375.3038024902344,1.275009036064148,0.39191073179244995,375.6957092285156,28
2,42,23,292.4139709472656,0.11291208118200302,0.40840449929237366,292.8223876953125,28
2,43,24,306.94793701171875,0.3166750371456146,0.40149566531181335,307.34942626953125,28
2,44,17,239.58160400390625,-0.6277859210968018,0.4199809730052948,240.0015869140625,28
2,45,19,287.25396728515625,0.040569987148046494,0.38984978199005127,287.6438293457031,28
2,46,21,357.48260498046875,1.0251598358154297,0.4166131615638733,357.89923095703125,12
2,47,3,332.43048095703125,0.6739346385002136,0.4242912828922272,332.8547668457031,28
2,48,3,336.5823974609375,0.7321435809135437,0.4250963032245636,337.00750732421875,28
2,49,17,355.4467468261719,0.9966175556182861,0.4269119203090668,355.8736572265625,28
2,50,19,377.60693359375,1.3072984218597412,0.42288264632225037,378.0298156738281,28
2,51,25,320.6454772949219,0.5087115168571472,0.4183124005794525,321.06378173828125,28
2,52,17,325.9013671875,0.5823978781700134,0.3851364254951477,326.2864990234375,28
2,53,24,269.40301513671875,-0.20969638228416443,0.38881778717041016,269.7918395996094,28
2,54,21,281.65472412109375,-0.03793015331029892,0.4112156629562378,282.0659484863281,27
2,55,4,267.64947509765625,-0.23428061604499817,0.4023686945438385,268.0518493652344,28
2,56,12,433.34832763671875,2.088780403137207,0.4185572862625122,433.7668762207031,28
2,57,21,417.733154296875,1.8698590993881226,0.3994739353656769,418.13262939453125,28
2,58,18,400.44781494140625,1.6275224685668945,0.3891898989677429,400.8370056152344,28
2,59,5,441.55828857421875,2.2038822174072266,0.3964740037918091,441.95477294921875,28
2,60,0,447.52703857421875,2.287562608718872,0.4112257957458496,447.9382629394531,28
2,61,26,421.3167419433594,1.9201000928878784,0.4276924431324005,421.74444580078125,6
2,62,27,428.5684814453125,2.0217678546905518,0.40236103534698486,428.9708557128906,28
2,63,22,386.2061767578125,1.4278578758239746,0.4115494191646576,386.61773681640625,28
2,64,14,338.2982482910156,0.7561994194984436,0.42686140537261963,338.72509765625,28
2,65,11,296.3896179199219,0.16864976286888123,0.45140448212623596,296.8410339355469,28
2,66,16,273.36053466796875,-0.1542128324508667,0.43249014019966125,273.79302978515625,28
2,67,13,296.8037109375,0.17445525527000427,0.39453813433647156,297.1982421875,28
2,68,2,294.9801025390625,0.14888867735862732,0.4018781781196594,295.3819885253906,28
2,69,1,285.93084716796875,0.022020136937499046,0.4033691883087158,286.334228515625,28
2,70,27,247.31161499023438,-0.5194128751754761,0.4038955867290497,247.71551513671875,15
2,71,20,228.70257568359375,-0.7803074717521667,0.4174061119556427,229.11997985839844,15
2,72,26,201.796875,-1.1575193405151367,0.4056786596775055,202.2025604248047,28
2,73,18,155.16453552246094,-1.8112943172454834,0.4071231186389923,155.5716552734375,20
2,74,23,293.5712890625,0.12913742661476135,0.3827266991138458,293.9540100097656,28
2,75,9,239.21722412109375,-0.6328944563865662,0.40153881907463074,239.61875915527344,28
2,76,26,255.5218505859375,-0.40430721640586853,0.39890119433403015,255.92074584960938,24
2,77,23,295.37188720703125,0.1543814092874527,0.4160332977771759,295.7879333496094,12
2,78,25,271.0299072265625,-0.1868877112865448,0.3976118266582489,271.4275207519531,28
2,79,18,250.59320068359375,-0.47340577840805054,0.417690247297287,251.01089477539062,28
2,80,24,318.9703063964844,0.48522597551345825,0.41522154211997986,319.3855285644531,20
2,81,20,291.07745361328125,0.09417440742254257,0.4237384498119354,291.5011901855469,28
2,82,7,257.11865234375,-0.38192039728164673,0.39736828207969666,257.5160217285156,28
2,83,21,167.66598510742188,-1.6360268592834473,0.40822523832321167,168.07420349121094,28
2,84,26,134.25502014160156,-2.1044411659240723,0.39866748452186584,134.6536865234375,28
2,85,27,267.0373840332031,-0.24286200106143951,0.4170074164867401,267.4543762207031,13
2,86,0,238.768310546875,-0.6391881108283997,0.4318653643131256,239.20018005371094,24
2,87,21,222.78778076171875,-0.8632315397262573,0.41732871532440186,223.20510864257812,15
2,88,22,284.8984680175781,0.007546411827206612,0.38962075114250183,285.2880859375,28
2,89,5,291.7978820800781,0.10427465289831161,0.4108991324901581,292.2087707519531,15
2,90,21,252.40968322753906,-0.44793909788131714,0.3905128240585327,252.80020141601562,28
2,91,25,195.36813354492188,-1.24764883518219,0.3892761468887329,195.75741577148438,28
2,92,24,220.92611694335938,-0.8893316388130188,0.4038858115673065,221.3300018310547,27
2,93,12,256.7142028808594,-0.3875907063484192,0.40926533937454224,257.12347412109375,24
2,94,22,251.15478515625,-0.46553248167037964,0.40228375792503357,251.55706787109375,24
2,95,24,284.7275695800781,0.00515045365318656,0.4326228201389313,285.1601867675781,5
2,96,21,284.2563781738281,-0.0014555444940924644,0.44300714135169983,284.6993713378906,28
2,97,4,278.773681640625,-0.07832172513008118,0.429713636636734,279.2033996582031,28
2,98,13,244.96189880371094,-0.5523553490638733,0.40926384925842285,245.3711700439453,28
2,99,15,184.5264892578125,-1.399646282196045,0.4365106523036957,184.96299743652344,28
2,100,2,157.78594970703125,-1.7745426893234253,0.4197690784931183,158.20571899414062,24
2,101,10,247.21922302246094,-0.5207082033157349,0.4140930771827698,247.63331604003906,28
2,102,10,241.9055633544922,-0.5952045321464539,0.38845133781433105,242.2940216064453,28
2,103,18,242.57723999023438,-0.5857877731323242,0.40660953521728516,242.98385620117188,28
2,104,25,306.17059326171875,0.3057768642902374,0.39901962876319885,306.5696105957031,12
2,105,21,280.1448974609375,-0.05909758433699608,0.3932173252105713,280.5381164550781,15
2,106,6,249.2493896484375,-0.49224570393562317,0.4009277820587158,249.6503143310547,28
2,107,26,257.8710021972656,-0.37137261033058167,0.4228091537952423,258.2938232421875,28
2,108,23,287.296630859375,0.04116811975836754,0.422995924949646,287.7196350097656,13
2,109,27,264.4165344238281,-0.2796057164669037,0.4052358567714691,264.82177734375,28
2,110,22,252.11578369140625,-0.4520595073699951,0.40547341108322144,252.52125549316406,18
2,111,15,201.39923095703125,-1.1630942821502686,0.4188550114631653,201.81808471679688,23
2,112,20,203.81134033203125,-1.129276990890503,0.4618541896343231,204.273193359375,15
2,113,1,159.94674682617188,-1.744248867034912,0.4677567780017853,160.4145050048828,28
2,114,24,194.45675659179688,-1.2604261636734009,0.411056786775589,194.86781311035156,18
2,115,20,176.74380493164062,-1.5087578296661377,0.4190129041671753,177.16281127929688,12
2,116,12,159.61135864257812,-1.7489508390426636,0.4252016246318817,160.03656005859375,28
2,117,25,188.33901977539062,-1.3461954593658447,0.4050647020339966,188.74407958984375,28
2,118,16,170.37106323242188,-1.5981022119522095,0.42018136382102966,170.79124450683594,28
2,119,25,145.92941284179688,-1.9407687187194824,0.42711859941482544,146.35653686523438,3
2,120,6,287.9424133300781,0.050221845507621765,0.4101276695728302,288.3525390625,12
2,121,20,277.707275390625,-0.09327249974012375,0.4208427667617798,278.12811279296875,28
2,122,2,270.2384033203125,-0.19798442721366882,0.40574124455451965,270.6441345214844,28
2,123,13,298.16998291015625,0.1936100870370865,0.4021652638912201,298.5721435546875,28
2,124,2,334.3995361328125,0.7015403509140015,0.411675363779068,334.81121826171875,28
2,125,25,328.4295959472656,0.6178430914878845,0.40554895997047424,328.83514404296875,26
2,126,24,306.43402099609375,0.3094700574874878,0.4431796371936798,306.877197265625,12
2,127,7,285.7195739746094,0.01905813440680504,0.4410460889339447,286.1606140136719,28
2,128,26,192.14874267578125,-1.2927839756011963,0.43942466378211975,192.58816528320312,24
2,129,25,263.77716064453125,-0.2885695993900299,0.40869957208633423,264.18585205078125,12
