state_id,trial_id,task_id,requirement,load_tertile,safe_set_size,action_source,myopic_action,ppo_action,same_action,myopic_estimated_latency,ppo_estimated_latency,immediate_latency_gap,reliability_gap,rho_gap,q_ml_h1,q_ppo_h1,q_gap_ppo_minus_ml_h1,justified_h1,q_ml_h5,q_ppo_h5,q_gap_ppo_minus_ml_h5,justified_h5,q_ml_h10,q_ppo_h10,q_gap_ppo_minus_ml_h10,justified_h10,q_ml_h20,q_ppo_h20,q_gap_ppo_minus_ml_h20,justified_h20,q_ml_h50,q_ppo_h50,q_gap_ppo_minus_ml_h50,justified_h50
trial_004_ep1_task002,4,2,0.99,low,28,PPO sampled,6,19,False,1.3358726264455616,1.512260570566784,0.17638794412122238,-3.7732490892894432e-06,0.17799544314370908,174.6566381100542,168.2285675060652,-6.428070603988999,False,434.18107880492073,427.75300820093173,-6.428070603988999,False,584.9273062176237,578.4992356136347,-6.428070603988999,False,735.4291923152085,729.0011217112195,-6.428070603988999,False,818.7176969750071,812.2896263710181,-6.428070603988999,False
trial_004_ep1_task002,4,2,0.99,low,28,PPO high probability,6,27,False,1.3358726264455616,1.3358726264455616,0.0,2.658324226945119e-05,0.10131684153766508,174.6566381100542,174.6566381100542,0.0,False,434.18107880492073,434.18107880492073,0.0,False,584.9273062176237,584.9273062176237,0.0,False,735.4291923152085,735.4291923152085,0.0,False,818.7176969750071,818.7176969750071,0.0,False
trial_004_ep1_task003,4,3,0.9999,low,26,PPO sampled,5,25,False,0.6137998375493237,0.6137998375493237,0.0,1.853983082700239e-05,0.2117678970658153,121.75951421149328,121.75951421149328,0.0,False,325.9617357932147,325.9617357932147,0.0,False,455.8562978972995,455.8562978972995,0.0,False,646.5347955435442,646.5347955435442,0.0,False,716.4632714013015,716.4632714013015,0.0,False
trial_004_ep1_task003,4,3,0.9999,low,26,PPO high probability,5,27,False,0.6137998375493237,0.6137998375493237,0.0,1.892715515150467e-05,-0.011458316075716263,121.75951421149328,121.75951421149328,0.0,False,325.9617357932147,325.9617357932147,0.0,False,455.8562978972995,455.8562978972995,0.0,False,646.5347955435442,646.5347955435442,0.0,False,716.4632714013015,716.4632714013015,0.0,False
trial_004_ep1_task005,4,5,0.999,medium,28,PPO sampled,5,23,False,0.5887116241218906,0.5887116241218906,0.0,1.200131586687192e-05,0.1863474661271652,168.2639052132862,168.2639052132862,0.0,False,300.09204688712856,300.09204688712856,0.0,False,506.2806114760945,506.2806114760945,0.0,False,663.4730525424801,663.4730525424801,0.0,False,735.4180767657858,735.4180767657858,0.0,False
trial_004_ep1_task005,4,5,0.999,medium,28,PPO high probability,5,27,False,0.5887116241218906,0.5887116241218906,0.0,1.3924943495280395e-05,-0.011458316075716263,168.2639052132862,168.2639052132862,0.0,False,300.09204688712856,300.09204688712856,0.0,False,506.2806114760945,506.2806114760945,0.0,False,663.4730525424801,663.4730525424801,0.0,False,735.4180767657858,735.4180767657858,0.0,False
trial_004_ep1_task006,4,6,0.99,low,28,PPO sampled,6,10,False,2.4555854079828174,2.79134211440544,0.33575670642262256,4.118534868047252e-05,0.16512667168276635,46.68936913983368,41.57367932333024,-5.115689816503441,False,191.45200474665955,186.3363149301561,-5.115689816503448,False,380.68980788629045,375.57411806978706,-5.115689816503391,False,569.9371320705187,564.8214422540153,-5.115689816503391,False,635.286991541503,630.1713017249996,-5.115689816503391,False
trial_004_ep1_task006,4,6,0.99,low,28,PPO high probability,6,27,False,2.4555854079828174,2.4555854079828174,0.0,9.039992067572111e-05,0.10131684153766508,46.68936913983368,46.68936913983368,0.0,False,191.45200474665955,191.45200474665955,0.0,False,380.68980788629045,380.68980788629045,0.0,False,569.9371320705187,569.9371320705187,0.0,False,635.286991541503,635.286991541503,0.0,False
trial_004_ep1_task007,4,7,0.9,low,28,PPO sampled,6,26,False,1.9252442939352221,1.9252442939352221,0.0,4.932772808741159e-05,0.32861435624996344,57.310236446047604,57.310236446047604,0.0,False,255.29005980237253,255.29005980237253,0.0,False,473.05131169058103,473.05131169058103,0.0,False,581.3864032563168,581.3864032563168,0.0,False,653.9973582240771,653.9973582240771,0.0,False
trial_004_ep1_task007,4,7,0.9,low,28,PPO high probability,6,27,False,1.9252442939352221,1.9252442939352221,0.0,4.776356564129003e-05,0.10131684153766508,57.310236446047604,57.310236446047604,0.0,False,255.29005980237253,255.29005980237253,0.0,False,473.05131169058103,473.05131169058103,0.0,False,581.3864032563168,581.3864032563168,0.0,False,653.9973582240771,653.9973582240771,0.0,False
