state_id,trial_id,task_id,requirement,load_tertile,safe_set_size,choice,action_index,horizon,effective_horizon,delta_total_queue_length,delta_maximum_server_queue_length,delta_total_backlog_seconds,delta_maximum_server_backlog_seconds,delta_mean_waiting_time_seconds,delta_mean_future_task_latency_seconds,delta_mean_future_task_reward,delta_mean_server_utilization
trial_004_ep1_task002,4,2,0.99,low,28,Safe Min-Latency,6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_004_ep1_task002,4,2,0.99,low,28,Safe Min-Latency,6,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_004_ep1_task002,4,2,0.99,low,28,Safe Min-Latency,6,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_004_ep1_task002,4,2,0.99,low,28,Safe Min-Latency,6,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_004_ep1_task002,4,2,0.99,low,28,Safe Min-Latency,6,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_004_ep1_task002,4,2,0.99,low,28,Next-best immediate,12,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005074153390634328
trial_004_ep1_task002,4,2,0.99,low,28,Next-best immediate,12,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013227192717718411
trial_004_ep1_task002,4,2,0.99,low,28,Next-best immediate,12,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009049455028863063
trial_004_ep1_task002,4,2,0.99,low,28,Next-best immediate,12,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006303057322547823
trial_004_ep1_task002,4,2,0.99,low,28,Next-best immediate,12,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00023958745848529084
trial_004_ep1_task002,4,2,0.99,low,28,PPO high probability,27,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024806972131990138
trial_004_ep1_task002,4,2,0.99,low,28,PPO high probability,27,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006466627550884563
trial_004_ep1_task002,4,2,0.99,low,28,PPO high probability,27,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004424178014110769
trial_004_ep1_task002,4,2,0.99,low,28,PPO high probability,27,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003081494691023451
trial_004_ep1_task002,4,2,0.99,low,28,PPO high probability,27,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001171316463705857
trial_004_ep1_task002,4,2,0.99,low,28,PPO sampled,19,1,1,0.0,0.0,0.0,0.0,0.09676022787612348,0.17638794412122216,-6.428070603988985,-0.011022425642680495
trial_004_ep1_task002,4,2,0.99,low,28,PPO sampled,19,5,5,0.0,0.0,0.0,0.0,0.03225340929204116,0.03527758882424448,-1.2856141207978027,-0.002873301947504389
trial_004_ep1_task002,4,2,0.99,low,28,PPO sampled,19,10,10,0.0,0.0,0.0,0.0,0.017592768704749726,0.017638794412122127,-0.6428070603988942,-0.0019657849789588844
