state_id,episode,task_id,horizon,coupling,reference_advantage,load,requirement,safe_set_bin,S0_raw,S0_normalized,S1_raw,S1_normalized,S2_raw,S2_normalized,S3_raw,S3_normalized
ep001_task076,1,76,10,easy,0.3171402241027863,medium,0.9999,16-28,-35.95174026489258,-0.48944175243377686,-47.30662155151367,-0.4321247637271881,-37.18505096435547,-0.5177212953567505,-59.385040283203125,-0.5723897814750671
ep001_task076,1,76,20,easy,0.3171402241027863,medium,0.9999,16-28,-35.95174026489258,-0.48944175243377686,-47.30662155151367,-0.4321247637271881,-37.18505096435547,-0.5177212953567505,-59.385040283203125,-0.5723897814750671
ep001_task076,1,76,50,easy,0.3171402241027294,medium,0.9999,16-28,-35.95174026489258,-0.48944175243377686,-47.30662155151367,-0.4321247637271881,-37.18505096435547,-0.5177212953567505,-59.385040283203125,-0.5723897814750671
ep001_task088,1,88,5,coupled,-11.970827567939466,high,0.9999,16-28,-80.64192962646484,-1.097241997718811,-106.78077697753906,-1.2370977401733398,-2.7145156860351562,-0.05002804845571518,-59.89738464355469,-0.5792949199676514
ep001_task088,1,88,10,coupled,-11.970827567939466,high,0.9999,16-28,-80.64192962646484,-1.097241997718811,-106.78077697753906,-1.2370977401733398,-2.7145156860351562,-0.05002804845571518,-59.89738464355469,-0.5792949199676514
ep001_task088,1,88,20,coupled,-11.970827567939438,high,0.9999,16-28,-80.64192962646484,-1.097241997718811,-106.78077697753906,-1.2370977401733398,-2.7145156860351562,-0.05002804845571518,-59.89738464355469,-0.5792949199676514
ep001_task088,1,88,50,coupled,-11.970827567939466,high,0.9999,16-28,-80.64192962646484,-1.097241997718811,-106.78077697753906,-1.2370977401733398,-2.7145156860351562,-0.05002804845571518,-59.89738464355469,-0.5792949199676514
ep001_task100,1,100,5,easy,6.408543468811644,high,0.9999,16-28,-58.60554504394531,-0.7975404262542725,-72.23030090332031,-0.7694627046585083,-59.537235260009766,-0.8209937810897827,-83.03349304199219,-0.8911135792732239
ep001_task100,1,100,10,easy,6.4085434688117004,high,0.9999,16-28,-58.60554504394531,-0.7975404262542725,-72.23030090332031,-0.7694627046585083,-59.537235260009766,-0.8209937810897827,-83.03349304199219,-0.8911135792732239
ep001_task100,1,100,20,easy,6.408543468811615,high,0.9999,16-28,-58.60554504394531,-0.7975404262542725,-72.23030090332031,-0.7694627046585083,-59.537235260009766,-0.8209937810897827,-83.03349304199219,-0.8911135792732239
ep001_task100,1,100,50,easy,6.408543468811672,high,0.9999,16-28,-58.60554504394531,-0.7975404262542725,-72.23030090332031,-0.7694627046585083,-59.537235260009766,-0.8209937810897827,-83.03349304199219,-0.8911135792732239
ep001_task113,1,113,5,easy,16.408083304558374,low,0.99,16-28,57.72669982910156,0.7846137285232544,22.82817840576172,0.5171382427215576,53.84394073486328,0.7173522114753723,22.541221618652344,0.5317776203155518
ep001_task113,1,113,10,easy,16.408083304558318,low,0.99,16-28,57.72669982910156,0.7846137285232544,22.82817840576172,0.5171382427215576,53.84394073486328,0.7173522114753723,22.541221618652344,0.5317776203155518
ep001_task113,1,113,20,easy,16.408083304558374,low,0.99,16-28,57.72669982910156,0.7846137285232544,22.82817840576172,0.5171382427215576,53.84394073486328,0.7173522114753723,22.541221618652344,0.5317776203155518
ep001_task113,1,113,50,easy,16.408083304558374,low,0.99,16-28,57.72669982910156,0.7846137285232544,22.82817840576172,0.5171382427215576,53.84394073486328,0.7173522114753723,22.541221618652344,0.5317776203155518
ep001_task125,1,125,5,coupled,19.670637881939516,high,0.999,16-28,120.1215591430664,1.6332029104232788,75.49725341796875,1.2300055027008057,116.29769134521484,1.564719319343567,70.4059829711914,1.176878571510315
ep001_task125,1,125,10,coupled,19.670637881939516,high,0.999,16-28,120.1215591430664,1.6332029104232788,75.49725341796875,1.2300055027008057,116.29769134521484,1.564719319343567,70.4059829711914,1.176878571510315
ep001_task125,1,125,20,coupled,19.67063788193957,high,0.999,16-28,120.1215591430664,1.6332029104232788,75.49725341796875,1.2300055027008057,116.29769134521484,1.564719319343567,70.4059829711914,1.176878571510315
ep001_task125,1,125,50,coupled,19.6706378819394,high,0.999,16-28,120.1215591430664,1.6332029104232788,75.49725341796875,1.2300055027008057,116.29769134521484,1.564719319343567,70.4059829711914,1.176878571510315
ep001_task138,1,138,5,easy,-10.83036654640688,medium,0.9,16-28,11.206449508666992,0.15192408859729767,6.978213310241699,0.3026115596294403,6.592926502227783,0.07625452429056168,-0.028478622436523438,0.22759275138378143
ep001_task138,1,138,10,easy,-10.830366546406935,medium,0.9,16-28,11.206449508666992,0.15192408859729767,6.978213310241699,0.3026115596294403,6.592926502227783,0.07625452429056168,-0.028478622436523438,0.22759275138378143
ep001_task138,1,138,20,easy,-10.830366546406935,medium,0.9,16-28,11.206449508666992,0.15192408859729767,6.978213310241699,0.3026115596294403,6.592926502227783,0.07625452429056168,-0.028478622436523438,0.22759275138378143
ep001_task138,1,138,50,easy,-10.83036654640688,medium,0.9,16-28,11.206449508666992,0.15192408859729767,6.978213310241699,0.3026115596294403,6.592926502227783,0.07625452429056168,-0.028478622436523438,0.22759275138378143
ep001_task150,1,150,5,easy,10.112009240607222,medium,0.9,16-28,-69.50656127929688,-0.9457975625991821,-71.31015014648438,-0.7570086121559143,-72.39244079589844,-0.9954121112823486,-77.87932586669922,-0.8216479420661926
ep001_task150,1,150,10,easy,10.11200924060725,medium,0.9,16-28,-69.50656127929688,-0.9457975625991821,-71.31015014648438,-0.7570086121559143,-72.39244079589844,-0.9954121112823486,-77.87932586669922,-0.8216479420661926
ep001_task150,1,150,20,easy,10.11200924060728,medium,0.9,16-28,-69.50656127929688,-0.9457975625991821,-71.31015014648438,-0.7570086121559143,-72.39244079589844,-0.9954121112823486,-77.87932586669922,-0.8216479420661926
ep001_task150,1,150,50,easy,10.112009240607222,medium,0.9,16-28,-69.50656127929688,-0.9457975625991821,-71.31015014648438,-0.7570086121559143,-72.39244079589844,-0.9954121112823486,-77.87932586669922,-0.8216479420661926
ep001_task163,1,163,5,easy,1.681891182630494,low,0.9,16-28,-74.9322509765625,-1.019588589668274,-72.71935272216797,-0.776081919670105,-76.21015930175781,-1.0472105741500854,-80.8636245727539,-0.8618690371513367
ep001_task163,1,163,10,easy,1.681891182630494,low,0.9,16-28,-74.9322509765625,-1.019588589668274,-72.71935272216797,-0.776081919670105,-76.21015930175781,-1.0472105741500854,-80.8636245727539,-0.8618690371513367
ep001_task163,1,163,20,easy,1.6818911826305225,low,0.9,16-28,-74.9322509765625,-1.019588589668274,-72.71935272216797,-0.776081919670105,-76.21015930175781,-1.0472105741500854,-80.8636245727539,-0.8618690371513367
ep001_task163,1,163,50,easy,1.6818911826305225,low,0.9,16-28,-74.9322509765625,-1.019588589668274,-72.71935272216797,-0.776081919670105,-76.21015930175781,-1.0472105741500854,-80.8636245727539,-0.8618690371513367
ep001_task175,1,175,5,easy,1.103105486599759,high,0.9,16-28,-138.61813354492188,-1.885736107826233,-149.3975372314453,-1.813908576965332,-143.6822967529297,-1.9626667499542236,-153.65518188476562,-1.8429228067398071
ep001_task175,1,175,10,easy,1.103105486599759,high,0.9,16-28,-138.61813354492188,-1.885736107826233,-149.3975372314453,-1.813908576965332,-143.6822967529297,-1.9626667499542236,-153.65518188476562,-1.8429228067398071
ep001_task175,1,175,20,easy,1.1031054865997874,high,0.9,16-28,-138.61813354492188,-1.885736107826233,-149.3975372314453,-1.813908576965332,-143.6822967529297,-1.9626667499542236,-153.65518188476562,-1.8429228067398071
ep001_task175,1,175,50,easy,1.103105486599759,high,0.9,16-28,-138.61813354492188,-1.885736107826233,-149.3975372314453,-1.813908576965332,-143.6822967529297,-1.9626667499542236,-153.65518188476562,-1.8429228067398071
ep001_task188,1,188,5,easy,4.593288513696081,medium,0.99,16-28,-103.75569152832031,-1.4115962982177734,-105.5487289428711,-1.2204221487045288,-105.9122314453125,-1.450205683708191,-110.64822387695312,-1.2632932662963867
ep001_task188,1,188,10,easy,4.593288513696081,medium,0.99,16-28,-103.75569152832031,-1.4115962982177734,-105.5487289428711,-1.2204221487045288,-105.9122314453125,-1.450205683708191,-110.64822387695312,-1.2632932662963867
ep001_task188,1,188,20,easy,4.593288513696052,medium,0.99,16-28,-103.75569152832031,-1.4115962982177734,-105.5487289428711,-1.2204221487045288,-105.9122314453125,-1.450205683708191,-110.64822387695312,-1.2632932662963867
ep001_task188,1,188,50,easy,4.593288513696052,medium,0.99,16-28,-103.75569152832031,-1.4115962982177734,-105.5487289428711,-1.2204221487045288,-105.9122314453125,-1.450205683708191,-110.64822387695312,-1.2632932662963867
ep001_task200,1,200,5,easy,-2.250582066404121,medium,0.9999,6-15,-256.1275939941406,-3.483901023864746,-286.5960998535156,-3.6708686351776123,-259.0317077636719,-3.5277175903320312,-292.7334899902344,-3.7173612117767334
ep001_task200,1,200,10,easy,-2.250582066404121,medium,0.9999,6-15,-256.1275939941406,-3.483901023864746,-286.5960998535156,-3.6708686351776123,-259.0317077636719,-3.5277175903320312,-292.7334899902344,-3.7173612117767334
ep001_task200,1,200,20,easy,-2.250582066404121,medium,0.9999,6-15,-256.1275939941406,-3.483901023864746,-286.5960998535156,-3.6708686351776123,-259.0317077636719,-3.5277175903320312,-292.7334899902344,-3.7173612117767334
ep001_task200,1,200,50,easy,-2.250582066404121,medium,0.9999,6-15,-256.1275939941406,-3.483901023864746,-286.5960998535156,-3.6708686351776123,-259.0317077636719,-3.5277175903320312,-292.7334899902344,-3.7173612117767334
ep003_task001,3,1,5,easy,-15.409031539100823,low,0.99,16-28,2.477489948272705,-0.25383737683296204,5.153336524963379,-0.1688818335533142,1.6077146530151367,-0.305617094039917,-2.0776596069335938,-0.2690538465976715
ep003_task001,3,1,10,easy,-15.409031539100852,low,0.99,16-28,2.477489948272705,-0.25383737683296204,5.153336524963379,-0.1688818335533142,1.6077146530151367,-0.305617094039917,-2.0776596069335938,-0.2690538465976715
ep003_task001,3,1,20,easy,-15.409031539100797,low,0.99,16-28,2.477489948272705,-0.25383737683296204,5.153336524963379,-0.1688818335533142,1.6077146530151367,-0.305617094039917,-2.0776596069335938,-0.2690538465976715
ep003_task001,3,1,50,easy,-15.409031539100909,low,0.99,16-28,2.477489948272705,-0.25383737683296204,5.153336524963379,-0.1688818335533142,1.6077146530151367,-0.305617094039917,-2.0776596069335938,-0.2690538465976715
ep003_task013,3,13,5,coupled,-22.122871033995352,high,0.999,16-28,114.01986694335938,0.9445358514785767,102.1434097290039,0.8713195323944092,147.02725219726562,1.260867953300476,131.7779083251953,1.178078293800354
ep003_task013,3,13,10,coupled,-22.122871033995523,high,0.999,16-28,114.01986694335938,0.9445358514785767,102.1434097290039,0.8713195323944092,147.02725219726562,1.260867953300476,131.7779083251953,1.178078293800354
ep003_task013,3,13,20,coupled,-22.12287103399541,high,0.999,16-28,114.01986694335938,0.9445358514785767,102.1434097290039,0.8713195323944092,147.02725219726562,1.260867953300476,131.7779083251953,1.178078293800354
ep003_task013,3,13,50,coupled,-22.122871033995352,high,0.999,16-28,114.01986694335938,0.9445358514785767,102.1434097290039,0.8713195323944092,147.02725219726562,1.260867953300476,131.7779083251953,1.178078293800354
ep003_task026,3,26,5,easy,13.138003529433403,high,0.9999,16-28,-21.34534454345703,-0.5097817778587341,-22.399662017822266,-0.4643828570842743,2.4549055099487305,-0.29649102687835693,-11.888031959533691,-0.37511521577835083
ep003_task026,3,26,10,easy,13.138003529433348,high,0.9999,16-28,-21.34534454345703,-0.5097817778587341,-22.399662017822266,-0.4643828570842743,2.4549055099487305,-0.29649102687835693,-11.888031959533691,-0.37511521577835083
ep003_task026,3,26,20,easy,13.138003529433377,high,0.9999,16-28,-21.34534454345703,-0.5097817778587341,-22.399662017822266,-0.4643828570842743,2.4549055099487305,-0.29649102687835693,-11.888031959533691,-0.37511521577835083
ep003_task026,3,26,50,easy,13.138003529433377,high,0.9999,16-28,-21.34534454345703,-0.5097817778587341,-22.399662017822266,-0.4643828570842743,2.4549055099487305,-0.29649102687835693,-11.888031959533691,-0.37511521577835083
ep003_task038,3,38,5,coupled,3.540955502174029,low,0.99,16-28,41.427001953125,0.16462288796901703,37.897117614746094,0.18228942155838013,39.1132926940918,0.09839963167905807,30.76224708557129,0.08598320931196213
ep003_task038,3,38,10,coupled,3.540955502174029,low,0.99,16-28,41.427001953125,0.16462288796901703,37.897117614746094,0.18228942155838013,39.1132926940918,0.09839963167905807,30.76224708557129,0.08598320931196213
ep003_task038,3,38,20,coupled,3.540955502174029,low,0.99,16-28,41.427001953125,0.16462288796901703,37.897117614746094,0.18228942155838013,39.1132926940918,0.09839963167905807,30.76224708557129,0.08598320931196213
ep003_task038,3,38,50,coupled,3.540955502173915,low,0.99,16-28,41.427001953125,0.16462288796901703,37.897117614746094,0.18228942155838013,39.1132926940918,0.09839963167905807,30.76224708557129,0.08598320931196213
ep003_task051,3,51,5,easy,7.233244971172667,low,0.999,16-28,108.55858612060547,0.8858616352081299,92.22660827636719,0.7649636268615723,105.2262191772461,0.8105798363685608,87.30693054199219,0.6972960233688354
ep003_task051,3,51,10,easy,7.23324497117261,low,0.999,16-28,108.55858612060547,0.8858616352081299,92.22660827636719,0.7649636268615723,105.2262191772461,0.8105798363685608,87.30693054199219,0.6972960233688354
ep003_task051,3,51,20,easy,7.233244971172553,low,0.999,16-28,108.55858612060547,0.8858616352081299,92.22660827636719,0.7649636268615723,105.2262191772461,0.8105798363685608,87.30693054199219,0.6972960233688354
ep003_task051,3,51,50,easy,7.23324497117261,low,0.999,16-28,108.55858612060547,0.8858616352081299,92.22660827636719,0.7649636268615723,105.2262191772461,0.8105798363685608,87.30693054199219,0.6972960233688354
ep003_task063,3,63,5,coupled,4.078949237290772,high,0.999,16-28,56.70623016357422,0.3287777006626129,40.97805404663086,0.21533192694187164,75.27035522460938,0.4878899157047272,52.103431701660156,0.3167058825492859
ep003_task063,3,63,10,coupled,4.078949237290772,high,0.999,16-28,56.70623016357422,0.3287777006626129,40.97805404663086,0.21533192694187164,75.27035522460938,0.4878899157047272,52.103431701660156,0.3167058825492859
ep003_task063,3,63,20,coupled,4.078949237290658,high,0.999,16-28,56.70623016357422,0.3287777006626129,40.97805404663086,0.21533192694187164,75.27035522460938,0.4878899157047272,52.103431701660156,0.3167058825492859
ep003_task063,3,63,50,coupled,4.078949237290658,high,0.999,16-28,56.70623016357422,0.3287777006626129,40.97805404663086,0.21533192694187164,75.27035522460938,0.4878899157047272,52.103431701660156,0.3167058825492859
ep003_task076,3,76,5,easy,0.4182369914703372,low,0.9999,16-28,91.52564239501953,0.7028655409812927,98.15870666503906,0.8285843133926392,88.64527893066406,0.6319670081138611,89.05084991455078,0.7161499261856079
ep003_task076,3,76,10,easy,0.4182369914702804,low,0.9999,16-28,91.52564239501953,0.7028655409812927,98.15870666503906,0.8285843133926392,88.64527893066406,0.6319670081138611,89.05084991455078,0.7161499261856079
ep003_task076,3,76,20,easy,0.4182369914703372,low,0.9999,16-28,91.52564239501953,0.7028655409812927,98.15870666503906,0.8285843133926392,88.64527893066406,0.6319670081138611,89.05084991455078,0.7161499261856079
ep003_task076,3,76,50,easy,0.418236991470394,low,0.9999,16-28,91.52564239501953,0.7028655409812927,98.15870666503906,0.8285843133926392,88.64527893066406,0.6319670081138611,89.05084991455078,0.7161499261856079
ep003_task088,3,88,5,easy,15.42281421610832,high,0.9999,16-28,27.864912033081055,0.018916424363851547,12.673171043395996,-0.08823294192552567,32.58427047729492,0.028067845851182938,24.240266799926758,0.015473119914531708
ep003_task088,3,88,10,easy,15.42281421610835,high,0.9999,16-28,27.864912033081055,0.018916424363851547,12.673171043395996,-0.08823294192552567,32.58427047729492,0.028067845851182938,24.240266799926758,0.015473119914531708
ep003_task088,3,88,20,easy,15.422814216108293,high,0.9999,16-28,27.864912033081055,0.018916424363851547,12.673171043395996,-0.08823294192552567,32.58427047729492,0.028067845851182938,24.240266799926758,0.015473119914531708
ep003_task088,3,88,50,easy,15.422814216108408,high,0.9999,16-28,27.864912033081055,0.018916424363851547,12.673171043395996,-0.08823294192552567,32.58427047729492,0.028067845851182938,24.240266799926758,0.015473119914531708
ep003_task100,3,100,5,easy,4.324024998814707,high,0.9999,16-28,-24.33866310119629,-0.5419409871101379,-14.067380905151367,-0.3750206530094147,-24.74164581298828,-0.589457094669342,-23.26363182067871,-0.4980984926223755
ep003_task100,3,100,10,easy,4.324024998814707,high,0.9999,16-28,-24.33866310119629,-0.5419409871101379,-14.067380905151367,-0.3750206530094147,-24.74164581298828,-0.589457094669342,-23.26363182067871,-0.4980984926223755
ep003_task100,3,100,20,easy,4.324024998814707,high,0.9999,16-28,-24.33866310119629,-0.5419409871101379,-14.067380905151367,-0.3750206530094147,-24.74164581298828,-0.589457094669342,-23.26363182067871,-0.4980984926223755
ep003_task100,3,100,50,easy,4.324024998814707,high,0.9999,16-28,-24.33866310119629,-0.5419409871101379,-14.067380905151367,-0.3750206530094147,-24.74164581298828,-0.589457094669342,-23.26363182067871,-0.4980984926223755
ep003_task113,3,113,5,easy,0.9913142426414367,low,0.99,16-28,-80.22410583496094,-1.1423550844192505,-88.95289611816406,-1.1781545877456665,-84.2660140991211,-1.2306641340255737,-87.66810607910156,-1.1943848133087158
ep003_task113,3,113,10,easy,0.99131424264138,low,0.99,16-28,-80.22410583496094,-1.1423550844192505,-88.95289611816406,-1.1781545877456665,-84.2660140991211,-1.2306641340255737,-87.66810607910156,-1.1943848133087158
ep003_task113,3,113,20,easy,0.9913142426414084,low,0.99,16-28,-80.22410583496094,-1.1423550844192505,-88.95289611816406,-1.1781545877456665,-84.2660140991211,-1.2306641340255737,-87.66810607910156,-1.1943848133087158
ep003_task113,3,113,50,easy,0.99131424264138,low,0.99,16-28,-80.22410583496094,-1.1423550844192505,-88.95289611816406,-1.1781545877456665,-84.2660140991211,-1.2306641340255737,-87.66810607910156,-1.1943848133087158
ep003_task125,3,125,5,easy,2.293646986708694,high,0.999,16-28,-123.93452453613281,-1.6119648218154907,-154.567626953125,-1.8818608522415161,-132.88450622558594,-1.7543911933898926,-141.12445068359375,-1.7723091840744019
ep003_task125,3,125,10,easy,2.293646986708694,high,0.999,16-28,-123.93452453613281,-1.6119648218154907,-154.567626953125,-1.8818608522415161,-132.88450622558594,-1.7543911933898926,-141.12445068359375,-1.7723091840744019
ep003_task125,3,125,20,easy,2.293646986708694,high,0.999,16-28,-123.93452453613281,-1.6119648218154907,-154.567626953125,-1.8818608522415161,-132.88450622558594,-1.7543911933898926,-141.12445068359375,-1.7723091840744019
ep003_task125,3,125,50,easy,2.293646986708694,high,0.999,16-28,-123.93452453613281,-1.6119648218154907,-154.567626953125,-1.8818608522415161,-132.88450622558594,-1.7543911933898926,-141.12445068359375,-1.7723091840744019
ep003_task138,3,138,5,easy,-1.8059506905107408,low,0.9,16-28,-7.848236083984375,-0.3647734522819519,-6.240530967712402,-0.291079044342041,-10.452903747558594,-0.4355362355709076,-11.623348236083984,-0.3722536861896515
ep003_task138,3,138,10,easy,-1.8059506905107128,low,0.9,16-28,-7.848236083984375,-0.3647734522819519,-6.240530967712402,-0.291079044342041,-10.452903747558594,-0.4355362355709076,-11.623348236083984,-0.3722536861896515
ep003_task138,3,138,20,easy,-1.8059506905107128,low,0.9,16-28,-7.848236083984375,-0.3647734522819519,-6.240530967712402,-0.291079044342041,-10.452903747558594,-0.4355362355709076,-11.623348236083984,-0.3722536861896515
ep003_task138,3,138,50,easy,-1.805950690510656,low,0.9,16-28,-7.848236083984375,-0.3647734522819519,-6.240530967712402,-0.291079044342041,-10.452903747558594,-0.4355362355709076,-11.623348236083984,-0.3722536861896515
ep003_task150,3,150,5,easy,-27.88991695453163,high,0.9,16-28,44.37593078613281,0.19630517065525055,47.883628845214844,0.28939300775527954,39.297794342041016,0.10038711875677109,41.867919921875,0.20604826509952545
ep003_task150,3,150,10,easy,-27.8899169545316,high,0.9,16-28,44.37593078613281,0.19630517065525055,47.883628845214844,0.28939300775527954,39.297794342041016,0.10038711875677109,41.867919921875,0.20604826509952545
ep003_task150,3,150,20,easy,-27.8899169545316,high,0.9,16-28,44.37593078613281,0.19630517065525055,47.883628845214844,0.28939300775527954,39.297794342041016,0.10038711875677109,41.867919921875,0.20604826509952545
ep003_task150,3,150,50,easy,-27.889916954531543,high,0.9,16-28,44.37593078613281,0.19630517065525055,47.883628845214844,0.28939300775527954,39.297794342041016,0.10038711875677109,41.867919921875,0.20604826509952545
ep003_task163,3,163,5,easy,-19.63711533500688,medium,0.9,16-28,-29.548748016357422,-0.597916305065155,-27.97010612487793,-0.5241249203681946,-32.553035736083984,-0.6736027598381042,-33.934017181396484,-0.6134576201438904
ep003_task163,3,163,10,easy,-19.63711533500694,medium,0.9,16-28,-29.548748016357422,-0.597916305065155,-27.97010612487793,-0.5241249203681946,-32.553035736083984,-0.6736027598381042,-33.934017181396484,-0.6134576201438904
ep003_task163,3,163,20,easy,-19.637115335006968,medium,0.9,16-28,-29.548748016357422,-0.597916305065155,-27.97010612487793,-0.5241249203681946,-32.553035736083984,-0.6736027598381042,-33.934017181396484,-0.6134576201438904
ep003_task163,3,163,50,easy,-19.63711533500691,medium,0.9,16-28,-29.548748016357422,-0.597916305065155,-27.97010612487793,-0.5241249203681946,-32.553035736083984,-0.6736027598381042,-33.934017181396484,-0.6134576201438904
ep003_task175,3,175,5,coupled,8.65317015725961,high,0.9,16-28,164.2995147705078,1.4847232103347778,160.53543090820312,1.4975637197494507,186.43728637695312,1.6853998899459839,170.45742797851562,1.5962482690811157
ep003_task175,3,175,10,coupled,14.078789302326754,high,0.9,16-28,164.2995147705078,1.4847232103347778,160.53543090820312,1.4975637197494507,186.43728637695312,1.6853998899459839,170.45742797851562,1.5962482690811157
ep003_task175,3,175,20,coupled,16.428526886413806,high,0.9,16-28,164.2995147705078,1.4847232103347778,160.53543090820312,1.4975637197494507,186.43728637695312,1.6853998899459839,170.45742797851562,1.5962482690811157
ep003_task175,3,175,50,coupled,16.428526886413806,high,0.9,16-28,164.2995147705078,1.4847232103347778,160.53543090820312,1.4975637197494507,186.43728637695312,1.6853998899459839,170.45742797851562,1.5962482690811157
