episode,episode_reward,episode_total_delay
1,9626.658823015456,426.22542779753127
2,8563.903571719524,419.9358632405651
3,9154.466273249142,433.46621000994725
4,9936.101854111044,440.0418147299747
5,10584.446712003426,434.6697290216583
6,9225.29196531741,432.71568631628196
7,9752.906488516293,434.74286617376845
8,10509.63708119955,426.6683031727217
9,8713.499702800522,432.2307335329712
10,7456.859466987066,432.69415962028404
11,8393.817269681693,423.84870030839875
12,7094.2230338592935,423.9555496688078
13,8282.718334658588,421.3064084662536
14,6512.068553633585,434.31782293367377
15,8806.49318073176,427.8201663090536
16,10783.533558232522,422.720563033137
17,8777.879567302107,448.6028556798515
18,8395.334348409628,413.26057208994746
19,8509.933418577473,433.1314649167528
20,9510.361399828887,427.027107448497
21,8644.478612519393,431.51397884763253
22,9135.329886983964,432.74976129732624
23,9444.513371086512,430.6204821141781
24,8374.624153971721,435.51510328343096
25,11244.188812929948,410.52411007360837
26,9307.947354045205,413.30275225207293
27,6688.2628252644045,438.6599732009384
28,10326.251944600655,443.5250965370145
29,9570.151870894551,423.5048118633516
30,10892.0646867896,422.71143126162707
31,9561.722828627757,429.09496005412245
32,9408.327521307445,430.7409106684876
33,9735.689018434987,422.43332403163316
34,10753.476786701147,410.933318528496
35,8411.928043753032,434.9218713836805
36,8151.879868841515,430.0499925495263
37,9990.239727294955,423.6705507469942
38,6363.854733948655,441.8731355371504
39,8762.249313111704,438.97600399031603
40,8343.096224657189,429.5248440563666
41,8049.562411477235,425.13085535215237
42,9631.700710895826,425.91786498473357
43,10149.78388470279,428.77745766731385
44,9045.782558457373,437.9625260607467
45,5817.503376196273,421.01934386877406
46,8947.386271013133,425.8410726406813
47,9282.647842209393,420.9585370510028
48,8941.00068060263,432.36903414841237
49,8864.744603497464,428.4610111629016
50,9769.289283958256,426.59816295147243
51,9599.432408405677,433.83836604791196
52,9987.20436866279,427.3152938750548
53,10209.33650782311,435.48976697868613
54,9826.391282745193,424.6896110519921
55,9008.07980301369,433.7425227437829
56,9103.072427392784,432.3613401244854
57,8419.3922341521,418.56700748766883
58,6837.789502068524,416.5336167583239
59,9552.452306546553,439.2120991289629
60,7516.808317379849,412.75688639089395
61,9316.678685014393,414.91973048554354
62,10665.08877778762,424.7094188248691
63,9970.497378550797,421.50432453420115
64,9089.269666510456,415.06493309600654
65,8293.484101886012,423.4765208983214
66,8936.907638541534,431.7545419416437
67,8884.010140182636,438.7709085896595
68,8991.558701448454,425.86318773081103
69,11690.11600058661,407.6775964185699
70,10930.142268522377,414.2422830289161
71,9959.303165353303,417.95852005095117
72,10102.798961540337,419.5205885077419
73,9819.639371640558,428.1206587471558
74,9761.648602266323,424.7740927484888
75,10686.362903125124,428.56335648870083
76,9666.912414847144,418.54968825280986
77,11077.759867217404,430.6161701048186
78,10546.799383548358,424.72671506469624
79,8310.650640390373,402.77721523792485
80,10869.529832216662,415.4878962294509
81,8871.81523678729,434.8674935041022
82,8014.245405953422,427.3160920740355
83,9361.571975863015,422.1698985875586
84,10284.776522686201,433.2028936434868
85,10907.83718680572,414.8137525716179
86,9103.263548422765,435.3031353146291
87,9300.622159429597,423.4757047586126
88,9535.943146948826,423.30385993973664
89,8804.134231661414,424.4386456056992
90,9972.271736295444,412.8482291329277
91,10879.305915286452,427.1842123566856
92,9807.793710260214,419.7480099251672
93,8652.46529595564,424.15740453090734
94,10711.33585799868,433.99272297476114
95,11936.579312931433,417.82584792292346
96,10689.949977426912,417.4263635776076
97,11364.6507124328,414.78286180548787
98,11015.775657436769,426.154561429441
99,9148.379367683663,419.11261851624164
100,9957.9779188469,409.04310629356905
101,9970.54735855755,423.2980904554393
102,6220.6229629395075,423.4126514550937
103,10568.60549575363,426.5481000535585
104,9355.575751738279,402.7197502471632
105,8011.081648483862,443.8417037985978
106,10243.039375121363,426.11903862579925
107,8917.484174178175,405.89389795581417
108,8817.588710912683,422.876981986617
109,9869.184175214667,418.14073424654885
110,10749.219732659796,410.6294316143277
111,11019.200197644936,409.5161954266296
112,10037.071783985508,410.9802277003323
113,10502.064147806383,420.46120405209325
114,9847.254161425379,413.1364672651351
115,9275.999986949535,433.93540926912755
116,8620.56942843811,426.94026821729057
117,8370.61509757475,415.5114114972261
118,11167.009591367772,418.1389231061092
119,11036.40358860459,407.0690808201461
120,10472.94225932176,409.32402625049934
121,8237.679814879291,417.0914566542929
122,10946.492697451575,404.83345377864276
123,8013.125459663849,430.10853765537104
124,10374.22456587119,409.2921515329544
125,8932.161178060358,408.52223402004796
126,9117.463786626342,418.1804876978208
127,9250.056212025293,411.42473411893906
128,10179.721846000919,417.1474098858611
129,10924.813674570796,416.1053289827991
130,11385.555054907629,407.357287246097
131,10308.811544809272,411.3572035677723
132,9629.41465711963,402.557067203389
133,10724.063674825336,416.6355137922241
134,10920.66009592717,400.3312091139249
135,9711.825676116552,408.99699117657025
136,8896.911162294566,415.13096514984375
137,9468.915597775072,417.68797361472383
138,9280.559050695354,415.1570412103533
139,10925.944860351174,412.53748381540964
140,7710.0466672181765,401.57173028720405
141,9665.517601000716,415.162516440933
142,10364.351803969543,405.37143341297536
143,10457.873158556968,415.4644545074411
144,11766.5798467006,405.0914566837379
145,11170.02901327287,409.8825655855676
146,10107.107596029642,420.1965218928951
147,10834.543301086964,422.0702956811076
148,10275.025353629786,417.75481040142427
149,10199.32943923862,409.36387642586595
150,10212.536302709139,421.97891280900217
151,10291.85151562986,410.5669443017479
152,11679.122378540706,410.7597849059746
153,8371.582376845885,401.5261531873948
154,10877.733944986896,406.6031285920079
155,11042.117057287349,406.69640356851244
156,10522.551656547626,406.75864612412875
157,9848.951488012453,418.3579729938062
158,8541.060899310269,411.3987436956649
159,11124.811577230348,410.4870170029168
160,10560.469632035702,413.56565964433156
161,10265.321673903662,428.967972368362
162,10463.515996525357,429.75690189485584
163,12107.048536317358,407.83241744301773
164,10930.376441535538,419.96117094749593
165,11736.950772475131,412.7283436669296
166,10297.855580298758,412.5480546112899
167,11290.23504907906,411.0138889569069
168,10133.330964075729,416.3060626464176
169,10590.900620371378,392.25958669266566
170,9018.548085325565,400.88805648483424
171,11123.120733047148,409.5743940869566
172,9021.11518733914,402.332434185764
173,9089.305158885047,410.5882535128098
174,9584.009696032856,415.9757573327894
175,11159.301815192257,396.60450062887395
176,10625.97183586554,412.2560307651241
177,9184.485548413264,397.1337803598749
178,10956.17072461336,404.2308999951658
179,11007.433337440109,414.69456004648345
180,10198.256979656324,396.5771194565811
181,11038.581172770231,412.39942584593416
182,11165.703165593983,402.25074128670025
183,9988.623954131323,412.3159951662804
184,10849.287216923838,402.914950891984
185,10972.597710562595,411.22880639765646
186,12151.976517546693,402.33836099052905
187,10772.70443029272,409.570266029541
188,8389.150139506832,419.7638768364181
189,10873.380967591447,400.1913125482625
190,10427.079337929375,408.7923482407223
191,8839.29455490885,407.2205330126017
192,10411.632812773518,401.74343563215837
193,9742.129535325119,406.8572689296653
194,11111.317807951951,401.231829014451
195,11651.466545763813,396.82889444020407
196,11848.059795432386,412.22529472861294
197,11276.760108226952,411.4566004508209
198,10275.720857376482,406.517185966376
199,11102.583137623502,401.9032911760423
200,9525.43462462104,409.9005377448671
201,10162.478212781198,402.7844878704114
202,11895.5660341785,400.3806613125525
203,11476.734815255724,407.5272803898076
204,10619.029640749519,408.2869286173457
205,9918.63738974947,397.34093499919567
206,10874.811566575328,408.79897613151854
207,9127.505333923491,396.5499807629372
208,10087.33480734905,401.8683630501713
209,8737.540681304386,424.8253627942471
210,10951.489580287009,398.9829785079046
211,10536.383847168348,405.581478076359
212,10520.732022871971,413.8214705316614
213,11619.378525868371,402.7265297680818
214,9551.253669814127,413.933941921414
215,11129.91745160736,399.8926151057297
216,8370.635454061134,403.27110416789384
217,11570.014357032773,406.0889858031456
218,10368.573226159415,404.1753181670242
219,11988.973845654853,398.03247382926656
220,9781.08974808316,408.6178153495765
221,10521.449044289006,422.1866109831755
222,10609.07155526848,420.6029844942565
223,9488.966358309362,395.3253339781657
224,10666.563060902603,404.53412165960907
225,11426.468434458,407.894607334734
226,11099.70253732291,396.3954440784049
227,11245.03533671808,403.37313740266006
228,10239.741115780625,412.2795980927756
229,12031.031234517974,402.05476448041924
230,11032.02383441216,406.0267487212648
231,9960.845860355737,399.82921082983376
232,10819.830850162476,407.43136697089943
233,10961.446129795087,407.8262452828864
234,10988.514357876305,392.1274793229726
235,11147.430012527835,402.9591929017933
236,9897.445292617285,405.62624733516697
237,11339.590479896857,407.3526951407587
238,11800.352219205686,412.86104686275706
239,9193.942976544506,402.5452172462811
240,11079.781581912388,407.1076949426778
241,9976.753998308523,406.46792572344685
242,9944.507417163219,413.0161887958842
243,10721.508527072216,398.30308221067554
244,6803.1757274403535,396.7829469201996
245,12180.078022217818,397.4339735375849
246,11488.381147742364,407.8713557138927
247,10999.519629773233,399.71842358184585
248,9869.8115481089,395.6790729374869
249,11888.441017377874,409.72260672381657
250,11182.507350972128,392.6991921737033
251,11488.151556765824,419.0719103812686
252,11447.611805221915,393.9448142096285
253,11867.754389180232,411.7484759476087
254,10981.479389402572,420.22172089514606
255,10920.791296482928,392.81961965778765
256,11872.379304526057,394.3894250006757
257,11850.832875185848,410.04855944145106
258,11236.128592686378,392.1273604316987
259,10275.244116088357,400.18468019975927
260,10205.189290575801,408.13898619938493
261,11121.757098061365,405.5789139945871
262,11220.556138070568,407.83699839169395
263,11721.37013890496,402.5016138541165
264,12121.221594556904,393.76462751643703
265,10145.073546809146,400.6027569855263
266,10006.731594125593,404.82618551168366
267,10916.22678088445,395.3102971189579
268,11229.946264933118,406.5448294058302
269,10729.598191870436,409.95351565552636
270,12372.25256295216,401.7119999746597
271,10276.307504298116,408.9662830052056
272,9268.616386952353,404.1327115349925
273,12033.023156502752,401.8502877020917
274,11642.000012047272,406.83149805464694
275,10587.99620749236,398.668583786827
276,10505.445640675673,410.94239290779217
277,10790.895360813027,394.5658181560146
278,11424.573080040738,393.4386145288083
279,11111.978923667562,426.0728591538397
280,11107.87704138208,398.51895055043417
281,11538.71265711259,403.27765589559635
282,9768.191874646356,414.43234800415394
283,9646.396874260165,400.7632538359053
284,9089.622887361349,398.46580123602257
285,9221.591362166168,411.62101155263315
286,11748.918861835144,407.1085629054553
287,11874.954585370802,404.74757094121526
288,11208.02034363401,411.6998680354449
289,10336.232245481457,397.31237749673005
290,11555.739234840526,399.7784582109404
291,11433.373728692208,398.8563973011938
292,12378.624617880887,402.7350709505777
293,11445.25207575786,397.21672788757286
294,11066.573389120693,412.6637456392153
295,12409.028603261786,403.2399217318682
296,11397.533416710308,430.9944463651232
297,11387.531335463707,425.51585851852127
298,10959.039056906022,401.110370189572
299,12033.805075792376,395.6962312766028
300,11805.078327015048,394.36888180502393
