Trial_ID,Source,Probe_ID,Task_ID,Reliability_Requirement,Normalized_Reliability_Feature,Top_Action_Index,Top_Server_J,Top_Server_K,Top_Action_Probability,Top_Action_True_Rho,Expected_True_Rho,Low_Rho_Quartile_Mass,Policy_Entropy,TV_From_R09,JS_From_R09,Argmax_Changed_From_R09
8,formal_recorded_probe_summary_no_checkpoint,probe-0086,74,0.9,0.0,27,7,8,0.2287044376134872,0.126713192370195,0.2279299559795961,0.024747119488893,2.394079408629629,0.0,0.0,False
8,formal_recorded_probe_summary_no_checkpoint,probe-0086,74,0.99,0.3333333333333332,27,7,8,0.2420494258403778,0.126713192370195,0.2288066491777055,0.02304555856972,2.349943092393827,0.0217707533738575,0.0002825645679207,False
8,formal_recorded_probe_summary_no_checkpoint,probe-0086,74,0.999,0.6666666666666665,27,7,8,0.2541092336177826,0.126713192370195,0.2291265131826388,0.0222382597276009,2.316865563937756,0.0395060704759089,0.0009323389238476,False
8,formal_recorded_probe_summary_no_checkpoint,probe-0086,74,0.9999,1.0,27,7,8,0.2638705968856811,0.126713192370195,0.2288803067269306,0.0223974075051955,2.298409789819981,0.0520933100051479,0.0016481397991454,False
8,formal_recorded_probe_summary_no_checkpoint,probe-0087,115,0.9,0.0,27,7,8,0.2415062040090561,0.126713192370195,0.2233457401494851,0.0250348629197105,2.41365779885209,0.0,0.0,False
8,formal_recorded_probe_summary_no_checkpoint,probe-0087,115,0.99,0.3333333333333332,27,7,8,0.2552278041839599,0.126713192370195,0.2236819102195262,0.0239228138816542,2.3767517519786403,0.0190467242791783,0.0002234263130132,False
8,formal_recorded_probe_summary_no_checkpoint,probe-0087,115,0.999,0.6666666666666665,27,7,8,0.2673134803771972,0.126713192370195,0.2234518667822113,0.0237649432965554,2.3521863843600115,0.0337765965086873,0.0007291246287391,False
8,formal_recorded_probe_summary_no_checkpoint,probe-0087,115,0.9999,1.0,27,7,8,0.2766706943511963,0.126713192370195,0.2226752570035162,0.0246509608114138,2.343302930242275,0.0435212167212739,0.0012964760918931,False
8,formal_recorded_probe_summary_no_checkpoint,probe-0088,155,0.9,0.0,27,7,8,0.229948803782463,0.126713192370195,0.2251804189287273,0.025321676308522,2.400906864635568,0.0,0.0,False
8,formal_recorded_probe_summary_no_checkpoint,probe-0088,155,0.99,0.3333333333333332,27,7,8,0.2435619086027145,0.126713192370195,0.2260805384763627,0.023627850372577,2.357161201106252,0.021911295101745,0.000284258838055,False
8,formal_recorded_probe_summary_no_checkpoint,probe-0088,155,0.999,0.6666666666666665,27,7,8,0.2555301189422607,0.126713192370195,0.2264421723346557,0.0228905162075534,2.3254338724889685,0.0394267858500825,0.0009231237761486,False
8,formal_recorded_probe_summary_no_checkpoint,probe-0088,155,0.9999,1.0,27,7,8,0.2647691965103149,0.126713192370195,0.226263538461791,0.0231771462713368,2.3093572891970577,0.0514354457700392,0.0016029039288162,False
