episode,task_id,state_id,split,dataset_index,max_backlog,load,requirement,safe_set_bin,safe_set_size,effective_set_size,action_index,selected_action,myopic_action,probability,q_h5,q_h10,q_h20,q_h50,legacy_q_h5,legacy_q_h10,legacy_q_h20,legacy_q_h50
218,1,ep218_task001,test,43400,0.0,low,0.99,16-28,28,28,0,16,5,0.008819740265607834,259.763024374256,336.54331223646966,379.0648003743312,382.45572332477053,213.40271476177884,405.6295592093058,580.8190267040695,643.3401100875917
218,1,ep218_task001,test,43400,0.0,low,0.99,16-28,28,28,1,16,5,0.009224295616149902,254.32255782637355,331.1028456885872,373.6243338264488,377.0152567768881,207.96224821389643,400.18909266142344,575.3785601561872,637.8996435397094
218,1,ep218_task001,test,43400,0.0,low,0.99,16-28,28,28,2,16,5,0.013307584449648857,272.39827818861863,349.1785660508323,391.7000541886938,395.0909771391332,226.0379685761415,418.2648130236685,593.4542805184323,655.9753639019544
218,1,ep218_task001,test,43400,0.0,low,0.99,16-28,28,28,3,16,5,0.011946271173655987,249.38015972983698,326.1604475920506,368.6819357299122,372.0728586803515,203.01985011735985,395.2466945648868,570.4361620596505,632.9572454431727
218,1,ep218_task001,test,43400,0.0,low,0.99,16-28,28,28,4,16,5,0.015284745953977108,271.0708143422393,347.85110220445296,390.37259034231454,393.7635132927539,224.7105047297622,416.93734917728915,592.1268166720529,654.6479000555751
218,1,ep218_task001,test,43400,0.0,low,0.99,16-28,28,28,5,16,5,0.02107071503996849,283.86912364244915,360.6494115046628,403.1708996425243,406.56182259296367,237.50881402997203,429.73565847749904,604.9251259722628,667.446209355785
218,1,ep218_task001,test,43400,0.0,low,0.99,16-28,28,28,6,16,5,0.017948832362890244,269.8117958123751,346.59208367458876,389.1135718124503,392.50449476288964,223.451486199898,415.67833064742496,590.8677981421887,653.3888815257109
218,1,ep218_task001,test,43400,0.0,low,0.99,16-28,28,28,7,16,5,0.013798289932310581,259.763024374256,336.54331223646966,379.0648003743312,382.45572332477053,213.40271476177884,405.6295592093058,580.8190267040695,643.3401100875917
218,1,ep218_task001,test,43400,0.0,low,0.99,16-28,28,28,8,16,5,0.025107216089963913,272.39827818861863,349.1785660508323,391.7000541886938,395.0909771391332,226.0379685761415,418.2648130236685,593.4542805184323,655.9753639019544
218,1,ep218_task001,test,43400,0.0,low,0.99,16-28,28,28,9,16,5,0.016073886305093765,259.763024374256,336.54331223646966,379.0648003743312,382.45572332477053,213.40271476177884,405.6295592093058,580.8190267040695,643.3401100875917
