episode,task_id,state_id,split,dataset_index,max_backlog,load,requirement,safe_set_bin,safe_set_size,effective_set_size,action_index,selected_action,myopic_action,probability,q_h5,q_h10,q_h20,q_h50,legacy_q_h5,legacy_q_h10,legacy_q_h20,legacy_q_h50
120,1,ep120_task001,test,23800,0.0,low,0.99,16-28,28,28,0,6,5,0.008819740265607834,271.47408895864277,327.24627287164054,354.80182156189704,358.25900348672263,317.5235088667836,417.88454770226883,586.8981024852499,654.2583178191343
120,1,ep120_task001,test,23800,0.0,low,0.99,16-28,28,28,1,6,5,0.009224295616149902,266.0336224107603,321.8058063237581,349.3613550140146,352.81853693884017,312.0830423189012,412.4440811543865,581.4576359373675,648.8178512712519
120,1,ep120_task001,test,23800,0.0,low,0.99,16-28,28,28,2,6,5,0.013307584449648857,284.1093427730054,339.88152668600316,367.43707537625966,370.8942573010853,330.1587626811463,430.51980151663156,599.5333562996126,666.893571633497
120,1,ep120_task001,test,23800,0.0,low,0.99,16-28,28,28,3,6,5,0.011946271173655987,261.0912243142237,316.8634082272215,344.41895691747794,347.8761388423036,307.1406442223646,407.50168305784985,576.5152378408309,643.8754531747153
120,1,ep120_task001,test,23800,0.0,low,0.99,16-28,28,28,4,6,5,0.015284745953977108,282.78187892662606,338.55406283962384,366.1096115298803,369.56679345470593,328.8312988347669,429.1923376702522,598.2058924532332,665.5661077871176
120,1,ep120_task001,test,23800,0.0,low,0.99,16-28,28,28,5,6,5,0.02107071503996849,295.5801882268359,351.3523721398337,378.9079208300902,382.36510275491577,341.62960813497676,441.990646970462,611.004201753443,678.3644170873274
120,1,ep120_task001,test,23800,0.0,low,0.99,16-28,28,28,6,6,5,0.017948832362890244,281.52286039676187,337.29504430975965,364.8505930000161,368.30777492484174,327.57228030490273,427.933319140388,596.946873923369,664.3070892572534
120,1,ep120_task001,test,23800,0.0,low,0.99,16-28,28,28,7,6,5,0.013798289932310581,271.47408895864277,327.24627287164054,354.80182156189704,358.25900348672263,317.5235088667836,417.88454770226883,586.8981024852499,654.2583178191343
120,1,ep120_task001,test,23800,0.0,low,0.99,16-28,28,28,8,6,5,0.025107216089963913,284.1093427730054,339.88152668600316,367.43707537625966,370.8942573010853,330.1587626811463,430.51980151663156,599.5333562996126,666.893571633497
120,1,ep120_task001,test,23800,0.0,low,0.99,16-28,28,28,9,6,5,0.016073886305093765,271.47408895864277,327.24627287164054,354.80182156189704,358.25900348672263,317.5235088667836,417.88454770226883,586.8981024852499,654.2583178191343
120,1,ep120_task001,test,23800,0.0,low,0.99,16-28,28,28,10,6,5,0.02687707170844078,282.78187892662606,338.55406283962384,366.1096115298803,369.56679345470593,328.8312988347669,429.1923376702522,598.2058924532332,665.5661077871176
120,1,ep120_task001,test,23800,0.0,low,0.99,16-28,28,28,11,6,5,0.03516850993037224,295.5801882268359,351.3523721398337,378.9079208300902,382.36510275491577,341.62960813497676,441.990646970462,611.004201753443,678.3644170873274
120,1,ep120_task001,test,23800,0.0,low,0.99,16-28,28,28,12,6,5,0.031026581302285194,281.52286039676187,337.29504430975965,364.8505930000161,368.30777492484174,327.57228030490273,427.933319140388,596.946873923369,664.3070892572534
120,1,ep120_task001,test,23800,0.0,low,0.99,16-28,28,28,13,6,5,0.02442224510014057,284.1093427730054,339.88152668600316,367.43707537625966,370.8942573010853,330.1587626811463,430.51980151663156,599.5333562996126,666.893571633497
