episode,task_id,state_id,split,dataset_index,max_backlog,load,requirement,safe_set_bin,safe_set_size,effective_set_size,action_index,selected_action,myopic_action,probability,q_h5,q_h10,q_h20,q_h50,legacy_q_h5,legacy_q_h10,legacy_q_h20,legacy_q_h50
44,1,ep044_task001,test,8600,0.0,low,0.99,16-28,28,28,0,20,5,0.008819740265607834,362.89715573568077,495.7683169098344,560.856958570956,574.5597348685096,244.44445237743184,474.59553422572804,623.8618687695628,694.8642408741441
44,1,ep044_task001,test,8600,0.0,low,0.99,16-28,28,28,1,20,5,0.009224295616149902,357.4566891877983,490.32785036195196,555.4164920230736,569.1192683206272,239.54803248433765,469.6991143326339,618.9654488764686,689.96782098105
44,1,ep044_task001,test,8600,0.0,low,0.99,16-28,28,28,2,20,5,0.013307584449648857,375.53240955004344,508.4035707241971,573.4922123853188,587.1949886828722,255.81618081035825,485.9672626586544,635.2335972024891,706.2359693070705
44,1,ep044_task001,test,8600,0.0,low,0.99,16-28,28,28,3,20,5,0.011946271173655987,352.5142910912617,485.3854522654154,550.474093926537,564.1768702240906,235.09987419745474,465.2509560457509,614.5172905895856,685.519662694167
44,1,ep044_task001,test,8600,0.0,low,0.99,16-28,28,28,4,20,5,0.015284745953977108,347.26181447439774,480.1329756485514,545.221617309673,558.9243936072266,230.37264524227714,460.52372709057335,609.7900616344081,680.7924337389893
44,1,ep044_task001,test,8600,0.0,low,0.99,16-28,28,28,5,20,5,0.02107071503996849,387.00325500387396,519.8744161780277,584.9630578391492,598.6658341367028,266.13994171880563,496.29102356710183,645.5573581109365,716.5597302155179
44,1,ep044_task001,test,8600,0.0,low,0.99,16-28,28,28,6,20,5,0.017948832362890244,347.26181447439774,480.1329756485514,545.221617309673,558.9243936072266,230.37264524227714,460.52372709057335,609.7900616344081,680.7924337389893
44,1,ep044_task001,test,8600,0.0,low,0.99,16-28,28,28,7,20,5,0.013798289932310581,362.89715573568077,495.7683169098344,560.856958570956,574.5597348685096,244.44445237743184,474.59553422572804,623.8618687695628,694.8642408741441
44,1,ep044_task001,test,8600,0.0,low,0.99,16-28,28,28,8,20,5,0.025107216089963913,375.53240955004344,508.4035707241971,573.4922123853188,587.1949886828722,255.81618081035825,485.9672626586544,635.2335972024891,706.2359693070705
44,1,ep044_task001,test,8600,0.0,low,0.99,16-28,28,28,9,20,5,0.016073886305093765,362.89715573568077,495.7683169098344,560.856958570956,574.5597348685096,244.44445237743184,474.59553422572804,623.8618687695628,694.8642408741441
44,1,ep044_task001,test,8600,0.0,low,0.99,16-28,28,28,10,20,5,0.02687707170844078,362.89715573568077,495.7683169098344,560.856958570956,574.5597348685096,244.44445237743184,474.59553422572804,623.8618687695628,694.8642408741441
