episode,task_id,state_id,split,dataset_index,max_backlog,load,requirement,safe_set_bin,safe_set_size,effective_set_size,action_index,selected_action,myopic_action,probability,q_h5,q_h10,q_h20,q_h50,legacy_q_h5,legacy_q_h10,legacy_q_h20,legacy_q_h50
69,1,ep069_task001,test,13600,0.0,low,0.99,16-28,28,28,0,19,5,0.008819740265607834,172.09042327128978,210.76462562871845,230.86580853775655,233.1012209362676,289.1722609484418,442.39765413271755,590.1195925309534,673.7682883812034
69,1,ep069_task001,test,13600,0.0,low,0.99,16-28,28,28,1,19,5,0.009224295616149902,166.64995672340734,205.324159080836,225.42534198987414,227.66075438838516,283.73179440055935,436.9571875848351,584.6791259830709,668.3278218333211
69,1,ep069_task001,test,13600,0.0,low,0.99,16-28,28,28,2,19,5,0.013307584449648857,184.72567708565245,223.39987944308112,243.50106235211922,245.73647475063024,301.80751476280443,455.03290794708016,602.754846345316,686.403542195566
69,1,ep069_task001,test,13600,0.0,low,0.99,16-28,28,28,3,19,5,0.011946271173655987,161.70755862687076,200.38176098429943,220.48294389333756,222.71835629184858,278.7893963040228,432.0147894882985,579.7367278865344,663.3854237367844
69,1,ep069_task001,test,13600,0.0,low,0.99,16-28,28,28,4,19,5,0.015284745953977108,183.39821323927308,222.07241559670175,242.17359850573985,244.40901090425086,300.48005091642506,453.7054441007008,601.4273824989366,685.0760783491868
69,1,ep069_task001,test,13600,0.0,low,0.99,16-28,28,28,5,19,5,0.02107071503996849,196.19652253948288,234.87072489691155,254.97190780594963,257.2073202044606,313.2783602166349,466.5037534009106,614.2256917991465,697.8743876493967
69,1,ep069_task001,test,13600,0.0,low,0.99,16-28,28,28,6,19,5,0.017948832362890244,182.1391947094089,220.81339706683758,240.91457997587568,243.1499923743867,299.2210323865609,452.44642557083665,600.1683639690725,683.8170598193227
69,1,ep069_task001,test,13600,0.0,low,0.99,16-28,28,28,7,19,5,0.013798289932310581,172.09042327128978,210.76462562871845,230.86580853775655,233.1012209362676,289.1722609484418,442.39765413271755,590.1195925309534,673.7682883812034
69,1,ep069_task001,test,13600,0.0,low,0.99,16-28,28,28,8,19,5,0.025107216089963913,184.72567708565245,223.39987944308112,243.50106235211922,245.73647475063024,301.80751476280443,455.03290794708016,602.754846345316,686.403542195566
69,1,ep069_task001,test,13600,0.0,low,0.99,16-28,28,28,9,19,5,0.016073886305093765,172.09042327128978,210.76462562871845,230.86580853775655,233.1012209362676,289.1722609484418,442.39765413271755,590.1195925309534,673.7682883812034
69,1,ep069_task001,test,13600,0.0,low,0.99,16-28,28,28,10,19,5,0.02687707170844078,183.39821323927308,222.07241559670175,242.17359850573985,244.40901090425086,300.48005091642506,453.7054441007008,601.4273824989366,685.0760783491868
69,1,ep069_task001,test,13600,0.0,low,0.99,16-28,28,28,11,19,5,0.03516850993037224,196.19652253948288,234.87072489691155,254.97190780594963,257.2073202044606,313.2783602166349,466.5037534009106,614.2256917991465,697.8743876493967
69,1,ep069_task001,test,13600,0.0,low,0.99,16-28,28,28,12,19,5,0.031026581302285194,182.1391947094089,220.81339706683758,240.91457997587568,243.1499923743867,299.2210323865609,452.44642557083665,600.1683639690725,683.8170598193227
69,1,ep069_task001,test,13600,0.0,low,0.99,16-28,28,28,13,19,5,0.02442224510014057,184.72567708565245,223.39987944308112,243.50106235211922,245.73647475063024,301.80751476280443,455.03290794708016,602.754846345316,686.403542195566
69,1,ep069_task001,test,13600,0.0,low,0.99,16-28,28,28,14,19,5,0.01864354871213436,166.64995672340734,205.324159080836,225.42534198987414,227.66075438838516,283.73179440055935,436.9571875848351,584.6791259830709,668.3278218333211
