state_mismatch,mask_mismatch,probability_mismatch,backlog_mismatch,task_mismatch,snapshot_mismatch,action_prefix_mismatch,future_arrival_mismatch,future_torch_rng_mismatch,episode,task_id,action_index,state_id
0,0,0,0,0,0,0,0,0,3,1,0,ep003_task001
0,0,0,0,0,0,0,0,0,3,1,1,ep003_task001
0,0,0,0,0,0,0,0,0,3,1,2,ep003_task001
0,0,0,0,0,0,0,0,0,3,1,3,ep003_task001
0,0,0,0,0,0,0,0,0,3,1,4,ep003_task001
0,0,0,0,0,0,0,0,0,3,1,5,ep003_task001
0,0,0,0,0,0,0,0,0,3,1,6,ep003_task001
0,0,0,0,0,0,0,0,0,3,1,7,ep003_task001
0,0,0,0,0,0,0,0,0,3,1,8,ep003_task001
0,0,0,0,0,0,0,0,0,3,1,9,ep003_task001
0,0,0,0,0,0,0,0,0,3,1,10,ep003_task001
0,0,0,0,0,0,0,0,0,3,1,11,ep003_task001
0,0,0,0,0,0,0,0,0,3,1,12,ep003_task001
0,0,0,0,0,0,0,0,0,3,1,13,ep003_task001
0,0,0,0,0,0,0,0,0,3,1,14,ep003_task001
0,0,0,0,0,0,0,0,0,3,1,15,ep003_task001
0,0,0,0,0,0,0,0,0,3,1,16,ep003_task001
0,0,0,0,0,0,0,0,0,3,1,17,ep003_task001
0,0,0,0,0,0,0,0,0,3,1,18,ep003_task001
0,0,0,0,0,0,0,0,0,3,1,19,ep003_task001
0,0,0,0,0,0,0,0,0,3,1,20,ep003_task001
0,0,0,0,0,0,0,0,0,3,1,21,ep003_task001
0,0,0,0,0,0,0,0,0,3,1,22,ep003_task001
0,0,0,0,0,0,0,0,0,3,1,23,ep003_task001
0,0,0,0,0,0,0,0,0,3,1,24,ep003_task001
0,0,0,0,0,0,0,0,0,3,1,25,ep003_task001
0,0,0,0,0,0,0,0,0,3,1,26,ep003_task001
0,0,0,0,0,0,0,0,0,3,1,27,ep003_task001
0,0,0,0,0,0,0,0,0,3,13,0,ep003_task013
0,0,0,0,0,0,0,0,0,3,13,1,ep003_task013
0,0,0,0,0,0,0,0,0,3,13,2,ep003_task013
0,0,0,0,0,0,0,0,0,3,13,3,ep003_task013
0,0,0,0,0,0,0,0,0,3,13,4,ep003_task013
0,0,0,0,0,0,0,0,0,3,13,5,ep003_task013
0,0,0,0,0,0,0,0,0,3,13,6,ep003_task013
0,0,0,0,0,0,0,0,0,3,13,7,ep003_task013
0,0,0,0,0,0,0,0,0,3,13,8,ep003_task013
0,0,0,0,0,0,0,0,0,3,13,9,ep003_task013
0,0,0,0,0,0,0,0,0,3,13,10,ep003_task013
0,0,0,0,0,0,0,0,0,3,13,11,ep003_task013
0,0,0,0,0,0,0,0,0,3,13,12,ep003_task013
0,0,0,0,0,0,0,0,0,3,13,13,ep003_task013
0,0,0,0,0,0,0,0,0,3,13,14,ep003_task013
0,0,0,0,0,0,0,0,0,3,13,15,ep003_task013
0,0,0,0,0,0,0,0,0,3,13,16,ep003_task013
0,0,0,0,0,0,0,0,0,3,13,17,ep003_task013
0,0,0,0,0,0,0,0,0,3,13,18,ep003_task013
0,0,0,0,0,0,0,0,0,3,13,19,ep003_task013
0,0,0,0,0,0,0,0,0,3,13,20,ep003_task013
0,0,0,0,0,0,0,0,0,3,13,21,ep003_task013
0,0,0,0,0,0,0,0,0,3,13,22,ep003_task013
0,0,0,0,0,0,0,0,0,3,13,23,ep003_task013
0,0,0,0,0,0,0,0,0,3,13,24,ep003_task013
0,0,0,0,0,0,0,0,0,3,13,25,ep003_task013
0,0,0,0,0,0,0,0,0,3,13,26,ep003_task013
0,0,0,0,0,0,0,0,0,3,13,27,ep003_task013
0,0,0,0,0,0,0,0,0,3,26,3,ep003_task026
0,0,0,0,0,0,0,0,0,3,26,5,ep003_task026
0,0,0,0,0,0,0,0,0,3,26,6,ep003_task026
0,0,0,0,0,0,0,0,0,3,26,9,ep003_task026
0,0,0,0,0,0,0,0,0,3,26,11,ep003_task026
0,0,0,0,0,0,0,0,0,3,26,12,ep003_task026
0,0,0,0,0,0,0,0,0,3,26,14,ep003_task026
0,0,0,0,0,0,0,0,0,3,26,16,ep003_task026
0,0,0,0,0,0,0,0,0,3,26,17,ep003_task026
0,0,0,0,0,0,0,0,0,3,26,18,ep003_task026
0,0,0,0,0,0,0,0,0,3,26,20,ep003_task026
0,0,0,0,0,0,0,0,0,3,26,21,ep003_task026
0,0,0,0,0,0,0,0,0,3,26,22,ep003_task026
0,0,0,0,0,0,0,0,0,3,26,23,ep003_task026
0,0,0,0,0,0,0,0,0,3,26,24,ep003_task026
0,0,0,0,0,0,0,0,0,3,26,25,ep003_task026
0,0,0,0,0,0,0,0,0,3,26,26,ep003_task026
0,0,0,0,0,0,0,0,0,3,26,27,ep003_task026
0,0,0,0,0,0,0,0,0,3,38,0,ep003_task038
0,0,0,0,0,0,0,0,0,3,38,1,ep003_task038
