state_mismatch,mask_mismatch,probability_mismatch,backlog_mismatch,task_mismatch,snapshot_mismatch,action_prefix_mismatch,future_arrival_mismatch,future_torch_rng_mismatch,episode,task_id,action_index,state_id
0,0,0,0,0,0,0,0,0,44,1,0,ep044_task001
0,0,0,0,0,0,0,0,0,44,1,1,ep044_task001
0,0,0,0,0,0,0,0,0,44,1,2,ep044_task001
0,0,0,0,0,0,0,0,0,44,1,3,ep044_task001
0,0,0,0,0,0,0,0,0,44,1,4,ep044_task001
0,0,0,0,0,0,0,0,0,44,1,5,ep044_task001
0,0,0,0,0,0,0,0,0,44,1,6,ep044_task001
0,0,0,0,0,0,0,0,0,44,1,7,ep044_task001
0,0,0,0,0,0,0,0,0,44,1,8,ep044_task001
0,0,0,0,0,0,0,0,0,44,1,9,ep044_task001
0,0,0,0,0,0,0,0,0,44,1,10,ep044_task001
0,0,0,0,0,0,0,0,0,44,1,11,ep044_task001
0,0,0,0,0,0,0,0,0,44,1,12,ep044_task001
0,0,0,0,0,0,0,0,0,44,1,13,ep044_task001
0,0,0,0,0,0,0,0,0,44,1,14,ep044_task001
0,0,0,0,0,0,0,0,0,44,1,15,ep044_task001
0,0,0,0,0,0,0,0,0,44,1,16,ep044_task001
0,0,0,0,0,0,0,0,0,44,1,17,ep044_task001
0,0,0,0,0,0,0,0,0,44,1,18,ep044_task001
0,0,0,0,0,0,0,0,0,44,1,19,ep044_task001
0,0,0,0,0,0,0,0,0,44,1,20,ep044_task001
0,0,0,0,0,0,0,0,0,44,1,21,ep044_task001
0,0,0,0,0,0,0,0,0,44,1,22,ep044_task001
0,0,0,0,0,0,0,0,0,44,1,23,ep044_task001
0,0,0,0,0,0,0,0,0,44,1,24,ep044_task001
0,0,0,0,0,0,0,0,0,44,1,25,ep044_task001
0,0,0,0,0,0,0,0,0,44,1,26,ep044_task001
0,0,0,0,0,0,0,0,0,44,1,27,ep044_task001
0,0,0,0,0,0,0,0,0,44,13,0,ep044_task013
0,0,0,0,0,0,0,0,0,44,13,1,ep044_task013
0,0,0,0,0,0,0,0,0,44,13,2,ep044_task013
0,0,0,0,0,0,0,0,0,44,13,3,ep044_task013
0,0,0,0,0,0,0,0,0,44,13,4,ep044_task013
0,0,0,0,0,0,0,0,0,44,13,5,ep044_task013
0,0,0,0,0,0,0,0,0,44,13,6,ep044_task013
0,0,0,0,0,0,0,0,0,44,13,7,ep044_task013
0,0,0,0,0,0,0,0,0,44,13,8,ep044_task013
0,0,0,0,0,0,0,0,0,44,13,9,ep044_task013
0,0,0,0,0,0,0,0,0,44,13,10,ep044_task013
0,0,0,0,0,0,0,0,0,44,13,11,ep044_task013
0,0,0,0,0,0,0,0,0,44,13,12,ep044_task013
0,0,0,0,0,0,0,0,0,44,13,13,ep044_task013
0,0,0,0,0,0,0,0,0,44,13,14,ep044_task013
0,0,0,0,0,0,0,0,0,44,13,15,ep044_task013
0,0,0,0,0,0,0,0,0,44,13,16,ep044_task013
0,0,0,0,0,0,0,0,0,44,13,17,ep044_task013
0,0,0,0,0,0,0,0,0,44,13,18,ep044_task013
0,0,0,0,0,0,0,0,0,44,13,19,ep044_task013
0,0,0,0,0,0,0,0,0,44,13,20,ep044_task013
0,0,0,0,0,0,0,0,0,44,13,21,ep044_task013
0,0,0,0,0,0,0,0,0,44,13,22,ep044_task013
0,0,0,0,0,0,0,0,0,44,13,23,ep044_task013
0,0,0,0,0,0,0,0,0,44,13,24,ep044_task013
0,0,0,0,0,0,0,0,0,44,13,25,ep044_task013
0,0,0,0,0,0,0,0,0,44,13,26,ep044_task013
0,0,0,0,0,0,0,0,0,44,13,27,ep044_task013
0,0,0,0,0,0,0,0,0,44,26,4,ep044_task026
0,0,0,0,0,0,0,0,0,44,26,5,ep044_task026
0,0,0,0,0,0,0,0,0,44,26,6,ep044_task026
0,0,0,0,0,0,0,0,0,44,26,10,ep044_task026
0,0,0,0,0,0,0,0,0,44,26,11,ep044_task026
0,0,0,0,0,0,0,0,0,44,26,12,ep044_task026
0,0,0,0,0,0,0,0,0,44,26,13,ep044_task026
0,0,0,0,0,0,0,0,0,44,26,14,ep044_task026
0,0,0,0,0,0,0,0,0,44,26,15,ep044_task026
0,0,0,0,0,0,0,0,0,44,26,16,ep044_task026
0,0,0,0,0,0,0,0,0,44,26,17,ep044_task026
0,0,0,0,0,0,0,0,0,44,26,19,ep044_task026
0,0,0,0,0,0,0,0,0,44,26,20,ep044_task026
0,0,0,0,0,0,0,0,0,44,26,21,ep044_task026
0,0,0,0,0,0,0,0,0,44,26,22,ep044_task026
0,0,0,0,0,0,0,0,0,44,26,23,ep044_task026
0,0,0,0,0,0,0,0,0,44,26,24,ep044_task026
0,0,0,0,0,0,0,0,0,44,26,25,ep044_task026
0,0,0,0,0,0,0,0,0,44,26,26,ep044_task026
0,0,0,0,0,0,0,0,0,44,26,27,ep044_task026
0,0,0,0,0,0,0,0,0,44,38,0,ep044_task038
0,0,0,0,0,0,0,0,0,44,38,1,ep044_task038
0,0,0,0,0,0,0,0,0,44,38,2,ep044_task038
0,0,0,0,0,0,0,0,0,44,38,3,ep044_task038
0,0,0,0,0,0,0,0,0,44,38,4,ep044_task038
0,0,0,0,0,0,0,0,0,44,38,5,ep044_task038
0,0,0,0,0,0,0,0,0,44,38,6,ep044_task038
0,0,0,0,0,0,0,0,0,44,38,7,ep044_task038
0,0,0,0,0,0,0,0,0,44,38,8,ep044_task038
0,0,0,0,0,0,0,0,0,44,38,9,ep044_task038
0,0,0,0,0,0,0,0,0,44,38,10,ep044_task038
0,0,0,0,0,0,0,0,0,44,38,11,ep044_task038
0,0,0,0,0,0,0,0,0,44,38,12,ep044_task038
0,0,0,0,0,0,0,0,0,44,38,13,ep044_task038
0,0,0,0,0,0,0,0,0,44,38,14,ep044_task038
0,0,0,0,0,0,0,0,0,44,38,15,ep044_task038
0,0,0,0,0,0,0,0,0,44,38,16,ep044_task038
0,0,0,0,0,0,0,0,0,44,38,17,ep044_task038
0,0,0,0,0,0,0,0,0,44,38,18,ep044_task038
0,0,0,0,0,0,0,0,0,44,38,19,ep044_task038
0,0,0,0,0,0,0,0,0,44,38,20,ep044_task038
0,0,0,0,0,0,0,0,0,44,38,21,ep044_task038
0,0,0,0,0,0,0,0,0,44,38,22,ep044_task038
0,0,0,0,0,0,0,0,0,44,38,23,ep044_task038
0,0,0,0,0,0,0,0,0,44,38,24,ep044_task038
0,0,0,0,0,0,0,0,0,44,38,25,ep044_task038
0,0,0,0,0,0,0,0,0,44,38,26,ep044_task038
0,0,0,0,0,0,0,0,0,44,38,27,ep044_task038
0,0,0,0,0,0,0,0,0,44,51,1,ep044_task051
0,0,0,0,0,0,0,0,0,44,51,2,ep044_task051
0,0,0,0,0,0,0,0,0,44,51,3,ep044_task051
0,0,0,0,0,0,0,0,0,44,51,4,ep044_task051
0,0,0,0,0,0,0,0,0,44,51,5,ep044_task051
0,0,0,0,0,0,0,0,0,44,51,6,ep044_task051
0,0,0,0,0,0,0,0,0,44,51,7,ep044_task051
0,0,0,0,0,0,0,0,0,44,51,9,ep044_task051
0,0,0,0,0,0,0,0,0,44,51,10,ep044_task051
0,0,0,0,0,0,0,0,0,44,51,11,ep044_task051
0,0,0,0,0,0,0,0,0,44,51,12,ep044_task051
0,0,0,0,0,0,0,0,0,44,51,13,ep044_task051
0,0,0,0,0,0,0,0,0,44,51,14,ep044_task051
0,0,0,0,0,0,0,0,0,44,51,15,ep044_task051
0,0,0,0,0,0,0,0,0,44,51,16,ep044_task051
0,0,0,0,0,0,0,0,0,44,51,17,ep044_task051
0,0,0,0,0,0,0,0,0,44,51,18,ep044_task051
0,0,0,0,0,0,0,0,0,44,51,19,ep044_task051
0,0,0,0,0,0,0,0,0,44,51,20,ep044_task051
0,0,0,0,0,0,0,0,0,44,51,21,ep044_task051
0,0,0,0,0,0,0,0,0,44,51,22,ep044_task051
0,0,0,0,0,0,0,0,0,44,51,23,ep044_task051
0,0,0,0,0,0,0,0,0,44,51,24,ep044_task051
0,0,0,0,0,0,0,0,0,44,51,25,ep044_task051
0,0,0,0,0,0,0,0,0,44,51,26,ep044_task051
0,0,0,0,0,0,0,0,0,44,51,27,ep044_task051
0,0,0,0,0,0,0,0,0,44,63,0,ep044_task063
0,0,0,0,0,0,0,0,0,44,63,1,ep044_task063
0,0,0,0,0,0,0,0,0,44,63,2,ep044_task063
0,0,0,0,0,0,0,0,0,44,63,3,ep044_task063
0,0,0,0,0,0,0,0,0,44,63,4,ep044_task063
0,0,0,0,0,0,0,0,0,44,63,5,ep044_task063
0,0,0,0,0,0,0,0,0,44,63,6,ep044_task063
0,0,0,0,0,0,0,0,0,44,63,7,ep044_task063
0,0,0,0,0,0,0,0,0,44,63,8,ep044_task063
0,0,0,0,0,0,0,0,0,44,63,9,ep044_task063
0,0,0,0,0,0,0,0,0,44,63,10,ep044_task063
0,0,0,0,0,0,0,0,0,44,63,11,ep044_task063
0,0,0,0,0,0,0,0,0,44,63,12,ep044_task063
0,0,0,0,0,0,0,0,0,44,63,13,ep044_task063
0,0,0,0,0,0,0,0,0,44,63,14,ep044_task063
0,0,0,0,0,0,0,0,0,44,63,15,ep044_task063
0,0,0,0,0,0,0,0,0,44,63,16,ep044_task063
0,0,0,0,0,0,0,0,0,44,63,17,ep044_task063
0,0,0,0,0,0,0,0,0,44,63,18,ep044_task063
0,0,0,0,0,0,0,0,0,44,63,19,ep044_task063
0,0,0,0,0,0,0,0,0,44,63,20,ep044_task063
0,0,0,0,0,0,0,0,0,44,63,21,ep044_task063
0,0,0,0,0,0,0,0,0,44,63,22,ep044_task063
0,0,0,0,0,0,0,0,0,44,63,23,ep044_task063
0,0,0,0,0,0,0,0,0,44,63,24,ep044_task063
0,0,0,0,0,0,0,0,0,44,63,25,ep044_task063
0,0,0,0,0,0,0,0,0,44,63,26,ep044_task063
0,0,0,0,0,0,0,0,0,44,63,27,ep044_task063
0,0,0,0,0,0,0,0,0,44,76,4,ep044_task076
0,0,0,0,0,0,0,0,0,44,76,5,ep044_task076
0,0,0,0,0,0,0,0,0,44,76,6,ep044_task076
0,0,0,0,0,0,0,0,0,44,76,10,ep044_task076
0,0,0,0,0,0,0,0,0,44,76,11,ep044_task076
0,0,0,0,0,0,0,0,0,44,76,12,ep044_task076
0,0,0,0,0,0,0,0,0,44,76,13,ep044_task076
0,0,0,0,0,0,0,0,0,44,76,14,ep044_task076
0,0,0,0,0,0,0,0,0,44,76,15,ep044_task076
0,0,0,0,0,0,0,0,0,44,76,16,ep044_task076
0,0,0,0,0,0,0,0,0,44,76,17,ep044_task076
0,0,0,0,0,0,0,0,0,44,76,19,ep044_task076
0,0,0,0,0,0,0,0,0,44,76,20,ep044_task076
0,0,0,0,0,0,0,0,0,44,76,21,ep044_task076
0,0,0,0,0,0,0,0,0,44,76,22,ep044_task076
0,0,0,0,0,0,0,0,0,44,76,23,ep044_task076
0,0,0,0,0,0,0,0,0,44,76,24,ep044_task076
0,0,0,0,0,0,0,0,0,44,76,25,ep044_task076
0,0,0,0,0,0,0,0,0,44,76,26,ep044_task076
0,0,0,0,0,0,0,0,0,44,76,27,ep044_task076
0,0,0,0,0,0,0,0,0,44,88,1,ep044_task088
0,0,0,0,0,0,0,0,0,44,88,2,ep044_task088
0,0,0,0,0,0,0,0,0,44,88,3,ep044_task088
0,0,0,0,0,0,0,0,0,44,88,4,ep044_task088
0,0,0,0,0,0,0,0,0,44,88,5,ep044_task088
0,0,0,0,0,0,0,0,0,44,88,6,ep044_task088
0,0,0,0,0,0,0,0,0,44,88,7,ep044_task088
0,0,0,0,0,0,0,0,0,44,88,8,ep044_task088
0,0,0,0,0,0,0,0,0,44,88,9,ep044_task088
0,0,0,0,0,0,0,0,0,44,88,10,ep044_task088
0,0,0,0,0,0,0,0,0,44,88,11,ep044_task088
0,0,0,0,0,0,0,0,0,44,88,12,ep044_task088
0,0,0,0,0,0,0,0,0,44,88,13,ep044_task088
0,0,0,0,0,0,0,0,0,44,88,14,ep044_task088
0,0,0,0,0,0,0,0,0,44,88,15,ep044_task088
0,0,0,0,0,0,0,0,0,44,88,16,ep044_task088
0,0,0,0,0,0,0,0,0,44,88,17,ep044_task088
0,0,0,0,0,0,0,0,0,44,88,18,ep044_task088
