episode,task_id,state_id,split,dataset_index,max_backlog,load,requirement,safe_set_bin,safe_set_size,effective_set_size,action_index,selected_action,myopic_action,probability,q_h5,q_h10,q_h20,q_h50,legacy_q_h5,legacy_q_h10,legacy_q_h20,legacy_q_h50
176,1,ep176_task001,test,35000,0.0,low,0.99,16-28,28,28,0,25,5,0.008819740265607834,231.67671657733177,273.43222298138846,291.0392283765109,292.21677112219083,349.02961615713525,499.82993381719416,667.0414118672356,726.6006028548543
176,1,ep176_task001,test,35000,0.0,low,0.99,16-28,28,28,1,25,5,0.009224295616149902,226.23625002944937,267.99175643350605,285.59876182862854,286.7763045743085,343.5891496092528,494.3894672693117,661.6009453193532,721.1601363069718
176,1,ep176_task001,test,35000,0.0,low,0.99,16-28,28,28,2,25,5,0.013307584449648857,244.31197039169447,286.0674767957512,303.6744821908736,304.85202493655356,361.66486997149786,512.4651876315568,679.6766656815983,739.2358566692169
176,1,ep176_task001,test,35000,0.0,low,0.99,16-28,28,28,3,25,5,0.011946271173655987,221.2938519329128,263.0493583369695,280.65636373209196,281.8339064777719,338.64675151271626,489.4470691727752,656.6585472228167,716.2177382104353
176,1,ep176_task001,test,35000,0.0,low,0.99,16-28,28,28,4,25,5,0.015284745953977108,242.98450654531516,284.7400129493719,302.3470183444943,303.52456109017425,360.3374061251186,511.1377237851775,678.349201835219,737.9083928228376
176,1,ep176_task001,test,35000,0.0,low,0.99,16-28,28,28,5,25,5,0.02107071503996849,255.78281584552494,297.53832224958165,315.1453276447041,316.322870390384,373.1357154253284,523.9360330853873,691.1475111354288,750.7067021230474
176,1,ep176_task001,test,35000,0.0,low,0.99,16-28,28,28,6,25,5,0.017948832362890244,241.72548801545094,283.4809944195076,301.08799981463005,302.26554256031,359.0783875952544,509.8787052553133,677.0901833053548,736.6493742929734
176,1,ep176_task001,test,35000,0.0,low,0.99,16-28,28,28,7,25,5,0.013798289932310581,231.67671657733177,273.43222298138846,291.0392283765109,292.21677112219083,349.02961615713525,499.82993381719416,667.0414118672356,726.6006028548543
176,1,ep176_task001,test,35000,0.0,low,0.99,16-28,28,28,8,25,5,0.025107216089963913,244.31197039169447,286.0674767957512,303.6744821908736,304.85202493655356,361.66486997149786,512.4651876315568,679.6766656815983,739.2358566692169
176,1,ep176_task001,test,35000,0.0,low,0.99,16-28,28,28,9,25,5,0.016073886305093765,231.67671657733177,273.43222298138846,291.0392283765109,292.21677112219083,349.02961615713525,499.82993381719416,667.0414118672356,726.6006028548543
176,1,ep176_task001,test,35000,0.0,low,0.99,16-28,28,28,10,25,5,0.02687707170844078,242.98450654531516,284.7400129493719,302.3470183444943,303.52456109017425,360.3374061251186,511.1377237851775,678.349201835219,737.9083928228376
176,1,ep176_task001,test,35000,0.0,low,0.99,16-28,28,28,11,25,5,0.03516850993037224,255.78281584552494,297.53832224958165,315.1453276447041,316.322870390384,373.1357154253284,523.9360330853873,691.1475111354288,750.7067021230474
176,1,ep176_task001,test,35000,0.0,low,0.99,16-28,28,28,12,25,5,0.031026581302285194,241.72548801545094,283.4809944195076,301.08799981463005,302.26554256031,359.0783875952544,509.8787052553133,677.0901833053548,736.6493742929734
176,1,ep176_task001,test,35000,0.0,low,0.99,16-28,28,28,13,25,5,0.02442224510014057,244.31197039169447,286.0674767957512,303.6744821908736,304.85202493655356,361.66486997149786,512.4651876315568,679.6766656815983,739.2358566692169
176,1,ep176_task001,test,35000,0.0,low,0.99,16-28,28,28,14,25,5,0.01864354871213436,226.23625002944937,267.99175643350605,285.59876182862854,286.7763045743085,343.5891496092528,494.3894672693117,661.6009453193532,721.1601363069718
176,1,ep176_task001,test,35000,0.0,low,0.99,16-28,28,28,15,25,5,0.0267647635191679,242.98450654531516,284.7400129493719,302.3470183444943,303.52456109017425,360.3374061251186,511.1377237851775,678.349201835219,737.9083928228376
176,1,ep176_task001,test,35000,0.0,low,0.99,16-28,28,28,16,25,5,0.037738148123025894,255.78281584552494,297.53832224958165,315.1453276447041,316.322870390384,373.1357154253284,523.9360330853873,691.1475111354288,750.7067021230474
176,1,ep176_task001,test,35000,0.0,low,0.99,16-28,28,28,17,25,5,0.03122454695403576,241.72548801545094,283.4809944195076,301.08799981463005,302.26554256031,359.0783875952544,509.8787052553133,677.0901833053548,736.6493742929734
176,1,ep176_task001,test,35000,0.0,low,0.99,16-28,28,28,18,25,5,0.031890273094177246,244.31197039169447,286.0674767957512,303.6744821908736,304.85202493655356,361.66486997149786,512.4651876315568,679.6766656815983,739.2358566692169
