episode,task_id,state_id,split,dataset_index,max_backlog,load,requirement,safe_set_bin,safe_set_size,effective_set_size,action_index,selected_action,myopic_action,probability,q_h5,q_h10,q_h20,q_h50,legacy_q_h5,legacy_q_h10,legacy_q_h20,legacy_q_h50
222,1,ep222_task001,test,44200,0.0,low,0.99,16-28,28,28,0,25,5,0.008819740265607834,374.4729255784925,436.99377212288607,459.46678652928546,462.5936079285512,320.7399617026677,473.51284223664425,624.8754953734718,694.8187665531482
222,1,ep222_task001,test,44200,0.0,low,0.99,16-28,28,28,1,25,5,0.009224295616149902,369.03245903061014,431.5533055750037,454.0263199814031,457.1531413806688,316.333183798883,469.10606433285955,620.4687174696871,690.4119886493635
222,1,ep222_task001,test,44200,0.0,low,0.99,16-28,28,28,2,25,5,0.013307584449648857,387.1081793928552,449.6290259372488,472.1020403436482,475.2288617429139,339.90568957047265,492.6785701044492,644.0412232412768,713.9844944209532
222,1,ep222_task001,test,44200,0.0,low,0.99,16-28,28,28,3,25,5,0.011946271173655987,364.09006093407356,426.61090747846714,449.08392188486647,452.21074328413226,312.3298413406884,465.10272187466495,616.4653750114926,686.4086461911689
222,1,ep222_task001,test,44200,0.0,low,0.99,16-28,28,28,4,25,5,0.015284745953977108,358.8375843172096,421.35843086160315,443.8314452680025,446.9582666672683,308.0753352810286,460.8482158150051,612.2108689518327,682.154140131509
222,1,ep222_task001,test,44200,0.0,low,0.99,16-28,28,28,5,25,5,0.02107071503996849,358.8375843172096,421.35843086160315,443.8314452680025,446.9582666672683,308.0753352810286,460.8482158150051,612.2108689518327,682.154140131509
222,1,ep222_task001,test,44200,0.0,low,0.99,16-28,28,28,6,25,5,0.017948832362890244,384.52169701661165,447.04254356100523,469.5155579674046,472.64237936667035,337.57785543185344,490.35073596583,641.7133891026576,711.656660282334
222,1,ep222_task001,test,44200,0.0,low,0.99,16-28,28,28,7,25,5,0.013798289932310581,374.4729255784925,436.99377212288607,459.46678652928546,462.5936079285512,320.7399617026677,473.51284223664425,624.8754953734718,694.8187665531482
222,1,ep222_task001,test,44200,0.0,low,0.99,16-28,28,28,8,25,5,0.025107216089963913,387.1081793928552,449.6290259372488,472.1020403436482,475.2288617429139,339.90568957047265,492.6785701044492,644.0412232412768,713.9844944209532
222,1,ep222_task001,test,44200,0.0,low,0.99,16-28,28,28,9,25,5,0.016073886305093765,374.4729255784925,436.99377212288607,459.46678652928546,462.5936079285512,320.7399617026677,473.51284223664425,624.8754953734718,694.8187665531482
222,1,ep222_task001,test,44200,0.0,low,0.99,16-28,28,28,10,25,5,0.02687707170844078,374.4729255784925,436.99377212288607,459.46678652928546,462.5936079285512,320.7399617026677,473.51284223664425,624.8754953734718,694.8187665531482
222,1,ep222_task001,test,44200,0.0,low,0.99,16-28,28,28,11,25,5,0.03516850993037224,374.4729255784925,436.99377212288607,459.46678652928546,462.5936079285512,320.7399617026677,473.51284223664425,624.8754953734718,694.8187665531482
222,1,ep222_task001,test,44200,0.0,low,0.99,16-28,28,28,12,25,5,0.031026581302285194,384.52169701661165,447.04254356100523,469.5155579674046,472.64237936667035,337.57785543185344,490.35073596583,641.7133891026576,711.656660282334
222,1,ep222_task001,test,44200,0.0,low,0.99,16-28,28,28,13,25,5,0.02442224510014057,387.1081793928552,449.6290259372488,472.1020403436482,475.2288617429139,339.90568957047265,492.6785701044492,644.0412232412768,713.9844944209532
222,1,ep222_task001,test,44200,0.0,low,0.99,16-28,28,28,14,25,5,0.01864354871213436,369.03245903061014,431.5533055750037,454.0263199814031,457.1531413806688,316.333183798883,469.10606433285955,620.4687174696871,690.4119886493635
222,1,ep222_task001,test,44200,0.0,low,0.99,16-28,28,28,15,25,5,0.0267647635191679,369.03245903061014,431.5533055750037,454.0263199814031,457.1531413806688,316.333183798883,469.10606433285955,620.4687174696871,690.4119886493635
222,1,ep222_task001,test,44200,0.0,low,0.99,16-28,28,28,16,25,5,0.037738148123025894,369.03245903061014,431.5533055750037,454.0263199814031,457.1531413806688,316.333183798883,469.10606433285955,620.4687174696871,690.4119886493635
222,1,ep222_task001,test,44200,0.0,low,0.99,16-28,28,28,17,25,5,0.03122454695403576,384.52169701661165,447.04254356100523,469.5155579674046,472.64237936667035,337.57785543185344,490.35073596583,641.7133891026576,711.656660282334
222,1,ep222_task001,test,44200,0.0,low,0.99,16-28,28,28,18,25,5,0.031890273094177246,387.1081793928552,449.6290259372488,472.1020403436482,475.2288617429139,339.90568957047265,492.6785701044492,644.0412232412768,713.9844944209532
222,1,ep222_task001,test,44200,0.0,low,0.99,16-28,28,28,19,25,5,0.05174010619521141,387.1081793928552,449.6290259372488,472.1020403436482,475.2288617429139,339.90568957047265,492.6785701044492,644.0412232412768,713.9844944209532
222,1,ep222_task001,test,44200,0.0,low,0.99,16-28,28,28,20,25,5,0.07362302392721176,387.1081793928552,449.6290259372488,472.1020403436482,475.2288617429139,339.90568957047265,492.6785701044492,644.0412232412768,713.9844944209532
222,1,ep222_task001,test,44200,0.0,low,0.99,16-28,28,28,21,25,5,0.05704217031598091,387.1081793928552,449.6290259372488,472.1020403436482,475.2288617429139,339.90568957047265,492.6785701044492,644.0412232412768,713.9844944209532
222,1,ep222_task001,test,44200,0.0,low,0.99,16-28,28,28,22,25,5,0.04023901745676994,364.09006093407356,426.61090747846714,449.08392188486647,452.21074328413226,312.3298413406884,465.10272187466495,616.4653750114926,686.4086461911689
222,1,ep222_task001,test,44200,0.0,low,0.99,16-28,28,28,23,25,5,0.055042117834091187,364.09006093407356,426.61090747846714,449.08392188486647,452.21074328413226,312.3298413406884,465.10272187466495,616.4653750114926,686.4086461911689
222,1,ep222_task001,test,44200,0.0,low,0.99,16-28,28,28,24,25,5,0.04557676985859871,384.52169701661165,447.04254356100523,469.5155579674046,472.64237936667035,337.57785543185344,490.35073596583,641.7133891026576,711.656660282334
222,1,ep222_task001,test,44200,0.0,low,0.99,16-28,28,28,25,25,5,0.08753500133752823,346.73878361054943,409.259630154943,431.7326445613424,434.85946596060813,293.5071727166466,446.28005325062315,597.6427063874509,667.5859775671272
222,1,ep222_task001,test,44200,0.0,low,0.99,16-28,28,28,26,25,5,0.08042433112859726,384.52169701661165,447.04254356100523,469.5155579674046,472.64237936667035,337.57785543185344,490.35073596583,641.7133891026576,711.656660282334
222,1,ep222_task001,test,44200,0.0,low,0.99,16-28,28,28,27,25,5,0.09244013577699661,384.52169701661165,447.04254356100523,469.5155579674046,472.64237936667035,337.57785543185344,490.35073596583,641.7133891026576,711.656660282334
222,14,ep222_task014,test,44213,0.0,low,0.9,16-28,28,28,0,1,6,0.008749187923967838,325.41812679675235,394.6104412352448,451.05275752042024,488.9998435431223,319.78920720927096,418.29099423801824,551.0202496610617,631.2635989417583
222,14,ep222_task014,test,44213,0.0,low,0.9,16-28,28,28,1,1,6,0.009119424037635326,327.379337005225,396.5716514437175,453.0139677288929,490.96105375159493,321.5542963968964,420.0560834256437,552.7853388486872,633.0286881293838
222,14,ep222_task014,test,44213,0.0,low,0.9,16-28,28,28,2,1,6,0.013090725056827068,337.5552150890852,406.7475295275777,463.18984581275305,501.13693183545513,330.71258667237055,429.21437370111784,561.9436291241614,642.186978404858
222,14,ep222_task014,test,44213,0.0,low,0.9,16-28,28,28,3,1,6,0.011779164895415306,330.2945923777772,399.48690681626965,455.9292231014451,493.8763091241471,323.9809518226607,422.482738851408,555.2119942744515,635.4553435551481
222,14,ep222_task014,test,44213,0.0,low,0.9,16-28,28,28,4,1,6,0.015123520977795124,345.06983118484646,414.26214562333894,470.70446190851436,508.65154793121644,337.4757411585557,435.977528187303,568.7067836103465,648.9501328910432
222,14,ep222_task014,test,44213,0.0,low,0.9,16-28,28,28,5,1,6,0.02075106091797352,350.6728885209402,419.8652029594327,476.30751924460805,514.2546052673101,342.51849276104,441.0202797897873,573.7495352128308,653.9928844935274
222,14,ep222_task014,test,44213,0.0,low,0.9,16-28,28,28,6,1,6,0.01793679967522621,351.13583736835704,420.3281518068495,476.77046809202494,514.7175541147269,342.9351467237152,441.4369337524625,574.166189175506,654.4095384562027
222,14,ep222_task014,test,44213,0.0,low,0.9,16-28,28,28,7,1,6,0.013588101603090763,327.379337005225,396.5716514437175,453.0139677288929,490.96105375159493,321.5542963968964,420.0560834256437,552.7853388486872,633.0286881293838
222,14,ep222_task014,test,44213,0.0,low,0.9,16-28,28,28,8,1,6,0.024817459285259247,337.5552150890852,406.7475295275777,463.18984581275305,501.13693183545513,330.71258667237055,429.21437370111784,561.9436291241614,642.186978404858
222,14,ep222_task014,test,44213,0.0,low,0.9,16-28,28,28,9,1,6,0.015776783227920532,330.2945923777772,399.48690681626965,455.9292231014451,493.8763091241471,323.9809518226607,422.482738851408,555.2119942744515,635.4553435551481
222,14,ep222_task014,test,44213,0.0,low,0.9,16-28,28,28,10,1,6,0.02675447054207325,345.06983118484646,414.26214562333894,470.70446190851436,508.65154793121644,337.4757411585557,435.977528187303,568.7067836103465,648.9501328910432
222,14,ep222_task014,test,44213,0.0,low,0.9,16-28,28,28,11,1,6,0.03504287451505661,350.6728885209402,419.8652029594327,476.30751924460805,514.2546052673101,342.51849276104,441.0202797897873,573.7495352128308,653.9928844935274
222,14,ep222_task014,test,44213,0.0,low,0.9,16-28,28,28,12,1,6,0.031061315909028053,351.13583736835704,420.3281518068495,476.77046809202494,514.7175541147269,342.9351467237152,441.4369337524625,574.166189175506,654.4095384562027
222,14,ep222_task014,test,44213,0.0,low,0.9,16-28,28,28,13,1,6,0.02397819235920906,337.5552150890852,406.7475295275777,463.18984581275305,501.13693183545513,330.71258667237055,429.21437370111784,561.9436291241614,642.186978404858
222,14,ep222_task014,test,44213,0.0,low,0.9,16-28,28,28,14,1,6,0.018287483602762222,303.1883739268692,372.38068836536166,428.8230046505371,466.7700906732391,298.0829170811359,396.5847041098832,529.3139595329268,609.5573088136234
222,14,ep222_task014,test,44213,0.0,low,0.9,16-28,28,28,15,1,6,0.02645336277782917,345.06983118484646,414.26214562333894,470.70446190851436,508.65154793121644,337.4757411585557,435.977528187303,568.7067836103465,648.9501328910432
222,14,ep222_task014,test,44213,0.0,low,0.9,16-28,28,28,16,1,6,0.03728124126791954,350.6728885209402,419.8652029594327,476.30751924460805,514.2546052673101,342.51849276104,441.0202797897873,573.7495352128308,653.9928844935274
