state_mismatch,mask_mismatch,probability_mismatch,backlog_mismatch,task_mismatch,snapshot_mismatch,action_prefix_mismatch,future_arrival_mismatch,future_torch_rng_mismatch,episode,task_id,action_index,state_id
0,0,0,0,0,0,0,0,0,220,1,0,ep220_task001
0,0,0,0,0,0,0,0,0,220,1,1,ep220_task001
0,0,0,0,0,0,0,0,0,220,1,2,ep220_task001
0,0,0,0,0,0,0,0,0,220,1,3,ep220_task001
0,0,0,0,0,0,0,0,0,220,1,4,ep220_task001
0,0,0,0,0,0,0,0,0,220,1,5,ep220_task001
0,0,0,0,0,0,0,0,0,220,1,6,ep220_task001
0,0,0,0,0,0,0,0,0,220,1,7,ep220_task001
0,0,0,0,0,0,0,0,0,220,1,8,ep220_task001
0,0,0,0,0,0,0,0,0,220,1,9,ep220_task001
0,0,0,0,0,0,0,0,0,220,1,10,ep220_task001
0,0,0,0,0,0,0,0,0,220,1,11,ep220_task001
0,0,0,0,0,0,0,0,0,220,1,12,ep220_task001
0,0,0,0,0,0,0,0,0,220,1,13,ep220_task001
0,0,0,0,0,0,0,0,0,220,1,14,ep220_task001
0,0,0,0,0,0,0,0,0,220,1,15,ep220_task001
0,0,0,0,0,0,0,0,0,220,1,16,ep220_task001
0,0,0,0,0,0,0,0,0,220,1,17,ep220_task001
0,0,0,0,0,0,0,0,0,220,1,18,ep220_task001
0,0,0,0,0,0,0,0,0,220,1,19,ep220_task001
0,0,0,0,0,0,0,0,0,220,1,20,ep220_task001
0,0,0,0,0,0,0,0,0,220,1,21,ep220_task001
0,0,0,0,0,0,0,0,0,220,1,22,ep220_task001
0,0,0,0,0,0,0,0,0,220,1,23,ep220_task001
0,0,0,0,0,0,0,0,0,220,1,24,ep220_task001
0,0,0,0,0,0,0,0,0,220,1,25,ep220_task001
0,0,0,0,0,0,0,0,0,220,1,26,ep220_task001
0,0,0,0,0,0,0,0,0,220,1,27,ep220_task001
0,0,0,0,0,0,0,0,0,220,14,0,ep220_task014
0,0,0,0,0,0,0,0,0,220,14,1,ep220_task014
0,0,0,0,0,0,0,0,0,220,14,2,ep220_task014
0,0,0,0,0,0,0,0,0,220,14,3,ep220_task014
0,0,0,0,0,0,0,0,0,220,14,4,ep220_task014
0,0,0,0,0,0,0,0,0,220,14,5,ep220_task014
0,0,0,0,0,0,0,0,0,220,14,6,ep220_task014
0,0,0,0,0,0,0,0,0,220,14,7,ep220_task014
0,0,0,0,0,0,0,0,0,220,14,8,ep220_task014
0,0,0,0,0,0,0,0,0,220,14,9,ep220_task014
0,0,0,0,0,0,0,0,0,220,14,10,ep220_task014
0,0,0,0,0,0,0,0,0,220,14,11,ep220_task014
0,0,0,0,0,0,0,0,0,220,14,12,ep220_task014
0,0,0,0,0,0,0,0,0,220,14,13,ep220_task014
0,0,0,0,0,0,0,0,0,220,14,14,ep220_task014
0,0,0,0,0,0,0,0,0,220,14,15,ep220_task014
0,0,0,0,0,0,0,0,0,220,14,16,ep220_task014
0,0,0,0,0,0,0,0,0,220,14,17,ep220_task014
0,0,0,0,0,0,0,0,0,220,14,18,ep220_task014
0,0,0,0,0,0,0,0,0,220,14,19,ep220_task014
0,0,0,0,0,0,0,0,0,220,14,20,ep220_task014
0,0,0,0,0,0,0,0,0,220,14,21,ep220_task014
0,0,0,0,0,0,0,0,0,220,14,22,ep220_task014
0,0,0,0,0,0,0,0,0,220,14,23,ep220_task014
0,0,0,0,0,0,0,0,0,220,14,24,ep220_task014
0,0,0,0,0,0,0,0,0,220,14,25,ep220_task014
0,0,0,0,0,0,0,0,0,220,14,26,ep220_task014
0,0,0,0,0,0,0,0,0,220,14,27,ep220_task014
0,0,0,0,0,0,0,0,0,220,28,0,ep220_task028
0,0,0,0,0,0,0,0,0,220,28,1,ep220_task028
0,0,0,0,0,0,0,0,0,220,28,2,ep220_task028
0,0,0,0,0,0,0,0,0,220,28,3,ep220_task028
0,0,0,0,0,0,0,0,0,220,28,4,ep220_task028
0,0,0,0,0,0,0,0,0,220,28,5,ep220_task028
0,0,0,0,0,0,0,0,0,220,28,6,ep220_task028
0,0,0,0,0,0,0,0,0,220,28,7,ep220_task028
0,0,0,0,0,0,0,0,0,220,28,8,ep220_task028
0,0,0,0,0,0,0,0,0,220,28,9,ep220_task028
0,0,0,0,0,0,0,0,0,220,28,10,ep220_task028
0,0,0,0,0,0,0,0,0,220,28,11,ep220_task028
0,0,0,0,0,0,0,0,0,220,28,12,ep220_task028
0,0,0,0,0,0,0,0,0,220,28,13,ep220_task028
0,0,0,0,0,0,0,0,0,220,28,14,ep220_task028
0,0,0,0,0,0,0,0,0,220,28,15,ep220_task028
0,0,0,0,0,0,0,0,0,220,28,16,ep220_task028
0,0,0,0,0,0,0,0,0,220,28,17,ep220_task028
0,0,0,0,0,0,0,0,0,220,28,18,ep220_task028
0,0,0,0,0,0,0,0,0,220,28,19,ep220_task028
0,0,0,0,0,0,0,0,0,220,28,20,ep220_task028
0,0,0,0,0,0,0,0,0,220,28,21,ep220_task028
0,0,0,0,0,0,0,0,0,220,28,22,ep220_task028
0,0,0,0,0,0,0,0,0,220,28,23,ep220_task028
0,0,0,0,0,0,0,0,0,220,28,24,ep220_task028
0,0,0,0,0,0,0,0,0,220,28,25,ep220_task028
0,0,0,0,0,0,0,0,0,220,28,26,ep220_task028
0,0,0,0,0,0,0,0,0,220,28,27,ep220_task028
0,0,0,0,0,0,0,0,0,220,41,0,ep220_task041
0,0,0,0,0,0,0,0,0,220,41,1,ep220_task041
0,0,0,0,0,0,0,0,0,220,41,2,ep220_task041
0,0,0,0,0,0,0,0,0,220,41,3,ep220_task041
0,0,0,0,0,0,0,0,0,220,41,4,ep220_task041
0,0,0,0,0,0,0,0,0,220,41,5,ep220_task041
0,0,0,0,0,0,0,0,0,220,41,6,ep220_task041
0,0,0,0,0,0,0,0,0,220,41,7,ep220_task041
0,0,0,0,0,0,0,0,0,220,41,8,ep220_task041
