episode,task_id,state_id,split,dataset_index,max_backlog,load,requirement,safe_set_bin,safe_set_size,effective_set_size,action_index,selected_action,myopic_action,probability,q_h5,q_h10,q_h20,q_h50,legacy_q_h5,legacy_q_h10,legacy_q_h20,legacy_q_h50
37,1,ep037_task001,test,7200,0.0,low,0.99,16-28,28,28,0,20,5,0.008819740265607834,308.5494169987361,388.27865396561924,451.5575623179658,455.93822835349977,334.5151259660952,482.11088437182485,649.1283258888737,715.2619062472107
37,1,ep037_task001,test,7200,0.0,low,0.99,16-28,28,28,1,20,5,0.009224295616149902,303.1089504508537,382.83818741773683,446.1170957700833,450.4977618056173,329.618706073001,477.2144644787307,644.2319059957796,710.3654863541166
37,1,ep037_task001,test,7200,0.0,low,0.99,16-28,28,28,2,20,5,0.013307584449648857,321.18467081309876,400.9139077799819,464.1928161323284,468.57348216786244,345.88685439902156,493.4826128047512,660.5000543218001,726.6336346801371
37,1,ep037_task001,test,7200,0.0,low,0.99,16-28,28,28,3,20,5,0.011946271173655987,298.1665523543171,377.89578932120025,441.1746976735467,445.5553637090807,325.17054778611805,472.7663061918477,639.7837477088966,705.9173280672336
37,1,ep037_task001,test,7200,0.0,low,0.99,16-28,28,28,4,20,5,0.015284745953977108,319.8572069667194,399.58644393360254,462.86535228594903,467.24601832148306,344.6921369372801,492.2878953430098,659.3053368600587,725.4389172183957
37,1,ep037_task001,test,7200,0.0,low,0.99,16-28,28,28,5,20,5,0.02107071503996849,332.6555162669292,412.3847532338124,475.6636615861588,480.04432762169284,367.28122460637553,514.8769830121051,681.894424529154,748.028004887491
37,1,ep037_task001,test,7200,0.0,low,0.99,16-28,28,28,6,20,5,0.017948832362890244,318.5981884368552,398.32742540373835,461.60633375608484,465.98699979161887,343.55902026040235,491.154778666132,658.1722201831809,724.3058005415179
37,1,ep037_task001,test,7200,0.0,low,0.99,16-28,28,28,7,20,5,0.013798289932310581,308.5494169987361,388.27865396561924,451.5575623179658,455.93822835349977,334.5151259660952,482.11088437182485,649.1283258888737,715.2619062472107
37,1,ep037_task001,test,7200,0.0,low,0.99,16-28,28,28,8,20,5,0.025107216089963913,321.18467081309876,400.9139077799819,464.1928161323284,468.57348216786244,345.88685439902156,493.4826128047512,660.5000543218001,726.6336346801371
37,1,ep037_task001,test,7200,0.0,low,0.99,16-28,28,28,9,20,5,0.016073886305093765,308.5494169987361,388.27865396561924,451.5575623179658,455.93822835349977,334.5151259660952,482.11088437182485,649.1283258888737,715.2619062472107
37,1,ep037_task001,test,7200,0.0,low,0.99,16-28,28,28,10,20,5,0.02687707170844078,319.8572069667194,399.58644393360254,462.86535228594903,467.24601832148306,344.6921369372801,492.2878953430098,659.3053368600587,725.4389172183957
