episode,task_id,state_id,split,dataset_index,max_backlog,load,requirement,safe_set_bin,safe_set_size,effective_set_size,action_index,selected_action,myopic_action,probability,q_h5,q_h10,q_h20,q_h50,legacy_q_h5,legacy_q_h10,legacy_q_h20,legacy_q_h50
277,1,ep277_task001,test,55200,0.0,low,0.99,16-28,28,28,0,7,5,0.008819740265607834,229.6308923029811,272.2372310677361,292.5433212460417,293.4208894858534,229.86904326324168,437.6243446234245,580.2789056213371,636.6253763050913
277,1,ep277_task001,test,55200,0.0,low,0.99,16-28,28,28,1,7,5,0.009224295616149902,224.19042575509872,266.7967645198537,287.1028546981593,287.98042293797107,224.42857671535927,432.18387807554205,574.8384390734547,631.1849097572089
277,1,ep277_task001,test,55200,0.0,low,0.99,16-28,28,28,2,7,5,0.013307584449648857,242.2661461173438,284.87248488209883,305.1785750604044,306.0561433002161,242.50429707760435,450.25959843778713,592.9141594356997,649.2606301194539
277,1,ep277_task001,test,55200,0.0,low,0.99,16-28,28,28,3,7,5,0.011946271173655987,219.24802765856214,261.8543664233171,282.16045660162274,283.03802484143444,219.4861786188227,427.24147997900553,569.896040976918,626.2425116606722
277,1,ep277_task001,test,55200,0.0,low,0.99,16-28,28,28,4,7,5,0.015284745953977108,240.93868227096442,283.54502103571946,303.851111214025,304.7286794538367,241.17683323122498,448.93213459140776,591.5866955893204,647.9331662730746
277,1,ep277_task001,test,55200,0.0,low,0.99,16-28,28,28,5,7,5,0.02107071503996849,253.73699157117426,296.3433303359293,316.64942051423486,317.52698875404656,253.9751425314348,461.73044389161765,604.3850048895303,660.7314755732845
277,1,ep277_task001,test,55200,0.0,low,0.99,16-28,28,28,6,7,5,0.017948832362890244,239.67966374110026,282.28600250585527,302.5920926841609,303.4696609239726,239.91781470136084,447.6731160615437,590.3276770594563,646.6741477432105
277,1,ep277_task001,test,55200,0.0,low,0.99,16-28,28,28,7,7,5,0.013798289932310581,229.6308923029811,272.2372310677361,292.5433212460417,293.4208894858534,229.86904326324168,437.6243446234245,580.2789056213371,636.6253763050913
277,1,ep277_task001,test,55200,0.0,low,0.99,16-28,28,28,8,7,5,0.025107216089963913,242.2661461173438,284.87248488209883,305.1785750604044,306.0561433002161,242.50429707760435,450.25959843778713,592.9141594356997,649.2606301194539
277,1,ep277_task001,test,55200,0.0,low,0.99,16-28,28,28,9,7,5,0.016073886305093765,229.6308923029811,272.2372310677361,292.5433212460417,293.4208894858534,229.86904326324168,437.6243446234245,580.2789056213371,636.6253763050913
277,1,ep277_task001,test,55200,0.0,low,0.99,16-28,28,28,10,7,5,0.02687707170844078,240.93868227096442,283.54502103571946,303.851111214025,304.7286794538367,241.17683323122498,448.93213459140776,591.5866955893204,647.9331662730746
277,1,ep277_task001,test,55200,0.0,low,0.99,16-28,28,28,11,7,5,0.03516850993037224,253.73699157117426,296.3433303359293,316.64942051423486,317.52698875404656,253.9751425314348,461.73044389161765,604.3850048895303,660.7314755732845
277,1,ep277_task001,test,55200,0.0,low,0.99,16-28,28,28,12,7,5,0.031026581302285194,239.67966374110026,282.28600250585527,302.5920926841609,303.4696609239726,239.91781470136084,447.6731160615437,590.3276770594563,646.6741477432105
277,1,ep277_task001,test,55200,0.0,low,0.99,16-28,28,28,13,7,5,0.02442224510014057,242.2661461173438,284.87248488209883,305.1785750604044,306.0561433002161,242.50429707760435,450.25959843778713,592.9141594356997,649.2606301194539
277,1,ep277_task001,test,55200,0.0,low,0.99,16-28,28,28,14,7,5,0.01864354871213436,224.19042575509872,266.7967645198537,287.1028546981593,287.98042293797107,224.42857671535927,432.18387807554205,574.8384390734547,631.1849097572089
277,1,ep277_task001,test,55200,0.0,low,0.99,16-28,28,28,15,7,5,0.0267647635191679,240.93868227096442,283.54502103571946,303.851111214025,304.7286794538367,241.17683323122498,448.93213459140776,591.5866955893204,647.9331662730746
277,1,ep277_task001,test,55200,0.0,low,0.99,16-28,28,28,16,7,5,0.037738148123025894,253.73699157117426,296.3433303359293,316.64942051423486,317.52698875404656,253.9751425314348,461.73044389161765,604.3850048895303,660.7314755732845
277,1,ep277_task001,test,55200,0.0,low,0.99,16-28,28,28,17,7,5,0.03122454695403576,239.67966374110026,282.28600250585527,302.5920926841609,303.4696609239726,239.91781470136084,447.6731160615437,590.3276770594563,646.6741477432105
277,1,ep277_task001,test,55200,0.0,low,0.99,16-28,28,28,18,7,5,0.031890273094177246,242.2661461173438,284.87248488209883,305.1785750604044,306.0561433002161,242.50429707760435,450.25959843778713,592.9141594356997,649.2606301194539
277,1,ep277_task001,test,55200,0.0,low,0.99,16-28,28,28,19,7,5,0.05174010619521141,242.2661461173438,284.87248488209883,305.1785750604044,306.0561433002161,242.50429707760435,450.25959843778713,592.9141594356997,649.2606301194539
277,1,ep277_task001,test,55200,0.0,low,0.99,16-28,28,28,20,7,5,0.07362302392721176,253.73699157117426,296.3433303359293,316.64942051423486,317.52698875404656,253.9751425314348,461.73044389161765,604.3850048895303,660.7314755732845
277,1,ep277_task001,test,55200,0.0,low,0.99,16-28,28,28,21,7,5,0.05704217031598091,242.2661461173438,284.87248488209883,305.1785750604044,306.0561433002161,242.50429707760435,450.25959843778713,592.9141594356997,649.2606301194539
