state_mismatch,mask_mismatch,probability_mismatch,backlog_mismatch,task_mismatch,snapshot_mismatch,action_prefix_mismatch,future_arrival_mismatch,future_torch_rng_mismatch,episode,task_id,action_index,state_id
0,0,0,0,0,0,0,0,0,284,1,0,ep284_task001
0,0,0,0,0,0,0,0,0,284,1,1,ep284_task001
0,0,0,0,0,0,0,0,0,284,1,2,ep284_task001
0,0,0,0,0,0,0,0,0,284,1,3,ep284_task001
0,0,0,0,0,0,0,0,0,284,1,4,ep284_task001
0,0,0,0,0,0,0,0,0,284,1,5,ep284_task001
0,0,0,0,0,0,0,0,0,284,1,6,ep284_task001
0,0,0,0,0,0,0,0,0,284,1,7,ep284_task001
0,0,0,0,0,0,0,0,0,284,1,8,ep284_task001
0,0,0,0,0,0,0,0,0,284,1,9,ep284_task001
0,0,0,0,0,0,0,0,0,284,1,10,ep284_task001
0,0,0,0,0,0,0,0,0,284,1,11,ep284_task001
0,0,0,0,0,0,0,0,0,284,1,12,ep284_task001
0,0,0,0,0,0,0,0,0,284,1,13,ep284_task001
0,0,0,0,0,0,0,0,0,284,1,14,ep284_task001
0,0,0,0,0,0,0,0,0,284,1,15,ep284_task001
0,0,0,0,0,0,0,0,0,284,1,16,ep284_task001
0,0,0,0,0,0,0,0,0,284,1,17,ep284_task001
0,0,0,0,0,0,0,0,0,284,1,18,ep284_task001
0,0,0,0,0,0,0,0,0,284,1,19,ep284_task001
0,0,0,0,0,0,0,0,0,284,1,20,ep284_task001
0,0,0,0,0,0,0,0,0,284,1,21,ep284_task001
0,0,0,0,0,0,0,0,0,284,1,22,ep284_task001
0,0,0,0,0,0,0,0,0,284,1,23,ep284_task001
0,0,0,0,0,0,0,0,0,284,1,24,ep284_task001
0,0,0,0,0,0,0,0,0,284,1,25,ep284_task001
0,0,0,0,0,0,0,0,0,284,1,26,ep284_task001
0,0,0,0,0,0,0,0,0,284,1,27,ep284_task001
0,0,0,0,0,0,0,0,0,284,14,0,ep284_task014
0,0,0,0,0,0,0,0,0,284,14,1,ep284_task014
0,0,0,0,0,0,0,0,0,284,14,2,ep284_task014
0,0,0,0,0,0,0,0,0,284,14,3,ep284_task014
0,0,0,0,0,0,0,0,0,284,14,4,ep284_task014
0,0,0,0,0,0,0,0,0,284,14,5,ep284_task014
0,0,0,0,0,0,0,0,0,284,14,6,ep284_task014
0,0,0,0,0,0,0,0,0,284,14,7,ep284_task014
0,0,0,0,0,0,0,0,0,284,14,8,ep284_task014
0,0,0,0,0,0,0,0,0,284,14,9,ep284_task014
