state_mismatch,mask_mismatch,probability_mismatch,backlog_mismatch,task_mismatch,snapshot_mismatch,action_prefix_mismatch,future_arrival_mismatch,future_torch_rng_mismatch,episode,task_id,action_index,state_id
0,0,0,0,0,0,0,0,0,202,1,0,ep202_task001
0,0,0,0,0,0,0,0,0,202,1,1,ep202_task001
0,0,0,0,0,0,0,0,0,202,1,2,ep202_task001
0,0,0,0,0,0,0,0,0,202,1,3,ep202_task001
0,0,0,0,0,0,0,0,0,202,1,4,ep202_task001
0,0,0,0,0,0,0,0,0,202,1,5,ep202_task001
0,0,0,0,0,0,0,0,0,202,1,6,ep202_task001
0,0,0,0,0,0,0,0,0,202,1,7,ep202_task001
0,0,0,0,0,0,0,0,0,202,1,8,ep202_task001
0,0,0,0,0,0,0,0,0,202,1,9,ep202_task001
0,0,0,0,0,0,0,0,0,202,1,10,ep202_task001
0,0,0,0,0,0,0,0,0,202,1,11,ep202_task001
0,0,0,0,0,0,0,0,0,202,1,12,ep202_task001
0,0,0,0,0,0,0,0,0,202,1,13,ep202_task001
0,0,0,0,0,0,0,0,0,202,1,14,ep202_task001
0,0,0,0,0,0,0,0,0,202,1,15,ep202_task001
0,0,0,0,0,0,0,0,0,202,1,16,ep202_task001
0,0,0,0,0,0,0,0,0,202,1,17,ep202_task001
0,0,0,0,0,0,0,0,0,202,1,18,ep202_task001
0,0,0,0,0,0,0,0,0,202,1,19,ep202_task001
0,0,0,0,0,0,0,0,0,202,1,20,ep202_task001
0,0,0,0,0,0,0,0,0,202,1,21,ep202_task001
0,0,0,0,0,0,0,0,0,202,1,22,ep202_task001
0,0,0,0,0,0,0,0,0,202,1,23,ep202_task001
0,0,0,0,0,0,0,0,0,202,1,24,ep202_task001
0,0,0,0,0,0,0,0,0,202,1,25,ep202_task001
0,0,0,0,0,0,0,0,0,202,1,26,ep202_task001
0,0,0,0,0,0,0,0,0,202,1,27,ep202_task001
0,0,0,0,0,0,0,0,0,202,13,0,ep202_task013
0,0,0,0,0,0,0,0,0,202,13,1,ep202_task013
0,0,0,0,0,0,0,0,0,202,13,2,ep202_task013
0,0,0,0,0,0,0,0,0,202,13,3,ep202_task013
0,0,0,0,0,0,0,0,0,202,13,4,ep202_task013
0,0,0,0,0,0,0,0,0,202,13,5,ep202_task013
0,0,0,0,0,0,0,0,0,202,13,6,ep202_task013
0,0,0,0,0,0,0,0,0,202,13,7,ep202_task013
0,0,0,0,0,0,0,0,0,202,13,8,ep202_task013
0,0,0,0,0,0,0,0,0,202,13,9,ep202_task013
0,0,0,0,0,0,0,0,0,202,13,10,ep202_task013
0,0,0,0,0,0,0,0,0,202,13,11,ep202_task013
0,0,0,0,0,0,0,0,0,202,13,12,ep202_task013
0,0,0,0,0,0,0,0,0,202,13,13,ep202_task013
0,0,0,0,0,0,0,0,0,202,13,14,ep202_task013
0,0,0,0,0,0,0,0,0,202,13,15,ep202_task013
0,0,0,0,0,0,0,0,0,202,13,16,ep202_task013
0,0,0,0,0,0,0,0,0,202,13,17,ep202_task013
0,0,0,0,0,0,0,0,0,202,13,18,ep202_task013
0,0,0,0,0,0,0,0,0,202,13,19,ep202_task013
0,0,0,0,0,0,0,0,0,202,13,20,ep202_task013
0,0,0,0,0,0,0,0,0,202,13,21,ep202_task013
0,0,0,0,0,0,0,0,0,202,13,22,ep202_task013
0,0,0,0,0,0,0,0,0,202,13,23,ep202_task013
0,0,0,0,0,0,0,0,0,202,13,24,ep202_task013
0,0,0,0,0,0,0,0,0,202,13,25,ep202_task013
0,0,0,0,0,0,0,0,0,202,13,26,ep202_task013
0,0,0,0,0,0,0,0,0,202,13,27,ep202_task013
0,0,0,0,0,0,0,0,0,202,26,5,ep202_task026
0,0,0,0,0,0,0,0,0,202,26,6,ep202_task026
