episode,task_id,state_id,split,dataset_index,max_backlog,load,requirement,safe_set_bin,safe_set_size,effective_set_size,action_index,selected_action,myopic_action,probability,q_h5,q_h10,q_h20,q_h50,legacy_q_h5,legacy_q_h10,legacy_q_h20,legacy_q_h50
177,1,ep177_task001,test,35200,0.0,low,0.99,16-28,28,28,0,9,5,0.008819740265607834,236.91410108634847,283.1093356797047,348.73094487374624,363.0955916334071,326.9482126935108,343.0547078664846,527.6666520937474,594.5485818152612
177,1,ep177_task001,test,35200,0.0,low,0.99,16-28,28,28,1,9,5,0.009224295616149902,231.47363453846603,277.6688691318223,343.2904783258638,357.65512508552473,321.5077461456284,337.6142413186022,522.226185545865,589.1081152673787
177,1,ep177_task001,test,35200,0.0,low,0.99,16-28,28,28,2,9,5,0.013307584449648857,249.5493549007111,295.7445894940673,361.36619868810885,375.7308454477698,339.5834665078735,355.68996168084726,540.30190590811,607.1838356296238
177,1,ep177_task001,test,35200,0.0,low,0.99,16-28,28,28,3,9,5,0.011946271173655987,226.53123644192945,272.72647103528567,338.3480802293272,352.7127269889881,316.5653480490918,332.6718432220656,517.2837874493284,584.1657171708422
177,1,ep177_task001,test,35200,0.0,low,0.99,16-28,28,28,4,9,5,0.015284745953977108,248.2218910543318,294.417125647688,360.03873484172954,374.40338160139044,338.25600266149416,354.36249783446794,538.9744420617308,605.8563717832445
177,1,ep177_task001,test,35200,0.0,low,0.99,16-28,28,28,5,9,5,0.02107071503996849,261.0202003545416,307.21543494789785,372.8370441419393,387.2016909016002,351.054311961704,367.1608071346778,551.7727513619405,618.6546810834543
177,1,ep177_task001,test,35200,0.0,low,0.99,16-28,28,28,6,9,5,0.017948832362890244,246.96287252446757,293.1581071178238,358.7797163118653,373.14436307152624,336.9969841316299,353.1034793046037,537.7154235318665,604.5973532533802
177,1,ep177_task001,test,35200,0.0,low,0.99,16-28,28,28,7,9,5,0.013798289932310581,236.91410108634847,283.1093356797047,348.73094487374624,363.0955916334071,326.9482126935108,343.0547078664846,527.6666520937474,594.5485818152612
177,1,ep177_task001,test,35200,0.0,low,0.99,16-28,28,28,8,9,5,0.025107216089963913,249.5493549007111,295.7445894940673,361.36619868810885,375.7308454477698,339.5834665078735,355.68996168084726,540.30190590811,607.1838356296238
177,1,ep177_task001,test,35200,0.0,low,0.99,16-28,28,28,9,9,5,0.016073886305093765,236.91410108634847,283.1093356797047,348.73094487374624,363.0955916334071,326.9482126935108,343.0547078664846,527.6666520937474,594.5485818152612
177,1,ep177_task001,test,35200,0.0,low,0.99,16-28,28,28,10,9,5,0.02687707170844078,248.2218910543318,294.417125647688,360.03873484172954,374.40338160139044,338.25600266149416,354.36249783446794,538.9744420617308,605.8563717832445
177,1,ep177_task001,test,35200,0.0,low,0.99,16-28,28,28,11,9,5,0.03516850993037224,261.0202003545416,307.21543494789785,372.8370441419393,387.2016909016002,351.054311961704,367.1608071346778,551.7727513619405,618.6546810834543
177,1,ep177_task001,test,35200,0.0,low,0.99,16-28,28,28,12,9,5,0.031026581302285194,246.96287252446757,293.1581071178238,358.7797163118653,373.14436307152624,336.9969841316299,353.1034793046037,537.7154235318665,604.5973532533802
