state_mismatch,mask_mismatch,probability_mismatch,backlog_mismatch,task_mismatch,snapshot_mismatch,action_prefix_mismatch,future_arrival_mismatch,future_torch_rng_mismatch,episode,task_id,action_index,state_id
0,0,0,0,0,0,0,0,0,60,1,0,ep060_task001
0,0,0,0,0,0,0,0,0,60,1,1,ep060_task001
0,0,0,0,0,0,0,0,0,60,1,2,ep060_task001
0,0,0,0,0,0,0,0,0,60,1,3,ep060_task001
0,0,0,0,0,0,0,0,0,60,1,4,ep060_task001
0,0,0,0,0,0,0,0,0,60,1,5,ep060_task001
0,0,0,0,0,0,0,0,0,60,1,6,ep060_task001
0,0,0,0,0,0,0,0,0,60,1,7,ep060_task001
0,0,0,0,0,0,0,0,0,60,1,8,ep060_task001
0,0,0,0,0,0,0,0,0,60,1,9,ep060_task001
0,0,0,0,0,0,0,0,0,60,1,10,ep060_task001
0,0,0,0,0,0,0,0,0,60,1,11,ep060_task001
0,0,0,0,0,0,0,0,0,60,1,12,ep060_task001
0,0,0,0,0,0,0,0,0,60,1,13,ep060_task001
0,0,0,0,0,0,0,0,0,60,1,14,ep060_task001
0,0,0,0,0,0,0,0,0,60,1,15,ep060_task001
0,0,0,0,0,0,0,0,0,60,1,16,ep060_task001
0,0,0,0,0,0,0,0,0,60,1,17,ep060_task001
0,0,0,0,0,0,0,0,0,60,1,18,ep060_task001
0,0,0,0,0,0,0,0,0,60,1,19,ep060_task001
0,0,0,0,0,0,0,0,0,60,1,20,ep060_task001
0,0,0,0,0,0,0,0,0,60,1,21,ep060_task001
0,0,0,0,0,0,0,0,0,60,1,22,ep060_task001
0,0,0,0,0,0,0,0,0,60,1,23,ep060_task001
0,0,0,0,0,0,0,0,0,60,1,24,ep060_task001
0,0,0,0,0,0,0,0,0,60,1,25,ep060_task001
0,0,0,0,0,0,0,0,0,60,1,26,ep060_task001
0,0,0,0,0,0,0,0,0,60,1,27,ep060_task001
0,0,0,0,0,0,0,0,0,60,13,1,ep060_task013
0,0,0,0,0,0,0,0,0,60,13,3,ep060_task013
0,0,0,0,0,0,0,0,0,60,13,4,ep060_task013
0,0,0,0,0,0,0,0,0,60,13,5,ep060_task013
0,0,0,0,0,0,0,0,0,60,13,6,ep060_task013
0,0,0,0,0,0,0,0,0,60,13,7,ep060_task013
0,0,0,0,0,0,0,0,0,60,13,8,ep060_task013
0,0,0,0,0,0,0,0,0,60,13,9,ep060_task013
0,0,0,0,0,0,0,0,0,60,13,10,ep060_task013
0,0,0,0,0,0,0,0,0,60,13,11,ep060_task013
0,0,0,0,0,0,0,0,0,60,13,12,ep060_task013
0,0,0,0,0,0,0,0,0,60,13,13,ep060_task013
0,0,0,0,0,0,0,0,0,60,13,14,ep060_task013
