episode,task_id,state_id,split,dataset_index,max_backlog,load,requirement,safe_set_bin,safe_set_size,effective_set_size,action_index,selected_action,myopic_action,probability,q_h5,q_h10,q_h20,q_h50,legacy_q_h5,legacy_q_h10,legacy_q_h20,legacy_q_h50
243,1,ep243_task001,test,48400,0.0,low,0.99,16-28,28,28,0,25,5,0.008819740265607834,296.48932026106553,370.52037203523594,392.3655528606278,393.61932537961246,232.42226914932348,419.8735060081316,608.5833797030366,686.041317491141
243,1,ep243_task001,test,48400,0.0,low,0.99,16-28,28,28,1,25,5,0.009224295616149902,291.04885371318306,365.07990548735347,386.92508631274546,388.17885883173,226.98180260144102,414.4330394602491,603.1429131551541,680.6008509432585
243,1,ep243_task001,test,48400,0.0,low,0.99,16-28,28,28,2,25,5,0.013307584449648857,309.12457407542814,383.15562584959855,405.00080667499054,406.25457919397513,245.05752296368613,432.50875982249426,621.2186335173993,698.6765713055037
243,1,ep243_task001,test,48400,0.0,low,0.99,16-28,28,28,3,25,5,0.011946271173655987,286.1064556166465,360.1375073908169,381.9826882162088,383.2364607351934,222.03940450490444,409.49064136371254,598.2005150586176,675.658452846722
243,1,ep243_task001,test,48400,0.0,low,0.99,16-28,28,28,4,25,5,0.015284745953977108,307.79711022904877,381.8281620032192,403.67334282861117,404.92711534759576,243.73005911730675,431.1812959761149,619.89116967102,697.3491074591243
243,1,ep243_task001,test,48400,0.0,low,0.99,16-28,28,28,5,25,5,0.02107071503996849,320.5954195292586,394.626471303429,416.47165212882095,417.72542464780554,256.52836841751656,443.97960527632466,632.6894789712296,710.147416759334
243,1,ep243_task001,test,48400,0.0,low,0.99,16-28,28,28,6,25,5,0.017948832362890244,306.53809169918463,380.56914347335504,402.414324298747,403.66809681773157,242.4710405874426,429.9222774462507,618.6321511411558,696.0900889292601
243,1,ep243_task001,test,48400,0.0,low,0.99,16-28,28,28,7,25,5,0.013798289932310581,296.48932026106553,370.52037203523594,392.3655528606278,393.61932537961246,232.42226914932348,419.8735060081316,608.5833797030366,686.041317491141
243,1,ep243_task001,test,48400,0.0,low,0.99,16-28,28,28,8,25,5,0.025107216089963913,309.12457407542814,383.15562584959855,405.00080667499054,406.25457919397513,245.05752296368613,432.50875982249426,621.2186335173993,698.6765713055037
243,1,ep243_task001,test,48400,0.0,low,0.99,16-28,28,28,9,25,5,0.016073886305093765,296.48932026106553,370.52037203523594,392.3655528606278,393.61932537961246,232.42226914932348,419.8735060081316,608.5833797030366,686.041317491141
