state_mismatch,mask_mismatch,probability_mismatch,backlog_mismatch,task_mismatch,snapshot_mismatch,action_prefix_mismatch,future_arrival_mismatch,future_torch_rng_mismatch,target_action_mismatch,target_effective_rates_mismatch,target_reliabilities_mismatch,downstream_state_count,episode,task_id,state_id,action_index,original_branch_return_abs_diff,preexisting_pending_leakage,duplicate_task_reward_count,own_future_decomposition_abs_residual,original_branch_states_mismatch,original_branch_next_states_mismatch,original_branch_actions_mismatch,original_branch_rewards_mismatch,original_branch_delta_t_mismatch,original_branch_done_mismatch,original_task_outcome_mismatch_count,original_task_outcome_max_abs_diff,original_branch_max_transition_abs_diff,original_branch_decision_return_abs_diff,original_branch_event_return_abs_diff
0,0,0,0,0,0,0,0,0,0,0,0,174,6,26,ep006_task026,24,,0.0,0,2.842170943040401e-14,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,174,6,26,ep006_task026,25,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,174,6,26,ep006_task026,26,,0.0,0,2.842170943040401e-14,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,174,6,26,ep006_task026,27,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,162,6,38,ep006_task038,0,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,162,6,38,ep006_task038,1,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,162,6,38,ep006_task038,2,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,162,6,38,ep006_task038,3,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,162,6,38,ep006_task038,4,,0.0,0,5.684341886080802e-14,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,162,6,38,ep006_task038,5,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,162,6,38,ep006_task038,6,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,162,6,38,ep006_task038,7,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,162,6,38,ep006_task038,8,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,162,6,38,ep006_task038,9,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,162,6,38,ep006_task038,10,,0.0,0,5.684341886080802e-14,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,162,6,38,ep006_task038,11,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,162,6,38,ep006_task038,12,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,162,6,38,ep006_task038,13,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,162,6,38,ep006_task038,14,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,162,6,38,ep006_task038,15,,0.0,0,5.684341886080802e-14,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,162,6,38,ep006_task038,16,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,162,6,38,ep006_task038,17,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,162,6,38,ep006_task038,18,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,162,6,38,ep006_task038,19,,0.0,0,5.684341886080802e-14,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,162,6,38,ep006_task038,20,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2737367544323206e-13,0.0
0,0,0,0,0,0,0,0,0,0,0,0,162,6,38,ep006_task038,21,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,162,6,38,ep006_task038,22,,0.0,0,5.684341886080802e-14,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,162,6,38,ep006_task038,23,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,162,6,38,ep006_task038,24,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,162,6,38,ep006_task038,25,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,162,6,38,ep006_task038,26,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,162,6,38,ep006_task038,27,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,149,6,51,ep006_task051,2,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,149,6,51,ep006_task051,3,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,149,6,51,ep006_task051,4,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,149,6,51,ep006_task051,5,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,149,6,51,ep006_task051,6,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,149,6,51,ep006_task051,8,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,149,6,51,ep006_task051,9,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,149,6,51,ep006_task051,10,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,149,6,51,ep006_task051,11,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,149,6,51,ep006_task051,12,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,149,6,51,ep006_task051,15,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2737367544323206e-13,0.0
0,0,0,0,0,0,0,0,0,0,0,0,149,6,51,ep006_task051,16,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,149,6,51,ep006_task051,17,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,149,6,51,ep006_task051,18,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,149,6,51,ep006_task051,19,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,149,6,51,ep006_task051,20,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,149,6,51,ep006_task051,21,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,149,6,51,ep006_task051,22,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,149,6,51,ep006_task051,23,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,149,6,51,ep006_task051,24,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,149,6,51,ep006_task051,25,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,149,6,51,ep006_task051,26,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,149,6,51,ep006_task051,27,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,137,6,63,ep006_task063,0,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,137,6,63,ep006_task063,2,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,137,6,63,ep006_task063,3,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,137,6,63,ep006_task063,4,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,137,6,63,ep006_task063,5,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,137,6,63,ep006_task063,6,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,137,6,63,ep006_task063,7,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,137,6,63,ep006_task063,8,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,137,6,63,ep006_task063,9,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,137,6,63,ep006_task063,10,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,137,6,63,ep006_task063,11,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,137,6,63,ep006_task063,12,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,137,6,63,ep006_task063,13,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,137,6,63,ep006_task063,14,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,137,6,63,ep006_task063,15,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,137,6,63,ep006_task063,16,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,137,6,63,ep006_task063,17,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,137,6,63,ep006_task063,18,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,137,6,63,ep006_task063,19,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,137,6,63,ep006_task063,20,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,137,6,63,ep006_task063,21,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,137,6,63,ep006_task063,22,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,137,6,63,ep006_task063,23,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,137,6,63,ep006_task063,24,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,137,6,63,ep006_task063,25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2737367544323206e-13,0.0
0,0,0,0,0,0,0,0,0,0,0,0,137,6,63,ep006_task063,26,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,137,6,63,ep006_task063,27,,0.0,0,5.684341886080802e-14,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,124,6,76,ep006_task076,4,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,124,6,76,ep006_task076,6,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,124,6,76,ep006_task076,8,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,124,6,76,ep006_task076,9,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,124,6,76,ep006_task076,10,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,124,6,76,ep006_task076,11,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,124,6,76,ep006_task076,12,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,124,6,76,ep006_task076,15,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,124,6,76,ep006_task076,17,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,124,6,76,ep006_task076,18,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,124,6,76,ep006_task076,19,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,124,6,76,ep006_task076,20,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8421709430404007e-13,0.0
0,0,0,0,0,0,0,0,0,0,0,0,124,6,76,ep006_task076,21,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,124,6,76,ep006_task076,22,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,124,6,76,ep006_task076,23,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,124,6,76,ep006_task076,24,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,124,6,76,ep006_task076,25,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,124,6,76,ep006_task076,26,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,124,6,76,ep006_task076,27,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,112,6,88,ep006_task088,0,,0.0,0,1.4210854715202004e-14,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,112,6,88,ep006_task088,2,,0.0,0,1.4210854715202004e-14,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,112,6,88,ep006_task088,3,,0.0,0,1.4210854715202004e-14,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,112,6,88,ep006_task088,4,,0.0,0,1.4210854715202004e-14,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,112,6,88,ep006_task088,5,,0.0,0,1.4210854715202004e-14,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,112,6,88,ep006_task088,6,,0.0,0,1.4210854715202004e-14,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,112,6,88,ep006_task088,8,,0.0,0,1.4210854715202004e-14,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,112,6,88,ep006_task088,9,,0.0,0,1.4210854715202004e-14,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,112,6,88,ep006_task088,10,,0.0,0,1.4210854715202004e-14,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,112,6,88,ep006_task088,11,,0.0,0,1.4210854715202004e-14,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,112,6,88,ep006_task088,12,,0.0,0,1.4210854715202004e-14,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,112,6,88,ep006_task088,13,,0.0,0,1.4210854715202004e-14,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,112,6,88,ep006_task088,14,0.0,0.0,0,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,112,6,88,ep006_task088,15,,0.0,0,1.4210854715202004e-14,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,112,6,88,ep006_task088,16,,0.0,0,1.4210854715202004e-14,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,112,6,88,ep006_task088,17,,0.0,0,1.4210854715202004e-14,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,112,6,88,ep006_task088,18,,0.0,0,1.4210854715202004e-14,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,112,6,88,ep006_task088,19,,0.0,0,1.4210854715202004e-14,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,112,6,88,ep006_task088,20,,0.0,0,1.4210854715202004e-14,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,112,6,88,ep006_task088,21,,0.0,0,1.4210854715202004e-14,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,112,6,88,ep006_task088,22,,0.0,0,1.4210854715202004e-14,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,112,6,88,ep006_task088,23,,0.0,0,1.4210854715202004e-14,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,112,6,88,ep006_task088,24,,0.0,0,1.4210854715202004e-14,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,112,6,88,ep006_task088,25,,0.0,0,1.4210854715202004e-14,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,112,6,88,ep006_task088,26,,0.0,0,1.4210854715202004e-14,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,112,6,88,ep006_task088,27,,0.0,0,1.4210854715202004e-14,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,100,6,100,ep006_task100,4,,0.0,0,1.4210854715202004e-14,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,100,6,100,ep006_task100,6,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,100,6,100,ep006_task100,8,,0.0,0,1.4210854715202004e-14,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,100,6,100,ep006_task100,9,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,100,6,100,ep006_task100,10,,0.0,0,1.4210854715202004e-14,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,100,6,100,ep006_task100,11,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,100,6,100,ep006_task100,12,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,100,6,100,ep006_task100,15,,0.0,0,1.4210854715202004e-14,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,100,6,100,ep006_task100,17,,0.0,0,0.0,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,100,6,100,ep006_task100,18,,0.0,0,1.4210854715202004e-14,,,,,,,,,,,
