policy,episode,task_id,Reliability_Requirement,safe_set_size,safe_set_empty,selected_action_safe,selected_action,selected_pair,selected_rho,selected_pair_reliability,selected_joint_failure_probability,probability_before,probability_after,safe_mask
masked_greedy,1,1,0.99,28,False,True,27,"(7, 8)",0.12671319237019502,0.9999655781911735,3.442180882647914e-05,"[0.001376204309053719, 0.001492731156758964, 0.0020349137485027313, 0.0019811377860605717, 0.002483421703800559, 0.003588414052501321, 0.0031683756969869137, 0.0034443631302565336, 0.008218447677791119, 0.003643145551905036, 0.00875715259462595, 0.012271626852452755, 0.010210971347987652, 0.009679471142590046, 0.006655815988779068, 0.01115765143185854, 0.017058756202459335, 0.014273924753069878, 0.022023851051926613, 0.05114452913403511, 0.09044919162988663, 0.05459088832139969, 0.040405236184597015, 0.057145822793245316, 0.048488203436136246, 0.16769734025001526, 0.1568155586719513, 0.18974284827709198]","[0.0013762043161030149, 0.0014927311644051422, 0.0020349137589261174, 0.0019811377962085028, 0.0024834217165213258, 0.0035884140708821615, 0.003168375713216203, 0.0034443631478995058, 0.00821844771988826, 0.003643145570566226, 0.008757152639482487, 0.012271626915311392, 0.010210971400291046, 0.009679471192170951, 0.006655816022871982, 0.01115765148901109, 0.017058756289838963, 0.014273924826184834, 0.022023851164738817, 0.05114452939601141, 0.09044919209319219, 0.05459088860102919, 0.040405236391563716, 0.05714582308596189, 0.04848820368450612, 0.16769734110900703, 0.1568155594752036, 0.18974284924900686]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
masked_greedy,1,2,0.99,24,False,True,27,"(7, 8)",0.12671319237019502,0.9996344365663062,0.0003655634336937934,"[0.0014266330981627107, 0.0015273037133738399, 0.0020434949547052383, 0.001984181348234415, 0.0024731787852942944, 0.0035072483588010073, 0.003154280362650752, 0.0033460096456110477, 0.0077278767712414265, 0.0035193657968193293, 0.008284536190330982, 0.011561465449631214, 0.009708371944725513, 0.009047314524650574, 0.006256017368286848, 0.010426300577819347, 0.0159336868673563, 0.013482506386935711, 0.02056088112294674, 0.04893232509493828, 0.09013896435499191, 0.052366651594638824, 0.03812918812036514, 0.05497979372739792, 0.046158790588378906, 0.17404894530773163, 0.1620727926492691, 0.1972019523382187]","[0.0, 0.0, 0.0020609250779251294, 0.0, 0.0024942739247137686, 0.003537163661951574, 0.003181185002304739, 0.0033745496526630136, 0.0077937921991414185, 0.0, 0.008355199680977057, 0.011660079721678023, 0.009791180135111042, 0.009124484182745723, 0.006309378475611307, 0.01051523238720824, 0.016069594286557753, 0.013597506302690899, 0.02073625649671867, 0.0493496965466645, 0.09090781051827862, 0.05281331635777219, 0.038454413512129436, 0.055448747456432676, 0.04655250499701205, 0.1755335071149534, 0.16345520308290584, 0.19888399922585293]","[0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
masked_greedy,1,3,0.9999,7,False,True,27,"(7, 8)",0.12671319237019502,0.9999655781911735,3.442180882647914e-05,"[0.0014959636610001326, 0.001619393820874393, 0.002119996352121234, 0.002117000287398696, 0.0025790659710764885, 0.003404274582862854, 0.0031067817471921444, 0.003528222441673279, 0.008063522167503834, 0.003691708669066429, 0.008596091531217098, 0.011138895526528358, 0.009414571337401867, 0.009529327042400837, 0.006642230786383152, 0.010916250757873058, 0.015543418936431408, 0.013138752430677414, 0.021854694932699203, 0.051223330199718475, 0.0875120609998703, 0.05119917541742325, 0.04025910794734955, 0.05445384234189987, 0.04512526094913483, 0.17261497676372528, 0.15861664712429047, 0.20049549639225006]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015663514597112696, 0.02230294766948614, 0.0, 0.0, 0.07349935413652431, 0.12556934384328522, 0.0, 0.0, 0.0, 0.0, 0.24768185233092652, 0.2275959230585209, 0.2876870643641442]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1]"
masked_greedy,1,4,0.9,28,False,True,27,"(7, 8)",0.12671319237019502,0.9988044378600976,0.0011955621399023198,"[0.0015457830158993602, 0.0016588687431067228, 0.0022624421399086714, 0.002163184806704521, 0.0027426769956946373, 0.003715918166562915, 0.0032967962324619293, 0.003712833160534501, 0.008638959378004074, 0.003943678457289934, 0.00930591206997633, 0.012195686809718609, 0.010277819819748402, 0.010099077597260475, 0.0070068626664578915, 0.0117263188585639, 0.016656912863254547, 0.014190862886607647, 0.02260468900203705, 0.05267094448208809, 0.08863137662410736, 0.053497835993766785, 0.041530292481184006, 0.054755549877882004, 0.047353435307741165, 0.16459186375141144, 0.15699003636837006, 0.19223341345787048]","[0.0015457829664123342, 0.0016588686899993465, 0.002262442067478368, 0.0021631847374518633, 0.002742676907889993, 0.003715918047600721, 0.0032967961269175943, 0.0037128330416710716, 0.008638959101434593, 0.003943678331036174, 0.009305911772054884, 0.0121956864192833, 0.010277819490712095, 0.010099077273946459, 0.0070068624421387015, 0.011726318483155036, 0.0166569123299966, 0.014190862432298347, 0.02260468827836573, 0.05267094279586928, 0.08863137378664364, 0.0534978342810757, 0.0415302911516244, 0.054755548124926195, 0.04735343379175823, 0.16459185848213254, 0.15699003134245768, 0.19223340730366914]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
masked_greedy,1,5,0.999,25,False,True,27,"(7, 8)",0.12671319237019502,0.9999746844925879,2.531550741212496e-05,"[0.0014985202578827739, 0.0016220292309299111, 0.0021691254805773497, 0.0021373003255575895, 0.002642794046550989, 0.003317837603390217, 0.0032090337481349707, 0.0036400798708200455, 0.008537260815501213, 0.0038290114607661963, 0.009094635024666786, 0.01099491585046053, 0.0100478520616889, 0.010079818777740002, 0.0069504850544035435, 0.011574622243642807, 0.015258477069437504, 0.014039340429008007, 0.02315335161983967, 0.05437716841697693, 0.08508188277482986, 0.054825298488140106, 0.04271245375275612, 0.052284520119428635, 0.04835117608308792, 0.16334497928619385, 0.16548533737659454, 0.1897406280040741]","[0.0, 0.0016342285785693545, 0.002185439561302003, 0.0, 0.0026626706077735283, 0.003342791194585223, 0.0032331690211212416, 0.003667457059179355, 0.00860146990038755, 0.0, 0.009163036143588769, 0.011077609058553517, 0.010123422364611227, 0.010155629503630399, 0.007002759934427015, 0.01166167544703328, 0.015373236694399273, 0.014144930877845832, 0.023327488916531147, 0.05478614130631688, 0.08572178706631632, 0.055237641781922565, 0.043033695849956054, 0.0526777541160396, 0.04871482723965516, 0.16457350350109196, 0.1667299593115089, 0.19116767496365383]","[0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
masked_greedy,1,6,0.99,16,False,True,27,"(7, 8)",0.12671319237019502,0.9987481057691108,0.0012518942308892584,"[0.0016077468171715736, 0.0017174838576465845, 0.002295221434906125, 0.0022183002438396215, 0.0027708793058991432, 0.0035321786999702454, 0.0031980678904801607, 0.003709056880325079, 0.008459176868200302, 0.003914989065378904, 0.009104578755795956, 0.011233031749725342, 0.009602587670087814, 0.00989473331719637, 0.006879796739667654, 0.011424502357840538, 0.015408980660140514, 0.013210682198405266, 0.022348597645759583, 0.052943844348192215, 0.08658481389284134, 0.05104293301701546, 0.04137547314167023, 0.05260023847222328, 0.04483966529369354, 0.16828912496566772, 0.1598760336637497, 0.1999172866344452]","[0.0, 0.0, 0.0, 0.0, 0.003116115922982449, 0.00397226911557055, 0.0, 0.0, 0.0, 0.0, 0.010238960164227442, 0.012632606921624115, 0.0, 0.011127563722366927, 0.0, 0.012847933734834872, 0.01732885654375745, 0.014856661949970127, 0.0, 0.059540361807195644, 0.0973728147182516, 0.05740260717650973, 0.046530633941074366, 0.05915394449228135, 0.0, 0.1892570422875677, 0.17979572518451012, 0.22482590231727553]","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1]"
masked_greedy,1,7,0.9,28,False,True,27,"(7, 8)",0.12671319237019502,0.9993413191831945,0.000658680816805589,"[0.0016083490336313844, 0.0017255039419978857, 0.002349288435652852, 0.0022544984240084887, 0.0028499802574515343, 0.003502888837829232, 0.0033240155316889286, 0.003866329090669751, 0.009047450497746468, 0.004096528515219688, 0.009729727171361446, 0.011363200843334198, 0.010346679948270321, 0.010576862841844559, 0.007313985843211412, 0.012265547178685665, 0.015524168498814106, 0.014316009357571602, 0.023836687207221985, 0.05609172210097313, 0.0848468691110611, 0.05455944687128067, 0.04403693601489067, 0.05144904553890228, 0.048256054520606995, 0.15896278619766235, 0.16352777183055878, 0.1883716732263565]","[0.0016083490225844326, 0.0017255039301462551, 0.0023492884195167553, 0.0022544984085234574, 0.0028499802378764336, 0.0035028888137696263, 0.0033240155088579146, 0.0038663290641138544, 0.009047450435604018, 0.004096528487082666, 0.009729727104532777, 0.011363200765286009, 0.010346679877204109, 0.010576862769197335, 0.007313985792975272, 0.012265547094439706, 0.015524168392186294, 0.014316009259242035, 0.023836687043499605, 0.056091721715706915, 0.08484686852829004, 0.05455944649653889, 0.0440369357124228, 0.05144904518552431, 0.0482560541891601, 0.15896278510582584, 0.16352777070736763, 0.18837167193252494]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
masked_greedy,1,8,0.9999,0,True,False,25,"(6, 7)",0.3499394055117266,0.9998880495916421,0.00011195040835782006,"[0.001633455278351903, 0.0017569541232660413, 0.0022834057454019785, 0.002271263161674142, 0.00276330579072237, 0.0033407381270080805, 0.0032480445224791765, 0.0037350677885115147, 0.008388900198042393, 0.0039010541513562202, 0.008972839452326298, 0.010513204149901867, 0.009595812298357487, 0.00988031830638647, 0.0069185830652713776, 0.011324867606163025, 0.014541459269821644, 0.013313612900674343, 0.02257550321519375, 0.05337192863225937, 0.0834585577249527, 0.052027102559804916, 0.04176941141486168, 0.05086313188076019, 0.04570451378822327, 0.16745854914188385, 0.1665295660495758, 0.19785887002944946]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
masked_greedy,1,9,0.9,28,False,True,27,"(7, 8)",0.12671319237019502,0.9996023648478416,0.00039763515215836205,"[0.0016213011695072055, 0.0017447685822844505, 0.0023862491361796856, 0.0022925431840121746, 0.0029011862352490425, 0.0035178703255951405, 0.0032033901661634445, 0.003966928459703922, 0.00937627349048853, 0.004204649943858385, 0.010063192807137966, 0.0115357032045722, 0.010030671022832394, 0.010976120829582214, 0.0075714122503995895, 0.012728087604045868, 0.015761449933052063, 0.013890326023101807, 0.024779964238405228, 0.058106981217861176, 0.08543463796377182, 0.05270770192146301, 0.04571513459086418, 0.05187082290649414, 0.04664480313658714, 0.15842945873737335, 0.15643534064292908, 0.19210310280323029]","[0.0016213010519195168, 0.0017447684557420728, 0.0023862489631128144, 0.0022925430177414908, 0.002901186024835462, 0.0035178700704554733, 0.003203389933831998, 0.003966928171995532, 0.009376272810457977, 0.004204649638908831, 0.010063192077287396, 0.011535702367925251, 0.010030670295340521, 0.01097612003351995, 0.00757141170126974, 0.012728086680919164, 0.015761448789925477, 0.01389032501568174, 0.024779962441195198, 0.05810697700355124, 0.08543463176747602, 0.052707698098745204, 0.04571513127529449, 0.05187081914447244, 0.04664479975359162, 0.15842944724700114, 0.15643532929718376, 0.19210308887061844]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
masked_greedy,1,10,0.999,16,False,True,27,"(7, 8)",0.12671319237019502,0.999915347869864,8.465213013597616e-05,"[0.0015724969562143087, 0.0016980043146759272, 0.002265104092657566, 0.0022288227919489145, 0.002755314577370882, 0.003338356502354145, 0.003086625598371029, 0.0037790536880493164, 0.008820210583508015, 0.003972781356424093, 0.009408802725374699, 0.010910702869296074, 0.0094906035810709, 0.0104052210226655, 0.00717973755672574, 0.01195276528596878, 0.0151008740067482, 0.013200944289565086, 0.02391567826271057, 0.05645541101694107, 0.0850544348359108, 0.05155481398105621, 0.04424352943897247, 0.051811445504426956, 0.04527772590517998, 0.16443809866905212, 0.15870778262615204, 0.19737474620342255]","[0.0, 0.0, 0.0, 0.0, 0.003107334414363144, 0.0037648659548254874, 0.0, 0.0, 0.0, 0.0, 0.010610874252481101, 0.012304657620257932, 0.0, 0.01173459525758943, 0.0, 0.013479854251464833, 0.017030166309686807, 0.014887500988071282, 0.0, 0.06366817167473787, 0.09592101556404521, 0.05814147285580978, 0.04989609635419225, 0.05843089170145798, 0.0, 0.18544676067962784, 0.178984337698412, 0.22259140442297706]","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1]"
masked_greedy,1,11,0.9999,0,True,False,25,"(6, 7)",0.3499394055117266,0.9996331320746255,0.000366867925374514,"[0.001811531139537692, 0.0019360313890501857, 0.0024930168874561787, 0.0024700965732336044, 0.002997167408466339, 0.0034835769329220057, 0.0033400505781173706, 0.003987773321568966, 0.008717872202396393, 0.004159672651439905, 0.009356793947517872, 0.010482488200068474, 0.009453458711504936, 0.010213417001068592, 0.007223317865282297, 0.01170526072382927, 0.014376011677086353, 0.012966041453182697, 0.023008834570646286, 0.054304543882608414, 0.08219034969806671, 0.04982428997755051, 0.042459841817617416, 0.04988522082567215, 0.04371093586087227, 0.16742271184921265, 0.16364094614982605, 0.2023787647485733]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
masked_greedy,1,12,0.999,7,False,True,27,"(7, 8)",0.12671319237019502,0.9996344365663062,0.0003655634336937934,"[0.0016300637507811189, 0.0017594130476936698, 0.0023515275679528713, 0.0023047036956995726, 0.002575926249846816, 0.003349124686792493, 0.003139590611681342, 0.00391158415004611, 0.00911242887377739, 0.004120102617889643, 0.008643127977848053, 0.010852212086319923, 0.009647691622376442, 0.01075817458331585, 0.007427731528878212, 0.0109223248437047, 0.014974965713918209, 0.013378014788031578, 0.024696465581655502, 0.05118735134601593, 0.08372200280427933, 0.052178964018821716, 0.03991682454943657, 0.0509573370218277, 0.04580453410744667, 0.1689995378255844, 0.16576454043388367, 0.19591383635997772]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015795471780786115, 0.021656254665302993, 0.0, 0.0, 0.07402529912715335, 0.1210757372308056, 0.0, 0.0, 0.0, 0.0, 0.24440102898317403, 0.23972269257194953, 0.28332351564082836]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1]"
masked_greedy,1,13,0.999,15,False,True,27,"(7, 8)",0.12671319237019502,0.9998632992648578,0.00013670073514215707,"[0.001631066668778658, 0.0017580660060048103, 0.002339767524972558, 0.002300686901435256, 0.002690871013328433, 0.0033270090352743864, 0.003115269122645259, 0.0038856077007949352, 0.009027479216456413, 0.004082092549651861, 0.009050700813531876, 0.010716508142650127, 0.009477868676185608, 0.010640171356499195, 0.007349067833274603, 0.011452029459178448, 0.01478944718837738, 0.01315400656312704, 0.024444986134767532, 0.05419550836086273, 0.08368038386106491, 0.051354650408029556, 0.042227961122989655, 0.0506453774869442, 0.04504595324397087, 0.16680917143821716, 0.1631345897912979, 0.19767364859580994]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.003768482358473601, 0.0, 0.0, 0.0, 0.0, 0.010251672293641554, 0.012138521853062854, 0.0, 0.012052055652081036, 0.0, 0.012971642255271096, 0.016751914476355084, 0.014899461092777589, 0.0, 0.06138691389203758, 0.09478424825038524, 0.058169091828834694, 0.04783134786803226, 0.05736570282023443, 0.0, 0.188943706834471, 0.18478153114923304, 0.22390370737510892]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1]"
masked_greedy,1,14,0.9,28,False,True,27,"(7, 8)",0.12671319237019502,0.9998218181648634,0.00017818183513667343,"[0.0016834462294355035, 0.001805842388421297, 0.002451065694913268, 0.0023620803840458393, 0.002902560168877244, 0.0034743123687803745, 0.0032135338988155127, 0.004055208060890436, 0.009515833109617233, 0.004277560859918594, 0.009917538613080978, 0.011147717945277691, 0.009876391850411892, 0.011120102368295193, 0.0076666222885251045, 0.01249444019049406, 0.015247782692313194, 0.013647402636706829, 0.025119740515947342, 0.05770104378461838, 0.0839381068944931, 0.05204043164849281, 0.045103754848241806, 0.05061131715774536, 0.045957569032907486, 0.15986020863056183, 0.15983964502811432, 0.1929686814546585]","[0.001683446329188787, 0.0018058424954272142, 0.002451065840152152, 0.002362080524011863, 0.0029025603408696144, 0.0034743125746521516, 0.003213534089234757, 0.004055208301183421, 0.009515833673481753, 0.004277561113387184, 0.00991753920074872, 0.011147718605840204, 0.009876392435641465, 0.011120103027221332, 0.0076666227428138925, 0.01249444093085714, 0.015247783595826693, 0.013647403445389164, 0.025119742004427674, 0.057701047203716944, 0.0839381118682794, 0.05204043473216953, 0.04510375752088295, 0.050611320156739324, 0.04595757175614173, 0.1598602181031428, 0.1598396544994768, 0.19296869288909535]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
