policy,episode,task_id,Reliability_Requirement,safe_set_size,safe_set_empty,selected_action_safe,selected_action,selected_pair,selected_rho,selected_pair_reliability,selected_joint_failure_probability,probability_before,probability_after,safe_mask
native_sample,1,1,0.99,28,False,True,27,"(7, 8)",0.12671319237019502,0.9999655781911735,3.442180882647914e-05,"[0.001376204309053719, 0.001492731156758964, 0.0020349137485027313, 0.0019811377860605717, 0.002483421703800559, 0.003588414052501321, 0.0031683756969869137, 0.0034443631302565336, 0.008218447677791119, 0.003643145551905036, 0.00875715259462595, 0.012271626852452755, 0.010210971347987652, 0.009679471142590046, 0.006655815988779068, 0.01115765143185854, 0.017058756202459335, 0.014273924753069878, 0.022023851051926613, 0.05114452913403511, 0.09044919162988663, 0.05459088832139969, 0.040405236184597015, 0.057145822793245316, 0.048488203436136246, 0.16769734025001526, 0.1568155586719513, 0.18974284827709198]","[0.001376204309053719, 0.001492731156758964, 0.0020349137485027313, 0.0019811377860605717, 0.002483421703800559, 0.003588414052501321, 0.0031683756969869137, 0.0034443631302565336, 0.008218447677791119, 0.003643145551905036, 0.00875715259462595, 0.012271626852452755, 0.010210971347987652, 0.009679471142590046, 0.006655815988779068, 0.01115765143185854, 0.017058756202459335, 0.014273924753069878, 0.022023851051926613, 0.05114452913403511, 0.09044919162988663, 0.05459088832139969, 0.040405236184597015, 0.057145822793245316, 0.048488203436136246, 0.16769734025001526, 0.1568155586719513, 0.18974284827709198]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
native_sample,1,2,0.99,24,False,True,20,"(4, 7)",0.3447276787973151,0.999615747620865,0.00038425237913499084,"[0.0014266330981627107, 0.0015273037133738399, 0.0020434949547052383, 0.001984181348234415, 0.0024731787852942944, 0.0035072483588010073, 0.003154280362650752, 0.0033460096456110477, 0.0077278767712414265, 0.0035193657968193293, 0.008284536190330982, 0.011561465449631214, 0.009708371944725513, 0.009047314524650574, 0.006256017368286848, 0.010426300577819347, 0.0159336868673563, 0.013482506386935711, 0.02056088112294674, 0.04893232509493828, 0.09013896435499191, 0.052366651594638824, 0.03812918812036514, 0.05497979372739792, 0.046158790588378906, 0.17404894530773163, 0.1620727926492691, 0.1972019523382187]","[0.0014266330981627107, 0.0015273037133738399, 0.0020434949547052383, 0.001984181348234415, 0.0024731787852942944, 0.0035072483588010073, 0.003154280362650752, 0.0033460096456110477, 0.0077278767712414265, 0.0035193657968193293, 0.008284536190330982, 0.011561465449631214, 0.009708371944725513, 0.009047314524650574, 0.006256017368286848, 0.010426300577819347, 0.0159336868673563, 0.013482506386935711, 0.02056088112294674, 0.04893232509493828, 0.09013896435499191, 0.052366651594638824, 0.03812918812036514, 0.05497979372739792, 0.046158790588378906, 0.17404894530773163, 0.1620727926492691, 0.1972019523382187]","[0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
native_sample,1,3,0.9999,7,False,True,27,"(7, 8)",0.12671319237019502,0.9999655781911735,3.442180882647914e-05,"[0.0014899930683895946, 0.001612930791452527, 0.001998910680413246, 0.0021085510961711407, 0.0025687727611511946, 0.003390687983483076, 0.0032378986943513155, 0.0035141410771757364, 0.007518216501921415, 0.003676974680274725, 0.008561784401535988, 0.011094439774751663, 0.009860645048320293, 0.008851608261466026, 0.006615721620619297, 0.01087268441915512, 0.015481384471058846, 0.013784722425043583, 0.020160866901278496, 0.04750363901257515, 0.08864976465702057, 0.05096135288476944, 0.04009842872619629, 0.0542365163564682, 0.04748969525098801, 0.17192605137825012, 0.16590766608715057, 0.19682593643665314]","[0.0014899930683895946, 0.001612930791452527, 0.001998910680413246, 0.0021085510961711407, 0.0025687727611511946, 0.003390687983483076, 0.0032378986943513155, 0.0035141410771757364, 0.007518216501921415, 0.003676974680274725, 0.008561784401535988, 0.011094439774751663, 0.009860645048320293, 0.008851608261466026, 0.006615721620619297, 0.01087268441915512, 0.015481384471058846, 0.013784722425043583, 0.020160866901278496, 0.04750363901257515, 0.08864976465702057, 0.05096135288476944, 0.04009842872619629, 0.0542365163564682, 0.04748969525098801, 0.17192605137825012, 0.16590766608715057, 0.19682593643665314]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1]"
native_sample,1,4,0.9,28,False,True,22,"(5, 6)",0.19152131632955052,0.9945713947321908,0.005428605267809165,"[0.0015398648101836443, 0.0016525175888091326, 0.002134602516889572, 0.0021549027878791094, 0.002732174936681986, 0.0037016915157437325, 0.0034620172809809446, 0.0036986181512475014, 0.008081595413386822, 0.003928579855710268, 0.00927028339356184, 0.012148994952440262, 0.010839981958270073, 0.009416579268872738, 0.00698003638535738, 0.011681423522531986, 0.016593141481280327, 0.014987394213676453, 0.020963022485375404, 0.049031492322683334, 0.09035342186689377, 0.05315614491701126, 0.041371289640665054, 0.05454591289162636, 0.05002579838037491, 0.16396170854568481, 0.16448025405406952, 0.18710662424564362]","[0.0015398648101836443, 0.0016525175888091326, 0.002134602516889572, 0.0021549027878791094, 0.002732174936681986, 0.0037016915157437325, 0.0034620172809809446, 0.0036986181512475014, 0.008081595413386822, 0.003928579855710268, 0.00927028339356184, 0.012148994952440262, 0.010839981958270073, 0.009416579268872738, 0.00698003638535738, 0.011681423522531986, 0.016593141481280327, 0.014987394213676453, 0.020963022485375404, 0.049031492322683334, 0.09035342186689377, 0.05315614491701126, 0.041371289640665054, 0.05454591289162636, 0.05002579838037491, 0.16396170854568481, 0.16448025405406952, 0.18710662424564362]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
native_sample,1,5,0.999,25,False,True,27,"(7, 8)",0.12671319237019502,0.9999746844925879,2.531550741212496e-05,"[0.0014257972361519933, 0.0015433122171089053, 0.0019964801613241434, 0.0020335770677775145, 0.0025145390536636114, 0.003390680532902479, 0.0031660397071391344, 0.003463426837697625, 0.007810740731656551, 0.0036431895568966866, 0.00865327287465334, 0.011367397382855415, 0.009948722086846828, 0.009201688691973686, 0.006613177713006735, 0.011012905277311802, 0.01584889180958271, 0.013917549513280392, 0.021061453968286514, 0.04964173957705498, 0.08907521516084671, 0.053244009613990784, 0.040639620274305344, 0.05474511533975601, 0.04801853746175766, 0.16927434504032135, 0.16346339881420135, 0.19328510761260986]","[0.0014257972361519933, 0.0015433122171089053, 0.0019964801613241434, 0.0020335770677775145, 0.0025145390536636114, 0.003390680532902479, 0.0031660397071391344, 0.003463426837697625, 0.007810740731656551, 0.0036431895568966866, 0.00865327287465334, 0.011367397382855415, 0.009948722086846828, 0.009201688691973686, 0.006613177713006735, 0.011012905277311802, 0.01584889180958271, 0.013917549513280392, 0.021061453968286514, 0.04964173957705498, 0.08907521516084671, 0.053244009613990784, 0.040639620274305344, 0.05474511533975601, 0.04801853746175766, 0.16927434504032135, 0.16346339881420135, 0.19328510761260986]","[0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
native_sample,1,6,0.99,16,False,True,27,"(7, 8)",0.12671319237019502,0.9987481057691108,0.0012518942308892584,"[0.0015427038306370378, 0.0016480014892295003, 0.0022023660130798817, 0.001954214181751013, 0.0024926201440393925, 0.003771690186113119, 0.003383692353963852, 0.0035590040497481823, 0.008116953074932098, 0.003421107539907098, 0.00810555275529623, 0.012208380736410618, 0.01027938723564148, 0.009494432248175144, 0.00596039230003953, 0.010151240974664688, 0.016771016642451286, 0.014189974404871464, 0.019165411591529846, 0.04700891301035881, 0.09373181313276291, 0.05483248829841614, 0.03636445105075836, 0.05143953114748001, 0.04313822090625763, 0.16946373879909515, 0.1584976464509964, 0.20710507035255432]","[0.0015427038306370378, 0.0016480014892295003, 0.0022023660130798817, 0.001954214181751013, 0.0024926201440393925, 0.003771690186113119, 0.003383692353963852, 0.0035590040497481823, 0.008116953074932098, 0.003421107539907098, 0.00810555275529623, 0.012208380736410618, 0.01027938723564148, 0.009494432248175144, 0.00596039230003953, 0.010151240974664688, 0.016771016642451286, 0.014189974404871464, 0.019165411591529846, 0.04700891301035881, 0.09373181313276291, 0.05483248829841614, 0.03636445105075836, 0.05143953114748001, 0.04313822090625763, 0.16946373879909515, 0.1584976464509964, 0.20710507035255432]","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1]"
native_sample,1,7,0.9,28,False,True,26,"(6, 8)",0.3540107070824934,0.9991904463680109,0.0008095536319890755,"[0.001560854259878397, 0.001674549886956811, 0.0022799137514084578, 0.0020218663848936558, 0.002621009713038802, 0.0035599134862422943, 0.003527940483763814, 0.0037521563936024904, 0.008780280128121376, 0.0036488415207713842, 0.00888100452721119, 0.01165437325835228, 0.01108105294406414, 0.01026452798396349, 0.006465611048042774, 0.01117673423141241, 0.01594529114663601, 0.015375937335193157, 0.020898280665278435, 0.05113576352596283, 0.08710286766290665, 0.05853566527366638, 0.039455596357584, 0.05509476736187935, 0.04696296900510788, 0.16722862422466278, 0.1642998605966568, 0.18501387536525726]","[0.001560854259878397, 0.001674549886956811, 0.0022799137514084578, 0.0020218663848936558, 0.002621009713038802, 0.0035599134862422943, 0.003527940483763814, 0.0037521563936024904, 0.008780280128121376, 0.0036488415207713842, 0.00888100452721119, 0.01165437325835228, 0.01108105294406414, 0.01026452798396349, 0.006465611048042774, 0.01117673423141241, 0.01594529114663601, 0.015375937335193157, 0.020898280665278435, 0.05113576352596283, 0.08710286766290665, 0.05853566527366638, 0.039455596357584, 0.05509476736187935, 0.04696296900510788, 0.16722862422466278, 0.1642998605966568, 0.18501387536525726]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
native_sample,1,8,0.9999,0,True,False,19,"(4, 6)",0.20339179397623902,0.9995672512937973,0.00043274870620265137,"[0.0015835724771022797, 0.0017032998148351908, 0.0022136748302727938, 0.002046561799943447, 0.002555628539994359, 0.003376287641003728, 0.0034074638970196247, 0.003621005453169346, 0.00813271850347519, 0.0034958592150360346, 0.008235963992774487, 0.010722623206675053, 0.010165881365537643, 0.009578591212630272, 0.006144279148429632, 0.010374896228313446, 0.01486885454505682, 0.014150530099868774, 0.019863348454236984, 0.04883527755737305, 0.08547054976224899, 0.05538216605782509, 0.037415068596601486, 0.0539231076836586, 0.044430602341890335, 0.17475314438343048, 0.16718564927577972, 0.1963634490966797]","[0.0015835724771022797, 0.0017032998148351908, 0.0022136748302727938, 0.002046561799943447, 0.002555628539994359, 0.003376287641003728, 0.0034074638970196247, 0.003621005453169346, 0.00813271850347519, 0.0034958592150360346, 0.008235963992774487, 0.010722623206675053, 0.010165881365537643, 0.009578591212630272, 0.006144279148429632, 0.010374896228313446, 0.01486885454505682, 0.014150530099868774, 0.019863348454236984, 0.04883527755737305, 0.08547054976224899, 0.05538216605782509, 0.037415068596601486, 0.0539231076836586, 0.044430602341890335, 0.17475314438343048, 0.16718564927577972, 0.1963634490966797]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
native_sample,1,9,0.9,28,False,True,0,"(1, 2)",0.021009369147363816,0.9679215246087794,0.03207847539122055,"[0.0015352345071732998, 0.0016521476209163666, 0.0022420359309762716, 0.0021708435378968716, 0.002468071412295103, 0.0038062594830989838, 0.003158590290695429, 0.003756344085559249, 0.00879871565848589, 0.003981446381658316, 0.008424986153841019, 0.012765800580382347, 0.009951076470315456, 0.01029595173895359, 0.007169484160840511, 0.010610094293951988, 0.017528023570775986, 0.013802074827253819, 0.023229651153087616, 0.04855689778923988, 0.0947466492652893, 0.05268334224820137, 0.037843119353055954, 0.05820517614483833, 0.0464758463203907, 0.1653965413570404, 0.15960846841335297, 0.18913717567920685]","[0.0015352345071732998, 0.0016521476209163666, 0.0022420359309762716, 0.0021708435378968716, 0.002468071412295103, 0.0038062594830989838, 0.003158590290695429, 0.003756344085559249, 0.00879871565848589, 0.003981446381658316, 0.008424986153841019, 0.012765800580382347, 0.009951076470315456, 0.01029595173895359, 0.007169484160840511, 0.010610094293951988, 0.017528023570775986, 0.013802074827253819, 0.023229651153087616, 0.04855689778923988, 0.0947466492652893, 0.05268334224820137, 0.037843119353055954, 0.05820517614483833, 0.0464758463203907, 0.1653965413570404, 0.15960846841335297, 0.18913717567920685]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
native_sample,1,10,0.999,16,False,True,21,"(4, 8)",0.09898217615586608,0.9996704893371154,0.00032951066288460705,"[0.0014842894161120057, 0.0016027565579861403, 0.002138045383617282, 0.002103799022734165, 0.002364908345043659, 0.003604514291509986, 0.0030331884045153856, 0.003567070933058858, 0.008325450122356415, 0.0037499323952943087, 0.007955665700137615, 0.012059148401021957, 0.009386962279677391, 0.00982155092060566, 0.006776997819542885, 0.010060613043606281, 0.016823457553982735, 0.013080539181828499, 0.022574152797460556, 0.047377824783325195, 0.09435482323169708, 0.051241807639598846, 0.03686142712831497, 0.05860406160354614, 0.04505870118737221, 0.170343816280365, 0.16003625094890594, 0.19560816884040833]","[0.0014842894161120057, 0.0016027565579861403, 0.002138045383617282, 0.002103799022734165, 0.002364908345043659, 0.003604514291509986, 0.0030331884045153856, 0.003567070933058858, 0.008325450122356415, 0.0037499323952943087, 0.007955665700137615, 0.012059148401021957, 0.009386962279677391, 0.00982155092060566, 0.006776997819542885, 0.010060613043606281, 0.016823457553982735, 0.013080539181828499, 0.022574152797460556, 0.047377824783325195, 0.09435482323169708, 0.051241807639598846, 0.03686142712831497, 0.05860406160354614, 0.04505870118737221, 0.170343816280365, 0.16003625094890594, 0.19560816884040833]","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1]"
