episode,tasks,mean_reward,mean_latency,mean_safe_set_size,empty_safe_set_rate,feasibility_rate,conditional_rsr,overall_rsr,avoidable_violation_count,unavoidable_violation_count,mean_masked_entropy,pair_78_frequency,pair_selection_hhi
1,200,40.075810936273506,4.5705702965591035,21.515,0.0,1.0,1.0,1.0,0,0,2.690630781650543,1.0,1.0
2,200,43.25612101361348,3.7082265525123126,20.58,0.0,1.0,0.995,0.995,1,0,2.6905593848228455,1.0,1.0
3,200,45.15340400601592,3.3039797871774694,20.485,0.0,1.0,1.0,1.0,0,0,2.6906429862976076,1.0,1.0
4,200,51.19264052031069,2.884591878905195,20.725,0.0,1.0,1.0,1.0,0,0,2.6908749711513518,1.0,1.0
5,200,38.239064095580815,3.1008570942412574,21.375,0.03,0.97,0.8556701030927835,0.83,28,6,2.690678309202194,1.0,1.0
6,200,49.901963832003204,2.940634001957958,23.355,0.0,1.0,1.0,1.0,0,0,2.6908455729484557,1.0,1.0
7,200,37.42333198156014,5.800243634602916,22.465,0.0,1.0,1.0,1.0,0,0,2.690693678855896,1.0,1.0
8,200,43.452098022204275,3.371898022822145,20.81,0.065,0.935,1.0,0.935,0,13,2.6907172226905822,1.0,1.0
9,200,44.43140497970367,3.813940275962789,25.845,0.0,1.0,1.0,1.0,0,0,2.690624234676361,1.0,1.0
10,200,34.061077536444735,7.426796883481448,17.345,0.065,0.935,1.0,0.935,0,13,2.6907671809196474,1.0,1.0
11,200,47.043983767843905,3.2041434401985383,22.43,0.06,0.94,0.9840425531914894,0.925,3,12,2.6908511674404143,1.0,1.0
12,200,53.65601077014054,2.6867741957175486,23.31,0.0,1.0,1.0,1.0,0,0,2.690924047231674,1.0,1.0
13,200,45.227138761999505,3.3485989006431964,23.03,0.0,1.0,1.0,1.0,0,0,2.6909204578399657,1.0,1.0
14,200,33.48554230437206,3.2754746463574578,18.74,0.17,0.83,0.8674698795180723,0.72,22,34,2.690806940793991,1.0,1.0
15,200,50.11886192921374,3.0453600647047354,23.95,0.0,1.0,0.995,0.995,1,0,2.690829286575317,1.0,1.0
16,200,48.75832487399721,3.174481981302283,23.17,0.0,1.0,1.0,1.0,0,0,2.6907908594608307,1.0,1.0
17,200,46.50886148068272,3.213843251156103,22.585,0.0,1.0,1.0,1.0,0,0,2.6906511211395263,1.0,1.0
18,200,43.383422994983555,3.345285244283865,21.39,0.03,0.97,0.9226804123711341,0.895,15,6,2.690780129432678,1.0,1.0
19,200,37.0095930477341,4.736678517764676,22.755,0.0,1.0,1.0,1.0,0,0,2.6905541861057283,1.0,1.0
20,200,36.29359754272409,2.7219021203230147,16.205,0.255,0.745,0.9798657718120806,0.73,3,51,2.6908916175365447,1.0,1.0
