episode,episode_reward,episode_total_delay
1,9077.288408838298,439.31221067264477
2,9562.17002743693,441.79428868720424
3,9420.67295474118,429.88700926708435
4,8947.801091053901,432.7377926056068
5,10214.612032808822,417.4116396517924
6,10172.159791122362,420.37666939073614
7,8005.119881348356,433.9532704289159
8,9095.009446935985,439.2814961312772
9,10980.489673907397,422.93531049889236
10,9808.957575068605,418.1949327218663
11,10706.287839743849,425.19479871345584
12,9941.309027134539,435.48818815839667
13,9715.090809997682,422.5630879865867
14,11074.121573596638,419.1003201463353
15,7347.49338498036,445.33230431362114
16,8318.315966758106,416.83790390891954
17,10517.031208341783,415.1069918463306
18,9045.185748575692,431.69726098339237
19,7432.140717927177,449.2177009297505
20,8596.096399399132,440.37808445790785
21,10604.514281878817,415.1680802664468
22,8270.139748877855,440.3789600684044
23,10174.015045381591,428.7286394584349
24,7956.753286447096,437.44697890148746
25,9000.67552546726,430.26611981660994
26,8438.365199793358,417.6089128084404
27,7967.30687238601,420.2972384161733
28,10564.226212909134,426.61142704674495
29,8168.419631026167,438.96817011430477
30,8375.454495530552,437.87936889534615
31,8771.484502162646,418.7895594223216
32,8969.390582906422,440.55906243320317
33,8781.048243044555,431.1776086730668
34,10948.654131832296,432.4908929871238
35,9514.6272851063,422.0084884084387
36,9786.521046537155,431.2954741517748
37,10150.365051139757,410.44901845421947
38,8470.223284345597,429.44579412783804
39,8083.313068774454,419.8111948183171
40,10083.638431093992,416.6818860836977
41,10197.328097329935,418.9386906069934
42,8616.630881379348,429.3655662115145
43,8992.043412638068,412.6206855126797
44,9489.627710522102,406.7216123065769
45,9829.266402488316,416.4661217555431
46,8819.769780910128,414.0931890080035
47,9552.402507683968,413.16986191486365
48,10360.936547037456,415.2790708166439
49,8419.799396293814,427.8918922109022
50,9811.011427720072,424.8778381473425
51,9891.304115809013,432.00854285661194
52,10807.494719007913,430.2458849918112
53,9913.02324087179,413.3412087814876
54,9232.284705465216,424.42307374631804
55,8767.409034071794,413.60967761087164
56,10181.631222151584,433.47783923307617
57,9431.57978897888,430.54164155668764
58,8356.094038557932,411.8712006936516
59,10546.05933008135,413.4926392570993
