episode,transitions,first_minibatch_ratio_max_abs_error,ratio_min,ratio_max,mean_masked_entropy
1,200,0.0,0.9942610859870911,1.005187749862671,2.8096202611923218
2,200,0.0,0.9959539175033569,1.0024025440216064,3.008121520280838
3,200,0.0,0.9961545467376709,1.005020022392273,2.7829496264457703
4,200,0.0,0.9978805780410767,1.0021932125091553,3.0352280139923096
5,200,0.0,0.9979471564292908,1.0021686553955078,3.090979188680649
6,200,0.0,0.9975192546844482,1.002426266670227,3.004602938890457
7,200,0.0,0.998561680316925,1.0015347003936768,2.8098583817481995
8,200,0.0,0.9993112087249756,1.0008751153945923,2.649902880191803
9,200,0.0,0.9969198703765869,1.002221703529358,3.0817300379276276
10,200,0.0,0.998735249042511,1.00127112865448,3.01170352101326
11,200,0.0,0.9978042244911194,1.001768708229065,3.0733289420604706
12,200,0.0,0.9957209825515747,1.0037411451339722,3.0153201818466187
13,200,0.0,0.9987133741378784,1.000862956047058,3.013170212507248
14,200,0.0,0.9975094795227051,1.002545714378357,3.2046716809272766
15,200,0.0,0.9964146614074707,1.0023201704025269,2.4394638687372208
16,200,0.0,0.9976093769073486,1.0020238161087036,2.7272882759571075
17,200,0.0,0.996694803237915,1.0023725032806396,3.06899356842041
18,200,0.0,0.9962099194526672,1.0032389163970947,2.8512281477451324
19,200,0.0,0.9971513748168945,1.0024582147598267,2.5907707810401917
20,200,0.0,0.9980618953704834,1.0024964809417725,3.026062250137329
21,200,0.0,0.9971387982368469,1.0032850503921509,3.0696030259132385
22,200,0.0,0.9947872757911682,1.0054351091384888,2.787693291902542
23,200,0.0,0.9957274198532104,1.0035735368728638,3.1357727646827698
24,200,0.0,0.9972583651542664,1.0016437768936157,2.979490101337433
25,200,0.0,0.99759441614151,1.0020197629928589,2.7639641165733337
26,200,0.0,0.9970986247062683,1.00190269947052,2.55782613158226
27,200,0.0,0.9969902038574219,1.0026477575302124,2.605717420578003
28,200,0.0,0.9987784028053284,1.0012539625167847,3.0690504014492035
29,200,0.0,0.9970503449440002,1.0032118558883667,2.648908406496048
30,200,0.0,0.9961220026016235,1.002500057220459,2.6405583918094635
31,200,0.0,0.9971975088119507,1.0022923946380615,2.5320913791656494
32,200,0.0,0.9983798265457153,1.0019571781158447,2.6090827882289886
33,200,0.0,0.996675431728363,1.004552960395813,2.881326586008072
34,200,0.0,0.9956284165382385,1.0059139728546143,3.187840223312378
35,200,0.0,0.9970765113830566,1.002883791923523,2.9472898840904236
36,200,0.0,0.9966087937355042,1.0049127340316772,2.6625957936048508
37,200,0.0,0.9970988631248474,1.0033515691757202,3.0433372855186462
38,200,0.0,0.9974755048751831,1.0022697448730469,2.568642735481262
39,200,0.0,0.9975548982620239,1.002312421798706,2.77949595451355
40,200,0.0,0.9972364902496338,1.0040884017944336,3.0857974588871
41,200,0.0,0.9967109560966492,1.0032695531845093,3.049800306558609
42,200,0.0,0.9969735741615295,1.0041686296463013,2.733898490667343
43,200,0.0,0.996749222278595,1.0062419176101685,2.7170951068401337
44,200,0.0,0.9965000748634338,1.0035185813903809,2.818480044603348
45,200,0.0,0.9967342615127563,1.003842830657959,2.7864522337913513
46,200,0.0,0.997431218624115,1.0013742446899414,2.7300836741924286
47,200,0.0,0.9950187802314758,1.0025383234024048,2.774403840303421
48,200,0.0,0.9973304271697998,1.001794457435608,3.0454013645648956
49,200,0.0,0.9968438148498535,1.0034290552139282,2.604836881160736
50,200,0.0,0.9979305267333984,1.0023273229599,2.9762010872364044
51,200,0.0,0.998437225818634,1.00131094455719,2.9410011768341064
52,200,0.0,0.9971380829811096,1.002600908279419,3.1514998078346252
53,200,0.0,0.9973984360694885,1.0037463903427124,2.7981382608413696
54,200,0.0,0.9962384104728699,1.0045838356018066,2.7662945687770844
55,200,0.0,0.9948629140853882,1.006988525390625,2.67996746301651
56,200,0.0,0.9969830513000488,1.0030351877212524,3.1027143001556396
57,200,0.0,0.9987629055976868,1.0012142658233643,2.9731789231300354
58,200,0.0,0.9977173805236816,1.0028281211853027,2.7360966503620148
59,200,0.0,0.9972540736198425,1.0037552118301392,2.9908451437950134
60,200,0.0,0.9987538456916809,1.0008293390274048,2.655090242624283
61,200,0.0,0.998079240322113,1.002214789390564,2.372673660516739
62,200,0.0,0.9970746040344238,1.0029534101486206,3.044599264860153
63,200,0.0,0.9966396689414978,1.0020259618759155,3.106306552886963
64,200,0.0,0.9967449307441711,1.003611445426941,2.185189113020897
65,200,0.0,0.9992928504943848,1.001032829284668,3.0607914328575134
66,200,0.0,0.9990172386169434,1.0011978149414062,3.0436604022979736
67,200,0.0,0.9952799677848816,1.0037760734558105,3.0768562853336334
68,200,0.0,0.9943954944610596,1.0063306093215942,2.985342174768448
69,200,0.0,0.9973092675209045,1.00369131565094,3.0816850662231445
70,200,0.0,0.995326042175293,1.0032567977905273,2.568428248167038
71,200,0.0,0.9945086240768433,1.0061182975769043,2.4810967445373535
72,200,0.0,0.9958788752555847,1.0040572881698608,2.5874037742614746
73,200,0.0,0.9958330392837524,1.0038865804672241,2.945941001176834
74,200,0.0,0.998659074306488,1.0021287202835083,2.942487984895706
75,200,0.0,0.9982600808143616,1.0031049251556396,3.099444955587387
76,200,0.0,0.9979007840156555,1.0026557445526123,2.7490213215351105
77,200,0.0,0.998979389667511,1.001239538192749,3.0972623229026794
78,200,0.0,0.9968708753585815,1.0035111904144287,2.8971531987190247
79,200,0.0,0.9980626106262207,1.0016822814941406,2.564572811126709
80,200,0.0,0.9975532293319702,1.002063512802124,2.7866010665893555
81,200,0.0,0.9976443648338318,1.0024226903915405,3.1036009192466736
82,200,0.0,0.9972317218780518,1.0023595094680786,3.1949958503246307
83,200,0.0,0.9959602952003479,1.0037013292312622,2.883562922477722
84,200,0.0,0.9980261921882629,1.0015965700149536,3.01270991563797
85,200,0.0,0.9980514049530029,1.0024513006210327,2.8634238243103027
86,200,0.0,0.9972034692764282,1.0019866228103638,2.7101336419582367
87,200,0.0,0.9979026913642883,1.0017073154449463,2.6500056982040405
88,200,0.0,0.9970672130584717,1.002598524093628,3.0165079534053802
89,200,0.0,0.9973059296607971,1.002219557762146,3.121317684650421
90,200,0.0,0.9968661665916443,1.002217411994934,2.1313044279813766
91,200,0.0,0.9975147247314453,1.0027989149093628,2.806795358657837
92,200,0.0,0.9977169036865234,1.002838134765625,2.7813797891139984
93,200,0.0,0.9959781169891357,1.0040167570114136,2.894384026527405
94,200,0.0,0.9974143505096436,1.002733826637268,3.002646505832672
95,200,0.0,0.9937378168106079,1.0039383172988892,2.951715588569641
96,200,0.0,0.9929041862487793,1.0053584575653076,3.09270441532135
97,200,0.0,0.9961790442466736,1.0030533075332642,2.909899652004242
98,200,0.0,0.9962160587310791,1.0047881603240967,2.7259193658828735
99,200,0.0,0.9954171776771545,1.0061286687850952,3.2520073652267456
100,200,0.0,0.995191752910614,1.0025053024291992,3.158864915370941
101,200,0.0,0.9981929659843445,1.0017913579940796,2.810540944337845
102,200,0.0,0.9968297481536865,1.0024147033691406,3.098619520664215
103,200,0.0,0.9916621446609497,1.004213571548462,3.202679306268692
104,200,0.0,0.9956872463226318,1.0044305324554443,2.9722950756549835
105,200,0.0,0.997394859790802,1.0016411542892456,3.0537889301776886
106,200,0.0,0.9966907501220703,1.0022015571594238,2.7914547622203827
107,200,0.0,0.997031569480896,1.0029062032699585,2.5854433178901672
108,200,0.0,0.995047926902771,1.0063523054122925,2.7526765763759613
109,200,0.0,0.9943326711654663,1.0044676065444946,2.6508132815361023
110,200,0.0,0.9973903298377991,1.0035656690597534,2.8424267768859863
111,200,0.0,0.9966313242912292,1.0044703483581543,3.0005146265029907
112,200,0.0,0.9966135025024414,1.001731038093567,3.066151797771454
113,200,0.0,0.9961961507797241,1.002868413925171,2.9757613241672516
114,200,0.0,0.9962659478187561,1.003528356552124,2.6750496923923492
115,200,0.0,0.9958287477493286,1.0050948858261108,2.4943027049303055
116,200,0.0,0.990562915802002,1.0088614225387573,3.2629635632038116
117,200,0.0,0.9925853610038757,1.0055320262908936,2.842494934797287
118,200,0.0,0.9952662587165833,1.0032726526260376,2.6499776542186737
119,200,0.0,0.9956172704696655,1.004544973373413,2.4608283936977386
120,200,0.0,0.9967432618141174,1.0029796361923218,3.2247201800346375
121,200,0.0,0.9986798167228699,1.0013782978057861,2.6894598603248596
122,200,0.0,0.9991313219070435,1.0012859106063843,2.776322692632675
123,200,0.0,0.9978086948394775,1.001699686050415,2.9584829807281494
124,200,0.0,0.9981291890144348,1.0025485754013062,2.942796677350998
125,200,0.0,0.9953120350837708,1.0049115419387817,2.892564594745636
126,200,0.0,0.9953298568725586,1.005321741104126,2.93254891037941
127,200,0.0,0.9969711899757385,1.0021917819976807,2.857564091682434
128,200,0.0,0.9971556663513184,1.0018714666366577,2.6841922998428345
129,200,0.0,0.9959548711776733,1.0038485527038574,2.6472631990909576
130,200,0.0,0.9976857304573059,1.0022056102752686,2.7559037506580353
131,200,0.0,0.9982510805130005,1.0017460584640503,2.970164805650711
132,200,0.0,0.997936487197876,1.001950979232788,3.115967810153961
133,200,0.0,0.9964355826377869,1.0030475854873657,2.945868104696274
134,200,0.0,0.994778037071228,1.002705454826355,2.9107773900032043
135,200,0.0,0.9975228309631348,1.0021014213562012,2.563904792070389
136,200,0.0,0.9969445466995239,1.002506971359253,2.9852464497089386
137,200,0.0,0.9963626265525818,1.0041589736938477,2.829747438430786
138,200,0.0,0.9958895444869995,1.0045520067214966,3.0263812839984894
139,200,0.0,0.9961662292480469,1.003896713256836,2.5953603982925415
140,200,0.0,0.9959156513214111,1.0033318996429443,2.3029476404190063
141,200,0.0,0.9972659945487976,1.0015134811401367,2.8397178053855896
142,200,0.0,0.9988464713096619,1.0011340379714966,2.6169513761997223
143,200,0.0,0.9947090148925781,1.0021497011184692,2.647443503141403
144,200,0.0,0.9940833449363708,1.0040489435195923,2.8997539579868317
145,200,0.0,0.9953336119651794,1.004784345626831,2.8051356375217438
146,200,0.0,0.996833086013794,1.0032310485839844,3.0345797538757324
147,200,0.0,0.9967962503433228,1.0028595924377441,3.1336279809474945
148,200,0.0,0.9960246682167053,1.0041340589523315,2.6326773166656494
149,200,0.0,0.9951226711273193,1.0040034055709839,3.156966745853424
150,200,0.0,0.9963194131851196,1.0025285482406616,2.7178244590759277
151,200,0.0,0.9969630837440491,1.0018945932388306,3.035452365875244
152,200,0.0,0.9932534694671631,1.0031989812850952,2.7702759504318237
153,200,0.0,0.9856343269348145,1.0082809925079346,2.9622065126895905
154,200,0.0,0.9881844520568848,1.0050143003463745,2.5980122089385986
155,200,0.0,0.9931097030639648,1.004364252090454,2.8743553459644318
156,200,0.0,0.9945055246353149,1.003477931022644,3.0394386947155
157,200,0.0,0.9952472448348999,1.0044454336166382,2.930026262998581
158,200,0.0,0.9949597120285034,1.005028486251831,2.7703132927417755
159,200,0.0,0.9959622025489807,1.0028737783432007,2.994702994823456
160,200,0.0,0.9976664781570435,1.0025701522827148,2.8943445682525635
161,200,0.0,0.9967228174209595,1.0029689073562622,3.15971440076828
162,200,0.0,0.990990936756134,1.0083180665969849,2.5141673386096954
163,200,0.0,0.9924938082695007,1.00710928440094,3.031044900417328
164,200,0.0,0.9943051934242249,1.0040594339370728,2.547914445400238
165,200,0.0,0.9925025701522827,1.0049256086349487,2.6638649106025696
166,200,0.0,0.9913210868835449,1.008529543876648,2.999291032552719
167,200,0.0,0.9956400394439697,1.0038121938705444,2.5436084866523743
168,200,0.0,0.9947652220726013,1.005771279335022,2.9042824506759644
169,200,0.0,0.9951236248016357,1.0077935457229614,3.0973949432373047
170,200,0.0,0.9947564005851746,1.0064669847488403,2.948064148426056
171,200,0.0,0.996608316898346,1.0031728744506836,2.3772404193878174
172,200,0.0,0.9929338097572327,1.0053731203079224,2.822750151157379
173,200,0.0,0.996177613735199,1.005555272102356,3.132384240627289
174,200,0.0,0.9964386820793152,1.003983974456787,3.0712986886501312
175,200,0.0,0.9963787794113159,1.0027974843978882,3.113639920949936
176,200,0.0,0.9951573014259338,1.007001519203186,2.729741930961609
177,200,0.0,0.9975501298904419,1.0023126602172852,3.1470009684562683
178,200,0.0,0.9926407933235168,1.0040807723999023,2.7530906200408936
179,200,0.0,0.9833124876022339,1.0090093612670898,3.0051882565021515
180,200,0.0,0.991204559803009,1.0062440633773804,2.894658178091049
181,200,0.0,0.9909880757331848,1.0062201023101807,2.814859092235565
182,200,0.0,0.9926874041557312,1.0044540166854858,2.968640446662903
183,200,0.0,0.9971178770065308,1.0028234720230103,2.838845878839493
184,200,0.0,0.9953763484954834,1.0052309036254883,2.264803394675255
185,200,0.0,0.9935092329978943,1.0082703828811646,2.682426929473877
186,200,0.0,0.9953853487968445,1.006433129310608,2.9605818688869476
187,200,0.0,0.9955230355262756,1.0032767057418823,3.1452564001083374
188,200,0.0,0.9968183636665344,1.003089189529419,2.8301176726818085
189,200,0.0,0.995408833026886,1.003521203994751,3.0592289865016937
190,200,0.0,0.99772709608078,1.002116322517395,2.9273721873760223
191,200,0.0,0.9935194253921509,1.0070151090621948,2.9567590057849884
192,200,0.0,0.9952064156532288,1.0059497356414795,2.866820216178894
193,200,0.0,0.9944289326667786,1.0042057037353516,2.7360766232013702
194,200,0.0,0.9961517453193665,1.0032893419265747,3.13599756360054
195,200,0.0,0.9981163740158081,1.0029213428497314,3.1716287434101105
196,200,0.0,0.9971047639846802,1.0019519329071045,2.9469873011112213
197,200,0.0,0.9962282180786133,1.0030198097229004,2.766579121351242
198,200,0.0,0.9986883401870728,1.0022631883621216,2.6979813277721405
199,200,0.0,0.99819016456604,1.0021693706512451,2.9565180242061615
200,200,0.0,0.9962400794029236,1.0043007135391235,2.7958298325538635
201,200,0.0,0.9974253177642822,1.0024491548538208,2.6422005593776703
202,200,0.0,0.9955208897590637,1.0022671222686768,2.7377929389476776
203,200,0.0,0.9853413105010986,1.0060118436813354,3.0926891565322876
204,200,0.0,0.990723729133606,1.0036839246749878,2.603221669793129
205,200,0.0,0.9848182797431946,1.0114362239837646,2.915757268667221
206,200,0.0,0.989128053188324,1.0066863298416138,2.3097847402095795
207,200,0.0,0.9954387545585632,1.003475546836853,2.9444002211093903
208,200,0.0,0.9957570433616638,1.0044015645980835,2.9543236196041107
209,200,0.0,0.9954822063446045,1.0066745281219482,2.807062953710556
210,200,0.0,0.9919719696044922,1.008264183998108,2.8425603806972504
211,200,0.0,0.9920428991317749,1.0056588649749756,2.9095152616500854
212,200,0.0,0.9937544465065002,1.002835988998413,3.1106464564800262
213,200,0.0,0.9926959276199341,1.0065944194793701,2.7954357862472534
214,200,0.0,0.9927418231964111,1.0032484531402588,3.137437343597412
215,200,0.0,0.9962210655212402,1.0014978647232056,2.7565947473049164
216,200,0.0,0.9920192360877991,1.0086649656295776,2.8891235888004303
217,200,0.0,0.99113529920578,1.0072401762008667,2.2213735580444336
218,200,0.0,0.9983053207397461,1.001634955406189,3.1460904479026794
219,200,0.0,0.9955704808235168,1.003661870956421,2.5260432362556458
220,200,0.0,0.9943445324897766,1.0045071840286255,2.805926889181137
221,200,0.0,0.9957178831100464,1.0033152103424072,3.0092149674892426
222,200,0.0,0.9943469166755676,1.0036381483078003,3.0693062841892242
223,200,0.0,0.9902540445327759,1.0061630010604858,2.5926905274391174
224,200,0.0,0.993981659412384,1.0038506984710693,2.6751953661441803
225,200,0.0,0.9913463592529297,1.0093103647232056,2.6146287322044373
226,200,0.0,0.9885438084602356,1.0102581977844238,3.057362735271454
227,200,0.0,0.9914612174034119,1.0057086944580078,3.001404792070389
228,200,0.0,0.9950166344642639,1.006245732307434,2.505007952451706
229,200,0.0,0.9947606921195984,1.0053651332855225,2.8907008171081543
230,200,0.0,0.9942423701286316,1.0082122087478638,2.6368380188941956
231,200,0.0,0.9950894713401794,1.0043495893478394,2.6647424697875977
232,200,0.0,0.989221453666687,1.0071457624435425,2.6043877005577087
233,200,0.0,0.9951874613761902,1.0024677515029907,2.6194742619991302
234,200,0.0,0.9907098412513733,1.009708046913147,2.8270131051540375
235,200,0.0,0.9919390678405762,1.0077121257781982,3.0956936180591583
236,200,0.0,0.9981744289398193,1.0022094249725342,2.637734115123749
237,200,0.0,0.9938676953315735,1.0066053867340088,2.6896338760852814
238,200,0.0,0.9898185729980469,1.0105314254760742,2.973075211048126
239,200,0.0,0.9933810830116272,1.0071871280670166,2.8608929216861725
240,200,0.0,0.9923624992370605,1.0081528425216675,3.067370444536209
241,200,0.0,0.99085533618927,1.0070240497589111,3.0562197864055634
242,200,0.0,0.9956685304641724,1.0036998987197876,2.612462103366852
243,200,0.0,0.996157169342041,1.0053925514221191,2.908554255962372
244,200,0.0,0.9922458529472351,1.007152795791626,2.859538644552231
245,200,0.0,0.987396240234375,1.010390043258667,2.9634705781936646
246,200,0.0,0.9869707226753235,1.0119695663452148,2.9514203667640686
247,200,0.0,0.9847868084907532,1.0116735696792603,2.8831145465373993
248,200,0.0,0.9800771474838257,1.0197312831878662,3.033359616994858
249,200,0.0,0.9917014241218567,1.0065137147903442,2.7773788273334503
250,200,0.0,0.9980706572532654,1.002659559249878,2.730835407972336
251,200,0.0,0.9957124590873718,1.002591609954834,2.825292944908142
252,200,0.0,0.9946914315223694,1.0046331882476807,2.9298689663410187
253,200,0.0,0.9947391152381897,1.0067929029464722,2.858246773481369
254,200,0.0,0.997088611125946,1.003455638885498,2.667563557624817
255,200,0.0,0.994873583316803,1.0052469968795776,2.700592190027237
256,200,0.0,0.9962661862373352,1.0024001598358154,2.9868489801883698
257,200,0.0,0.9945574402809143,1.0057305097579956,2.85897296667099
258,200,0.0,0.990423321723938,1.0096287727355957,2.9894939064979553
259,200,0.0,0.9920968413352966,1.0058542490005493,2.7602136731147766
260,200,0.0,0.9902729392051697,1.0093263387680054,2.917714536190033
261,200,0.0,0.9934156537055969,1.0042468309402466,2.7895382046699524
262,200,0.0,0.9930962324142456,1.0111124515533447,3.070187747478485
263,200,0.0,0.9943774938583374,1.0071334838867188,3.011322945356369
264,200,0.0,0.9966551065444946,1.0039912462234497,2.8790851533412933
265,200,0.0,0.9910414814949036,1.0058432817459106,3.04359769821167
266,200,0.0,0.9936439990997314,1.0060267448425293,2.8852711021900177
267,200,0.0,0.9956998825073242,1.0039169788360596,2.5658750236034393
268,200,0.0,0.9876116514205933,1.007630467414856,2.666593462228775
269,200,0.0,0.9910625219345093,1.0064347982406616,2.812632769346237
270,200,0.0,0.9902125000953674,1.012140154838562,2.5244388580322266
271,200,0.0,0.9917557835578918,1.005138635635376,2.5854123532772064
272,200,0.0,0.9841228127479553,1.009187936782837,2.410884439945221
273,200,0.0,0.9805899858474731,1.0145385265350342,3.00850909948349
274,200,0.0,0.9826850891113281,1.0141346454620361,3.0920594930648804
275,200,0.0,0.9897432923316956,1.0094714164733887,2.9516067802906036
276,200,0.0,0.990612268447876,1.0087748765945435,2.9213612377643585
277,200,0.0,0.9911950826644897,1.0067415237426758,2.690671980381012
278,200,0.0,0.9900783896446228,1.0063385963439941,3.065318912267685
279,200,0.0,0.9950882792472839,1.004636526107788,2.4462489187717438
280,200,0.0,0.9956782460212708,1.0043811798095703,2.3637077808380127
281,200,0.0,0.9948335289955139,1.005327582359314,2.805144041776657
282,200,0.0,0.9938849806785583,1.0069220066070557,2.8848409950733185
283,200,0.0,0.9852638244628906,1.0061161518096924,2.413980156183243
284,200,0.0,0.9890407919883728,1.006852626800537,2.7017042338848114
285,200,0.0,0.9845105409622192,1.0041978359222412,3.090419679880142
286,200,0.0,0.9853869080543518,1.0101113319396973,2.812888264656067
287,200,0.0,0.9866829514503479,1.0121732950210571,2.5681618750095367
288,200,0.0,0.9907674193382263,1.006980299949646,2.6016986668109894
289,200,0.0,0.9943872094154358,1.003674864768982,2.960995137691498
290,200,0.0,0.99653559923172,1.0030654668807983,3.0601641833782196
291,200,0.0,0.9970161318778992,1.002166986465454,3.0145753622055054
292,200,0.0,0.9953269958496094,1.003994345664978,2.7180720567703247
293,200,0.0,0.9874407052993774,1.009583592414856,2.6858426332473755
294,200,0.0,0.9859064817428589,1.0136884450912476,2.6102460622787476
295,200,0.0,0.9916124939918518,1.0070617198944092,2.8034466803073883
296,200,0.0,0.9915711283683777,1.0100501775741577,2.96766996383667
297,200,0.0,0.9922888875007629,1.0084590911865234,2.9167476892471313
298,200,0.0,0.9915624260902405,1.003777027130127,2.9147838354110718
299,200,0.0,0.989009439945221,1.009005069732666,2.9536582231521606
300,200,0.0,0.991159200668335,1.0045392513275146,2.952392131090164
