episode,tasks,mean_reward,mean_latency,mean_safe_set_size,empty_safe_set_rate,feasibility_rate,conditional_rsr,overall_rsr,avoidable_violation_count,unavoidable_violation_count,mean_masked_entropy,pair_78_frequency,pair_selection_hhi,top1_pair_frequency,pair_selection_entropy
86,200,61.17906243534726,2.122024290564334,19.92,0.0,1.0,1.0,1.0,0,0,2.7146086046099662,0.13,0.05975,0.13,3.0332782458046896
87,200,61.77369809324088,2.0682887644281007,19.06,0.0,1.0,1.0,1.0,0,0,2.75158005297184,0.11,0.05829999999999999,0.11,3.0297117239738482
88,200,61.79657279616474,2.0748632264915012,22.465,0.0,1.0,1.0,1.0,0,0,3.0221440666913986,0.065,0.04440000000000001,0.08,3.204607039219323
89,200,61.607187321241696,2.0795482465212993,23.99,0.0,1.0,1.0,1.0,0,0,3.127585291862488,0.045,0.04575000000000001,0.1,3.2049290583440424
90,200,52.935329304764,2.0859034891193433,15.89,0.15,0.85,1.0,0.85,0,30,2.216959546804428,0.055,0.10460000000000001,0.28,2.845681464723357
91,200,62.00074611651748,2.056459667118404,21.23,0.0,1.0,1.0,1.0,0,0,2.8243384844064714,0.055,0.05245000000000001,0.135,3.1445382833156783
92,200,60.692941669978,2.0251883609049726,19.99,0.02,0.98,1.0,0.98,0,4,2.6825347059965132,0.165,0.06630000000000001,0.165,3.026433833762676
93,200,61.87502633414575,2.064779336930428,21.175,0.0,1.0,1.0,1.0,0,0,2.894731829762459,0.07,0.04635000000000001,0.085,3.1663493706892267
94,200,60.62329653502587,2.123661872567334,22.64,0.0,1.0,1.0,1.0,0,0,3.003910294175148,0.05,0.044400000000000016,0.07,3.213283443809661
95,200,61.45069690572654,2.07017238941993,22.455,0.0,1.0,1.0,1.0,0,0,2.996443114876747,0.055,0.047000000000000014,0.085,3.1813616260500948
96,200,62.029980119830725,2.0556672865433625,23.285,0.0,1.0,1.0,1.0,0,0,3.0609779357910156,0.085,0.046500000000000014,0.085,3.1767952428410853
97,200,61.53986613960588,2.0842556505087266,22.245,0.0,1.0,1.0,1.0,0,0,3.0032855010032655,0.085,0.04600000000000001,0.085,3.191956555748896
98,200,60.85715564213953,2.0741797763518943,20.79,0.02,0.98,1.0,0.98,0,4,2.7587736746668816,0.135,0.05450000000000001,0.135,3.125199040893393
99,200,59.98132163824591,2.147503873819684,26.285,0.0,1.0,1.0,1.0,0,0,3.252343145608902,0.02,0.04035,0.075,3.270504480114895
100,200,62.087184735443934,2.0496128573551804,24.72,0.0,1.0,1.0,1.0,0,0,3.1740116977691653,0.075,0.04405000000000001,0.075,3.2135565151485626
101,200,63.18438375087037,1.9922927070926004,19.395,0.0,1.0,1.0,1.0,0,0,2.755640146136284,0.085,0.05280000000000001,0.09,3.103956846939337
102,200,61.8282444239176,2.039213922746007,23.725,0.0,1.0,1.0,1.0,0,0,3.1035974723100663,0.03,0.042550000000000004,0.09,3.246544133921633
103,200,61.71208196498592,2.07400620214536,25.46,0.0,1.0,1.0,1.0,0,0,3.208148127794266,0.045,0.041150000000000006,0.065,3.248501143309277
104,200,63.6561266841039,1.9376520570794258,22.055,0.0,1.0,1.0,1.0,0,0,2.9609714436531065,0.065,0.050949999999999995,0.095,3.10129499287564
105,200,60.595112920282354,2.1197294566864775,22.99,0.0,1.0,1.0,1.0,0,0,3.0527411794662473,0.035,0.0475,0.08,3.159391677761352
106,200,62.2697940667018,2.01510360717705,21.47,0.0,1.0,1.0,1.0,0,0,2.863043762743473,0.07,0.055900000000000005,0.105,3.039518175040317
107,200,52.93229035172421,2.122956360158901,19.72,0.14,0.86,1.0,0.86,0,28,2.5562881231307983,0.045,0.06795000000000001,0.2,3.0642420092999547
108,200,57.57711240813225,2.0656591990629156,20.915,0.075,0.925,1.0,0.925,0,15,2.736195104122162,0.065,0.05920000000000001,0.165,3.0989396879378317
109,200,56.09973008325098,2.077211868330619,21.48,0.095,0.905,1.0,0.905,0,19,2.716663239002228,0.175,0.06375,0.175,3.060975526058508
110,200,56.04520422672449,2.103571296797146,21.975,0.09,0.91,1.0,0.91,0,18,2.7849511486291885,0.145,0.0524,0.145,3.1530825047055777
111,200,62.29632512700405,2.0278260740844827,23.42,0.0,1.0,1.0,1.0,0,0,3.035842740535736,0.07,0.04700000000000001,0.08,3.1752465516247415
112,200,62.64708754078898,2.023792640344675,24.68,0.0,1.0,1.0,1.0,0,0,3.1336767148971556,0.06,0.041950000000000015,0.06,3.2437756594142906
113,200,62.81146501722796,2.0213022518019943,21.45,0.0,1.0,1.0,1.0,0,0,2.96808061003685,0.06,0.04905000000000001,0.085,3.135098193528104
114,200,62.30798230300196,2.068159701946592,19.04,0.0,1.0,1.0,1.0,0,0,2.711805336177349,0.12,0.053200000000000004,0.12,3.1133192156016247
115,200,52.4859179888498,2.116509986072276,18.975,0.15,0.85,1.0,0.85,0,30,2.4974149671196937,0.07,0.0778,0.215,2.95976555818184
116,200,60.585675473249694,2.151144453919467,26.545,0.0,1.0,1.0,1.0,0,0,3.264500253200531,0.05,0.04115000000000001,0.06,3.252234284539346
117,200,61.62635283801368,2.0382175659395902,21.705,0.01,0.99,1.0,0.99,0,2,2.824936679303646,0.105,0.04710000000000001,0.105,3.191184524887551
118,200,55.70036196018242,1.998529427829826,19.78,0.14,0.86,1.0,0.86,0,28,2.5892541843652723,0.055,0.07135000000000001,0.2,3.0016069105242984
119,200,57.440808876484695,2.029521731874466,18.56,0.08,0.92,1.0,0.92,0,16,2.516882943212986,0.21,0.0785,0.21,2.9566435298737983
120,200,61.72176253253672,2.0529623820983773,25.75,0.0,1.0,1.0,1.0,0,0,3.2205386650562287,0.04,0.04110000000000001,0.065,3.254670416055077
121,200,61.12386575467026,2.0741304689481033,19.805,0.0,1.0,1.0,1.0,0,0,2.7454970100522043,0.065,0.056600000000000004,0.115,3.0676698362198973
122,200,62.35139401503842,2.0114287691434645,20.625,0.005,0.995,1.0,0.995,0,1,2.7923400047421456,0.095,0.04605000000000001,0.095,3.19625105865252
123,200,62.98512859411765,2.004324426115634,21.99,0.0,1.0,1.0,1.0,0,0,2.9499345803260804,0.095,0.05160000000000001,0.095,3.1103208907569946
124,200,62.53390317730509,2.0165245316917066,22.37,0.0,1.0,1.0,1.0,0,0,2.9669237941503526,0.08,0.04840000000000001,0.09,3.1589397256006997
125,200,62.56172382896344,1.9983577708457374,21.305,0.0,1.0,1.0,1.0,0,0,2.9007678419351577,0.08,0.05230000000000001,0.095,3.1185572298510422
126,200,60.52189615460029,2.1373150067089495,22.535,0.005,0.995,1.0,0.995,0,1,2.9641528639197348,0.055,0.048250000000000015,0.1,3.1703654443178673
127,200,62.70703162472516,2.0095333832902407,20.66,0.0,1.0,1.0,1.0,0,0,2.8010285514593125,0.15,0.05835000000000001,0.15,3.0856768154936747
128,200,58.93648317331717,2.0480822656087065,18.8,0.06,0.94,1.0,0.94,0,12,2.5722711727023126,0.19,0.07515,0.19,2.916087666170007
129,200,58.12035895676302,2.109755379972611,20.32,0.055,0.945,1.0,0.945,0,11,2.673497631251812,0.06,0.05750000000000001,0.145,3.0936646946434165
130,200,62.31765648551902,2.004924274929128,20.31,0.01,0.99,1.0,0.99,0,2,2.6624595007300376,0.1,0.06275,0.16,3.0498248568830264
131,200,62.94293425461824,1.9921931075042603,22.055,0.0,1.0,1.0,1.0,0,0,2.9901570254564285,0.07,0.04720000000000001,0.09,3.1741495648857603
132,200,60.99312453329905,2.052610503218623,23.66,0.0,1.0,1.0,1.0,0,0,3.1025264924764633,0.085,0.044550000000000006,0.085,3.2120621772496216
133,200,62.60373660643274,2.008494283023021,22.745,0.0,1.0,1.0,1.0,0,0,2.9974728769063947,0.085,0.04865000000000001,0.085,3.1591493229036303
134,200,61.21218493692988,2.0659892338327355,21.09,0.0,1.0,1.0,1.0,0,0,2.885129204690456,0.065,0.04685000000000001,0.08,3.175093208423124
135,200,56.63721453791357,2.0852058995001643,19.105,0.09,0.91,1.0,0.91,0,18,2.557752748131752,0.075,0.06715000000000002,0.19,3.049037660528517
136,200,62.128438312064155,2.0145020213932634,22.575,0.0,1.0,1.0,1.0,0,0,2.985272403359413,0.05,0.04335,0.07,3.2231199388458553
137,200,62.616315767744396,1.9917076310515325,21.27,0.0,1.0,1.0,1.0,0,0,2.8694581618905066,0.055,0.04795000000000001,0.085,3.16690046848989
138,200,62.35796504676463,2.0290105857721077,23.505,0.0,1.0,1.0,1.0,0,0,3.038921000957489,0.075,0.04560000000000001,0.075,3.187351339067445
139,200,54.0833427130969,2.0035707437562453,20.62,0.15,0.85,1.0,0.85,0,30,2.590264866352081,0.045,0.07725,0.22,2.9938606131677665
140,200,53.16386648626281,2.0770892382667396,15.54,0.145,0.855,1.0,0.855,0,29,2.2572147423028945,0.265,0.10074999999999999,0.265,2.8128544421373864
141,200,62.715873542247294,2.0295376256301596,20.29,0.0,1.0,1.0,1.0,0,0,2.815862835943699,0.05,0.05505,0.12,3.0824966568133827
142,200,61.2811799905428,2.049144080335151,18.87,0.005,0.995,1.0,0.995,0,1,2.5602582824230193,0.18,0.0641,0.18,3.0653765952774967
143,200,59.32801974725491,2.2391861480924438,20.245,0.02,0.98,1.0,0.98,0,4,2.657430983185768,0.055,0.06200000000000002,0.17,3.063235938094018
144,200,62.948656385231814,2.017222038053591,22.105,0.0,1.0,1.0,1.0,0,0,2.953754435181618,0.11,0.054700000000000006,0.11,3.07183945105198
145,200,62.25026004347433,2.064625249206722,19.89,0.0,1.0,1.0,1.0,0,0,2.7347498786449433,0.165,0.06335,0.165,3.042633943724839
146,200,61.96667057105813,2.01756593772285,22.865,0.0,1.0,1.0,1.0,0,0,3.0673635065555573,0.065,0.043350000000000014,0.07,3.223432015721419
147,200,62.18753504832423,2.0610179566550406,24.425,0.0,1.0,1.0,1.0,0,0,3.137177551984787,0.06,0.04250000000000001,0.07,3.238235830594364
148,200,57.79358223378222,2.0552035106870346,19.65,0.09,0.91,1.0,0.91,0,18,2.5836196917295458,0.065,0.0701,0.19,3.0045426260276002
149,200,62.21407827863508,2.0526865661981417,24.525,0.0,1.0,1.0,1.0,0,0,3.150678027868271,0.055,0.04295000000000001,0.065,3.217982770777919
150,200,63.749406555209646,1.9670114159108651,20.025,0.0,1.0,1.0,1.0,0,0,2.7569256445765493,0.095,0.05555,0.1,3.071196913505532
151,200,60.69978366056941,2.0976284276068444,23.395,0.0,1.0,1.0,1.0,0,0,3.02530970454216,0.09,0.048050000000000016,0.1,3.1819864461187186
152,200,61.78075712060405,2.045717809496827,19.825,0.0,1.0,1.0,1.0,0,0,2.7709331387281417,0.095,0.051650000000000015,0.095,3.1323030948318555
153,200,61.72639854600337,2.065795390833843,22.085,0.0,1.0,1.0,1.0,0,0,2.969915969967842,0.08,0.049800000000000004,0.09,3.1240210550608754
154,200,56.553796627732,2.143882313273294,19.835,0.1,0.9,1.0,0.9,0,20,2.563201988339424,0.075,0.08059999999999999,0.215,2.925307655644787
155,200,63.10657971969944,2.0051452105453795,21.68,0.0,1.0,1.0,1.0,0,0,2.9054301622509957,0.085,0.051050000000000005,0.095,3.123516140297518
156,200,61.13075676383675,2.1039258513831256,23.6,0.0,1.0,1.0,1.0,0,0,3.050297978520393,0.065,0.043500000000000004,0.07,3.2210766000854814
157,200,62.36768636184093,2.0297087181908156,21.64,0.0,1.0,1.0,1.0,0,0,2.908835793733597,0.08,0.0479,0.08,3.146804951446853
158,200,62.206804685592964,2.036000685535529,21.12,0.0,1.0,1.0,1.0,0,0,2.791628958582878,0.055,0.06285000000000002,0.17,3.0164174318859702
159,200,62.301107789202554,2.007429680210684,23.48,0.0,1.0,1.0,1.0,0,0,3.0179803359508512,0.075,0.044399999999999995,0.085,3.213978667721548
160,200,61.17353991125148,2.0328554067151527,22.11,0.02,0.98,1.0,0.98,0,4,2.8659001687169074,0.05,0.05185000000000001,0.115,3.1241519868006273
161,200,63.01030964982122,1.9682495907667965,25.16,0.0,1.0,1.0,1.0,0,0,3.178535122871399,0.05,0.04715000000000001,0.085,3.1663037076337526
162,200,54.23478817122872,1.9980359131249934,17.535,0.15,0.85,1.0,0.85,0,30,2.4221333944797516,0.085,0.08169999999999998,0.22,2.9055440979893614
163,200,63.496281912625015,2.005796535678525,21.945,0.0,1.0,1.0,1.0,0,0,2.9720019203424455,0.09,0.050850000000000006,0.09,3.125144160747525
164,200,57.30979414836807,2.0885997982778877,19.445,0.09,0.91,1.0,0.91,0,18,2.5029034012556077,0.245,0.09079999999999999,0.245,2.870262521014688
165,200,51.89540599481483,2.1774768160052163,21.49,0.145,0.855,1.0,0.855,0,29,2.677037234008312,0.05,0.06705000000000001,0.195,3.060381593695607
166,200,61.18238491283319,2.1141217245960355,22.515,0.0,1.0,1.0,1.0,0,0,3.012685381770134,0.065,0.05005000000000001,0.085,3.138123978147306
167,200,55.423133820729674,2.1898071116555795,18.475,0.095,0.905,1.0,0.905,0,19,2.531405207812786,0.24,0.08645,0.24,2.9189174058455074
168,200,62.346952844166125,2.0304292001623234,22.885,0.0,1.0,1.0,1.0,0,0,2.9875322663784027,0.075,0.047450000000000006,0.095,3.1726582067729683
169,200,61.22932826204064,2.032866948922443,24.135,0.0,1.0,1.0,1.0,0,0,3.092407838702202,0.085,0.04650000000000001,0.085,3.1721640646293845
170,200,62.66338635377165,1.9894619598492562,22.185,0.0,1.0,1.0,1.0,0,0,2.9498321229219435,0.09,0.051900000000000016,0.125,3.155063148589628
171,200,56.703463831853554,1.9843609483675702,18.395,0.115,0.885,1.0,0.885,0,23,2.450693295300007,0.05,0.0881,0.24,2.8786290896906253
172,200,62.651947415403164,2.007305988015538,20.28,0.005,0.995,1.0,0.995,0,1,2.748171043694019,0.1,0.055349999999999996,0.1,3.0842292500633053
173,200,62.31503794978842,2.0927842392011207,24.69,0.0,1.0,1.0,1.0,0,0,3.1333291107416152,0.08,0.046450000000000005,0.08,3.175678513353095
174,200,61.75395355685869,2.031485549190031,23.24,0.0,1.0,1.0,1.0,0,0,3.0469483453035355,0.08,0.04760000000000001,0.095,3.170008134890338
175,200,60.45294225294764,2.170243466322889,24.1,0.0,1.0,1.0,1.0,0,0,3.1092843627929687,0.075,0.04470000000000002,0.075,3.207699354106866
176,200,55.639412636812295,2.0950591418625426,21.005,0.105,0.895,1.0,0.895,0,21,2.683255021572113,0.09,0.0636,0.165,3.0412691176039788
