trial_id,policy,server_id,selection_count,primary_count,backup_count,utilization,mean_queue_length,p95_queue_length,mean_waiting_time,busy_time,observation_time,replica_wait_count
2,Masked PPO stochastic,8,1811,0,1811,0.3116339550914631,0.08555490981709006,1.0,0.3833203266674001,2528.5999999999995,8114.006701413097,1811
3,Masked PPO stochastic,1,453,453,0,0.1402032193156294,0.01220063920376023,0.0,0.2177832843817336,1133.7000000000003,8086.1196022024515,453
3,Masked PPO stochastic,2,649,626,23,0.18675099842446052,0.028458642439165297,0.0,0.3545762503534747,1510.0909090909095,8086.1196022024515,649
3,Masked PPO stochastic,3,639,571,68,0.15758485685184861,0.022910637334516256,0.0,0.2899188633013822,1274.2500000000005,8086.1196022024515,639
3,Masked PPO stochastic,4,1016,780,236,0.2378767684163474,0.04601959957039861,0.0,0.3662598289091611,1923.4999999999995,8086.1196022024515,1016
3,Masked PPO stochastic,5,881,568,313,0.18861127566279465,0.03598859911600383,0.0,0.3303156830507654,1525.133333333334,8086.1196022024515,881
3,Masked PPO stochastic,6,1200,673,527,0.23798952518359007,0.04269335217792624,0.0,0.2876862932747184,1924.4117647058815,8086.1196022024515,1200
3,Masked PPO stochastic,7,1556,329,1227,0.28364793299450963,0.08044867355677363,1.0,0.41807043458779763,2293.6111111111118,8086.1196022024515,1556
3,Masked PPO stochastic,8,1606,0,1606,0.27748167358158543,0.07073317889556849,1.0,0.35613757434218496,2243.75,8086.1196022024515,1606
4,Masked PPO stochastic,1,320,320,0,0.09957019561271585,0.007215790433791837,0.0,0.1840495808464632,812.6999999999998,8162.080982154986,320
4,Masked PPO stochastic,2,536,517,19,0.15011768811796644,0.014358641317528445,0.0,0.21864998736452187,1225.2727272727273,8162.080982154986,536
4,Masked PPO stochastic,3,551,502,49,0.14076271347694044,0.01481578124032767,0.0,0.21946933992277148,1148.916666666667,8162.080982154986,551
4,Masked PPO stochastic,4,945,771,174,0.21348722265923137,0.03401379186150731,0.0,0.2937812949034782,1742.4999999999993,8162.080982154986,945
4,Masked PPO stochastic,5,908,640,268,0.19232840294431075,0.024249909056193425,0.0,0.2179842748089695,1569.7999999999997,8162.080982154986,908
4,Masked PPO stochastic,6,1250,708,542,0.2367619964149234,0.046880385830519525,0.0,0.30611320449869717,1932.4705882352932,8162.080982154986,1250
4,Masked PPO stochastic,7,1731,542,1189,0.32463126406852827,0.09530238008452711,1.0,0.4493736245187896,2649.666666666668,8162.080982154986,1731
4,Masked PPO stochastic,8,1759,0,1759,0.2942876951664126,0.0910060681531454,1.0,0.42228476300937373,2402.0,8162.080982154986,1759
5,Masked PPO stochastic,1,448,448,0,0.13235983101042442,0.016456303244028567,0.0,0.3038037859647442,1094.7,8270.636126105233,448
5,Masked PPO stochastic,2,641,611,30,0.17694582655321192,0.01956515496021683,0.0,0.25244349052545445,1463.4545454545453,8270.636126105233,641
5,Masked PPO stochastic,3,617,563,54,0.15500621481260995,0.022565799754227678,0.0,0.3024854435360973,1282.0,8270.636126105233,617
5,Masked PPO stochastic,4,1013,799,214,0.22799248188311164,0.04447121215097722,0.0,0.36308510739147304,1885.642857142856,8270.636126105233,1013
5,Masked PPO stochastic,5,800,537,263,0.1673551238658038,0.02454146428094437,0.0,0.2537169013368745,1384.1333333333332,8270.636126105233,800
5,Masked PPO stochastic,6,1225,639,586,0.23441542782457603,0.04679457543043977,0.0,0.3159354335189808,1938.7647058823525,8270.636126105233,1225
5,Masked PPO stochastic,7,1522,403,1119,0.2776086343289801,0.06425424487565753,1.0,0.34916128707242133,2296.0,8270.636126105233,1522
5,Masked PPO stochastic,8,1734,0,1734,0.2904431972793377,0.06794356355495369,1.0,0.32406948747054615,2402.1499999999996,8270.636126105233,1734
6,Masked PPO stochastic,1,475,475,0,0.1381338590963664,0.02190229050862599,0.0,0.3772689674049386,1130.1999999999996,8181.91866493455,475
6,Masked PPO stochastic,2,646,612,34,0.1826866452649135,0.023728617958144682,0.0,0.3005350188310297,1494.7272727272727,8181.91866493455,646
