episode,tasks,mean_reward,mean_latency,mean_safe_set_size,empty_safe_set_rate,feasibility_rate,conditional_rsr,overall_rsr,avoidable_violation_count,unavoidable_violation_count,mean_masked_entropy,pair_78_frequency,pair_selection_hhi,top1_pair_frequency,pair_selection_entropy
175,200,62.29706552931384,2.05415494728239,20.52,0.0,1.0,1.0,1.0,0,0,2.7513924151659013,0.07,0.05265,0.105,3.117884375783575
176,200,53.05204255527458,2.0624684841230247,20.92,0.15,0.85,1.0,0.85,0,30,2.6246220579743387,0.02,0.0715,0.205,3.0280969077553297
177,200,61.421493751460766,2.0647874322559043,24.715,0.0,1.0,1.0,1.0,0,0,3.154765874147415,0.05,0.04310000000000001,0.065,3.2180765391689254
178,200,62.13368962113571,2.0089710105012824,21.95,0.02,0.98,1.0,0.98,0,4,2.761996443271637,0.08,0.06839999999999999,0.175,2.9953720850807954
179,200,57.437508654408155,2.085593021160296,18.73,0.09,0.91,1.0,0.91,0,18,2.5661838749051094,0.12,0.07305,0.18,2.9621670392049477
180,200,62.92289941881283,1.9837901615350269,22.54,0.0,1.0,1.0,1.0,0,0,2.9657387858629227,0.095,0.05195,0.095,3.1058290931284374
181,200,63.3409912658263,1.992053097696827,21.48,0.0,1.0,1.0,1.0,0,0,2.8423253443837164,0.105,0.05474999999999999,0.105,3.063314190549423
182,200,63.10071089498853,2.003970452921552,21.98,0.0,1.0,1.0,1.0,0,0,2.8882387900352477,0.09,0.05240000000000001,0.1,3.0936430666735917
183,200,63.33969742229392,1.9943926780929575,23.365,0.0,1.0,1.0,1.0,0,0,3.0696610790491103,0.085,0.05165000000000001,0.095,3.09852422212323
184,200,62.72582447256864,2.0046971272811778,21.2,0.0,1.0,1.0,1.0,0,0,2.909851922392845,0.065,0.049850000000000005,0.1,3.107395219876589
185,200,61.843723381001695,2.058867682176619,24.045,0.0,1.0,1.0,1.0,0,0,3.0626276576519014,0.1,0.0465,0.1,3.1857973688831764
186,200,58.44519518758576,2.006651503728556,20.635,0.09,0.91,1.0,0.91,0,18,2.696039742231369,0.055,0.06350000000000001,0.165,3.0334729671659466
187,200,63.4242560849887,1.978069842244468,20.61,0.0,1.0,1.0,1.0,0,0,2.7255255651473997,0.1,0.05965000000000001,0.13,3.0354397404820275
188,200,62.00200665779863,1.9934289841038235,18.67,0.02,0.98,1.0,0.98,0,4,2.6108548870682715,0.07,0.05725,0.13,3.083630705498645
189,200,63.657310665304756,1.9906840104467887,22.875,0.0,1.0,1.0,1.0,0,0,3.039382718205452,0.075,0.04520000000000002,0.075,3.182072872622681
190,200,62.85256060333196,2.0065534648908603,21.765,0.0,1.0,1.0,1.0,0,0,2.912157090306282,0.045,0.048350000000000004,0.09,3.1622344789590358
191,200,61.91055054059137,1.9949286691169374,22.23,0.02,0.98,1.0,0.98,0,4,2.883083231449127,0.08,0.05170000000000001,0.1,3.128785586041894
192,200,61.34897431316062,2.089031672247362,22.795,0.0,1.0,1.0,1.0,0,0,2.9915374743938448,0.08,0.048100000000000004,0.08,3.1535734465141645
193,200,56.90686657253276,2.0618436200198667,20.39,0.1,0.9,1.0,0.9,0,20,2.6115058463811875,0.175,0.06484999999999999,0.175,3.034900203418736
194,200,62.87818827033971,2.003389091044135,22.045,0.0,1.0,1.0,1.0,0,0,2.8945134192705155,0.085,0.05525,0.12,3.080461014177424
195,200,62.79872036323075,2.0217922318960424,22.56,0.0,1.0,1.0,1.0,0,0,2.975115187168121,0.075,0.045300000000000014,0.08,3.202284754344164
196,200,63.007506082765815,1.9901443133993046,20.285,0.0,1.0,1.0,1.0,0,0,2.704708957672119,0.16,0.0649,0.16,2.996764287496605
197,200,59.01887376424609,2.0601894485015704,17.055,0.065,0.935,1.0,0.935,0,13,2.4246223187446594,0.215,0.07999999999999997,0.215,2.9250921298342405
198,200,62.43618302099912,2.0616519906452955,24.885,0.0,1.0,1.0,1.0,0,0,3.1428213596343992,0.085,0.044850000000000015,0.085,3.200141303279853
199,200,57.1363070539921,2.0337329349501556,22.095,0.1,0.9,1.0,0.9,0,20,2.771899830698967,0.19,0.06815,0.19,3.01843119967164
200,200,62.777592878054946,2.0507151897568217,22.83,0.0,1.0,1.0,1.0,0,0,2.897432317733765,0.055,0.05145000000000001,0.115,3.110230546872735
201,200,61.71879559437282,2.0733066088802286,25.535,0.0,1.0,1.0,1.0,0,0,3.1786122584342955,0.04,0.04290000000000001,0.075,3.2267425767908273
202,200,63.061359546371726,1.9764201852460268,20.245,0.0,1.0,1.0,1.0,0,0,2.76417116612196,0.11,0.06595,0.125,2.9385749899030316
203,200,61.49751315514666,2.034154140455455,21.82,0.03,0.97,1.0,0.97,0,6,2.7608140140771864,0.055,0.05805000000000001,0.155,3.093649431350733
204,200,52.32499061041435,2.006330656254212,18.335,0.18,0.82,1.0,0.82,0,36,2.3313288831710817,0.035,0.09179999999999999,0.25,2.877960369705028
205,200,63.04374714274474,1.9709725824065072,21.51,0.005,0.995,1.0,0.995,0,1,2.7995815974473954,0.115,0.05370000000000001,0.115,3.101712445202315
206,200,62.845609488288694,1.979543887994752,23.01,0.0,1.0,1.0,1.0,0,0,3.00136783182621,0.09,0.049650000000000014,0.1,3.1607789718305166
207,200,63.013852726189185,1.9777759681695966,21.92,0.0,1.0,1.0,1.0,0,0,2.916466160416603,0.05,0.052400000000000016,0.115,3.116492639164383
208,200,62.958197826755146,2.025003675910113,22.215,0.0,1.0,1.0,1.0,0,0,2.9288246509432794,0.115,0.054349999999999996,0.115,3.078216934392046
209,200,62.38112894166343,2.0176642809487606,24.465,0.0,1.0,1.0,1.0,0,0,3.115761021375656,0.055,0.04695000000000002,0.085,3.17300622830261
210,200,62.13515182738394,2.0208683720289495,21.77,0.02,0.98,1.0,0.98,0,4,2.7387524104118346,0.065,0.06035000000000002,0.17,3.0805065715968647
211,200,59.206095171271464,2.037595133379207,18.78,0.065,0.935,1.0,0.935,0,13,2.569600237607956,0.155,0.069,0.155,2.9625816984316713
212,200,60.99559141849114,2.027194050074658,21.17,0.03,0.97,1.0,0.97,0,6,2.7265478062629698,0.085,0.05505000000000001,0.13,3.0829152552856995
213,200,62.46143769208395,2.0200460759105745,23.255,0.0,1.0,1.0,1.0,0,0,3.069623897075653,0.06,0.0445,0.075,3.1943358101791572
214,200,62.18676195534401,1.9929368468636408,22.085,0.0,1.0,1.0,1.0,0,0,2.9351544797420503,0.1,0.05010000000000002,0.1,3.144111343840115
215,200,62.53115842479889,1.9460877991080532,21.36,0.035,0.965,1.0,0.965,0,7,2.746948444545269,0.185,0.06845,0.185,3.0091828963822627
216,200,63.168972206063465,2.02125636763946,23.795,0.0,1.0,1.0,1.0,0,0,3.069176909327507,0.07,0.048750000000000016,0.085,3.133189049987332
217,200,62.289900979828026,2.050218286459707,21.72,0.0,1.0,1.0,1.0,0,0,2.855923605263233,0.065,0.04855000000000001,0.11,3.1785792774845523
218,200,62.17283385206912,2.0326329343090803,24.205,0.0,1.0,1.0,1.0,0,0,3.073625754714012,0.085,0.04940000000000001,0.085,3.1520827724204925
219,200,62.498550021088995,2.037425062219343,21.295,0.0,1.0,1.0,1.0,0,0,2.9003892946243286,0.065,0.05415,0.1,3.0573529798401613
220,200,61.73068055996304,2.0274027232625143,25.255,0.0,1.0,1.0,1.0,0,0,3.134500045180321,0.065,0.04215000000000001,0.065,3.23539966215976
221,200,58.37859103067106,1.9898201439055923,19.09,0.09,0.91,1.0,0.91,0,18,2.5309468680620193,0.065,0.07429999999999999,0.205,2.976557539168022
222,200,62.29441168769914,2.023882311527911,23.655,0.0,1.0,1.0,1.0,0,0,3.0434241241216657,0.065,0.04825,0.075,3.1478201784245283
223,200,61.26934793318465,2.0833314836153294,22.96,0.0,1.0,1.0,1.0,0,0,2.8811683598160744,0.1,0.05675000000000001,0.13,3.075950180598131
224,200,63.69956083863319,1.986182295420399,21.26,0.0,1.0,1.0,1.0,0,0,2.8409486746788026,0.09,0.05070000000000001,0.09,3.1368769888601618
225,200,63.22064224085964,1.9897964169936255,23.1,0.0,1.0,1.0,1.0,0,0,3.0057986998558044,0.065,0.0517,0.08,3.0960124345296105
226,200,62.04120884458225,2.0724757735822186,22.97,0.0,1.0,1.0,1.0,0,0,2.9565954020619394,0.08,0.048150000000000005,0.08,3.1577455808473434
227,200,56.504950224917394,2.08640935700261,21.015,0.09,0.91,1.0,0.91,0,18,2.6559949499368667,0.21,0.07864999999999998,0.21,2.9209141911555063
228,200,62.85487015497165,2.006882468815435,22.37,0.0,1.0,1.0,1.0,0,0,2.998634392619133,0.07,0.04680000000000001,0.08,3.1659512128830625
229,200,56.869940451338955,2.043206426695782,18.02,0.105,0.895,1.0,0.895,0,21,2.3738814982771874,0.08,0.08420000000000001,0.23,2.9124897633112203
230,200,62.9174606781695,1.9783920187269475,20.81,0.0,1.0,1.0,1.0,0,0,2.7933563339710235,0.1,0.05425000000000001,0.1,3.0737042402562134
231,200,63.980510986788794,1.9573743879018337,23.485,0.0,1.0,1.0,1.0,0,0,2.9941966164112093,0.065,0.045200000000000004,0.065,3.191141341132052
232,200,63.48373628520898,1.9486747974582186,22.33,0.0,1.0,1.0,1.0,0,0,2.875523535013199,0.11,0.05555,0.11,3.032186474987934
233,200,62.07034608123948,2.0854534609376287,22.525,0.0,1.0,1.0,1.0,0,0,2.9347441372275354,0.095,0.049750000000000016,0.095,3.1358986707721033
234,200,62.02702616543755,2.0350793692880362,24.31,0.0,1.0,1.0,1.0,0,0,3.0811472362279893,0.06,0.04605000000000001,0.08,3.1687476562586476
235,200,57.49299392172985,2.0329831938544896,20.21,0.095,0.905,1.0,0.905,0,19,2.5614209961891174,0.06,0.0732,0.19,2.9574722013147734
236,200,63.3279275639335,1.995195474262384,23.89,0.0,1.0,1.0,1.0,0,0,3.054981204867363,0.105,0.055150000000000005,0.105,3.0634296678605732
237,200,61.722319168936025,1.989903582008451,19.71,0.02,0.98,1.0,0.98,0,4,2.5761516723036766,0.135,0.0611,0.135,2.99524423416802
238,200,63.42909970587769,1.9902966872347703,21.83,0.0,1.0,1.0,1.0,0,0,2.857932986021042,0.075,0.0537,0.11,3.0693674939187257
239,200,62.500576455769966,2.0598855943742276,22.15,0.0,1.0,1.0,1.0,0,0,2.882705218195915,0.11,0.050900000000000015,0.11,3.1343091116239745
240,200,63.19889255126529,2.00486538136509,23.09,0.0,1.0,1.0,1.0,0,0,3.008701848387718,0.055,0.0498,0.075,3.0927268634331284
241,200,54.68086240415631,1.9936164801370735,16.79,0.14,0.86,1.0,0.86,0,28,2.310183911323547,0.075,0.08955,0.22,2.808084473789227
242,200,59.18153523891926,2.0601669522875765,20.575,0.065,0.935,1.0,0.935,0,13,2.6964681273698807,0.055,0.06095,0.15,3.0362529190274747
243,200,62.69763293273387,2.0262674645351804,23.49,0.0,1.0,1.0,1.0,0,0,3.021182907819748,0.07,0.0557,0.1,3.0392907523808264
244,200,60.418854331385994,2.0267753890113314,21.26,0.03,0.97,1.0,0.97,0,6,2.7359147381782534,0.135,0.058100000000000006,0.135,3.0697716425351986
245,200,63.18966877143409,1.9917972688510488,20.89,0.0,1.0,1.0,1.0,0,0,2.75197856426239,0.11,0.0543,0.11,3.091084544055663
246,200,63.09773697873028,2.0242723314741715,22.56,0.0,1.0,1.0,1.0,0,0,2.9152944576740265,0.045,0.0489,0.1,3.1478464941921502
247,200,61.66420037756614,2.0269707652654083,23.46,0.0,1.0,1.0,1.0,0,0,3.018987953066826,0.075,0.05270000000000002,0.085,3.1059681643520296
248,200,61.96254593067573,2.0512526243423714,23.335,0.0,1.0,1.0,1.0,0,0,3.0043165665864944,0.085,0.048299999999999996,0.085,3.1436515796144087
249,200,63.516231698171616,1.9873495764831082,25.05,0.0,1.0,1.0,1.0,0,0,3.1257389223575593,0.06,0.0487,0.09,3.1382390437463674
250,200,63.59567906270111,1.9591924988441798,24.705,0.0,1.0,1.0,1.0,0,0,3.092690373659134,0.065,0.046050000000000015,0.08,3.181064987532049
251,200,62.16059766223307,2.046895365077126,22.82,0.0,1.0,1.0,1.0,0,0,2.9482422852516175,0.065,0.05215000000000001,0.095,3.114767657859997
252,200,59.51130941023226,2.0234560821348238,21.48,0.06,0.94,1.0,0.94,0,12,2.733986109495163,0.08,0.057449999999999994,0.135,3.060706119810589
253,200,62.323658193393065,2.0710551705587426,22.63,0.0,1.0,1.0,1.0,0,0,2.932482897043228,0.07,0.054650000000000004,0.095,3.079132190448172
254,200,58.5600383276599,1.9652707912129495,19.615,0.09,0.91,1.0,0.91,0,18,2.5682120406627655,0.075,0.07965,0.22,2.9435588091329463
255,200,56.00123788541257,2.0675313451629207,19.255,0.115,0.885,1.0,0.885,0,23,2.5161653226614,0.1,0.07420000000000002,0.17,2.8911744658459435
256,200,61.08206040903751,2.0433485046463833,19.27,0.035,0.965,1.0,0.965,0,7,2.562677628993988,0.18,0.06765,0.18,2.9917913732862447
257,200,61.878847483124666,2.063490273453064,22.3,0.0,1.0,1.0,1.0,0,0,2.9289909106492997,0.065,0.05415000000000001,0.115,3.079172944705843
258,200,62.88884653111768,2.0084037602178664,23.18,0.0,1.0,1.0,1.0,0,0,2.9988249814510346,0.09,0.05030000000000001,0.09,3.1258178815910633
259,200,63.13609957662964,1.989099657867608,22.93,0.0,1.0,1.0,1.0,0,0,3.0011740857362748,0.105,0.0505,0.105,3.1205865991677517
260,200,63.04783028285358,2.0363718032990956,24.83,0.0,1.0,1.0,1.0,0,0,3.0902319407463072,0.08,0.046450000000000005,0.08,3.161481416934158
261,200,63.319107104995254,2.009765716068261,23.62,0.0,1.0,1.0,1.0,0,0,3.0364577078819277,0.09,0.0542,0.09,3.0665943996227027
262,200,62.06794984183894,2.041890261812401,21.245,0.0,1.0,1.0,1.0,0,0,2.7907950091362,0.13,0.057550000000000004,0.13,3.057917170616983
263,200,62.542344229070196,2.031292819934015,18.105,0.005,0.995,1.0,0.995,0,1,2.4678313812613486,0.08,0.07694999999999999,0.175,2.851344297671254
264,200,57.349664202286746,2.10081744433098,21.15,0.09,0.91,1.0,0.91,0,18,2.6262321537733078,0.06,0.06105000000000002,0.16,3.049230286635924
265,200,58.09193434466887,1.991086248069742,19.97,0.09,0.91,1.0,0.91,0,18,2.5958146452903748,0.05,0.07305,0.2,2.969887091817486
266,200,59.39059907640713,1.96161937009161,21.11,0.075,0.925,1.0,0.925,0,15,2.6678018194437025,0.155,0.06015000000000001,0.155,3.0568246727595
267,200,63.43987165736692,2.0070363124437893,25.265,0.0,1.0,1.0,1.0,0,0,3.1030987882614136,0.065,0.048650000000000006,0.08,3.145316107856471
268,200,63.63257591638212,1.976880542647361,21.45,0.0,1.0,1.0,1.0,0,0,2.806595374643803,0.125,0.06455,0.125,2.9195308514754066
269,200,55.46877830567015,2.0096422708041555,19.005,0.14,0.86,1.0,0.86,0,28,2.453909277021885,0.095,0.09239999999999998,0.235,2.8186700165646257
270,200,62.412742451131706,2.01556596505315,24.05,0.0,1.0,1.0,1.0,0,0,3.0298554170131684,0.085,0.05545,0.11,3.077547566888306
271,200,63.536925887150936,2.0118205731316365,18.155,0.0,1.0,1.0,1.0,0,0,2.531374117732048,0.07,0.06899999999999999,0.15,2.926651385893257
272,200,63.536191361386955,1.9588048109731881,22.075,0.0,1.0,1.0,1.0,0,0,2.9056478637456893,0.04,0.0528,0.1,3.089862574458886
273,200,62.094977100055715,1.9818352431217021,21.755,0.03,0.97,1.0,0.97,0,6,2.771828144788742,0.13,0.054300000000000015,0.13,3.080346536574769
274,200,64.5656881986579,1.9361313887652976,23.685,0.0,1.0,1.0,1.0,0,0,3.0118123906850816,0.105,0.05139999999999999,0.105,3.1089434552226747
275,200,60.24877334424832,2.008526101030822,18.85,0.055,0.945,1.0,0.945,0,11,2.4856697419285774,0.075,0.07075000000000001,0.175,2.953543363048551
276,200,62.741651424509435,1.9996156928651505,21.905,0.0,1.0,1.0,1.0,0,0,2.791441354751587,0.09,0.05409999999999999,0.11,3.084043202647623
277,200,64.53039293289022,1.9461810357795508,24.52,0.0,1.0,1.0,1.0,0,0,3.073403081893921,0.095,0.056049999999999996,0.095,3.037497334601832
278,200,63.541951615417055,1.9911535796526523,25.91,0.0,1.0,1.0,1.0,0,0,3.1433686172962187,0.1,0.05220000000000001,0.1,3.1160607710695487
279,200,63.95284010145956,1.9606213068950402,17.89,0.0,1.0,1.0,1.0,0,0,2.4835050082206727,0.1,0.07345000000000002,0.165,2.8703492614894777
280,200,53.77071893692873,2.2412345383822436,19.3,0.125,0.875,1.0,0.875,0,25,2.4451694506406785,0.05,0.11144999999999998,0.29,2.7729423767248784
281,200,64.1796782187494,1.9582800098987,23.735,0.0,1.0,1.0,1.0,0,0,3.0055600595474243,0.06,0.053450000000000004,0.105,3.0909210322187968
282,200,63.399259490933545,1.962262401433573,21.67,0.0,1.0,1.0,1.0,0,0,2.832636517882347,0.085,0.0596,0.115,2.980707889507512
283,200,63.798298076658774,1.9881885813632936,19.98,0.0,1.0,1.0,1.0,0,0,2.7382152104377746,0.115,0.0676,0.115,2.946915382892062
284,200,63.692475109590596,1.9621306654779107,21.955,0.0,1.0,1.0,1.0,0,0,2.8212614244222642,0.065,0.05575000000000001,0.1,3.0456725803966807
285,200,63.27247391113384,1.9793205066331172,22.68,0.0,1.0,1.0,1.0,0,0,2.9159671658277513,0.11,0.0577,0.11,3.0473013203690447
286,200,63.14941796199411,1.9802668481667114,24.405,0.0,1.0,1.0,1.0,0,0,3.0846050918102264,0.06,0.051000000000000004,0.07,3.060553952001587
287,200,64.54860405463792,1.9435474769140828,20.57,0.0,1.0,1.0,1.0,0,0,2.754693342745304,0.13,0.0605,0.13,3.0273935405457193
288,200,62.998499612814925,2.005785566828956,21.355,0.0,1.0,1.0,1.0,0,0,2.880214157104492,0.08,0.053099999999999994,0.08,3.050691842967349
289,200,55.358161202445075,2.0438256350749064,20.19,0.125,0.875,1.0,0.875,0,25,2.5527826124429702,0.05,0.07179999999999999,0.18,2.942548740963275
290,200,63.02455545788685,2.0070519461460763,22.695,0.0,1.0,1.0,1.0,0,0,2.903187572360039,0.11,0.05384999999999999,0.11,3.0793723543657343
291,200,63.10324114650284,2.0103806164830416,21.175,0.0,1.0,1.0,1.0,0,0,2.7586049860715867,0.145,0.06284999999999999,0.145,2.9849487476472922
292,200,62.13214905240211,2.086471248623218,21.565,0.0,1.0,1.0,1.0,0,0,2.8464266723394394,0.095,0.05435,0.095,3.061890371200561
293,200,63.02497163953561,1.9887607399347156,23.3,0.0,1.0,1.0,1.0,0,0,2.9514257776737214,0.135,0.061649999999999996,0.135,2.996603629649562
294,200,63.69785148901381,1.98336292868307,22.515,0.0,1.0,1.0,1.0,0,0,2.9523891627788545,0.085,0.0548,0.11,3.0682623648900447
295,200,56.44242058966387,2.0647147617059214,19.94,0.095,0.905,1.0,0.905,0,19,2.5406157958507536,0.26,0.0976,0.26,2.803557240433887
296,200,62.08616413621326,2.0208572186425373,22.07,0.0,1.0,1.0,1.0,0,0,2.8307395964860915,0.145,0.06264999999999998,0.145,2.9904609334030536
297,200,62.35354621142532,2.025539065781489,23.56,0.0,1.0,1.0,1.0,0,0,2.9697717344760894,0.09,0.04975,0.09,3.1319587304231904
298,200,62.44655118274055,2.0703023709018216,22.16,0.0,1.0,1.0,1.0,0,0,2.888157744407654,0.075,0.05579999999999999,0.1,3.050964698206774
299,200,60.773821068804054,1.9941023299306813,21.72,0.035,0.965,1.0,0.965,0,7,2.6443352928757666,0.065,0.07345,0.195,2.937882264027937
300,200,62.60243746045983,2.027797873490812,21.54,0.0,1.0,1.0,1.0,0,0,2.7703194200992582,0.04,0.05930000000000001,0.14,3.0521446036169455
