episode,episode_reward,episode_total_delay
1,11254.847425115611,413.0021386514696
2,11909.880063449918,424.0404051648067
3,12207.888360283945,417.63369696392436
4,11984.841276647781,427.7850460314661
5,12530.205465749386,404.0217089880691
6,12204.22128185751,420.23491466167343
7,10330.96703182427,407.7348481848626
8,11841.98131195142,414.15452196852664
9,12740.528102811266,393.25208176819035
10,12451.767651276172,409.37619322118263
11,12152.40430836086,405.7875053791949
12,12296.974136867704,415.7822827116153
13,12380.748783115412,404.3547997171848
14,12537.185200376538,394.3507666549334
15,11805.18900072111,406.14454028637505
16,12529.648150938247,400.8557902730307
17,12318.479132969773,413.7956537648398
18,10721.384594966567,424.27954168455335
19,11982.327428149918,428.17970385942436
20,12417.450506726613,402.3526490512284
21,12246.154968999705,414.11394256669666
22,10675.740307450347,421.07964848705876
23,12401.909792053384,411.59675495900706
24,12178.10836037065,416.3718452425749
25,12464.40133849354,402.3923480556582
26,12436.416682092466,403.0709380692259
27,12518.450675360493,396.2807628348883
28,12127.448538727554,420.506408311929
29,11055.033618531346,423.1650888067151
30,12447.358576795104,404.89285185978923
31,12410.999869894264,416.1398194173281
32,11733.630634180856,399.5303496564864
33,12393.176003435905,405.98297354836996
34,12498.985604208885,409.6498148518312
35,12449.376830618485,407.5047865531799
36,12341.843465895612,407.20249863569336
37,12079.215087842882,421.6513667384696
38,12566.422010253717,405.5439047161468
39,10723.514133904777,408.34086953874004
40,12118.207965763217,424.23870007213577
41,12131.125245106161,427.4072397086894
42,12349.211781168737,405.55912147276433
43,12508.360818939029,404.5313763340724
44,12531.979298673483,394.47134493009924
45,12471.150902624744,402.47879636145507
46,12506.040505757761,400.44906165618465
47,12253.293771290431,415.8763467460972
48,12111.1998557224,412.69999782130867
49,11203.578492937153,410.8277593959763
50,11698.719579458251,426.74056362229516
51,12506.40309730787,395.32318171352637
52,12408.921664056707,406.53288197007964
53,12582.972256310326,404.5976829752021
54,12222.1550150614,419.10803820771855
55,12355.011921375844,411.1324348884157
56,12456.98943670274,407.4189726048614
57,12356.149941414065,410.7959499088151
58,12547.2548744613,405.8661908528167
59,12292.612144736684,413.95116769931644
60,12165.564118845232,420.6128147993393
61,12500.041900597404,403.2108427969981
62,11571.673658817097,419.4516417813923
63,11268.205434433006,412.53970246897245
64,12454.957809304768,404.30693189580796
65,12320.003360202687,414.0732469443049
66,11929.175075323054,425.355659575385
67,12444.54369931873,409.60946589990675
68,12366.69903487499,416.8248230484627
69,9421.413374166965,464.90242175458695
70,12529.167440925119,400.8343211270543
71,12409.5985112074,420.0974736908432
72,12612.363466898192,404.4195750204564
73,12538.662548757635,402.98687739528543
74,12330.609908360357,411.47028121067666
75,11617.99933027946,403.0372431081564
76,12376.207011265498,414.11216146365325
77,11322.458703975086,418.9224598857073
78,12220.700752822415,412.8730723450379
79,12454.625076263786,408.91168894047235
80,12439.799122291834,403.7967530833754
81,12534.678469157625,399.62406621417955
82,12252.445311370264,408.4714380799707
83,12287.477794546186,407.27699206642126
84,12423.791260661817,400.73001270115896
85,12349.141360441374,423.1577083394848
86,11665.225255823263,423.6343565299736
87,12640.879748008707,402.1773400433668
88,12675.820825067965,392.5868798217115
89,12417.496122626877,406.74326983053624
90,12218.730199619247,417.08172114046016
91,11221.770436116767,415.50846342887746
92,12158.03761309757,413.94564716116093
93,12365.856644150972,416.4918920062056
94,11956.135421484576,398.0431033038623
95,12375.875252481694,403.84085313903614
96,12390.909775712453,407.93519425968407
97,12213.170015906784,420.0334488420183
98,11678.603990084886,409.45060656051953
99,11457.149118373252,395.79233010815017
100,12575.744708993781,405.14142476875014
101,11867.850054942728,425.62198687386723
102,12455.228893714719,406.2128676696301
103,12362.192212409333,410.63694519930567
104,12445.696070218326,402.7114698649829
105,12400.748870051411,401.50679707160833
106,12131.676762079636,418.8492326015851
107,10500.37883125588,422.8097497537665
108,12510.894639768989,405.8738698837471
109,12411.313139742926,402.73472637164264
110,10921.396240383196,412.96383695066805
111,11643.682784287437,412.51859734100617
112,12518.083472246195,402.92657119109566
