state_id,trial_id,task_id,action_index,snapshot_match,prefix_match,arrival_stream_match,hazard_match,safe_mask_size,effective_set_size
trial_006_ep1_task002,6,2,0,True,True,True,True,28,28
trial_006_ep1_task002,6,2,1,True,True,True,True,28,28
trial_006_ep1_task002,6,2,2,True,True,True,True,28,28
trial_006_ep1_task002,6,2,3,True,True,True,True,28,28
trial_006_ep1_task002,6,2,4,True,True,True,True,28,28
trial_006_ep1_task002,6,2,5,True,True,True,True,28,28
trial_006_ep1_task002,6,2,6,True,True,True,True,28,28
trial_006_ep1_task002,6,2,7,True,True,True,True,28,28
trial_006_ep1_task002,6,2,8,True,True,True,True,28,28
trial_006_ep1_task002,6,2,9,True,True,True,True,28,28
trial_006_ep1_task002,6,2,10,True,True,True,True,28,28
trial_006_ep1_task002,6,2,11,True,True,True,True,28,28
trial_006_ep1_task002,6,2,12,True,True,True,True,28,28
trial_006_ep1_task002,6,2,13,True,True,True,True,28,28
trial_006_ep1_task002,6,2,14,True,True,True,True,28,28
trial_006_ep1_task002,6,2,15,True,True,True,True,28,28
trial_006_ep1_task002,6,2,16,True,True,True,True,28,28
trial_006_ep1_task002,6,2,17,True,True,True,True,28,28
trial_006_ep1_task002,6,2,18,True,True,True,True,28,28
trial_006_ep1_task002,6,2,19,True,True,True,True,28,28
trial_006_ep1_task002,6,2,20,True,True,True,True,28,28
trial_006_ep1_task002,6,2,21,True,True,True,True,28,28
trial_006_ep1_task002,6,2,22,True,True,True,True,28,28
trial_006_ep1_task002,6,2,23,True,True,True,True,28,28
trial_006_ep1_task002,6,2,24,True,True,True,True,28,28
trial_006_ep1_task002,6,2,25,True,True,True,True,28,28
trial_006_ep1_task002,6,2,26,True,True,True,True,28,28
trial_006_ep1_task002,6,2,27,True,True,True,True,28,28
trial_006_ep1_task003,6,3,2,True,True,True,True,25,25
trial_006_ep1_task003,6,3,3,True,True,True,True,25,25
trial_006_ep1_task003,6,3,4,True,True,True,True,25,25
trial_006_ep1_task003,6,3,5,True,True,True,True,25,25
trial_006_ep1_task003,6,3,6,True,True,True,True,25,25
trial_006_ep1_task003,6,3,8,True,True,True,True,25,25
trial_006_ep1_task003,6,3,9,True,True,True,True,25,25
trial_006_ep1_task003,6,3,10,True,True,True,True,25,25
trial_006_ep1_task003,6,3,11,True,True,True,True,25,25
trial_006_ep1_task003,6,3,12,True,True,True,True,25,25
trial_006_ep1_task003,6,3,13,True,True,True,True,25,25
trial_006_ep1_task003,6,3,14,True,True,True,True,25,25
trial_006_ep1_task003,6,3,15,True,True,True,True,25,25
trial_006_ep1_task003,6,3,16,True,True,True,True,25,25
trial_006_ep1_task003,6,3,17,True,True,True,True,25,25
trial_006_ep1_task003,6,3,18,True,True,True,True,25,25
trial_006_ep1_task003,6,3,19,True,True,True,True,25,25
trial_006_ep1_task003,6,3,20,True,True,True,True,25,25
trial_006_ep1_task003,6,3,21,True,True,True,True,25,25
trial_006_ep1_task003,6,3,22,True,True,True,True,25,25
trial_006_ep1_task003,6,3,23,True,True,True,True,25,25
trial_006_ep1_task003,6,3,24,True,True,True,True,25,25
trial_006_ep1_task003,6,3,25,True,True,True,True,25,25
trial_006_ep1_task003,6,3,26,True,True,True,True,25,25
trial_006_ep1_task003,6,3,27,True,True,True,True,25,25
trial_006_ep1_task005,6,5,0,True,True,True,True,28,28
trial_006_ep1_task005,6,5,1,True,True,True,True,28,28
trial_006_ep1_task005,6,5,2,True,True,True,True,28,28
trial_006_ep1_task005,6,5,3,True,True,True,True,28,28
trial_006_ep1_task005,6,5,4,True,True,True,True,28,28
trial_006_ep1_task005,6,5,5,True,True,True,True,28,28
trial_006_ep1_task005,6,5,6,True,True,True,True,28,28
trial_006_ep1_task005,6,5,7,True,True,True,True,28,28
trial_006_ep1_task005,6,5,8,True,True,True,True,28,28
trial_006_ep1_task005,6,5,9,True,True,True,True,28,28
trial_006_ep1_task005,6,5,10,True,True,True,True,28,28
trial_006_ep1_task005,6,5,11,True,True,True,True,28,28
trial_006_ep1_task005,6,5,12,True,True,True,True,28,28
trial_006_ep1_task005,6,5,13,True,True,True,True,28,28
trial_006_ep1_task005,6,5,14,True,True,True,True,28,28
trial_006_ep1_task005,6,5,15,True,True,True,True,28,28
trial_006_ep1_task005,6,5,16,True,True,True,True,28,28
trial_006_ep1_task005,6,5,17,True,True,True,True,28,28
trial_006_ep1_task005,6,5,18,True,True,True,True,28,28
trial_006_ep1_task005,6,5,19,True,True,True,True,28,28
trial_006_ep1_task005,6,5,20,True,True,True,True,28,28
trial_006_ep1_task005,6,5,21,True,True,True,True,28,28
trial_006_ep1_task005,6,5,22,True,True,True,True,28,28
trial_006_ep1_task005,6,5,23,True,True,True,True,28,28
trial_006_ep1_task005,6,5,24,True,True,True,True,28,28
trial_006_ep1_task005,6,5,25,True,True,True,True,28,28
trial_006_ep1_task005,6,5,26,True,True,True,True,28,28
trial_006_ep1_task005,6,5,27,True,True,True,True,28,28
trial_006_ep1_task006,6,6,1,True,True,True,True,26,26
trial_006_ep1_task006,6,6,2,True,True,True,True,26,26
trial_006_ep1_task006,6,6,3,True,True,True,True,26,26
trial_006_ep1_task006,6,6,4,True,True,True,True,26,26
trial_006_ep1_task006,6,6,5,True,True,True,True,26,26
trial_006_ep1_task006,6,6,6,True,True,True,True,26,26
trial_006_ep1_task006,6,6,8,True,True,True,True,26,26
trial_006_ep1_task006,6,6,9,True,True,True,True,26,26
trial_006_ep1_task006,6,6,10,True,True,True,True,26,26
trial_006_ep1_task006,6,6,11,True,True,True,True,26,26
trial_006_ep1_task006,6,6,12,True,True,True,True,26,26
trial_006_ep1_task006,6,6,13,True,True,True,True,26,26
trial_006_ep1_task006,6,6,14,True,True,True,True,26,26
trial_006_ep1_task006,6,6,15,True,True,True,True,26,26
trial_006_ep1_task006,6,6,16,True,True,True,True,26,26
