state_id,trial_id,task_id,requirement,load_tertile,safe_set_size,safe_set_empty,effective_set_size,total_backlog_seconds,maximum_backlog_seconds,estimated_min_latency,myopic_action,ppo_sampled_action,ppo_high_probability_action,critic_value,snapshot_digest,state_feature_0,state_feature_1,state_feature_2,state_feature_3,state_feature_4,state_feature_5,state_feature_6,state_feature_7,state_feature_8,state_feature_9,state_feature_10,state_feature_11,state_feature_12,state_feature_13,state_feature_14,state_feature_15,state_feature_16,state_feature_17,state_feature_18,state_feature_19,state_feature_20,state_feature_21,state_feature_22,state_feature_23,state_feature_24,state_feature_25,state_feature_26,state_feature_27,state_feature_28,state_feature_29,state_feature_30,state_feature_31,state_feature_32,state_feature_33,state_feature_34
trial_006_ep1_task002,6,2,0.99,low,28,False,28,0.0,0.0,1.3358726264455616,6,9,27,42.96464920043945,e19267b32b542c697012b54cf9038f7009ba5ffc7be8de182d56ec09190e1072,1.0,0.7858735918998718,0.6118251085281372,0.3553605377674103,0.2618909776210785,0.12416132539510727,0.07396519929170609,0.0,0.0,0.10000000149011612,0.20000000298023224,0.4000000059604645,0.5,0.699999988079071,0.800000011920929,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333358168602,0.5833333134651184,0.25,0.8333333134651184,0.0,0.5,1.0,0.3333333432674408,0.03841191902756691,0.4000000059604645,0.3333333432674408
trial_006_ep1_task003,6,3,0.9999,low,25,False,25,0.0,0.0,0.6137998375493237,5,19,27,42.96495819091797,2c91e451771c496936ecb76b453b4492bf8e570c88e1711d06e0b3bdb5561886,1.0,0.7858735918998718,0.6118251085281372,0.3553605377674103,0.2618909776210785,0.12416132539510727,0.07396519929170609,0.0,0.0,0.10000000149011612,0.20000000298023224,0.4000000059604645,0.5,0.699999988079071,0.800000011920929,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333358168602,0.5833333134651184,0.25,0.8333333134651184,0.0,0.5,1.0,0.3333333432674408,0.41636982560157776,0.04444444552063942,1.0
trial_006_ep1_task005,6,5,0.999,high,28,False,28,4.577838343183288,2.648820684078343,0.5887116241218906,5,26,25,42.965126037597656,d2c4ef01eb217774433449d91ac2f7dd796edb4effb76fabe51764aeaede5bff,1.0,0.7858735918998718,0.6118251085281372,0.3553605377674103,0.2618909776210785,0.12416132539510727,0.07396519929170609,0.0,0.0,0.10000000149011612,0.20000000298023224,0.4000000059604645,0.5,0.699999988079071,0.800000011920929,1.0,0.0,0.0,0.0,0.3983895480632782,0.0,0.0,0.0,0.3253519833087921,0.0833333358168602,0.5833333134651184,0.25,0.8333333134651184,0.0,0.5,1.0,0.3333333432674408,0.5179276466369629,0.02222222276031971,0.6666666865348816
trial_006_ep1_task006,6,6,0.99,medium,26,False,26,2.1092500690193283,1.264526546996363,2.572240133678579,5,11,27,42.96508026123047,d891e83b366ce04f3fefd2050d1e94b80a50e808ce3ad23a2aec06f09a2acb80,1.0,0.7858735918998718,0.6118251085281372,0.3553605377674103,0.2618909776210785,0.12416132539510727,0.07396519929170609,0.0,0.0,0.10000000149011612,0.20000000298023224,0.4000000059604645,0.5,0.699999988079071,0.800000011920929,1.0,0.0,0.0,0.0,0.2401975840330124,0.0,0.0,0.0,0.1743594855070114,0.0833333358168602,0.5833333134651184,0.25,0.8333333134651184,0.0,0.5,1.0,0.3333333432674408,0.27783748507499695,0.8444444537162781,0.3333333432674408
trial_006_ep1_task008,6,8,0.9999,high,11,False,11,2.6333755032131467,2.6333755032131467,1.387930395751556,17,23,27,42.96507263183594,8c1560fbe5e4a4631dc8128973d1ca280eef47ea51ef6b9ac97804691e7934ca,1.0,0.7858735918998718,0.6118251085281372,0.3553605377674103,0.2618909776210785,0.12416132539510727,0.07396519929170609,0.0,0.0,0.10000000149011612,0.20000000298023224,0.4000000059604645,0.5,0.699999988079071,0.800000011920929,1.0,0.0,0.39698874950408936,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333358168602,0.5833333134651184,0.25,0.8333333134651184,0.0,0.5,1.0,0.3333333432674408,0.24252745509147644,0.3777777850627899,1.0
trial_006_ep1_task010,6,10,0.999,high,27,False,27,3.558913572168174,2.332228171708284,0.8437559194374525,5,10,27,42.96508026123047,31a0891b77b063a31899121a909820cf224a61b0be71cfbe1e45e037b4590a64,1.0,0.7858735918998718,0.6118251085281372,0.3553605377674103,0.2618909776210785,0.12416132539510727,0.07396519929170609,0.0,0.0,0.10000000149011612,0.20000000298023224,0.4000000059604645,0.5,0.699999988079071,0.800000011920929,1.0,0.234696626663208,0.368310809135437,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333358168602,0.5833333134651184,0.25,0.8333333134651184,0.0,0.5,1.0,0.3333333432674408,0.4421493709087372,0.13333334028720856,0.6666666865348816
trial_006_ep1_task012,6,12,0.999,high,25,False,25,4.496988131753916,2.5632835379520658,1.6796131965198846,6,23,27,42.965232849121094,2c90f7e591d319adb0264442229c60ebe35960b6a8933ba0a079739c18786d9b,1.0,0.7858735918998718,0.6118251085281372,0.3553605377674103,0.2618909776210785,0.12416132539510727,0.07396519929170609,0.0,0.0,0.10000000149011612,0.20000000298023224,0.4000000059604645,0.5,0.699999988079071,0.800000011920929,1.0,0.0,0.0,0.0,0.0,0.3905489444732666,0.0,0.3258848786354065,0.0,0.0833333358168602,0.5833333134651184,0.25,0.8333333134651184,0.0,0.5,1.0,0.3333333432674408,0.7258930802345276,0.4000000059604645,0.6666666865348816
trial_006_ep1_task013,6,13,0.999,high,25,False,25,4.4353279007637525,2.532453422456984,1.0479230585894699,6,18,27,42.965065002441406,041b901c5a34e91ad9d51361baf2b1a69d82f934bffbf30865f2d629557a37c8,1.0,0.7858735918998718,0.6118251085281372,0.3553605377674103,0.2618909776210785,0.12416132539510727,0.07396519929170609,0.0,0.0,0.10000000149011612,0.20000000298023224,0.4000000059604645,0.5,0.699999988079071,0.800000011920929,1.0,0.0,0.0,0.0,0.0,0.38767263293266296,0.0,0.32236403226852417,0.0,0.0833333358168602,0.5833333134651184,0.25,0.8333333134651184,0.0,0.5,1.0,0.3333333432674408,0.3625127971172333,0.20000000298023224,0.6666666865348816
trial_006_ep1_task014,6,14,0.9,medium,28,False,28,1.3583480464092885,1.3583480464092885,1.002127177838783,6,12,27,42.964481353759766,5ba1326d58cde4d2c8aaf73b91302b06ba1c496bd14529e3a78103bd1a101455,1.0,0.7858735918998718,0.6118251085281372,0.3553605377674103,0.2618909776210785,0.12416132539510727,0.07396519929170609,0.0,0.0,0.10000000149011612,0.20000000298023224,0.4000000059604645,0.5,0.699999988079071,0.800000011920929,1.0,0.0,0.0,0.0,0.0,0.2535012662410736,0.0,0.0,0.0,0.0833333358168602,0.5833333134651184,0.25,0.8333333134651184,0.0,0.5,1.0,0.3333333432674408,0.07092101871967316,0.24444444477558136,0.0
trial_006_ep1_task017,6,17,0.99,medium,28,False,28,0.3285403727353312,0.3285403727353312,1.077977382891575,5,11,27,42.964935302734375,2e39d8eb754449e5857504bd2620a6b374e62c0fcb25176c3d4a74ef1a47ee99,1.0,0.7858735918998718,0.6118251085281372,0.3553605377674103,0.2618909776210785,0.12416132539510727,0.07396519929170609,0.0,0.0,0.10000000149011612,0.20000000298023224,0.4000000059604645,0.5,0.699999988079071,0.800000011920929,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07590095698833466,0.0833333358168602,0.5833333134651184,0.25,0.8333333134651184,0.0,0.5,1.0,0.3333333432674408,0.6673319935798645,0.20000000298023224,0.3333333432674408
