Alpha,Heterogeneity_Scenario,Beta_p,Task_ID,Primary_Server,Best_Backup,Second_Backup,Best_Marginal,Second_Marginal,Marginal_Ratio,Best_Rho,Second_Rho,Best_Amplification,Second_Amplification,Required_Amplification_Ratio,Observed_Amplification_Ratio,Reversal_Margin,Actual_Reversal
0.0,H0,0.2,116,5,8,7,0.001811731000798935,0.002542750903728316,1.4034925177120758,0.07217003908143543,0.3245189745730765,1.0031198579033531,1.0128978334409329,1.4034925177120758,0.9903465332684513,0.7056300769475277,False
0.0,H0,0.2,116,6,8,7,0.001811731000798935,0.002542750903728316,1.4034925177120758,0.3540107070824934,0.3499394055117266,1.0143166419409577,1.0139733788516612,1.4034925177120758,1.0003385326444028,0.7127494589533826,False
0.0,H0,0.2,116,7,8,1,0.001811731000798935,0.006850596033911542,3.7812434797939507,0.12671319237019502,0.13817150844591128,1.0052350870559286,1.0055288979040327,3.7812434797939507,0.9997078046700433,0.2643859910138661,False
0.0,H0,0.2,116,8,7,1,0.002542750903728316,0.006850596033911542,2.6941671808539462,0.12671319237019502,0.025396350832529932,1.0052350870559286,1.0009838711087375,2.6941671808539462,1.0042470374097858,0.3727485972460991,False
0.0,H0,0.2,117,1,8,7,0.002585557665082946,0.0036282200155426506,1.4032640093626594,0.025396350832529932,0.13817150844591128,1.0009820514478176,1.0055172596972954,1.4032640093626594,0.9954896763772676,0.7094101108097282,False
0.0,H0,0.2,117,2,8,7,0.002585557665082946,0.0036282200155426506,1.4032640093626594,0.1712773597674974,0.15181352681030647,1.0067074703176109,1.006046810284022,1.4032640093626594,1.0006566891588298,0.7130922495570255,False
0.0,H0,0.2,117,3,8,7,0.002585557665082946,0.0036282200155426506,1.4032640093626594,0.02802898486305948,0.2198676965397751,1.0011819345625725,1.0086075920466946,1.4032640093626594,0.9926377140696971,0.7073777332324925,False
0.0,H0,0.2,117,4,8,7,0.002585557665082946,0.0036282200155426506,1.4032640093626594,0.09898217615586608,0.3447276787973151,1.0037768851311522,1.013831138480276,1.4032640093626594,0.990082911278307,0.7055571187406048,False
0.0,H0,0.2,117,5,8,7,0.002585557665082946,0.0036282200155426506,1.4032640093626594,0.07217003908143543,0.3245189745730765,1.0031120081714724,1.012862585184731,1.4032640093626594,0.9903732479056078,0.7057640196696984,False
0.0,H0,0.2,117,6,8,7,0.002585557665082946,0.0036282200155426506,1.4032640093626594,0.3540107070824934,0.3499394055117266,1.0142828712255778,1.013938382771907,1.4032640093626594,1.0003397528484217,0.7128663930479913,False
0.0,H0,0.2,117,7,8,1,0.002585557665082946,0.009765637457779483,3.7769946459369326,0.12671319237019502,0.13817150844591128,1.0052300029485945,1.0055172596972954,3.7769946459369326,0.9997143194252206,0.2646851301472334,False
0.0,H0,0.2,117,8,7,1,0.0036282200155426506,0.009765637457779483,2.691578078491719,0.12671319237019502,0.025396350832529932,1.0052300029485945,1.0009820514478176,2.691578078491719,1.004243783886667,0.3731059455088947,False
0.0,H0,0.2,118,1,8,7,0.0024641403951115065,0.003457927890017193,1.4032998675226522,0.025396350832529932,0.13817150844591128,1.0009823368806814,1.0055190850008435,1.4032998675226522,0.9954881531461351,0.7093908979721798,False
0.0,H0,0.2,118,2,8,7,0.0024641403951115065,0.003457927890017193,1.4032998675226522,0.1712773597674974,0.15181352681030647,1.006709978170429,1.0060492429653807,1.4032998675226522,1.0006567622903833,0.7130740802084702,False
0.0,H0,0.2,118,3,8,7,0.0024641403951115065,0.003457927890017193,1.4032998675226522,0.02802898486305948,0.2198676965397751,1.0011823797124608,1.0086110370755177,1.4032998675226522,0.9926347649490369,0.7073575562302358,False
0.0,H0,0.2,118,4,8,7,0.0024641403951115065,0.003457927890017193,1.4032998675226522,0.09898217615586608,0.3447276787973151,1.003778119097884,1.0138360905865935,1.4032998675226522,0.9900792923214146,0.7055365109306779,False
0.0,H0,0.2,118,5,8,7,0.0024641403951115065,0.003457927890017193,1.4032998675226522,0.07217003908143543,0.3245189745730765,1.003113239161747,1.012868112189654,1.4032998675226522,0.9903690590013556,0.7057430004249388,False
0.0,H0,0.2,118,6,8,7,0.0024641403951115065,0.003457927890017193,1.4032998675226522,0.3540107070824934,0.3499394055117266,1.0142881673082462,1.0139438706776516,1.4032998675226522,1.0003395618244277,0.7128480412318432,False
0.0,H0,0.2,118,7,8,1,0.0024641403951115065,0.009308687091500087,3.7776610090752776,0.12671319237019502,0.13817150844591128,1.0052308006515198,1.0055190850008435,3.7776610090752776,0.9997132979834754,0.2646381704398067,False
0.0,H0,0.2,118,8,7,1,0.003457927890017193,0.009308687091500087,2.6919841557059776,0.12671319237019502,0.025396350832529932,1.0052308006515198,1.0009823368806814,2.6919841557059776,1.0042442944438736,0.37304985332668456,False
0.0,H0,0.2,119,1,8,7,0.0018819544351030945,0.0026412699475082905,1.4034717835044717,0.025396350832529932,0.13817150844591128,1.000983705927131,1.0055278412646365,1.4034717835044717,0.9954808458294,0.7092987956934071,False
0.0,H0,0.2,119,2,8,7,0.0018819544351030945,0.0026412699475082905,1.4034717835044717,0.1712773597674974,0.15181352681030647,1.0067220096925205,1.0060609149139734,1.4034717835044717,1.0006571120781524,0.7129869825950542,False
0.0,H0,0.2,119,3,8,7,0.0018819544351030945,0.0026412699475082905,1.4034717835044717,0.02802898486305948,0.2198676965397751,1.001184515326784,1.008627566062783,1.4034717835044717,0.9926206153922074,0.7072608277977858,False
0.0,H0,0.2,119,4,8,7,0.0018819544351030945,0.0026412699475082905,1.4034717835044717,0.09898217615586608,0.3447276787973151,1.0037840384465917,1.0138598483185806,1.4034717835044717,0.9900619302670888,0.7054377165994049,False
0.0,H0,0.2,119,5,8,7,0.0018819544351030945,0.0026412699475082905,1.4034717835044717,0.07217003908143543,0.3245189745730765,1.0031191451347174,1.0128946324630073,1.4034717835044717,0.9903489592944932,0.705642230171233,False
0.0,H0,0.2,119,6,8,7,0.0018819544351030945,0.0026412699475082905,1.4034717835044717,0.3540107070824934,0.3499394055117266,1.014313575615851,1.0139702010506373,1.4034717835044717,1.000338643645403,0.7127600678565518,False
0.0,H0,0.2,119,7,8,1,0.0018819544351030945,0.0071154019512923525,3.780857718217055,0.12671319237019502,0.13817150844591128,1.0052346256701727,1.0055278412646365,3.780857718217055,0.9997083963442575,0.2644131228550149,False
0.0,H0,0.2,119,8,7,1,0.0026412699475082905,0.0071154019512923525,2.6939321207985003,0.12671319237019502,0.025396350832529932,1.0052346256701727,1.000983705927131,2.6939321207985003,1.0042467421975712,0.37278101198032615,False
0.0,H0,0.2,120,1,8,7,0.0020777113473729454,0.0029158891545298543,1.4034139815507576,0.025396350832529932,0.13817150844591128,1.000983245515239,1.0055248962641965,1.4034139815507576,0.9954833035304934,0.70932976058176,False
0.0,H0,0.2,120,2,8,7,0.0020777113473729454,0.0029158891545298543,1.4034139815507576,0.1712773597674974,0.15181352681030647,1.006717962944268,1.0060569889100903,1.4034139815507576,1.00065699462502,0.7130162644662443,False
0.0,H0,0.2,120,3,8,7,0.0020777113473729454,0.0029158891545298543,1.4034139815507576,0.02802898486305948,0.2198676965397751,1.0011837970243254,1.008622006367456,1.4034139815507576,0.9926253747229655,0.7072933487709201,False
0.0,H0,0.2,120,4,8,7,0.0020777113473729454,0.0029158891545298543,1.4034139815507576,0.09898217615586608,0.3447276787973151,1.0037820476212194,1.0138518575477662,1.4034139815507576,0.9900677699097944,0.7054709322589048,False
0.0,H0,0.2,120,5,8,7,0.0020777113473729454,0.0029158891545298543,1.4034139815507576,0.07217003908143543,0.3245189745730765,1.0031171586413845,1.012885711703722,1.4034139815507576,0.9903557203448884,0.7056761108012874,False
0.0,H0,0.2,120,6,8,7,0.0020777113473729454,0.0029158891545298543,1.4034139815507576,0.3540107070824934,0.3499394055117266,1.014305029619484,1.0139613445918632,1.4034139815507576,1.0003389527909066,0.7127896443539365,False
0.0,H0,0.2,120,7,8,1,0.0020777113473729454,0.007853297105613239,3.779782555234602,0.12671319237019502,0.13817150844591128,1.0052333395100745,1.0055248962641965,3.779782555234602,0.9997100452159811,0.26448877167060514,False
0.0,H0,0.2,120,8,7,1,0.0029158891545298543,0.007853297105613239,2.6932769695353773,0.12671319237019502,0.025396350832529932,1.0052333395100745,1.000983245515239,2.6932769695353773,1.0042459192138105,0.37287138700296946,False
0.0,H0,0.2,121,1,8,7,0.0011415533823196473,0.0016023874888064812,1.4036903693022351,0.025396350832529932,0.13817150844591128,1.0009854480268474,1.0055389868877669,1.4036903693022351,0.9954715441963985,0.7091817155454594,False
0.0,H0,0.2,121,2,8,7,0.0011415533823196473,0.0016023874888064812,1.4036903693022351,0.1712773597674974,0.15181352681030647,1.0067373266092159,1.0060757766163448,1.4036903693022351,1.000657554836571,0.7128762700950859,False
0.0,H0,0.2,121,3,8,7,0.0011415533823196473,0.0016023874888064812,1.4036903693022351,0.02802898486305948,0.2198676965397751,1.0011872340804098,1.008648611719966,1.4036903693022351,0.9926025996042042,0.707137856974555,False
0.0,H0,0.2,121,4,8,7,0.0011415533823196473,0.0016023874888064812,1.4036903693022351,0.09898217615586608,0.3447276787973151,1.0037915726005697,1.0138900930153836,1.4036903693022351,0.9900398273102954,0.7053121179441,False
0.0,H0,0.2,121,5,8,7,0.0011415533823196473,0.0016023874888064812,1.4036903693022351,0.07217003908143543,0.3245189745730765,1.0031266644199093,1.0129284046756806,1.4036903693022351,0.9903233632204148,0.7055141111445381,False
0.0,H0,0.2,121,6,8,7,0.0011415533823196473,0.0016023874888064812,1.4036903693022351,0.3540107070824934,0.3499394055117266,1.0143459224032,1.014003725960437,1.4036903693022351,1.000337470597003,0.7126482395788353,False
0.0,H0,0.2,121,7,8,1,0.0011415533823196473,0.004320696079589643,3.784926878154351,0.12671319237019502,0.13817150844591128,1.0052394904108217,1.0055389868877669,3.784926878154351,0.9997021532920647,0.2641272038997886,False
0.0,H0,0.2,121,8,7,1,0.0016023874888064812,0.004320696079589643,2.6964115170468914,0.12671319237019502,0.025396350832529932,1.0052394904108217,1.0009854480268474,2.6964115170468914,1.0042498543733678,0.3724393876915426,False
0.0,H0,0.2,122,1,8,7,0.0012818843139509003,0.001799315563918476,1.4036489442427134,0.025396350832529932,0.13817150844591128,1.0009851177543134,1.0055368735783572,1.4036489442427134,0.9954733078978539,0.7092039017169813,False
0.0,H0,0.2,122,2,8,7,0.0012818843139509003,0.001799315563918476,1.4036489442427134,0.1712773597674974,0.15181352681030647,1.0067344221877572,1.0060729582945043,1.4036489442427134,1.0006574710986909,0.7128972491327299,False
0.0,H0,0.2,122,3,8,7,0.0012818843139509003,0.001799315563918476,1.4036489442427134,0.02802898486305948,0.2198676965397751,1.0011867185474652,1.008644620731654,1.4036489442427134,0.9926060160031599,0.707161160256266,False
0.0,H0,0.2,122,4,8,7,0.0012818843139509003,0.001799315563918476,1.4036489442427134,0.09898217615586608,0.3447276787973151,1.0037901440951245,1.013884357999944,1.4036489442427134,0.9900440185064774,0.705335919331752,False
0.0,H0,0.2,122,5,8,7,0.0012818843139509003,0.001799315563918476,1.4036489442427134,0.07217003908143543,0.3245189745730765,1.00312523854843,1.0129219998537102,1.4036489442427134,0.9903282174671938,0.7055383908698686,False
0.0,H0,0.2,122,6,8,7,0.0012818843139509003,0.001799315563918476,1.4036489442427134,0.3540107070824934,0.3499394055117266,1.0143397887170265,1.0139973685092252,1.4036489442427134,1.0003376933889925,0.7126694302674715,False
0.0,H0,0.2,122,7,8,1,0.0012818843139509003,0.004850849341141511,3.7841553160056156,0.12671319237019502,0.13817150844591128,1.0052385683586216,1.0055368735783572,3.7841553160056156,0.9997033373637766,0.264181370446237,False
0.0,H0,0.2,122,8,7,1,0.001799315563918476,0.004850849341141511,2.695941411509568,0.12671319237019502,0.025396350832529932,1.0052385683586216,1.0009851177543134,2.695941411509568,1.0042492645783292,0.3725041131424324,False
0.0,H0,0.2,123,1,8,7,0.0020884596311487066,0.0029309668178970827,1.4034108077468441,0.025396350832529932,0.13817150844591128,1.000983220238004,1.005524734587289,1.4034108077468441,0.9954834384545009,0.709331460866213,False
0.0,H0,0.2,123,2,8,7,0.0020884596311487066,0.0029309668178970827,1.4034108077468441,0.1712773597674974,0.15181352681030647,1.006717740787975,1.0060567733881265,1.4034108077468441,1.0006569881713758,0.7130178723490923,False
0.0,H0,0.2,123,3,8,7,0.0020884596311487066,0.0029309668178970827,1.4034108077468441,0.02802898486305948,0.2198676965397751,1.0011837575912756,1.0086217011613632,1.4034108077468441,0.9926256359926391,0.7072951344776126,False
0.0,H0,0.2,123,4,8,7,0.0020884596311487066,0.0029309668178970827,1.4034108077468441,0.09898217615586608,0.3447276787973151,1.003781938326371,1.0138514188735293,1.4034108077468441,0.9900680904916559,0.7054727561070988,False
0.0,H0,0.2,123,5,8,7,0.0020884596311487066,0.0029309668178970827,1.4034108077468441,0.07217003908143543,0.3245189745730765,1.0031170495892476,1.0128852219995181,1.4034108077468441,0.9903560914918007,0.7056779711436049,False
0.0,H0,0.2,123,6,8,7,0.0020884596311487066,0.0029309668178970827,1.4034108077468441,0.3540107070824934,0.3499394055117266,1.0143045604665757,1.0139608584050281,1.4034108077468441,1.0003389697528249,0.7127912684090375,False
0.0,H0,0.2,123,7,8,1,0.0020884596311487066,0.007893800010241236,3.779723530446908,0.12671319237019502,0.13817150844591128,1.005233268892338,1.005524734587289,3.779723530446908,0.9997101357282169,0.2644929259177887,False
0.0,H0,0.2,123,8,7,1,0.0029309668178970827,0.007893800010241236,2.6932410022659004,0.12671319237019502,0.025396350832529932,1.005233268892338,1.000983220238004,2.6932410022659004,1.0042458740250646,0.37287634978829,False
0.0,H0,0.2,124,1,8,7,0.0020130040565975336,0.0028251165000612952,1.4034330883746102,0.025396350832529932,0.13817150844591128,1.0009833976953535,1.0055258696472653,1.4034330883746102,0.9954824912127768,0.7093195247132854,False
0.0,H0,0.2,124,2,8,7,0.0020130040565975336,0.0028251165000612952,1.4034330883746102,0.1712773597674974,0.15181352681030647,1.0067193004576651,1.0060582864935554,1.4034330883746102,1.0006570334671299,0.7130065848925106,False
0.0,H0,0.2,124,3,8,7,0.0020130040565975336,0.0028251165000612952,1.4034330883746102,0.02802898486305948,0.2198676965397751,1.0011840344346905,1.0086238439059971,1.4034330883746102,0.9926238017113543,0.7072825986032325,False
0.0,H0,0.2,124,4,8,7,0.0020130040565975336,0.0028251165000612952,1.4034330883746102,0.09898217615586608,0.3447276787973151,1.0037827056335962,1.0138544986260627,1.4034330883746102,0.9900658398161517,0.7054599524675588,False
0.0,H0,0.2,124,5,8,7,0.0020130040565975336,0.0028251165000612952,1.4034330883746102,0.07217003908143543,0.3245189745730765,1.0031178152032598,1.012888660065789,1.4034330883746102,0.9903534857800713,0.7056649112691592,False
0.0,H0,0.2,124,6,8,7,0.0020130040565975336,0.0028251165000612952,1.4034330883746102,0.3540107070824934,0.3499394055117266,1.0143078542015547,1.0139642717496227,1.4034330883746102,1.0003388506493816,0.7127798674092305,False
0.0,H0,0.2,124,7,8,1,0.0020130040565975336,0.007609432962145384,3.780137917360771,0.12671319237019502,0.13817150844591128,1.0052337646472438,1.0055258696472653,3.780137917360771,0.9997095002636541,0.2644637635236427,False
0.0,H0,0.2,124,8,7,1,0.0028251165000612952,0.007609432962145384,2.6934935114995384,0.12671319237019502,0.025396350832529932,1.0052337646472438,1.0009833976953535,2.6934935114995384,1.0042461912571938,0.3728415112082834,False
0.0,H0,0.2,125,1,8,7,0.002013190544594886,0.0028253781126295805,1.4034330333088918,0.025396350832529932,0.13817150844591128,1.0009833972567543,1.0055258668418317,1.4034330333088918,0.9954824935540004,0.7093195542126715,False
0.0,H0,0.2,125,2,8,7,0.002013190544594886,0.0028253781126295805,1.4034330333088918,0.1712773597674974,0.15181352681030647,1.0067192966027259,1.0060582827536697,1.4034330333088918,1.0006570333552116,0.7130066127886059,False
0.0,H0,0.2,125,3,8,7,0.002013190544594886,0.0028253781126295805,1.4034330333088918,0.02802898486305948,0.2198676965397751,1.001184033750434,1.008623838609862,1.4034330333088918,0.9926238062450696,0.7072826295849314,False
0.0,H0,0.2,125,4,8,7,0.002013190544594886,0.0028253781126295805,1.4034330333088918,0.09898217615586608,0.3447276787973151,1.0037827037371125,1.0138544910140348,1.4034330333088918,0.9900658453790063,0.7054599841110448,False
0.0,H0,0.2,125,5,8,7,0.002013190544594886,0.0028253781126295805,1.4034330333088918,0.07217003908143543,0.3245189745730765,1.0031178133109302,1.012888651567987,1.4034330333088918,0.9903534922205603,0.7056649435460354,False
0.0,H0,0.2,125,6,8,7,0.002013190544594886,0.0028253781126295805,1.4034330333088918,0.3540107070824934,0.3499394055117266,1.0143078460606283,1.013964263313003,1.4034330333088918,1.0003388509438218,0.7127798955859762,False
0.0,H0,0.2,125,7,8,1,0.002013190544594886,0.0076101358505695415,3.780136893152818,0.12671319237019502,0.13817150844591128,1.0052337634219852,1.0055258668418317,3.780136893152818,0.9997095018343348,0.26446383559419945,False
0.0,H0,0.2,125,8,7,1,0.0028253781126295805,0.0076101358505695415,2.693492887395091,0.12671319237019502,0.025396350832529932,1.0052337634219852,1.0009833972567543,2.693492887395091,1.0042461904731679,0.3728415973076455,False
0.0,H0,0.2,126,1,8,7,0.0016248992023922759,0.0022806235046250517,1.40354767930674,0.025396350832529932,0.13817150844591128,1.0009843106290028,1.0055317096068614,1.40354767930674,0.9954776175287038,0.709258140785359,False
0.0,H0,0.2,126,2,8,7,0.0016248992023922759,0.0022806235046250517,1.40354767930674,0.1712773597674974,0.15181352681030647,1.0067273254854812,1.0060660724001484,1.40354767930674,1.0006572660618156,0.7129485380618308,False
0.0,H0,0.2,126,3,8,7,0.0016248992023922759,0.0022806235046250517,1.40354767930674,0.02802898486305948,0.2198676965397751,1.001185458883348,1.008634869634156,1.40354767930674,0.9926143632596104,0.7072181286708381,False
0.0,H0,0.2,126,4,8,7,0.0016248992023922759,0.0022806235046250517,1.40354767930674,0.09898217615586608,0.3447276787973151,1.003786653401171,1.013870344910428,1.40354767930674,0.9900542593440309,0.7053941051956656,False
0.0,H0,0.2,126,5,8,7,0.0016248992023922759,0.0022806235046250517,1.40354767930674,0.07217003908143543,0.3245189745730765,1.0031217546553493,1.0129063519460124,1.40354767930674,0.9903400770743862,0.7055977446833505,False
0.0,H0,0.2,126,6,8,7,0.0016248992023922759,0.0022806235046250517,1.40354767930674,0.3540107070824934,0.3499394055117266,1.014324801644878,1.013981835409586,1.40354767930674,1.0003382370603844,0.7127212361994609,False
0.0,H0,0.2,126,7,8,1,0.0016248992023922759,0.006145807495571861,3.782269993439364,0.12671319237019502,0.13817150844591128,1.005236314599624,1.0055317096068614,3.782269993439364,0.9997062300428566,0.26431381994858205,False
0.0,H0,0.2,126,8,7,1,0.0022806235046250517,0.006145807495571861,2.6947926666143296,0.12671319237019502,0.025396350832529932,1.005236314599624,1.0009843106290028,2.6947926666143296,1.0042478227934952,0.3726623703690003,False
0.0,H0,0.2,127,1,8,7,0.0029707812589863237,0.004168452410636816,1.4031502312826478,0.025396350832529932,0.13817150844591128,1.0009811460476727,1.005511470456375,1.4031502312826478,0.995494507480212,0.7094710782110697,False
0.0,H0,0.2,127,2,8,7,0.0029707812589863237,0.004168452410636816,1.4031502312826478,0.1712773597674974,0.15181352681030647,1.0066995167223642,1.0060390956000242,1.4031502312826478,1.0006564567174658,0.7131499068369505,False
0.0,H0,0.2,127,3,8,7,0.0029707812589863237,0.004168452410636816,1.4031502312826478,0.02802898486305948,0.2198676965397751,1.0011805227757697,1.0085966668518056,1.4031502312826478,0.9926470666424227,0.7074417582036273,False
0.0,H0,0.2,127,4,8,7,0.0029707812589863237,0.004168452410636816,1.4031502312826478,0.09898217615586608,0.3447276787973151,1.0037729713231112,1.0138154329013547,1.4031502312826478,0.9900943887296094,0.7056225104453314,False
0.0,H0,0.2,127,5,8,7,0.0029707812589863237,0.004168452410636816,1.4031502312826478,0.07217003908143543,0.3245189745730765,1.003108104233928,1.012845058444748,1.4031502312826478,0.9903865313557719,0.7058307152545168,False
0.0,H0,0.2,127,6,8,7,0.0029707812589863237,0.004168452410636816,1.4031502312826478,0.3540107070824934,0.3499394055117266,1.0142660748941323,1.013920978928837,1.4031502312826478,1.0003403578508256,0.7129246288449059,False
0.0,H0,0.2,127,7,8,1,0.0029707812589863237,0.011214346318499484,3.774881198195653,0.12671319237019502,0.13817150844591128,1.0052274721033645,1.005511470456375,3.774881198195653,0.9997175583159865,0.2648341777732871,False
0.0,H0,0.2,127,8,7,1,0.004168452410636816,0.011214346318499484,2.69029011579534,0.12671319237019502,0.025396350832529932,1.0052274721033645,1.0009811460476727,2.69029011579534,1.0042421638733738,0.3732839659103034,False
0.0,H0,0.2,128,1,8,7,0.0020427099458973533,0.0028667888103388033,1.4034243168476062,0.025396350832529932,0.13817150844591128,1.0009833278312876,1.005525422775212,1.4034243168476062,0.9954828641414274,0.709324223751158,False
0.0,H0,0.2,128,2,8,7,0.0020427099458973533,0.0028667888103388033,1.4034243168476062,0.1712773597674974,0.15181352681030647,1.006718686413969,1.0060576907787295,1.4034243168476062,1.0006570156376697,0.7130110285429294,False
0.0,H0,0.2,128,3,8,7,0.0020427099458973533,0.0028667888103388033,1.4034243168476062,0.02802898486305948,0.2198676965397751,1.0011839254411616,1.0086230003006453,1.4034243168476062,0.9926245238733736,0.7072875337538845,False
0.0,H0,0.2,128,4,8,7,0.0020427099458973533,0.0028667888103388033,1.4034243168476062,0.09898217615586608,0.3447276787973151,1.0037824035460576,1.0138532861246892,1.4034243168476062,0.9900667259094992,0.7054649930346103,False
0.0,H0,0.2,128,5,8,7,0.0020427099458973533,0.0028667888103388033,1.4034243168476062,0.07217003908143543,0.3245189745730765,1.0031175137793447,1.012887306481165,1.4034243168476062,0.990354511662545,0.7056700527229676,False
0.0,H0,0.2,128,6,8,7,0.0020427099458973533,0.0028667888103388033,1.4034243168476062,0.3540107070824934,0.3499394055117266,1.014306557453943,1.0139629279056457,1.4034243168476062,1.000338897546291,0.7127843557629584,False
0.0,H0,0.2,128,7,8,1,0.0020427099458973533,0.00772139206488925,3.779974773411737,0.12671319237019502,0.13817150844591128,1.0052335694745889,1.005525422775212,3.779974773411737,0.9997097504508463,0.2644752439838445,False
0.0,H0,0.2,128,8,7,1,0.0028667888103388033,0.00772139206488925,2.693394099015169,0.12671319237019502,0.025396350832529932,1.0052335694745889,1.0009833278312876,2.693394099015169,1.0042460663680681,0.3728552263240153,False
0.0,H0,0.2,129,1,8,7,0.0018840333732883482,0.0026441865221033156,1.4034711696684086,0.025396350832529932,0.13817150844591128,1.0009837010371456,1.0055278099847242,1.4034711696684086,0.9954808719336687,0.7092991245191493,False
0.0,H0,0.2,129,2,8,7,0.0018840333732883482,0.0026441865221033156,1.4034711696684086,0.1712773597674974,0.15181352681030647,1.0067219667096012,1.0060608732125056,1.4034711696684086,1.0006571108316584,0.7129872935459578,False
0.0,H0,0.2,129,3,8,7,0.0018840333732883482,0.0026441865221033156,1.4034711696684086,0.02802898486305948,0.2198676965397751,1.001184507697276,1.0086275070086494,1.4034711696684086,0.992620665944906,0.7072611731521552,False
0.0,H0,0.2,129,4,8,7,0.0018840333732883482,0.0026441865221033156,1.4034711696684086,0.09898217615586608,0.3447276787973151,1.0037840173014951,1.0138597634440398,1.4034711696684086,0.9900619922933742,0.7054380693315498,False
0.0,H0,0.2,129,5,8,7,0.0018840333732883482,0.0026441865221033156,1.4034711696684086,0.07217003908143543,0.3245189745730765,1.0031191240347461,1.0128945377061414,1.4034711696684086,0.9903490311108467,0.7056425899684364,False
0.0,H0,0.2,129,6,8,7,0.0018840333732883482,0.0026441865221033156,1.4034711696684086,0.3540107070824934,0.3499394055117266,1.0143134848436006,1.0139701069790252,1.4034711696684086,1.000338646930725,0.7127603819372151,False
0.0,H0,0.2,129,7,8,1,0.0018840333732883482,0.007123240605574931,3.7808462984613653,0.12671319237019502,0.13817150844591128,1.0052346120110578,1.0055278099847242,3.7808462984613653,0.9997084138591146,0.2644139261270555,False
0.0,H0,0.2,129,8,7,1,0.0026441865221033156,0.007123240605574931,2.69392516224943,0.12671319237019502,0.025396350832529932,1.0052346120110578,1.0009837010371456,2.69392516224943,1.0042467334578054,0.37278197164885546,False
0.0,H0,0.2,130,1,8,7,0.0019809883530293297,0.0027802033295312965,1.4034425418401912,0.025396350832529932,0.13817150844591128,1.0009834729937968,1.005526351286034,1.4034425418401912,0.9954820892695383,0.7093144604012531,False
0.0,H0,0.2,130,2,8,7,0.0019809883530293297,0.0027802033295312965,1.4034425418401912,0.1712773597674974,0.15181352681030647,1.0067199622787004,1.0060589285647281,1.4034425418401912,1.0006570526787286,0.7130017958317474,False
0.0,H0,0.2,130,3,8,7,0.0019809883530293297,0.0027802033295312965,1.4034425418401912,0.02802898486305948,0.2198676965397751,1.0011841519087101,1.0086247531567551,1.4034425418401912,0.992623023354565,0.707277279804444,False
0.0,H0,0.2,130,4,8,7,0.0019809883530293297,0.0027802033295312965,1.4034425418401912,0.09898217615586608,0.3447276787973151,1.0037830312227194,1.0138558054684823,1.4034425418401912,0.9900648847780592,0.7054545200545852,False
0.0,H0,0.2,130,5,8,7,0.0019809883530293297,0.0027802033295312965,1.4034425418401912,0.07217003908143543,0.3245189745730765,1.0031181400814815,1.0128901189902464,1.4034425418401912,0.9903523800602314,0.7056593701097896,False
0.0,H0,0.2,130,6,8,7,0.0019809883530293297,0.0027802033295312965,1.4034425418401912,0.3540107070824934,0.3499394055117266,1.0143092518468353,1.0139657201643462,1.4034425418401912,1.0003388000951683,0.7127750301651294,False
0.0,H0,0.2,130,7,8,1,0.0019809883530293297,0.007488757517939746,3.780313754236833,0.12671319237019502,0.13817150844591128,1.0052339749962358,1.005526351286034,3.780313754236833,0.9997092306040272,0.2644513909681679,False
0.0,H0,0.2,130,8,7,1,0.0027802033295312965,0.007488757517939746,2.69360065805052,0.12671319237019502,0.025396350832529932,1.0052339749962358,1.0009834729937968,2.69360065805052,1.0042463258556371,0.37282673021859725,False
0.0,H0,0.2,131,1,8,7,0.0012071226330099014,0.0016944030500643502,1.4036710138053157,0.025396350832529932,0.13817150844591128,1.0009852937028911,1.0055379994008191,1.4036710138053157,0.9954723683235831,0.7091920817149906,False
0.0,H0,0.2,131,2,8,7,0.0012071226330099014,0.0016944030500643502,1.4036710138053157,0.1712773597674974,0.15181352681030647,1.006735969447522,1.0060744596740487,1.4036710138053157,1.0006575157207425,0.712886072220004,False
0.0,H0,0.2,131,3,8,7,0.0012071226330099014,0.0016944030500643502,1.4036710138053157,0.02802898486305948,0.2198676965397751,1.0011869931851995,1.0086467468175602,1.4036710138053157,0.9926041960122339,0.7071487451474187,False
0.0,H0,0.2,131,4,8,7,0.0012071226330099014,0.0016944030500643502,1.4036710138053157,0.09898217615586608,0.3447276787973151,1.0037909051044187,1.013887413191924,1.4036710138053157,0.9900417857484596,0.7053232388581439,False
0.0,H0,0.2,131,5,8,7,0.0012071226330099014,0.0016944030500643502,1.4036710138053157,0.07217003908143543,0.3245189745730765,1.0031259981437513,1.0129254118156887,1.4036710138053157,0.9903256315246629,0.7055254555979722,False
0.0,H0,0.2,131,6,8,7,0.0012071226330099014,0.0016944030500643502,1.4036710138053157,0.3540107070824934,0.3499394055117266,1.0143430562871447,1.0140007552633326,1.4036710138053157,1.000337574722736,0.7126581406072118,False
0.0,H0,0.2,131,7,8,1,0.0012071226330099014,0.004568435696272442,3.784566349221098,0.12671319237019502,0.13817150844591128,1.005239059583244,1.0055379994008191,3.784566349221098,0.9997027065931341,0.26415251163422804,False
0.0,H0,0.2,131,8,7,1,0.0016944030500643502,0.004568435696272442,2.696191851223911,0.12671319237019502,0.025396350832529932,1.005239059583244,1.0009852937028911,2.696191851223911,1.0042495787971242,0.37246962909603576,False
