Gamma,CPU_Heterogeneity_Scenario,Beta_p,Task_ID,Primary_Server,CPU_Mean,CPU_Std,CPU_CV,Primary_CPU,Primary_Marginal_Failure,Independent_Selected_Backup,Independent_Backup_CPU,Independent_Backup_Marginal_Failure,Independent_Selected_Rho,Independent_Selected_Distance_km,Independent_Actual_Joint_Risk,Correlation_Aware_Selected_Backup,Correlation_Aware_Backup_CPU,Correlation_Aware_Backup_Marginal_Failure,Correlation_Aware_Selected_Rho,Correlation_Aware_Selected_Distance_km,Correlation_Aware_Actual_Joint_Risk,Selection_Changed,Absolute_Risk_Reduction,Relative_Risk_Reduction
0.0,C0,0.2,113,1,21.2975,0.0,0.0,21.2975,0.005949458585352228,2,21.2975,0.005949458585352228,0.021009369147363816,1.9313933954397549,3.542356456482004e-05,2,21.2975,0.005949458585352228,0.021009369147363816,1.9313933954397549,3.542356456482004e-05,False,0.0,0.0
0.0,C0,0.2,113,2,21.2975,0.0,0.0,21.2975,0.005949458585352228,1,21.2975,0.005949458585352228,0.021009369147363816,1.9313933954397549,3.542356456482004e-05,1,21.2975,0.005949458585352228,0.021009369147363816,1.9313933954397549,3.542356456482004e-05,False,0.0,0.0
0.0,C0,0.2,113,3,21.2975,0.0,0.0,21.2975,0.005949458585352228,1,21.2975,0.005949458585352228,0.18306787663613355,0.848949142165538,3.565460777653144e-05,8,21.2975,0.005949458585352228,0.02802898486305948,1.78725806527452,3.543795525098144e-05,True,2.1665252555000435e-07,0.006076424312613229
0.0,C0,0.2,113,4,21.2975,0.0,0.0,21.2975,0.005949458585352228,1,21.2975,0.005949458585352228,0.05616030311880285,1.4397725609322833,3.546925499930926e-05,1,21.2975,0.005949458585352228,0.05616030311880285,1.4397725609322833,3.546925499930926e-05,False,0.0,0.0
0.0,C0,0.2,113,5,21.2975,0.0,0.0,21.2975,0.005949458585352228,1,21.2975,0.005949458585352228,0.35189398947555517,0.5222126575031668,3.58932768697723e-05,2,21.2975,0.005949458585352228,0.05141579143797567,1.483904963642815,3.546693617923494e-05,True,4.263406905373582e-07,0.011878009692015697
0.0,C0,0.2,113,6,21.2975,0.0,0.0,21.2975,0.005949458585352228,1,21.2975,0.005949458585352228,0.06799478979999132,1.3441620986649503,3.548586479060404e-05,1,21.2975,0.005949458585352228,0.06799478979999132,1.3441620986649503,3.548586479060404e-05,False,0.0,0.0
0.0,C0,0.2,113,7,21.2975,0.0,0.0,21.2975,0.005949458585352228,1,21.2975,0.005949458585352228,0.13817150844591128,0.989629775327275,3.5591774518024265e-05,8,21.2975,0.005949458585352228,0.12671319237019502,1.0329145370926014,3.558055491847409e-05,True,1.1219599550177167e-08,0.0003152301255587966
0.0,C0,0.2,113,8,21.2975,0.0,0.0,21.2975,0.005949458585352228,1,21.2975,0.005949458585352228,0.025396350832529932,1.836574891644758,3.543085482514525e-05,1,21.2975,0.005949458585352228,0.025396350832529932,1.836574891644758,3.543085482514525e-05,False,0.0,0.0
0.0,C0,0.2,114,1,21.2975,0.0,0.0,21.2975,0.002852662695519738,2,21.2975,0.002852662695519738,0.021009369147363816,1.9313933954397549,8.144029277737588e-06,2,21.2975,0.002852662695519738,0.021009369147363816,1.9313933954397549,8.144029277737588e-06,False,0.0,0.0
0.0,C0,0.2,114,2,21.2975,0.0,0.0,21.2975,0.002852662695519738,1,21.2975,0.002852662695519738,0.021009369147363816,1.9313933954397549,8.144029277737588e-06,1,21.2975,0.002852662695519738,0.021009369147363816,1.9313933954397549,8.144029277737588e-06,False,0.0,0.0
0.0,C0,0.2,114,3,21.2975,0.0,0.0,21.2975,0.002852662695519738,1,21.2975,0.002852662695519738,0.18306787663613355,0.848949142165538,8.197321361930537e-06,8,21.2975,0.002852662695519738,0.02802898486305948,1.78725806527452,8.147347722219862e-06,True,4.9973639710675183e-08,0.006096337755252525
0.0,C0,0.2,114,4,21.2975,0.0,0.0,21.2975,0.002852662695519738,1,21.2975,0.002852662695519738,0.05616030311880285,1.4397725609322833,8.154567039573882e-06,1,21.2975,0.002852662695519738,0.05616030311880285,1.4397725609322833,8.154567039573882e-06,False,0.0,0.0
0.0,C0,0.2,114,5,21.2975,0.0,0.0,21.2975,0.002852662695519738,1,21.2975,0.002852662695519738,0.35189398947555517,0.5222126575031668,8.25237311533607e-06,2,21.2975,0.002852662695519738,0.05141579143797567,1.483904963642815,8.154031425061897e-06,True,9.834169027417335e-08,0.011916777016712541
0.0,C0,0.2,114,6,21.2975,0.0,0.0,21.2975,0.002852662695519738,1,21.2975,0.002852662695519738,0.06799478979999132,1.3441620986649503,8.158398290469789e-06,1,21.2975,0.002852662695519738,0.06799478979999132,1.3441620986649503,8.158398290469789e-06,False,0.0,0.0
0.0,C0,0.2,114,7,21.2975,0.0,0.0,21.2975,0.002852662695519738,1,21.2975,0.002852662695519738,0.13817150844591128,0.989629775327275,8.182827166758713e-06,8,21.2975,0.002852662695519738,0.12671319237019502,1.0329145370926014,8.180238968797622e-06,True,2.588197961091065e-09,0.00031629630057508255
0.0,C0,0.2,114,8,21.2975,0.0,0.0,21.2975,0.002852662695519738,1,21.2975,0.002852662695519738,0.025396350832529932,1.836574891644758,8.145710132188629e-06,1,21.2975,0.002852662695519738,0.025396350832529932,1.836574891644758,8.145710132188629e-06,False,0.0,0.0
0.0,C0,0.2,115,1,21.2975,0.0,0.0,21.2975,0.005768457331807575,2,21.2975,0.005768457331807575,0.021009369147363816,1.9313933954397549,3.330096382997811e-05,2,21.2975,0.005768457331807575,0.021009369147363816,1.9313933954397549,3.330096382997811e-05,False,0.0,0.0
0.0,C0,0.2,115,2,21.2975,0.0,0.0,21.2975,0.005768457331807575,1,21.2975,0.005768457331807575,0.021009369147363816,1.9313933954397549,3.330096382997811e-05,1,21.2975,0.005768457331807575,0.021009369147363816,1.9313933954397549,3.330096382997811e-05,False,0.0,0.0
0.0,C0,0.2,115,3,21.2975,0.0,0.0,21.2975,0.005768457331807575,1,21.2975,0.005768457331807575,0.18306787663613355,0.848949142165538,3.351820444980464e-05,8,21.2975,0.005768457331807575,0.02802898486305948,1.78725806527452,3.331449459993603e-05,True,2.0370984986860761e-07,0.006077588379582634
0.0,C0,0.2,115,4,21.2975,0.0,0.0,21.2975,0.005768457331807575,1,21.2975,0.005768457331807575,0.05616030311880285,1.4397725609322833,3.3343924435408474e-05,1,21.2975,0.005768457331807575,0.05616030311880285,1.4397725609322833,3.3343924435408474e-05,False,0.0,0.0
0.0,C0,0.2,115,5,21.2975,0.0,0.0,21.2975,0.005768457331807575,1,21.2975,0.005768457331807575,0.35189398947555517,0.5222126575031668,3.37426155435067e-05,2,21.2975,0.005768457331807575,0.05141579143797567,1.483904963642815,3.3341743961215364e-05,True,4.0087158229133474e-07,0.011880275901388354
0.0,C0,0.2,115,6,21.2975,0.0,0.0,21.2975,0.005768457331807575,1,21.2975,0.005768457331807575,0.06799478979999132,1.3441620986649503,3.3359541967404085e-05,1,21.2975,0.005768457331807575,0.06799478979999132,1.3441620986649503,3.3359541967404085e-05,False,0.0,0.0
0.0,C0,0.2,115,7,21.2975,0.0,0.0,21.2975,0.005768457331807575,1,21.2975,0.005768457331807575,0.13817150844591128,0.989629775327275,3.345912459056147e-05,8,21.2975,0.005768457331807575,0.12671319237019502,1.0329145370926014,3.344857518134932e-05,True,1.0549409212150544e-08,0.0003152924453715816
0.0,C0,0.2,115,8,21.2975,0.0,0.0,21.2975,0.005768457331807575,1,21.2975,0.005768457331807575,0.025396350832529932,1.836574891644758,3.33078183994835e-05,1,21.2975,0.005768457331807575,0.025396350832529932,1.836574891644758,3.33078183994835e-05,False,0.0,0.0
0.0,C0,0.2,116,1,21.2975,0.0,0.0,21.2975,0.004787999391420995,2,21.2975,0.004787999391420995,0.021009369147363816,1.9313933954397549,2.294277569797913e-05,2,21.2975,0.004787999391420995,0.021009369147363816,1.9313933954397549,2.294277569797913e-05,False,0.0,0.0
0.0,C0,0.2,116,2,21.2975,0.0,0.0,21.2975,0.004787999391420995,1,21.2975,0.004787999391420995,0.021009369147363816,1.9313933954397549,2.294277569797913e-05,1,21.2975,0.004787999391420995,0.021009369147363816,1.9313933954397549,2.294277569797913e-05,False,0.0,0.0
0.0,C0,0.2,116,3,21.2975,0.0,0.0,21.2975,0.004787999391420995,1,21.2975,0.004787999391420995,0.18306787663613355,0.848949142165538,2.3092599560684515e-05,8,21.2975,0.004787999391420995,0.02802898486305948,1.78725806527452,2.295210664195998e-05,True,1.4049291872453643e-07,0.006083893602161952
0.0,C0,0.2,116,4,21.2975,0.0,0.0,21.2975,0.004787999391420995,1,21.2975,0.004787999391420995,0.05616030311880285,1.4397725609322833,2.2972403241784164e-05,1,21.2975,0.004787999391420995,0.05616030311880285,1.4397725609322833,2.2972403241784164e-05,False,0.0,0.0
0.0,C0,0.2,116,5,21.2975,0.0,0.0,21.2975,0.004787999391420995,1,21.2975,0.004787999391420995,0.35189398947555517,0.5222126575031668,2.324736928521972e-05,2,21.2975,0.004787999391420995,0.05141579143797567,1.483904963642815,2.2970898762699513e-05,True,2.7647052252020637e-07,0.011892550900199344
0.0,C0,0.2,116,6,21.2975,0.0,0.0,21.2975,0.004787999391420995,1,21.2975,0.004787999391420995,0.06799478979999132,1.3441620986649503,2.298317420557847e-05,1,21.2975,0.004787999391420995,0.06799478979999132,1.3441620986649503,2.298317420557847e-05,False,0.0,0.0
0.0,C0,0.2,116,7,21.2975,0.0,0.0,21.2975,0.004787999391420995,1,21.2975,0.004787999391420995,0.13817150844591128,0.989629775327275,2.305185304245179e-05,8,21.2975,0.004787999391420995,0.12671319237019502,1.0329145370926014,2.304457718575223e-05,True,7.275856699559004e-09,0.00031563001404528936
0.0,C0,0.2,116,8,21.2975,0.0,0.0,21.2975,0.004787999391420995,1,21.2975,0.004787999391420995,0.025396350832529932,1.836574891644758,2.294750244492861e-05,1,21.2975,0.004787999391420995,0.025396350832529932,1.836574891644758,2.294750244492861e-05,False,0.0,0.0
0.0,C0,0.2,117,1,21.2975,0.0,0.0,21.2975,0.0068285174900794806,2,21.2975,0.0068285174900794806,0.021009369147363816,1.9313933954397549,4.666485343037781e-05,2,21.2975,0.0068285174900794806,0.021009369147363816,1.9313933954397549,4.666485343037781e-05,False,0.0,0.0
0.0,C0,0.2,117,2,21.2975,0.0,0.0,21.2975,0.0068285174900794806,1,21.2975,0.0068285174900794806,0.021009369147363816,1.9313933954397549,4.666485343037781e-05,1,21.2975,0.0068285174900794806,0.021009369147363816,1.9313933954397549,4.666485343037781e-05,False,0.0,0.0
0.0,C0,0.2,117,3,21.2975,0.0,0.0,21.2975,0.0068285174900794806,1,21.2975,0.0068285174900794806,0.18306787663613355,0.848949142165538,4.6968932243644986e-05,8,21.2975,0.0068285174900794806,0.02802898486305948,1.78725806527452,4.6683794632728975e-05,True,2.8513761091601095e-07,0.006070770556096488
0.0,C0,0.2,117,4,21.2975,0.0,0.0,21.2975,0.0068285174900794806,1,21.2975,0.0068285174900794806,0.05616030311880285,1.4397725609322833,4.6724988999858566e-05,1,21.2975,0.0068285174900794806,0.05616030311880285,1.4397725609322833,4.6724988999858566e-05,False,0.0,0.0
0.0,C0,0.2,117,5,21.2975,0.0,0.0,21.2975,0.0068285174900794806,1,21.2975,0.0068285174900794806,0.35189398947555517,0.5222126575031668,4.7283046454572896e-05,2,21.2975,0.0068285174900794806,0.05141579143797567,1.483904963642815,4.67219384043913e-05,True,5.611080501815986e-07,0.011867002916588341
0.0,C0,0.2,117,6,21.2975,0.0,0.0,21.2975,0.0068285174900794806,1,21.2975,0.0068285174900794806,0.06799478979999132,1.3441620986649503,4.674684925027695e-05,1,21.2975,0.0068285174900794806,0.06799478979999132,1.3441620986649503,4.674684925027695e-05,False,0.0,0.0
0.0,C0,0.2,117,7,21.2975,0.0,0.0,21.2975,0.0068285174900794806,1,21.2975,0.0068285174900794806,0.13817150844591128,0.989629775327275,4.688623851460848e-05,8,21.2975,0.0068285174900794806,0.12671319237019502,1.0329145370926014,4.687147275092773e-05,True,1.4765763680747517e-08,0.00031492745309792566
0.0,C0,0.2,117,8,21.2975,0.0,0.0,21.2975,0.0068285174900794806,1,21.2975,0.0068285174900794806,0.025396350832529932,1.836574891644758,4.667444937725835e-05,1,21.2975,0.0068285174900794806,0.025396350832529932,1.836574891644758,4.667444937725835e-05,False,0.0,0.0
0.0,C0,0.2,118,1,21.2975,0.0,0.0,21.2975,0.006508529332545478,2,21.2975,0.006508529332545478,0.021009369147363816,1.9313933954397549,4.239385417675749e-05,2,21.2975,0.006508529332545478,0.021009369147363816,1.9313933954397549,4.239385417675749e-05,False,0.0,0.0
0.0,C0,0.2,118,2,21.2975,0.0,0.0,21.2975,0.006508529332545478,1,21.2975,0.006508529332545478,0.021009369147363816,1.9313933954397549,4.239385417675749e-05,1,21.2975,0.006508529332545478,0.021009369147363816,1.9313933954397549,4.239385417675749e-05,False,0.0,0.0
0.0,C0,0.2,118,3,21.2975,0.0,0.0,21.2975,0.006508529332545478,1,21.2975,0.006508529332545478,0.18306787663613355,0.848949142165538,4.26701959367369e-05,8,21.2975,0.006508529332545478,0.02802898486305948,1.78725806527452,4.241106714838482e-05,True,2.59128788352079e-07,0.006072828649211383
0.0,C0,0.2,118,4,21.2975,0.0,0.0,21.2975,0.006508529332545478,1,21.2975,0.006508529332545478,0.05616030311880285,1.4397725609322833,4.244850377615435e-05,1,21.2975,0.006508529332545478,0.05616030311880285,1.4397725609322833,4.244850377615435e-05,False,0.0,0.0
0.0,C0,0.2,118,5,21.2975,0.0,0.0,21.2975,0.006508529332545478,1,21.2975,0.006508529332545478,0.35189398947555517,0.5222126575031668,4.295565806875813e-05,2,21.2975,0.006508529332545478,0.05141579143797567,1.483904963642815,4.2445731038065936e-05,True,5.099270306921919e-07,0.011871009632211047
0.0,C0,0.2,118,6,21.2975,0.0,0.0,21.2975,0.006508529332545478,1,21.2975,0.006508529332545478,0.06799478979999132,1.3441620986649503,4.2468370040794726e-05,1,21.2975,0.006508529332545478,0.06799478979999132,1.3441620986649503,4.2468370040794726e-05,False,0.0,0.0
0.0,C0,0.2,118,7,21.2975,0.0,0.0,21.2975,0.006508529332545478,1,21.2975,0.006508529332545478,0.13817150844591128,0.989629775327275,4.2595044626218026e-05,8,21.2975,0.006508529332545478,0.12671319237019502,1.0329145370926014,4.258162558426875e-05,True,1.3419041949273727e-08,0.0003150376309504806
0.0,C0,0.2,118,8,21.2975,0.0,0.0,21.2975,0.006508529332545478,1,21.2975,0.006508529332545478,0.025396350832529932,1.836574891644758,4.240257443437602e-05,1,21.2975,0.006508529332545478,0.025396350832529932,1.836574891644758,4.240257443437602e-05,False,0.0,0.0
0.0,C0,0.2,119,1,21.2975,0.0,0.0,21.2975,0.0049732847604225805,2,21.2975,0.0049732847604225805,0.021009369147363816,1.9313933954397549,2.4752802304988e-05,2,21.2975,0.0049732847604225805,0.021009369147363816,1.9313933954397549,2.4752802304988e-05,False,0.0,0.0
0.0,C0,0.2,119,2,21.2975,0.0,0.0,21.2975,0.0049732847604225805,1,21.2975,0.0049732847604225805,0.021009369147363816,1.9313933954397549,2.4752802304988e-05,1,21.2975,0.0049732847604225805,0.021009369147363816,1.9313933954397549,2.4752802304988e-05,False,0.0,0.0
0.0,C0,0.2,119,3,21.2975,0.0,0.0,21.2975,0.0049732847604225805,1,21.2975,0.0049732847604225805,0.18306787663613355,0.848949142165538,2.4914414545493685e-05,8,21.2975,0.0049732847604225805,0.02802898486305948,1.78725806527452,2.4762867583863574e-05,True,1.5154696163011092e-07,0.006082702098152312
0.0,C0,0.2,119,4,21.2975,0.0,0.0,21.2975,0.0049732847604225805,1,21.2975,0.0049732847604225805,0.05616030311880285,1.4397725609322833,2.4784761195037424e-05,1,21.2975,0.0049732847604225805,0.05616030311880285,1.4397725609322833,2.4784761195037424e-05,False,0.0,0.0
0.0,C0,0.2,119,5,21.2975,0.0,0.0,21.2975,0.0049732847604225805,1,21.2975,0.0049732847604225805,0.35189398947555517,0.5222126575031668,2.508136167016048e-05,2,21.2975,0.0049732847604225805,0.05141579143797567,1.483904963642815,2.4783138478945463e-05,True,2.9822319121501753e-07,0.011890231285561196
0.0,C0,0.2,119,6,21.2975,0.0,0.0,21.2975,0.0049732847604225805,1,21.2975,0.0049732847604225805,0.06799478979999132,1.3441620986649503,2.4796379624129625e-05,1,21.2975,0.0049732847604225805,0.06799478979999132,1.3441620986649503,2.4796379624129625e-05,False,0.0,0.0
0.0,C0,0.2,119,7,21.2975,0.0,0.0,21.2975,0.0049732847604225805,1,21.2975,0.0049732847604225805,0.13817150844591128,0.989629775327275,2.4870462239115817e-05,8,21.2975,0.0049732847604225805,0.12671319237019502,1.0329145370926014,2.4862613961307504e-05,True,7.848277808312375e-09,0.00031556622200486266
0.0,C0,0.2,119,8,21.2975,0.0,0.0,21.2975,0.0049732847604225805,1,21.2975,0.0049732847604225805,0.025396350832529932,1.836574891644758,2.4757901088020555e-05,1,21.2975,0.0049732847604225805,0.025396350832529932,1.836574891644758,2.4757901088020555e-05,False,0.0,0.0
0.0,C0,0.2,120,1,21.2975,0.0,0.0,21.2975,0.005489673800317093,2,21.2975,0.005489673800317093,0.021009369147363816,1.9313933954397549,3.0159949687785162e-05,2,21.2975,0.005489673800317093,0.021009369147363816,1.9313933954397549,3.0159949687785162e-05,False,0.0,0.0
0.0,C0,0.2,120,2,21.2975,0.0,0.0,21.2975,0.005489673800317093,1,21.2975,0.005489673800317093,0.021009369147363816,1.9313933954397549,3.0159949687785162e-05,1,21.2975,0.005489673800317093,0.021009369147363816,1.9313933954397549,3.0159949687785162e-05,False,0.0,0.0
0.0,C0,0.2,120,3,21.2975,0.0,0.0,21.2975,0.005489673800317093,1,21.2975,0.005489673800317093,0.18306787663613355,0.848949142165538,3.035675783599125e-05,8,21.2975,0.005489673800317093,0.02802898486305948,1.78725806527452,3.017220753099949e-05,True,1.8455030499175788e-07,0.006079381269529165
0.0,C0,0.2,120,4,21.2975,0.0,0.0,21.2975,0.005489673800317093,1,21.2975,0.005489673800317093,0.05616030311880285,1.4397725609322833,3.019886927754015e-05,1,21.2975,0.005489673800317093,0.05616030311880285,1.4397725609322833,3.019886927754015e-05,False,0.0,0.0
0.0,C0,0.2,120,5,21.2975,0.0,0.0,21.2975,0.005489673800317093,1,21.2975,0.005489673800317093,0.35189398947555517,0.5222126575031668,3.0560062272437124e-05,2,21.2975,0.005489673800317093,0.05141579143797567,1.483904963642815,3.019689363421353e-05,True,3.6316863822359396e-07,0.011883766302110736
0.0,C0,0.2,120,6,21.2975,0.0,0.0,21.2975,0.005489673800317093,1,21.2975,0.005489673800317093,0.06799478979999132,1.3441620986649503,3.0213017929859153e-05,1,21.2975,0.005489673800317093,0.06799478979999132,1.3441620986649503,3.0213017929859153e-05,False,0.0,0.0
0.0,C0,0.2,120,7,21.2975,0.0,0.0,21.2975,0.005489673800317093,1,21.2975,0.005489673800317093,0.13817150844591128,0.989629775327275,3.0303234318196808e-05,8,21.2975,0.005489673800317093,0.12671319237019502,1.0329145370926014,3.0293677028664576e-05,True,9.55728953223257e-09,0.0003153884312109057
0.0,C0,0.2,120,8,21.2975,0.0,0.0,21.2975,0.005489673800317093,1,21.2975,0.005489673800317093,0.025396350832529932,1.836574891644758,3.016615931874874e-05,1,21.2975,0.005489673800317093,0.025396350832529932,1.836574891644758,3.016615931874874e-05,False,0.0,0.0
0.0,C0,0.2,121,1,21.2975,0.0,0.0,21.2975,0.003018603804328581,2,21.2975,0.003018603804328581,0.021009369147363816,1.9313933954397549,9.119072134860297e-06,2,21.2975,0.003018603804328581,0.021009369147363816,1.9313933954397549,9.119072134860297e-06,False,0.0,0.0
0.0,C0,0.2,121,2,21.2975,0.0,0.0,21.2975,0.003018603804328581,1,21.2975,0.003018603804328581,0.021009369147363816,1.9313933954397549,9.119072134860297e-06,1,21.2975,0.003018603804328581,0.021009369147363816,1.9313933954397549,9.119072134860297e-06,False,0.0,0.0
0.0,C0,0.2,121,3,21.2975,0.0,0.0,21.2975,0.003018603804328581,1,21.2975,0.003018603804328581,0.18306787663613355,0.848949142165538,9.178734152779792e-06,8,21.2975,0.003018603804328581,0.02802898486305948,1.78725806527452,9.122787282033778e-06,True,5.5946870746013835e-08,0.006095270852688358
0.0,C0,0.2,121,4,21.2975,0.0,0.0,21.2975,0.003018603804328581,1,21.2975,0.003018603804328581,0.05616030311880285,1.4397725609322833,9.130869529172647e-06,1,21.2975,0.003018603804328581,0.05616030311880285,1.4397725609322833,9.130869529172647e-06,False,0.0,0.0
0.0,C0,0.2,121,5,21.2975,0.0,0.0,21.2975,0.003018603804328581,1,21.2975,0.003018603804328581,0.35189398947555517,0.5222126575031668,9.240366129043487e-06,2,21.2975,0.003018603804328581,0.05141579143797567,1.483904963642815,9.130269938799092e-06,True,1.1009619024439437e-07,0.011914699992065243
0.0,C0,0.2,121,6,21.2975,0.0,0.0,21.2975,0.003018603804328581,1,21.2975,0.003018603804328581,0.06799478979999132,1.3441620986649503,9.135158720890512e-06,1,21.2975,0.003018603804328581,0.06799478979999132,1.3441620986649503,9.135158720890512e-06,False,0.0,0.0
0.0,C0,0.2,121,7,21.2975,0.0,0.0,21.2975,0.003018603804328581,1,21.2975,0.003018603804328581,0.13817150844591128,0.989629775327275,9.162507555328749e-06,8,21.2975,0.003018603804328581,0.12671319237019502,1.0329145370926014,9.159610011511132e-06,True,2.8975438176168566e-09,0.0003162391736235674
0.0,C0,0.2,121,8,21.2975,0.0,0.0,21.2975,0.003018603804328581,1,21.2975,0.003018603804328581,0.025396350832529932,1.836574891644758,9.120953941978298e-06,1,21.2975,0.003018603804328581,0.025396350832529932,1.836574891644758,9.120953941978298e-06,False,0.0,0.0
0.0,C0,0.2,122,1,21.2975,0.0,0.0,21.2975,0.003389272436116886,2,21.2975,0.003389272436116886,0.021009369147363816,1.9313933954397549,1.1496118912045246e-05,2,21.2975,0.003389272436116886,0.021009369147363816,1.9313933954397549,1.1496118912045246e-05,False,0.0,0.0
0.0,C0,0.2,122,2,21.2975,0.0,0.0,21.2975,0.003389272436116886,1,21.2975,0.003389272436116886,0.021009369147363816,1.9313933954397549,1.1496118912045246e-05,1,21.2975,0.003389272436116886,0.021009369147363816,1.9313933954397549,1.1496118912045246e-05,False,0.0,0.0
0.0,C0,0.2,122,3,21.2975,0.0,0.0,21.2975,0.003389272436116886,1,21.2975,0.003389272436116886,0.18306787663613355,0.848949142165538,1.1571303446098159e-05,8,21.2975,0.003389272436116886,0.02802898486305948,1.78725806527452,1.1500800794692164e-05,True,7.050265140599473e-08,0.006092887610666559
0.0,C0,0.2,122,4,21.2975,0.0,0.0,21.2975,0.003389272436116886,1,21.2975,0.003389272436116886,0.05616030311880285,1.4397725609322833,1.1510985873611092e-05,1,21.2975,0.003389272436116886,0.05616030311880285,1.4397725609322833,1.1510985873611092e-05,False,0.0,0.0
0.0,C0,0.2,122,5,21.2975,0.0,0.0,21.2975,0.003389272436116886,1,21.2975,0.003389272436116886,0.35189398947555517,0.5222126575031668,1.1648970353068656e-05,2,21.2975,0.003389272436116886,0.05141579143797567,1.483904963642815,1.1510230413277227e-05,True,1.3873993979142966e-07,0.011910060338927875
0.0,C0,0.2,122,6,21.2975,0.0,0.0,21.2975,0.003389272436116886,1,21.2975,0.003389272436116886,0.06799478979999132,1.3441620986649503,1.1516390991997796e-05,1,21.2975,0.003389272436116886,0.06799478979999132,1.3441620986649503,1.1516390991997796e-05,False,0.0,0.0
0.0,C0,0.2,122,7,21.2975,0.0,0.0,21.2975,0.003389272436116886,1,21.2975,0.003389272436116886,0.13817150844591128,0.989629775327275,1.1550855304372154e-05,8,21.2975,0.003389272436116886,0.12671319237019502,1.0329145370926014,1.1547203945418585e-05,True,3.651358953568105e-09,0.0003161115655380097
0.0,C0,0.2,122,8,21.2975,0.0,0.0,21.2975,0.003389272436116886,1,21.2975,0.003389272436116886,0.025396350832529932,1.836574891644758,1.1498490435906962e-05,1,21.2975,0.003389272436116886,0.025396350832529932,1.836574891644758,1.1498490435906962e-05,False,0.0,0.0
0.0,C0,0.2,123,1,21.2975,0.0,0.0,21.2975,0.0055180217754715565,2,21.2975,0.0055180217754715565,0.021009369147363816,1.9313933954397549,3.047223747149347e-05,2,21.2975,0.0055180217754715565,0.021009369147363816,1.9313933954397549,3.047223747149347e-05,False,0.0,0.0
0.0,C0,0.2,123,2,21.2975,0.0,0.0,21.2975,0.0055180217754715565,1,21.2975,0.0055180217754715565,0.021009369147363816,1.9313933954397549,3.047223747149347e-05,1,21.2975,0.0055180217754715565,0.021009369147363816,1.9313933954397549,3.047223747149347e-05,False,0.0,0.0
0.0,C0,0.2,123,3,21.2975,0.0,0.0,21.2975,0.0055180217754715565,1,21.2975,0.0055180217754715565,0.18306787663613355,0.848949142165538,3.0671077478178426e-05,8,21.2975,0.0055180217754715565,0.02802898486305948,1.78725806527452,3.0484621895791383e-05,True,1.8645558238704308e-07,0.006079198962595976
0.0,C0,0.2,123,4,21.2975,0.0,0.0,21.2975,0.0055180217754715565,1,21.2975,0.0055180217754715565,0.05616030311880285,1.4397725609322833,3.0511558907789512e-05,1,21.2975,0.0055180217754715565,0.05616030311880285,1.4397725609322833,3.0511558907789512e-05,False,0.0,0.0
0.0,C0,0.2,123,5,21.2975,0.0,0.0,21.2975,0.0055180217754715565,1,21.2975,0.0055180217754715565,0.35189398947555517,0.5222126575031668,3.0876480817498155e-05,2,21.2975,0.0055180217754715565,0.05141579143797567,1.483904963642815,3.050956289376432e-05,True,3.669179237338352e-07,0.011883411386892816
0.0,C0,0.2,123,6,21.2975,0.0,0.0,21.2975,0.0055180217754715565,1,21.2975,0.0055180217754715565,0.06799478979999132,1.3441620986649503,3.05258536294954e-05,1,21.2975,0.0055180217754715565,0.06799478979999132,1.3441620986649503,3.05258536294954e-05,False,0.0,0.0
0.0,C0,0.2,123,7,21.2975,0.0,0.0,21.2975,0.0055180217754715565,1,21.2975,0.0055180217754715565,0.13817150844591128,0.989629775327275,3.061700142050387e-05,8,21.2975,0.0055180217754715565,0.12671319237019502,1.0329145370926014,3.060734547128617e-05,True,9.655949217698761e-09,0.00031537867099004277
0.0,C0,0.2,123,8,21.2975,0.0,0.0,21.2975,0.0055180217754715565,1,21.2975,0.0055180217754715565,0.025396350832529932,1.836574891644758,3.0478511235179365e-05,1,21.2975,0.0055180217754715565,0.025396350832529932,1.836574891644758,3.0478511235179365e-05,False,0.0,0.0
0.0,C0,0.2,124,1,21.2975,0.0,0.0,21.2975,0.005319001017993954,2,21.2975,0.005319001017993954,0.021009369147363816,1.9313933954397549,2.8313772779138157e-05,2,21.2975,0.005319001017993954,0.021009369147363816,1.9313933954397549,2.8313772779138157e-05,False,0.0,0.0
0.0,C0,0.2,124,2,21.2975,0.0,0.0,21.2975,0.005319001017993954,1,21.2975,0.005319001017993954,0.021009369147363816,1.9313933954397549,2.8313772779138157e-05,1,21.2975,0.005319001017993954,0.021009369147363816,1.9313933954397549,2.8313772779138157e-05,False,0.0,0.0
0.0,C0,0.2,124,3,21.2975,0.0,0.0,21.2975,0.005319001017993954,1,21.2975,0.005319001017993954,0.18306787663613355,0.848949142165538,2.8498567129302637e-05,8,21.2975,0.005319001017993954,0.02802898486305948,1.78725806527452,2.8325282194274263e-05,True,1.7328493502837453e-07,0.006080478862047786
0.0,C0,0.2,124,4,21.2975,0.0,0.0,21.2975,0.005319001017993954,1,21.2975,0.005319001017993954,0.05616030311880285,1.4397725609322833,2.835031637746288e-05,1,21.2975,0.005319001017993954,0.05616030311880285,1.4397725609322833,2.835031637746288e-05,False,0.0,0.0
