Beta_p,Task_ID,Server_J,Server_K,Distance_km,Rho_phy,Service_Time_J,Service_Time_K,Marginal_Failure_J_Spatial,Marginal_Failure_K_Spatial,Marginal_Failure_J_Independent,Marginal_Failure_K_Independent,Joint_Failure_Spatial,Joint_Failure_Independent,Joint_Failure_Amplification,Excess_Joint_Failure,Relative_Joint_Underestimation,Reliability_Overestimation,Binary_Failure_Correlation,Absolute_Marginal_Difference_J,Absolute_Marginal_Difference_K,Empirical_Latent_Correlation,Theoretical_Latent_Correlation,Empirical_Hazard_Correlation,Theoretical_Hazard_Correlation
0.2,89,1,7,0.989629775327275,0.13817150844591128,3.745833896861913,1.3891772534065725,0.005661541257396647,0.00030780803716868286,0.0056430770472155655,0.00030743986491408177,1.7523202146546241e-06,1.7345584648958339e-06,1.010239925674605,1.7761749758790233e-08,0.010239925674605077,1.776174984868817e-08,7.333711238620222e-06,1.8464210181081894e-05,3.681722546010932e-07,0.13879438394690585,0.13817150844591128,0.13606158013341535,0.13580143274529188
0.2,89,1,8,1.836574891644758,0.025396350832529932,3.745833896861913,0.9898042009631567,0.005661541257396647,0.0004063683892204259,0.0056430770472155655,0.0004063295288697754,2.3029380070626283e-06,2.2927344221751937e-06,1.0044503998320722,1.0203584887434516e-08,0.004450399832072183,1.0203584865919879e-08,1.4988902610111771e-06,1.8464210181081894e-05,3.8860350650479075e-08,0.024924455797724225,0.025396350832529932,0.02414524145926251,0.024904457410750515
0.2,89,2,3,1.4783709335735,0.05198802542815817,4.8627259567806345,4.837421225002072,0.015269754786098502,0.009977426274311665,0.015288531969539701,0.009971388996208554,0.00015265502855087824,0.0001524349819138261,1.001443544219899,2.200466370521248e-07,0.0014435442198990067,2.2004663702279714e-07,2.47943888409701e-05,1.8777183441199066e-05,6.037278103110388e-06,0.05101761731169511,0.05198802542815817,0.049343121161911724,0.051008214416750915
0.2,89,2,4,0.60420632526679,0.29867099860174734,4.8627259567806345,4.131516053649917,0.015269754786098502,0.009825534856281347,0.015288531969539701,0.009811684922960008,0.0001517726999732762,0.00014998930684542234,1.011890135139379,1.7833931278538582e-06,0.011890135139378977,1.7833931278410375e-06,0.00014379338796284655,1.8777183441199066e-05,1.3849933321338423e-05,0.29299833241058426,0.29867099860174734,0.2884256975392596,0.29449302823729484
0.2,89,2,5,1.483904963642815,0.05141579143797567,4.8627259567806345,5.2469865215685685,0.015269754786098502,0.008935542090034393,0.015288531969539701,0.008932470067783357,0.00013671525096454077,0.00013658248649250768,1.0009720460905533,1.3276447203308564e-07,0.0009720460905533468,1.327644720827692e-07,2.3546509241046495e-05,1.8777183441199066e-05,3.0720222510358802e-06,0.05170135201603366,0.05141579143797567,0.049509798346688255,0.05044618769741891
0.2,89,2,6,0.8289911193094304,0.19052302251529626,4.8627259567806345,4.702821814862891,0.015269754786098502,0.017811554644293858,0.015288531969539701,0.017828329443156123,0.0002740249035619005,0.0002726384846943139,1.0050851913629915,1.386418867586588e-06,0.005085191362991459,1.3864188675993816e-06,0.00012619994282836273,1.8777183441199066e-05,1.6774798862265183e-05,0.19137142217651287,0.19052302251529626,0.18777458088008675,0.1874513331093067
0.2,89,2,7,0.9425511542841537,0.15181352681030647,4.8627259567806345,1.3891772534065725,0.015269754786098502,0.00030780803716868286,0.015288531969539701,0.00030743986491408177,4.7285842328416165e-06,4.6999640980486204e-06,1.0060894368969497,2.8620134792996067e-08,0.00608943689694974,2.8620134817636256e-08,1.3217340992471685e-05,1.8777183441199066e-05,3.681722546010932e-07,0.15192651599834628,0.15181352681030647,0.14948076698792254,0.14925020288892327
0.2,89,2,8,0.8822355247676016,0.1712773597674974,4.8627259567806345,0.9898042009631567,0.015269754786098502,0.0004063683892204259,0.015288531969539701,0.0004063295288697754,6.2467556792438725e-06,6.212645324512827e-06,1.005490471924489,3.411035473104565e-08,0.005490471924489038,3.411035476297286e-08,1.6836491176985487e-05,1.8777183441199066e-05,3.8860350650479075e-08,0.1698816308626508,0.1712773597674974,0.1653529398623622,0.1684510269989985
0.2,89,3,4,0.878706288195088,0.1724905931622923,4.837421225002072,4.131516053649917,0.009977426274311665,0.009825534856281347,0.009971388996208554,0.009811684922960008,9.87023166657617e-05,9.783671912102061e-05,1.0088473688868325,8.655975447410905e-07,0.008847368886832463,8.655975447524611e-07,6.821958632418725e-05,6.037278103110388e-06,1.3849933321338423e-05,0.1723698024491774,0.1724905931622923,0.16969947029915747,0.1696483613551758
0.2,89,3,5,0.8574841534545671,0.1799694244100487,4.837421225002072,5.2469865215685685,0.009977426274311665,0.008935542090034393,0.009971388996208554,0.008932470067783357,8.979942584784333e-05,8.907875337119082e-05,1.0080902847130053,7.206724766525087e-07,0.008090284713005325,7.206724766950501e-07,6.903933498963662e-05,6.037278103110388e-06,3.0720222510358802e-06,0.18288197191683087,0.1799694244100487,0.18010926356573986,0.17703046812308945
0.2,89,3,6,1.2822336742801248,0.07696016346817264,4.837421225002072,4.702821814862891,0.009977426274311665,0.017811554644293858,0.009971388996208554,0.017828329443156123,0.0001782456304210174,0.00017776469504752286,1.0027054605717178,4.809353734945294e-07,0.0027054605717178326,4.809353735257815e-07,4.048179359760188e-05,6.037278103110388e-06,1.6774798862265183e-05,0.07610017267271235,0.07696016346817264,0.0747047581332599,0.07554744449288443
0.2,89,3,7,0.7573646464477674,0.2198676965397751,4.837421225002072,1.3891772534065725,0.009977426274311665,0.00030780803716868286,0.009971388996208554,0.00030743986491408177,3.0976492620272134e-06,3.065986378531441e-06,1.0103271442161261,3.166288349577239e-08,0.010327144216126127,3.166288342626444e-08,1.5209809726912104e-05,6.037278103110388e-06,3.681722546010932e-07,0.2176397948861664,0.2198676965397751,0.21334280778684592,0.21645006994289867
0.2,89,3,8,1.78725806527452,0.02802898486305948,4.837421225002072,0.9898042009631567,0.009977426274311665,0.0004063683892204259,0.009971388996208554,0.0004063295288697754,4.059314703062209e-06,4.052286284906422e-06,1.0017344327773599,7.0284181557876324e-09,0.0017344327773598511,7.02841818078781e-09,2.3983074567279815e-06,6.037278103110388e-06,3.8860350650479075e-08,0.03011370433827461,0.02802898486305948,0.029216507282800952,0.027487548346338726
0.2,89,4,5,1.0838445765538174,0.11444176899201255,4.131516053649917,5.2469865215685685,0.009825534856281347,0.008935542090034393,0.009811684922960008,0.008932470067783357,8.819538403681299e-05,8.763487800872743e-05,1.0063959240980485,5.605060280855582e-07,0.0063959240980484555,5.6050602803559e-07,4.297568201728081e-05,1.3849933321338423e-05,3.0720222510358802e-06,0.11580492741275254,0.11444176899201255,0.11294194671755634,0.11242531883185182
0.2,89,4,6,0.7963105702239037,0.20339179397623902,4.131516053649917,4.702821814862891,0.009825534856281347,0.017811554644293858,0.009811684922960008,0.017828329443156123,0.00017640255493931516,0.00017495077299293065,1.0082982311055189,1.4517819463845112e-06,0.00829823110551886,1.4517819464376913e-06,0.00010689009402248091,1.3849933321338423e-05,1.6774798862265183e-05,0.2027625714227629,0.20339179397623902,0.19873283060456168,0.20016420736686422
0.2,89,4,7,0.5325002552302455,0.3447276787973151,4.131516053649917,1.3891772534065725,0.009825534856281347,0.00030780803716868286,0.009811684922960008,0.00030743986491408177,3.0663031104072465e-06,3.016971702980742e-06,1.0163512993435655,4.9331407426504595e-08,0.016351299343565495,4.933140740348563e-08,2.423041924072608e-05,1.3849933321338423e-05,3.681722546010932e-07,0.3466890355543499,0.3447276787973151,0.3424383679196308,0.3402193575305096
0.2,89,4,8,1.1564077419430592,0.09898217615586608,4.131516053649917,0.9898042009631567,0.009825534856281347,0.0004063683892204259,0.009811684922960008,0.0004063295288697754,4.007891448286651e-06,3.986209617579814e-06,1.0054392098727614,2.1681830706836806e-08,0.005439209872761364,2.1681830664199708e-08,7.5981128452155005e-06,1.3849933321338423e-05,3.8860350650479075e-08,0.09571089135001869,0.09898217615586608,0.0932450045770666,0.097208040185765
0.2,89,5,6,0.8263780820651767,0.19152131632955052,5.2469865215685685,4.702821814862891,0.008935542090034393,0.017811554644293858,0.008932470067783357,0.017828329443156123,0.0001603750307315527,0.00015921645641585422,1.0072767246664027,1.158574315698478e-06,0.007276724666402723,1.158574315707206e-06,9.794717187343455e-05,3.0720222510358802e-06,1.6774798862265183e-05,0.19484497015945473,0.19152131632955052,0.19096392628935285,0.18843729909536497
0.2,89,5,7,0.5627056356434252,0.3245189745730765,5.2469865215685685,1.3891772534065725,0.008935542090034393,0.00030780803716868286,0.008932470067783357,0.00030743986491408177,2.7859598768713638e-06,2.7465467000228816e-06,1.014350084361629,3.9413176848482155e-08,0.0143500843616291,3.941317683331391e-08,2.1522302753953982e-05,3.0720222510358802e-06,3.681722546010932e-07,0.3243505498030459,0.3245189745730765,0.31897425646583033,0.3201452318084683
0.2,89,5,8,1.314365145189487,0.07217003908143543,5.2469865215685685,0.9898042009631567,0.008935542090034393,0.0004063683892204259,0.008932470067783357,0.0004063295288697754,3.642462478938471e-06,3.629329468666748e-06,1.0036185775871562,1.3133010271723113e-08,0.0036185775871562242,1.3133010345889318e-08,5.979353008558925e-06,3.0720222510358802e-06,3.8860350650479075e-08,0.07919871655927567,0.07217003908143543,0.07695014075389377,0.0708384598082665
0.2,89,6,7,0.5249976332981291,0.3499394055117266,4.702821814862891,1.3891772534065725,0.017811554644293858,0.00030780803716868286,0.017828329443156123,0.00030743986491408177,5.558862518604455e-06,5.481571794881391e-06,1.0141001024186596,7.729072372306332e-08,0.014100102418659555,7.729072371009948e-08,3.289524282449588e-05,1.6774798862265183e-05,3.681722546010932e-07,0.3509559022274131,0.3499394055117266,0.3448845523474449,0.3453990096814453
0.2,89,6,8,0.5192140601550097,0.3540107070824934,4.702821814862891,0.9898042009631567,0.017811554644293858,0.0004063683892204259,0.017828329443156123,0.0004063295288697754,7.341241102582294e-06,7.24460460697561e-06,1.0133390986602133,9.663649560668395e-08,0.013339098660213322,9.663649558344645e-08,3.870887684444532e-05,1.6774798862265183e-05,3.8860350650479075e-08,0.35662247013872816,0.3540107070824934,0.35246973174472684,0.3494460065097041
0.2,89,7,8,1.0329145370926014,0.12671319237019502,1.3891772534065725,0.9898042009631567,0.00030780803716868286,0.0004063683892204259,0.00030743986491408177,0.0004063295288697754,1.257395234745377e-07,1.2491172123719572e-07,1.0066270981549446,8.278022373419759e-10,0.006627098154944555,8.2780227117496e-10,1.855681819981045e-06,3.681722546010932e-07,3.8860350650479075e-08,0.13078637806084992,0.12671319237019502,0.12841971803616953,0.12451110058828972
0.2,90,1,2,1.9313933954397549,0.021009369147363816,4.619019511727468,5.99626857276565,0.006976492887137369,0.018794258590429814,0.006953755583718591,0.018817327549377934,0.00013121907392506978,0.0001308555238031167,1.0027782558304537,3.635501219530874e-07,0.0027782558304536575,3.635501220067283e-07,8.941271241465552e-06,2.2737303418778054e-05,2.3068958948119916e-05,0.019303665551603847,0.021009369147363816,0.019124201741451838,0.020600637854647653
0.2,90,1,3,0.848949142165538,0.18306787663613355,4.619019511727468,5.965065093635907,0.006976492887137369,0.01228832521372561,0.006953755583718591,0.012280894149837018,8.635230825536239e-05,8.538411947336362e-05,1.0113392137550918,9.68188781998763e-07,0.011339213755091837,9.681887820356394e-07,6.792895378004715e-05,2.2737303418778054e-05,7.43106388859105e-06,0.18265252158023934,0.18306787663613355,0.1800992679924017,0.180089494799566
0.2,90,1,4,1.4397725609322833,0.05616030311880285,4.619019511727468,5.094607446638667,0.006976492887137369,0.012101477830450178,0.006953755583718591,0.01208444006194282,8.459954365378522e-05,8.402669285992884e-05,1.0068174859007162,5.728507938563806e-07,0.00681748590071618,5.728507939117833e-07,1.908315612185295e-05,2.2737303418778054e-05,1.7037768507357706e-05,0.05245971184276063,0.05616030311880285,0.05096136419915248,0.055106457630505
0.2,90,1,5,0.5222126575031668,0.35189398947555517,4.619019511727468,6.470103530538288,0.006976492887137369,0.011006525900078463,0.006953755583718591,0.011002745112598489,7.78606848921455e-05,7.651409013073752e-05,1.0175993043778877,1.346594761407981e-06,0.017599304377887703,1.3465947613644502e-06,0.00012364513147157744,2.2737303418778054e-05,3.7807874799736935e-06,0.351762826067618,0.35189398947555517,0.3463392853841548,0.3473418429724872
0.2,90,1,6,1.3441620986649503,0.06799478979999132,4.619019511727468,5.799089420710119,0.006976492887137369,0.021915924957573142,0.006953755583718591,0.021936516272371163,0.00015328037851901116,0.00015254725686194017,1.0048058658815118,7.331216570709948e-07,0.004805865881511773,7.331216570483079e-07,3.1518083832606234e-05,2.2737303418778054e-05,2.0591314798021343e-05,0.06394009410891056,0.06799478979999132,0.06247805730572644,0.06673467079463662
0.2,90,1,7,0.989629775327275,0.13817150844591128,4.619019511727468,1.7130062398411459,0.006976492887137369,0.0003795465248475729,0.006953755583718591,0.0003790925641068642,2.66255916535475e-06,2.6355881669076723e-06,1.0102333888069934,2.6970998447077492e-08,0.010233388806993426,2.6970998434627802e-08,9.039683822858018e-06,2.2737303418778054e-05,4.5396074070869945e-07,0.13879438394690585,0.13817150844591128,0.13606158013341535,0.13580143274529188
0.2,90,1,8,1.836574891644758,0.025396350832529932,4.619019511727468,1.2205359455123692,0.006976492887137369,0.0005010715952809542,0.006953755583718591,0.0005010236811756652,3.49916398730949e-06,3.4836706755224938e-06,1.004447409996547,1.5493311786996187e-08,0.004447409996547025,1.5493311855685477e-08,1.8476376915919817e-06,2.2737303418778054e-05,4.791410528894816e-08,0.024924455797724225,0.025396350832529932,0.02414524145926251,0.024904457410750515
0.2,90,2,3,1.4783709335735,0.05198802542815817,5.99626857276565,5.965065093635907,0.018794258590429814,0.01228832521372561,0.018817327549377934,0.012280894149837018,0.00023140664231599298,0.00023107412139157776,1.0014390227794125,3.3252092441522644e-07,0.0014390227794125465,3.3252092446200976e-07,3.052519783855281e-05,2.3068958948119916e-05,7.43106388859105e-06,0.05101761731169511,0.05198802542815817,0.049343121161911724,0.051008214416750915
0.2,90,2,4,0.60420632526679,0.29867099860174734,5.99626857276565,5.094607446638667,0.018794258590429814,0.012101477830450178,0.018817327549377934,0.01208444006194282,0.0002300666091212935,0.00022737125202584833,1.011854432217925,2.6953570954451602e-06,0.011854432217925037,2.6953570954058037e-06,0.00017701408457312226,2.3068958948119916e-05,1.7037768507357706e-05,0.29299833241058426,0.29867099860174734,0.2884256975392596,0.29449302823729484
0.2,90,2,5,1.483904963642815,0.05141579143797567,5.99626857276565,6.470103530538288,0.018794258590429814,0.011006525900078463,0.018817327549377934,0.011002745112598489,0.00020727024415679232,0.0002070696649360682,1.0009686557458142,2.0057922072412322e-07,0.0009686557458141731,2.0057922067717726e-07,2.8991007629126122e-05,2.3068958948119916e-05,3.7807874799736935e-06,0.05170135201603366,0.05141579143797567,0.049509798346688255,0.05044618769741891
0.2,90,2,6,0.8289911193094304,0.19052302251529626,5.99626857276565,5.799089420710119,0.018794258590429814,0.021915924957573142,0.018817327549377934,0.021936516272371163,0.0004149807576757999,0.0004128914147237168,1.0050602722109907,2.0893429520830596e-06,0.005060272210990702,2.0893429520940643e-06,0.00015527576449789616,2.3068958948119916e-05,2.0591314798021343e-05,0.19137142217651287,0.19052302251529626,0.18777458088008675,0.1874513331093067
0.2,90,2,7,0.9425511542841537,0.15181352681030647,5.99626857276565,1.7130062398411459,0.018794258590429814,0.0003795465248475729,0.018817327549377934,0.0003790925641068642,7.176362023642195e-06,7.132994968580087e-06,1.0060797820905714,4.336705506210859e-08,0.006079782090571362,4.336705505814109e-08,1.6281587476168473e-05,2.3068958948119916e-05,4.5396074070869945e-07,0.15192651599834628,0.15181352681030647,0.14948076698792254,0.14925020288892327
0.2,90,2,8,0.8822355247676016,0.1712773597674974,5.99626857276565,1.2205359455123692,0.018794258590429814,0.0005010715952809542,0.018817327549377934,0.0005010236811756652,9.480297985623843e-06,9.428628126244877e-06,1.005480103646801,5.1669859378965826e-08,0.005480103646801071,5.1669859391090256e-08,2.0739854071867278e-05,2.3068958948119916e-05,4.791410528894816e-08,0.1698816308626508,0.1712773597674974,0.1653529398623622,0.1684510269989985
0.2,90,3,4,0.878706288195088,0.1724905931622923,5.965065093635907,5.094607446638667,0.01228832521372561,0.012101477830450178,0.012280894149837018,0.01208444006194282,0.00014971888500494413,0.00014840862138426408,1.008828756769376,1.3102636206800537e-06,0.00882875676937589,1.3102636207129592e-06,8.40116173194858e-05,7.43106388859105e-06,1.7037768507357706e-05,0.1723698024491774,0.1724905931622923,0.16969947029915747,0.1696483613551758
0.2,90,3,5,0.8574841534545671,0.1799694244100487,5.965065093635907,6.470103530538288,0.01228832521372561,0.011006525900078463,0.012280894149837018,0.011002745112598489,0.0001362290787568444,0.00013513812572770042,1.0080728737598612,1.0909530291439693e-06,0.00807287375986121,1.0909530291369762e-06,8.502538826963573e-05,7.43106388859105e-06,3.7807874799736935e-06,0.18288197191683087,0.1799694244100487,0.18010926356573986,0.17703046812308945
0.2,90,3,6,1.2822336742801248,0.07696016346817264,5.965065093635907,5.799089420710119,0.01228832521372561,0.021915924957573142,0.012280894149837018,0.021936516272371163,0.00027011370051227443,0.0002693871583240814,1.0026970186430304,7.265421881930438e-07,0.002697018643030402,7.265421881896827e-07,4.98261869749966e-05,7.43106388859105e-06,2.0591314798021343e-05,0.07610017267271235,0.07696016346817264,0.0747047581332599,0.07554744449288443
0.2,90,3,7,0.7573646464477674,0.2198676965397751,5.965065093635907,1.7130062398411459,0.01228832521372561,0.0003795465248475729,0.012280894149837018,0.0003790925641068642,4.70421102049197e-06,4.656177814921113e-06,1.0103160161574865,4.8033205570856445e-08,0.010316016157486452,4.803320563517843e-08,1.8742579163554312e-05,7.43106388859105e-06,4.5396074070869945e-07,0.2176397948861664,0.2198676965397751,0.21334280778684592,0.21645006994289867
0.2,90,3,8,1.78725806527452,0.02802898486305948,5.965065093635907,1.2205359455123692,0.01228832521372561,0.0005010715952809542,0.012280894149837018,0.0005010236811756652,6.164616945246468e-06,6.153953408704072e-06,1.0017327944874126,1.066353654239631e-08,0.0017327944874125922,1.0663536498256576e-08,2.955290661449546e-06,7.43106388859105e-06,4.791410528894816e-08,0.03011370433827461,0.02802898486305948,0.029216507282800952,0.027487548346338726
0.2,90,4,5,1.0838445765538174,0.11444176899201255,5.094607446638667,6.470103530538288,0.012101477830450178,0.011006525900078463,0.01208444006194282,0.011002745112598489,0.0001337990233138115,0.0001329503596051401,1.0063833126227857,8.486637086713991e-07,0.006383312622785686,8.486637086413396e-07,5.292875528607949e-05,1.7037768507357706e-05,3.7807874799736935e-06,0.11580492741275254,0.11444176899201255,0.11294194671755634,0.11242531883185182
0.2,90,4,6,0.7963105702239037,0.20339179397623902,5.094607446638667,5.799089420710119,0.012101477830450178,0.021915924957573142,0.01208444006194282,0.021936516272371163,0.00026732120374681483,0.00026512804359995194,1.0082720790946285,2.1931601468628908e-06,0.00827207909462846,2.193160146934936e-06,0.0001315650437050042,1.7037768507357706e-05,2.0591314798021343e-05,0.2027625714227629,0.20339179397623902,0.19873283060456168,0.20016420736686422
0.2,90,4,7,0.5325002552302455,0.3447276787973151,5.094607446638667,1.7130062398411459,0.012101477830450178,0.0003795465248475729,0.01208444006194282,0.0003790925641068642,4.656664256704443e-06,4.581832833912904e-06,1.016332202745955,7.483142279153912e-08,0.016332202745954927,7.483142283604138e-08,2.9858371136847598e-05,1.7037768507357706e-05,4.5396074070869945e-07,0.3466890355543499,0.3447276787973151,0.3424383679196308,0.3402193575305096
0.2,90,4,8,1.1564077419430592,0.09898217615586608,5.094607446638667,1.2205359455123692,0.012101477830450178,0.0005010715952809542,0.01208444006194282,0.0005010236811756652,6.08661725396271e-06,6.0537295167860196e-06,1.0054326406697718,3.288773717669025e-08,0.005432640669771782,3.288773720022675e-08,9.363047575901492e-06,1.7037768507357706e-05,4.791410528894816e-08,0.09571089135001869,0.09898217615586608,0.0932450045770666,0.097208040185765
0.2,90,5,6,0.8263780820651767,0.19152131632955052,6.470103530538288,5.799089420710119,0.011006525900078463,0.021915924957573142,0.011002745112598489,0.021936516272371163,0.00024305988316455625,0.00024130969942548613,1.007252852841129,1.7501837390701167e-06,0.007252852841129087,1.7501837390465624e-06,0.000120566346301519,3.7807874799736935e-06,2.0591314798021343e-05,0.19484497015945473,0.19152131632955052,0.19096392628935285,0.18843729909536497
0.2,90,5,7,0.5627056356434252,0.3245189745730765,6.470103530538288,1.7130062398411459,0.011006525900078463,0.0003795465248475729,0.011002745112598489,0.0003790925641068642,4.231389163509391e-06,4.171588862806504e-06,1.0143351376824454,5.980030070288707e-08,0.014335137682445431,5.980030071128795e-08,2.652289553665178e-05,3.7807874799736935e-06,4.5396074070869945e-07,0.3243505498030459,0.3245189745730765,0.31897425646583033,0.3201452318084683
0.2,90,5,8,1.314365145189487,0.07217003908143543,6.470103530538288,1.2205359455123692,0.011006525900078463,0.0005010715952809542,0.011002745112598489,0.0005010236811756652,5.5322626201619306e-06,5.512337064940366e-06,1.0036147200337757,1.9925555221564406e-08,0.00361472003377572,1.992555520580197e-08,7.368770480362217e-06,3.7807874799736935e-06,4.791410528894816e-08,0.07919871655927567,0.07217003908143543,0.07695014075389377,0.0708384598082665
0.2,90,6,7,0.5249976332981291,0.3499394055117266,5.799089420710119,1.7130062398411459,0.021915924957573142,0.0003795465248475729,0.021936516272371163,0.0003790925641068642,8.433650789484753e-06,8.316624970175437e-06,1.0140713113467286,1.1702581930931574e-07,0.014071311346728566,1.1702581936834378e-07,4.05140251361657e-05,2.0591314798021343e-05,4.5396074070869945e-07,0.3509559022274131,0.3499394055117266,0.3448845523474449,0.3453990096814453
0.2,90,6,8,0.5192140601550097,0.3540107070824934,5.799089420710119,1.2205359455123692,0.021915924957573142,0.0005010715952809542,0.021936516272371163,0.0005010236811756652,1.1137647618593023e-05,1.0991362094238349e-05,1.0133091352191335,1.4628552435467491e-07,0.013309135219133461,1.4628552436057873e-07,4.767298640930275e-05,2.0591314798021343e-05,4.791410528894816e-08,0.35662247013872816,0.3540107070824934,0.35246973174472684,0.3494460065097041
0.2,90,7,8,1.0329145370926014,0.12671319237019502,1.7130062398411459,1.2205359455123692,0.0003795465248475729,0.0005010715952809542,0.0003790925641068642,0.0005010236811756652,1.911773968558402e-07,1.899188839246323e-07,1.006626581334099,1.2585129312079067e-09,0.006626581334099102,1.2585128494890796e-09,2.288149505978118e-06,4.5396074070869945e-07,4.791410528894816e-08,0.13078637806084992,0.12671319237019502,0.12841971803616953,0.12451110058828972
0.2,91,1,2,1.9313933954397549,0.021009369147363816,3.4378581167417694,4.462921304122489,0.005197320725319667,0.014023508191635156,0.0051803664454210885,0.014040764010970886,7.294104695584979e-05,7.273876467386624e-05,1.0027809419487739,2.0228228198355025e-07,0.002780941948773874,2.022822820357817e-07,6.6678155161919215e-06,1.695427989857872e-05,1.7255819335730213e-05,0.019303665551603847,0.021009369147363816,0.019124201741451838,0.020600637854647653
0.2,91,1,3,0.848949142165538,0.18306787663613355,3.4378581167417694,4.439697082245009,0.005197320725319667,0.00916102218328738,0.0051803664454210885,0.009155477717438153,4.795962062287417e-05,4.7420812297554595e-05,1.0113622753220395,5.388083253195756e-07,0.011362275322039483,5.388083252899634e-07,5.063026075962215e-05,1.695427989857872e-05,5.544465849226937e-06,0.18265252158023934,0.18306787663613355,0.1800992679924017,0.180089494799566
0.2,91,1,4,1.4397725609322833,0.05616030311880285,3.4378581167417694,3.791830174687774,0.005197320725319667,0.009021500356826391,0.0051803664454210885,0.009008778438244044,4.6984325224448185e-05,4.6665686137490535e-05,1.0068281239028363,3.1863908695764986e-07,0.0068281239028362695,3.186390868936684e-07,1.4222364277465721e-05,1.695427989857872e-05,1.27219185823476e-05,0.05245971184276063,0.05616030311880285,0.05096136419915248,0.055106457630505
0.2,91,1,5,0.5222126575031668,0.35189398947555517,3.4378581167417694,4.815588650826429,0.005197320725319667,0.008204022376826856,0.0051803664454210885,0.008201200999111598,4.3236623300330556e-05,4.248728313918474e-05,1.0176368104943552,7.493401611458151e-07,0.01763681049435517,7.493401611435857e-07,9.214919550002436e-05,1.695427989857872e-05,2.8213777152584496e-06,0.351762826067618,0.35189398947555517,0.3463392853841548,0.3473418429724872
0.2,91,1,6,1.3441620986649503,0.06799478979999132,3.4378581167417694,4.316164195470907,0.005197320725319667,0.01635965567488888,0.0051803664454210885,0.016375075992183043,8.524079795069016e-05,8.483229970720302e-05,1.004815362130899,4.084982434871448e-07,0.004815362130899059,4.0849824345379204e-07,2.3507298936120653e-05,1.695427989857872e-05,1.5420317294161795e-05,0.06394009410891056,0.06799478979999132,0.06247805730572644,0.06673467079463662
0.2,91,1,7,0.989629775327275,0.13817150844591128,3.4378581167417694,1.2749615780394756,0.005197320725319667,0.00028250433032668494,0.0051803664454210885,0.00028216641919590144,1.476400156230029e-06,1.4614318321697394e-06,1.0102422321252347,1.4968324060289624e-08,0.010242232125234674,1.4968324024700053e-08,6.7316859265350015e-06,1.695427989857872e-05,3.379111307834988e-07,0.13879438394690585,0.13817150844591128,0.13606158013341535,0.13580143274529188
0.2,91,1,8,1.836574891644758,0.025396350832529932,3.4378581167417694,0.908424265453149,0.005197320725319667,0.0003729639917089135,0.0051803664454210885,0.00037292832509472644,1.940323664236859e-06,1.9317246793088967e-06,1.0044514547130177,8.598984927962212e-09,0.004451454713017666,8.598984857499659e-09,1.375826555276641e-06,1.695427989857872e-05,3.566661418703647e-08,0.024924455797724225,0.025396350832529932,0.02414524145926251,0.024904457410750515
0.2,91,2,3,1.4783709335735,0.05198802542815817,4.462921304122489,4.439697082245009,0.014023508191635156,0.00916102218328738,0.014040764010970886,0.009155477717438153,0.00012872474789759334,0.0001285389907713044,1.0014451422496342,1.8575712628894972e-07,0.0014451422496342126,1.8575712634749664e-07,2.2768705078887144e-05,1.7255819335730213e-05,5.544465849226937e-06,0.05101761731169511,0.05198802542815817,0.049343121161911724,0.051008214416750915
0.2,91,2,4,0.60420632526679,0.29867099860174734,4.462921304122489,3.791830174687774,0.014023508191635156,0.009021500356826391,0.014040764010970886,0.009008778438244044,0.00012798123182319166,0.0001264758215594253,1.0119027514129175,1.5054102637663527e-06,0.011902751412917523,1.5054102637801492e-06,0.0001320494576798593,1.7255819335730213e-05,1.27219185823476e-05,0.29299833241058426,0.29867099860174734,0.2884256975392596,0.29449302823729484
0.2,91,2,5,1.483904963642815,0.05141579143797567,4.462921304122489,4.815588650826429,0.014023508191635156,0.008204022376826856,0.014040764010970886,0.008201200999111598,0.00011527851853785992,0.00011516643345855261,1.00097324433814,1.1208507930731619e-07,0.0009732443381400557,1.1208507932902734e-07,2.1622220445918834e-05,1.7255819335730213e-05,2.8213777152584496e-06,0.05170135201603366,0.05141579143797567,0.049509798346688255,0.05044618769741891
0.2,91,2,6,0.8289911193094304,0.19052302251529626,4.462921304122489,4.316164195470907,0.014023508191635156,0.01635965567488888,0.014040764010970886,0.016375075992183043,0.00023114879656683894,0.0002299772913087163,1.0050940040708196,1.171505258122646e-06,0.005094004070819613,1.1715052581351415e-06,0.00011591401981636448,1.7255819335730213e-05,1.5420317294161795e-05,0.19137142217651287,0.19052302251529626,0.18777458088008675,0.1874513331093067
0.2,91,2,7,0.9425511542841537,0.15181352681030647,4.462921304122489,1.2749615780394756,0.014023508191635156,0.00028250433032668494,0.014040764010970886,0.00028216641919590144,3.985682086645585e-06,3.9615450037594844e-06,1.006092845812226,2.41370828861006e-08,0.006092845812226022,2.413708288795391e-08,1.213505431761004e-05,1.7255819335730213e-05,3.379111307834988e-07,0.15192651599834628,0.15181352681030647,0.14948076698792254,0.14925020288892327
