episode,tasks,mean_reward,mean_latency,mean_safe_set_size,empty_safe_set_rate,feasibility_rate,conditional_rsr,overall_rsr,avoidable_violation_count,unavoidable_violation_count,mean_masked_entropy,pair_78_frequency,pair_selection_hhi,top1_pair_frequency,pair_selection_entropy
22,200,62.53869672382722,2.0082936712029085,24.34,0.0,1.0,1.0,1.0,0,0,3.1392166876792906,0.05,0.04575000000000001,0.1,3.1964723566490747
23,200,60.010300415166476,2.1759090384913837,25.23,0.0,1.0,1.0,1.0,0,0,3.1988136053085325,0.07,0.0412,0.07,3.2485415339427846
24,200,56.48415220730934,2.14286924945784,17.62,0.09,0.91,1.0,0.91,0,18,2.4252533808350565,0.05,0.07225,0.185,2.9756772743742204
25,200,53.9926459456681,2.0282776711595814,19.27,0.15,0.85,1.0,0.85,0,30,2.5590871384739877,0.08,0.0713,0.2,3.008131677819405
26,200,61.68183885087472,2.057058647496108,21.96,0.0,1.0,1.0,1.0,0,0,2.9418674486875536,0.055,0.0436,0.065,3.20972890375791
27,200,57.17433379121499,2.001894245262415,21.24,0.09,0.91,1.0,0.91,0,18,2.7098166382312776,0.155,0.06140000000000001,0.155,3.046269691339459
28,200,53.41131633982778,2.051580953654839,18.92,0.145,0.855,1.0,0.855,0,29,2.530052838921547,0.06,0.0674,0.195,3.0647077207700955
29,200,62.074663935009625,2.069450407715708,24.615,0.0,1.0,1.0,1.0,0,0,3.157988191843033,0.045,0.04355,0.08,3.207920718823794
30,200,60.767695870137146,2.0804071815994702,20.685,0.0,1.0,1.0,1.0,0,0,2.816728612780571,0.1,0.05145000000000001,0.11,3.124449949117504
31,200,61.508378487655776,2.0258662571295094,19.07,0.02,0.98,1.0,0.98,0,4,2.6659160649776457,0.095,0.056100000000000004,0.11,3.0721432146635888
32,200,61.77503711490641,2.057648043863686,22.005,0.0,1.0,1.0,1.0,0,0,2.9916826349496843,0.085,0.04520000000000001,0.085,3.208864762417756
33,200,61.367610904708975,2.0405501863516005,21.615,0.005,0.995,1.0,0.995,0,1,2.824841824769974,0.165,0.0621,0.165,3.060736942143936
34,200,60.04602752032325,2.098701705008817,20.025,0.03,0.97,1.0,0.97,0,6,2.686371589899063,0.1,0.04845000000000001,0.1,3.1615494778734505
35,200,60.70142941477278,2.0800213058721466,24.62,0.0,1.0,1.0,1.0,0,0,3.1747194039821625,0.03,0.039599999999999996,0.06,3.278958375746668
36,200,61.081563701062215,2.0838459301426973,21.84,0.0,1.0,1.0,1.0,0,0,2.9297611233592034,0.065,0.045800000000000014,0.075,3.1967147341529736
37,200,62.83160892908356,2.0354184045470918,19.735,0.0,1.0,1.0,1.0,0,0,2.8051207566261294,0.1,0.052000000000000005,0.1,3.1201187864551247
38,200,61.75900908375103,2.104831219211942,20.975,0.0,1.0,1.0,1.0,0,0,2.8996868181228637,0.08,0.050550000000000005,0.09,3.134901232588066
39,200,59.00034684204542,2.0008924124728225,16.98,0.065,0.935,1.0,0.935,0,13,2.3695231744647027,0.245,0.08754999999999999,0.245,2.9306375175241155
40,200,60.58765325254707,2.1082490091260615,24.355,0.0,1.0,1.0,1.0,0,0,3.1339049172401428,0.03,0.0407,0.075,3.2652360447775153
41,200,62.658867674437886,2.037392149427077,21.14,0.0,1.0,1.0,1.0,0,0,2.88394962310791,0.115,0.051449999999999996,0.115,3.1190651524401827
42,200,60.195987498385364,2.187362197320385,21.855,0.0,1.0,1.0,1.0,0,0,2.8990066039562223,0.03,0.04605000000000001,0.095,3.2030678698005572
43,200,60.66223530242292,2.111243628835237,21.185,0.0,1.0,1.0,1.0,0,0,2.8857557761669157,0.07,0.05150000000000001,0.095,3.1239935843531152
44,200,57.271315882826954,2.0270825888291335,21.605,0.09,0.91,1.0,0.91,0,18,2.7112026840448378,0.05,0.0659,0.19,3.0578446892438507
45,200,61.172145908954,2.0943077588456025,23.485,0.0,1.0,1.0,1.0,0,0,3.0137586373090746,0.045,0.043850000000000014,0.085,3.220249506023362
46,200,61.48426965732857,2.033067500687264,23.01,0.0,1.0,1.0,1.0,0,0,3.0416769874095917,0.065,0.041100000000000005,0.065,3.256535404565149
47,200,61.71388609832782,2.051112481894994,22.9,0.0,1.0,1.0,1.0,0,0,3.051659227013588,0.065,0.04605,0.09,3.1849666733184803
48,200,61.649464054251766,2.046059161766164,23.815,0.0,1.0,1.0,1.0,0,0,3.068277590274811,0.04,0.04330000000000002,0.07,3.2227717912277027
49,200,52.760894963617794,2.160779773462704,19.955,0.145,0.855,1.0,0.855,0,29,2.635452250242233,0.035,0.07125000000000001,0.205,3.0330178844382294
50,200,62.384640816690506,2.039284973077128,22.685,0.0,1.0,1.0,1.0,0,0,2.9886243897676468,0.095,0.0448,0.095,3.2034873048706203
51,200,59.18270222075327,2.087024346904713,21.18,0.055,0.945,1.0,0.945,0,11,2.73813652664423,0.065,0.052250000000000005,0.14,3.155265994703942
52,200,63.15659217323977,1.9551322288914965,22.105,0.0,1.0,1.0,1.0,0,0,2.922604885697365,0.09,0.044900000000000016,0.09,3.2113379185653437
53,200,61.240878763630846,2.1037612417359024,19.41,0.0,1.0,1.0,1.0,0,0,2.604403113424778,0.03,0.06625000000000002,0.19,3.0734669921064484
54,200,61.29594134556929,2.084634561434754,24.535,0.0,1.0,1.0,1.0,0,0,3.103364401459694,0.085,0.04395,0.085,3.214365866103294
55,200,60.02183146060758,2.1296584655463557,23.125,0.0,1.0,1.0,1.0,0,0,3.0286933463811874,0.075,0.04530000000000001,0.075,3.1840822157419493
56,200,61.87665390830441,2.04846755099265,22.04,0.0,1.0,1.0,1.0,0,0,2.9367873775959015,0.08,0.04285,0.08,3.2355698886979694
57,200,60.983440571781756,2.112576707941797,21.83,0.0,1.0,1.0,1.0,0,0,2.9400499802827835,0.045,0.04615000000000001,0.095,3.1991293048909526
58,200,58.702347489996335,2.2186602123306063,23.38,0.0,1.0,1.0,1.0,0,0,3.0538080248236654,0.085,0.046550000000000015,0.085,3.181356159958695
59,200,62.02278311942116,2.04158347653824,22.11,0.0,1.0,1.0,1.0,0,0,2.9080923888087273,0.085,0.04820000000000001,0.085,3.1400712048696957
60,200,62.241320111561066,2.029534581133532,19.6,0.0,1.0,1.0,1.0,0,0,2.7155328425765037,0.035,0.04935000000000001,0.115,3.155530568120085
61,200,61.8083469626178,2.066036652923185,23.33,0.0,1.0,1.0,1.0,0,0,3.040194962024689,0.07,0.04235,0.07,3.2342633634973237
62,200,61.97265908045951,2.0461348635757215,26.135,0.0,1.0,1.0,1.0,0,0,3.249306628704071,0.055,0.043050000000000005,0.08,3.2336056657054923
63,200,55.5284189859764,2.113999713839122,19.055,0.125,0.875,1.0,0.875,0,25,2.5414208835363388,0.06,0.07065,0.195,3.0074785711511614
64,200,63.24435228674931,2.0238650270081213,21.925,0.0,1.0,1.0,1.0,0,0,2.999802314043045,0.035,0.044550000000000006,0.08,3.2065625341869484
65,200,59.998927047975506,2.0227932756420652,19.87,0.03,0.97,1.0,0.97,0,6,2.67148639023304,0.09,0.060350000000000015,0.16,3.0781532341633397
66,200,60.904609453804916,2.1007072362643853,21.46,0.0,1.0,1.0,1.0,0,0,2.807133659720421,0.045,0.04750000000000001,0.12,3.2051756206945585
67,200,60.88400365076115,2.1286941475117755,21.55,0.005,0.995,1.0,0.995,0,1,2.8941162604093553,0.065,0.0427,0.085,3.2421664671883543
68,200,60.87519339181291,2.0916186681188638,22.16,0.0,1.0,1.0,1.0,0,0,2.9801831430196764,0.065,0.04955,0.085,3.128596449508482
69,200,60.53796700649924,2.0371494103723906,17.92,0.03,0.97,1.0,0.97,0,6,2.4880326336622236,0.175,0.06615,0.175,3.0189845209018626
70,200,61.1838564634525,2.060651418741829,19.415,0.0,1.0,1.0,1.0,0,0,2.74431223154068,0.1,0.05635000000000001,0.11,3.076129733931336
71,200,61.12807601331759,2.104094646076855,21.325,0.0,1.0,1.0,1.0,0,0,2.7937762573361398,0.025,0.05329999999999999,0.11,3.1176952431595235
72,200,57.82175038505733,2.0841814967266954,19.605,0.08,0.92,1.0,0.92,0,16,2.6129164925217627,0.04,0.06035000000000003,0.17,3.0951905016170196
73,200,49.58336076423007,2.1387880863225894,18.41,0.18,0.82,1.0,0.82,0,36,2.3808666348457335,0.015,0.0874,0.245,2.9466316003550976
74,200,61.86109219656594,2.033873086428087,21.26,0.0,1.0,1.0,1.0,0,0,2.901180346608162,0.06,0.04735000000000001,0.095,3.1674714232193373
75,200,61.15598564352997,2.0682141643391936,22.305,0.0,1.0,1.0,1.0,0,0,2.952962363362312,0.075,0.044650000000000016,0.075,3.2076968585559595
76,200,61.18126769936745,2.076008197292549,25.12,0.0,1.0,1.0,1.0,0,0,3.1939292573928832,0.035,0.03909999999999999,0.065,3.2856057235101495
77,200,61.92758693599649,2.0356806845101856,24.625,0.0,1.0,1.0,1.0,0,0,3.1606731259822847,0.06,0.042199999999999994,0.08,3.240845057014192
78,200,61.033917038199505,2.1148372630074563,22.44,0.0,1.0,1.0,1.0,0,0,2.94012348562479,0.08,0.046150000000000004,0.09,3.202930007940689
79,200,61.84062447535962,2.036699343978463,21.805,0.0,1.0,1.0,1.0,0,0,2.8070089381933214,0.05,0.05820000000000001,0.16,3.0976039384208556
80,200,58.158416947038624,2.1099901841128927,17.435,0.065,0.935,1.0,0.935,0,13,2.4533370658755302,0.07,0.07275,0.205,3.0097730271388876
81,200,61.16004486088202,2.0634062324014453,22.61,0.0,1.0,1.0,1.0,0,0,2.97885576069355,0.075,0.043550000000000005,0.08,3.2295124997386715
82,200,61.896781899110294,1.9948479482734314,21.55,0.0,1.0,1.0,1.0,0,0,2.8622531482577322,0.075,0.04825,0.11,3.1607895636193635
83,200,62.20896494186098,2.04290632797001,24.015,0.0,1.0,1.0,1.0,0,0,3.1087680023908617,0.05,0.04815000000000001,0.1,3.162355738510279
84,200,61.60056355131624,2.035752125572404,24.0,0.0,1.0,1.0,1.0,0,0,3.1096596616506575,0.065,0.04310000000000001,0.07,3.221085981653173
85,200,63.037551345364484,1.9999618939086412,20.61,0.0,1.0,1.0,1.0,0,0,2.8489101204276084,0.1,0.049850000000000005,0.1,3.135545593613976
86,200,57.18407838041762,2.0510672547444546,20.255,0.08,0.92,1.0,0.92,0,16,2.6947098657488824,0.02,0.05420000000000002,0.145,3.1425305006151723
87,200,62.4917192095762,2.0054366976345586,19.77,0.0,1.0,1.0,1.0,0,0,2.6851409515738487,0.17,0.06325000000000001,0.17,3.0373188789501824
88,200,59.10344746578858,2.0407898296006057,20.905,0.065,0.935,1.0,0.935,0,13,2.7344102051854136,0.05,0.06360000000000002,0.175,3.061635995084994
89,200,61.955533596383404,2.045503373239016,23.015,0.0,1.0,1.0,1.0,0,0,2.999365893304348,0.05,0.0432,0.08,3.2338020233737335
90,200,61.353700547950375,2.0627656166659953,24.7,0.0,1.0,1.0,1.0,0,0,3.169613186120987,0.07,0.043800000000000006,0.085,3.2223064808551247
91,200,61.199457138094715,2.0808907541474646,23.38,0.0,1.0,1.0,1.0,0,0,3.075430601835251,0.085,0.04405000000000001,0.085,3.221289039646695
92,200,62.00626653749671,2.0379974729040136,23.205,0.0,1.0,1.0,1.0,0,0,3.0435224497318267,0.06,0.04565000000000001,0.075,3.190807427054133
93,200,57.22944671623032,2.037456849031945,18.13,0.09,0.91,1.0,0.91,0,18,2.5592282584309576,0.155,0.06445000000000001,0.155,3.003109656816198
94,200,57.9162983702718,1.9997655193424584,19.28,0.09,0.91,1.0,0.91,0,18,2.608092426657677,0.075,0.05785000000000001,0.155,3.0966858785662756
95,200,63.28625613736414,1.9787739839273562,19.89,0.0,1.0,1.0,1.0,0,0,2.803498854637146,0.09,0.05350000000000001,0.09,3.107805432219853
96,200,55.565964573481,2.0700661876613897,23.06,0.105,0.895,1.0,0.895,0,21,2.8360025376081466,0.05,0.0595,0.175,3.118366192768407
97,200,55.713744339875696,2.083966836353806,20.115,0.105,0.895,1.0,0.895,0,21,2.5921631294488905,0.02,0.06690000000000002,0.19,3.0464989511749065
98,200,63.169236665417664,1.9943106560511366,20.11,0.0,1.0,1.0,1.0,0,0,2.75546075373888,0.11,0.05390000000000001,0.11,3.1143543054882303
99,200,61.071520191634754,2.049428509523162,22.94,0.0,1.0,1.0,1.0,0,0,3.0113609409332276,0.06,0.04310000000000001,0.07,3.225311115292466
100,200,62.29736505264746,2.018910259544902,20.89,0.0,1.0,1.0,1.0,0,0,2.8490626177191736,0.105,0.05075000000000001,0.105,3.1202016809962765
101,200,62.47658144022329,1.984526990624346,20.485,0.0,1.0,1.0,1.0,0,0,2.801731180250645,0.095,0.05195000000000002,0.095,3.133595663743852
102,200,61.18216633507462,2.1056815279062873,24.135,0.0,1.0,1.0,1.0,0,0,3.134728125333786,0.045,0.0422,0.07,3.230673139875304
103,200,60.6806496768963,2.090808003512098,20.78,0.0,1.0,1.0,1.0,0,0,2.7940112489461897,0.105,0.05055,0.105,3.130242401889349
104,200,62.201473983324206,2.096600822050586,24.59,0.0,1.0,1.0,1.0,0,0,3.1661417293548584,0.05,0.039999999999999994,0.065,3.270077820000642
105,200,62.53086394112657,2.015339468062144,23.95,0.0,1.0,1.0,1.0,0,0,3.1272429466247558,0.04,0.04340000000000001,0.065,3.223501749921624
106,200,61.45312261130166,2.0599599352501397,23.145,0.0,1.0,1.0,1.0,0,0,3.081644755601883,0.095,0.04755000000000001,0.095,3.173741654571793
107,200,62.37682617421124,2.016925578627743,23.28,0.0,1.0,1.0,1.0,0,0,3.087690827846527,0.05,0.04560000000000001,0.08,3.193290940113183
108,200,62.433242281432555,2.041465530916796,24.315,0.0,1.0,1.0,1.0,0,0,3.1506055307388308,0.055,0.04429999999999999,0.065,3.1996387262200363
109,200,58.34639794584178,2.06141429392176,22.425,0.06,0.94,1.0,0.94,0,12,2.831768075823784,0.15,0.0527,0.15,3.1703344700805913
110,200,53.27294360471238,2.045051472302966,17.815,0.15,0.85,1.0,0.85,0,30,2.4150970461964607,0.24,0.08535,0.24,2.9360703224584226
111,200,61.55353071652498,2.0632086475891067,24.375,0.0,1.0,1.0,1.0,0,0,3.129087169766426,0.03,0.04245,0.07,3.239529338112336
112,200,62.071772483607184,2.077791161564249,19.79,0.0,1.0,1.0,1.0,0,0,2.817401803135872,0.09,0.04835000000000002,0.09,3.164425145354985
113,200,62.4174785445049,2.0514678944707994,21.275,0.0,1.0,1.0,1.0,0,0,2.8159074819087984,0.115,0.052150000000000016,0.115,3.1282900792248043
114,200,57.08254347860562,2.0315432448458726,19.13,0.105,0.895,1.0,0.895,0,21,2.5705671095848084,0.055,0.06830000000000001,0.185,3.0292539783382235
115,200,62.222611845428474,1.999786771223632,20.355,0.01,0.99,1.0,0.99,0,2,2.7660791516304015,0.13,0.054750000000000014,0.13,3.098153546015512
116,200,61.77715600474382,2.0067790151298026,19.735,0.02,0.98,1.0,0.98,0,4,2.6713480243086813,0.165,0.05865000000000002,0.165,3.10940403610197
117,200,62.11761544937107,2.0411113499191926,22.455,0.0,1.0,1.0,1.0,0,0,2.9256475672125815,0.115,0.05265000000000001,0.115,3.1269778795950764
118,200,58.707694707211566,2.0705149579449222,19.965,0.06,0.94,1.0,0.94,0,12,2.6169020128250122,0.225,0.07905000000000001,0.225,2.969551404429437
119,200,60.87057379366912,2.0509570464766145,20.28,0.005,0.995,1.0,0.995,0,1,2.685493673682213,0.085,0.053250000000000006,0.11,3.1018204061054524
120,200,56.010637616932726,2.034476284796219,18.905,0.115,0.885,1.0,0.885,0,23,2.5556630712747572,0.18,0.06465,0.18,3.054565525056996
121,200,58.82790036645611,2.0433367998732757,19.885,0.06,0.94,1.0,0.94,0,12,2.6166893801093103,0.07,0.06385,0.18,3.066879800098028
122,200,61.22679423807722,2.1170078881102685,25.035,0.0,1.0,1.0,1.0,0,0,3.178877454996109,0.055,0.04415000000000001,0.075,3.219481246105168
123,200,61.99308963543346,2.037970016827643,21.605,0.0,1.0,1.0,1.0,0,0,2.8667205986380577,0.07,0.047200000000000006,0.095,3.1721988597365463
124,200,56.07716587440762,2.1032019125795514,20.465,0.095,0.905,1.0,0.905,0,19,2.6886395153403284,0.04,0.06355000000000001,0.17,3.01275112533924
125,200,61.67268846307201,2.0469057108249573,20.41,0.0,1.0,1.0,1.0,0,0,2.6865571400523187,0.16,0.06105000000000001,0.16,3.0454259742045044
126,200,61.673314494348304,2.057571863529203,21.845,0.0,1.0,1.0,1.0,0,0,2.9107711726427077,0.055,0.046750000000000014,0.08,3.1826106346983862
127,200,57.839150690792984,2.0951305927017243,19.245,0.075,0.925,1.0,0.925,0,15,2.5483314236998558,0.23,0.08075,0.23,2.982785012300756
128,200,61.58298617551578,2.063911339526282,20.805,0.0,1.0,1.0,1.0,0,0,2.8554758617281912,0.095,0.05090000000000001,0.095,3.1289055376150556
129,200,61.84332715119589,2.0532447787994705,24.12,0.0,1.0,1.0,1.0,0,0,3.131500464677811,0.05,0.04170000000000001,0.055,3.233894354763594
130,200,61.584856382975076,2.06481370668761,21.48,0.005,0.995,1.0,0.995,0,1,2.814882753789425,0.13,0.056450000000000014,0.13,3.1016381525612204
131,200,56.49610767657234,2.082625200461955,20.98,0.1,0.9,1.0,0.9,0,20,2.7290425229072572,0.07,0.05685000000000001,0.14,3.0901729386495562
132,200,61.93022283038466,2.02596959290336,23.345,0.0,1.0,1.0,1.0,0,0,3.0111956229805945,0.09,0.045600000000000016,0.09,3.2033851815698506
133,200,61.900632108149836,2.1020279254904337,20.48,0.0,1.0,1.0,1.0,0,0,2.868207862377167,0.035,0.05809999999999999,0.11,3.0366818593519986
134,200,62.34693551316772,1.9983954686108742,22.695,0.0,1.0,1.0,1.0,0,0,3.008995437026024,0.07,0.04370000000000002,0.07,3.2191747636032133
135,200,60.55214607982645,2.1071855223403566,25.58,0.0,1.0,1.0,1.0,0,0,3.2107621228694914,0.05,0.04120000000000001,0.07,3.2503904732935447
136,200,62.38886098163103,2.02208341236858,22.19,0.0,1.0,1.0,1.0,0,0,2.947367350459099,0.08,0.04510000000000001,0.08,3.208353494569138
137,200,61.247477334769904,2.10815811891728,23.725,0.0,1.0,1.0,1.0,0,0,3.062806871533394,0.055,0.04235000000000001,0.065,3.234006044880662
138,200,61.191943454560224,2.0901830494136253,20.935,0.005,0.995,1.0,0.995,0,1,2.816664173901081,0.115,0.055700000000000006,0.115,3.091654732279875
139,200,61.183656834485994,2.065606177575286,22.9,0.0,1.0,1.0,1.0,0,0,3.0114778327941893,0.085,0.045600000000000016,0.085,3.1999605285022716
140,200,56.76553967749565,2.010607662633437,19.555,0.09,0.91,1.0,0.91,0,18,2.5877586871385576,0.205,0.07385,0.205,2.9842009310986253
141,200,61.657170430003156,2.073081247233148,24.6,0.0,1.0,1.0,1.0,0,0,3.1497037196159363,0.03,0.042350000000000006,0.065,3.22821739637866
142,200,59.4497644378751,2.0471712292610107,19.19,0.055,0.945,1.0,0.945,0,11,2.5399690091609957,0.215,0.07625,0.215,2.9559652038170454
143,200,62.46421800698337,2.0370324940659663,23.845,0.0,1.0,1.0,1.0,0,0,3.0885940927267073,0.045,0.044650000000000016,0.07,3.2069324255537843
144,200,61.88015855746693,2.023327347247801,19.88,0.02,0.98,1.0,0.98,0,4,2.6604176035523412,0.19,0.06735000000000001,0.19,3.0507475468841823
145,200,63.13328678105852,1.9788532228037363,21.67,0.0,1.0,1.0,1.0,0,0,2.9563701486587526,0.075,0.0505,0.1,3.127458532357829
146,200,61.50025874404333,2.086088580307304,24.345,0.0,1.0,1.0,1.0,0,0,3.1105412673950195,0.085,0.045100000000000015,0.085,3.203737875626379
147,200,61.92708810014912,2.0597772336648537,23.32,0.0,1.0,1.0,1.0,0,0,3.095593317747116,0.055,0.045100000000000015,0.07,3.1964782303839945
148,200,62.64816428908482,1.9957177184629444,20.22,0.0,1.0,1.0,1.0,0,0,2.6974677670001985,0.145,0.05789999999999999,0.145,3.0657215796240793
149,200,62.06944492824827,2.0310602779218754,22.935,0.02,0.98,1.0,0.98,0,4,2.876504651904106,0.13,0.04890000000000001,0.13,3.194446641052303
150,200,62.76474249955583,2.0146705882254525,20.125,0.0,1.0,1.0,1.0,0,0,2.8396037298440935,0.07,0.053500000000000006,0.115,3.1106758887003507
151,200,63.38023476935081,1.9835598947030229,22.225,0.0,1.0,1.0,1.0,0,0,2.9648798739910127,0.065,0.04950000000000001,0.1,3.1522057520274167
152,200,61.72361717590109,2.0528653680284337,22.39,0.0,1.0,1.0,1.0,0,0,2.9745892757177352,0.085,0.04685000000000001,0.085,3.184775726968942
153,200,62.35393252483959,2.0476343286218563,21.715,0.005,0.995,1.0,0.995,0,1,2.8076622557640074,0.08,0.05110000000000002,0.125,3.1436953740124913
154,200,58.09191836965754,2.1011131331565474,19.075,0.08,0.92,1.0,0.92,0,16,2.518816667795181,0.055,0.08034999999999999,0.215,2.907033917407928
155,200,62.5148847961452,2.036563013213058,21.555,0.0,1.0,1.0,1.0,0,0,2.8799099108576773,0.085,0.04850000000000001,0.085,3.1598105285282343
156,200,61.173196750296064,2.0457447439996908,22.48,0.0,1.0,1.0,1.0,0,0,2.953645184636116,0.1,0.05080000000000001,0.1,3.1351663369303786
157,200,63.793576867130035,1.9660499417282353,22.895,0.0,1.0,1.0,1.0,0,0,3.0627967536449434,0.065,0.048150000000000005,0.075,3.1426385333742486
158,200,60.36804341904355,2.167305018947259,26.245,0.0,1.0,1.0,1.0,0,0,3.2451390302181244,0.05,0.0408,0.055,3.2546881980595734
159,200,61.11759375389666,2.084830016603519,22.68,0.0,1.0,1.0,1.0,0,0,2.9896601831912992,0.095,0.04565000000000001,0.095,3.2038915510662584
160,200,62.111571748115914,2.0338010066581256,21.6,0.0,1.0,1.0,1.0,0,0,2.894957527220249,0.095,0.049,0.095,3.1582081681280325
161,200,60.77027488752866,2.0226363283013766,22.25,0.03,0.97,1.0,0.97,0,6,2.874195941090584,0.1,0.05110000000000002,0.1,3.141300626292806
162,200,62.885129488885234,1.9969078136832712,22.26,0.0,1.0,1.0,1.0,0,0,2.9602718538045885,0.075,0.04920000000000001,0.08,3.141380570745942
163,200,61.948626543286906,2.0341526075361007,23.245,0.0,1.0,1.0,1.0,0,0,3.0429699820280076,0.07,0.045550000000000014,0.08,3.1990408996758855
164,200,62.51143201715282,2.0398567466301385,19.83,0.0,1.0,1.0,1.0,0,0,2.6524830612540247,0.055,0.06150000000000001,0.15,3.0697165526559647
165,200,61.366357539390904,2.0706999689054326,24.6,0.0,1.0,1.0,1.0,0,0,3.1388489013910292,0.06,0.04345,0.08,3.2175794210622564
166,200,62.474893548602246,1.9970453175379952,22.8,0.0,1.0,1.0,1.0,0,0,2.9956942760944365,0.1,0.0529,0.1,3.109938562333104
167,200,62.55496262302926,2.02817483706748,21.24,0.0,1.0,1.0,1.0,0,0,2.889611495733261,0.07,0.04805000000000001,0.08,3.1464698619763194
168,200,61.77190118675611,2.0499777263852366,22.48,0.0,1.0,1.0,1.0,0,0,3.025278471708298,0.065,0.04390000000000001,0.065,3.210257359884992
169,200,62.73408737348909,2.024282167806894,24.09,0.0,1.0,1.0,1.0,0,0,3.1234845966100693,0.065,0.044150000000000016,0.065,3.2070275452540598
170,200,52.386850446638164,2.030151766613455,20.615,0.17,0.83,1.0,0.83,0,34,2.584116674661636,0.06,0.07910000000000002,0.225,2.9768386927359867
171,200,61.70324588981341,2.0405823920172423,21.91,0.0,1.0,1.0,1.0,0,0,2.965607072710991,0.095,0.0493,0.095,3.1253190472392514
172,200,63.10454102258639,2.0217040567629363,22.395,0.0,1.0,1.0,1.0,0,0,2.8932775619626043,0.09,0.0526,0.09,3.104545830183616
173,200,62.10537300111696,2.0403485769688774,25.08,0.0,1.0,1.0,1.0,0,0,3.1699503916502,0.04,0.04580000000000001,0.1,3.1894161770437326
174,200,56.406071875955604,2.077901529896724,19.95,0.105,0.895,1.0,0.895,0,21,2.5982792496681215,0.06,0.07120000000000001,0.195,2.9935452501953113
175,200,57.42604203708337,2.025327778758582,20.355,0.09,0.91,1.0,0.91,0,18,2.6768642431497573,0.03,0.05930000000000001,0.15,3.0903632118376834
176,200,58.22786163895313,2.0326378597492667,23.135,0.08,0.92,1.0,0.92,0,16,2.872532666921616,0.045,0.049650000000000014,0.115,3.158955565026643
