episode,transitions,first_minibatch_ratio_max_abs_error,ratio_min,ratio_max,mean_masked_entropy
1,200,0.0,0.9944908618927002,1.0047898292541504,3.01533704996109
2,200,0.0,0.9956979751586914,1.003280758857727,2.735931545495987
3,200,0.0,0.9956756234169006,1.002825140953064,3.022653192281723
4,200,0.0,0.9965914487838745,1.0024137496948242,2.982531249523163
5,200,0.0,0.9964227676391602,1.0033682584762573,2.7848555147647858
6,200,0.0,0.997026801109314,1.0020751953125,2.89248925447464
7,200,0.0,0.998665988445282,1.0014742612838745,2.556603342294693
8,200,0.0,0.9977202415466309,1.001824140548706,2.9227981865406036
9,200,0.0,0.9981162548065186,1.001792073249817,2.7129616141319275
10,200,0.0,0.9975449442863464,1.0018657445907593,3.122204899787903
11,200,0.0,0.9972952008247375,1.0018850564956665,2.961223393678665
12,200,0.0,0.9979914426803589,1.0017646551132202,2.9114920496940613
13,200,0.0,0.9980319142341614,1.0016456842422485,3.1091258227825165
14,200,0.0,0.9994115233421326,1.0006587505340576,2.6420511603355408
15,200,0.0,0.998698353767395,1.0012247562408447,2.532339930534363
16,200,0.0,0.9985283613204956,1.0020456314086914,2.593841791152954
17,200,0.0,0.9981948733329773,1.002506971359253,2.731195390224457
18,200,0.0,0.9991852045059204,1.0013670921325684,2.954728901386261
19,200,0.0,0.9987605214118958,1.0009791851043701,3.0281083583831787
20,200,0.0,0.9990379810333252,1.000990867614746,3.1771339178085327
21,200,0.0,0.9977449774742126,1.0022773742675781,3.0816976130008698
22,200,0.0,0.9964738488197327,1.0028835535049438,3.1395806074142456
23,200,0.0,0.9953701496124268,1.003159761428833,3.18136465549469
24,200,0.0,0.9943895936012268,1.0025994777679443,2.3539716601371765
25,200,0.0,0.99782395362854,1.002061367034912,2.500464230775833
26,200,0.0,0.997814416885376,1.0014126300811768,2.988049954175949
27,200,0.0,0.9995318651199341,1.0004161596298218,2.730640709400177
28,200,0.0,0.9995025396347046,1.000491738319397,2.480675369501114
29,200,0.0,0.9984267354011536,1.0016080141067505,3.1483375132083893
30,200,0.0,0.9988526701927185,1.0015430450439453,2.822403848171234
31,200,0.0,0.9989086389541626,1.001389741897583,2.5923020392656326
32,200,0.0,0.9990832209587097,1.00099778175354,2.941034108400345
33,200,0.0,0.9982341527938843,1.001625418663025,2.688764050602913
34,200,0.0,0.9983965158462524,1.0010684728622437,2.7190492153167725
35,200,0.0,0.998923659324646,1.0015654563903809,3.163446754217148
36,200,0.0,0.9983819723129272,1.0020140409469604,2.995550036430359
37,200,0.0,0.998585045337677,1.001987099647522,2.7766882181167603
38,200,0.0,0.9977035522460938,1.0015960931777954,2.8993769586086273
39,200,0.0,0.9973881840705872,1.0039122104644775,2.5157702267169952
40,200,0.0,0.9973073601722717,1.0029851198196411,3.1733861565589905
41,200,0.0,0.9977311491966248,1.0038623809814453,2.855396658182144
42,200,0.0,0.998116135597229,1.0030033588409424,2.931633949279785
43,200,0.0,0.9991227388381958,1.0007283687591553,2.9248422384262085
44,200,0.0,0.9991984963417053,1.0009784698486328,2.737612634897232
45,200,0.0,0.9986752867698669,1.0012768507003784,3.043264240026474
46,200,0.0,0.9990017414093018,1.0010868310928345,3.0446033775806427
47,200,0.0,0.9989014863967896,1.001518964767456,3.044074684381485
48,200,0.0,0.9981502890586853,1.0024194717407227,3.0426040589809418
49,200,0.0,0.9975475668907166,1.0032413005828857,2.6687784492969513
50,200,0.0,0.9979724287986755,1.0022550821304321,3.0166387856006622
51,200,0.0,0.998450756072998,1.0020852088928223,2.7913000881671906
52,200,0.0,0.9978160858154297,1.002423882484436,2.8953458666801453
53,200,0.0,0.9976974129676819,1.0028791427612305,2.63174369931221
54,200,0.0,0.9980373382568359,1.0021191835403442,3.078694671392441
55,200,0.0,0.9971489906311035,1.0024895668029785,3.006310671567917
56,200,0.0,0.998024046421051,1.0016170740127563,2.852643370628357
57,200,0.0,0.9973208904266357,1.0025194883346558,2.970713883638382
58,200,0.0,0.9975073337554932,1.0026562213897705,3.049460679292679
59,200,0.0,0.9973145127296448,1.0023635625839233,2.942454218864441
60,200,0.0,0.9979897737503052,1.0019184350967407,2.615015923976898
61,200,0.0,0.9976650476455688,1.0026174783706665,3.054696887731552
62,200,0.0,0.998162031173706,1.0023623704910278,3.2557801604270935
63,200,0.0,0.9978777170181274,1.001111388206482,2.443899556994438
64,200,0.0,0.994916558265686,1.0030444860458374,2.953626960515976
65,200,0.0,0.9966722130775452,1.002135157585144,2.7400150895118713
66,200,0.0,0.9977176189422607,1.001573085784912,2.7277770340442657
67,200,0.0,0.9969151020050049,1.0031044483184814,2.863831251859665
68,200,0.0,0.9970396757125854,1.0027209520339966,3.0252492129802704
69,200,0.0,0.9975820183753967,1.002214789390564,2.4925944209098816
70,200,0.0,0.9972590804100037,1.002291202545166,2.7766987681388855
71,200,0.0,0.9973601698875427,1.0025789737701416,2.7987137138843536
72,200,0.0,0.9969151020050049,1.0031077861785889,2.606868416070938
73,200,0.0,0.9968571066856384,1.0019798278808594,2.2934761345386505
74,200,0.0,0.9977627992630005,1.0016440153121948,2.881320208311081
75,200,0.0,0.9973472952842712,1.0027960538864136,2.9612792432308197
76,200,0.0,0.9973496794700623,1.0018372535705566,3.2065424025058746
77,200,0.0,0.9983627200126648,1.0024319887161255,3.1580043733119965
78,200,0.0,0.9977259039878845,1.001833438873291,2.9485532343387604
79,200,0.0,0.9971604347229004,1.0025299787521362,2.8788324892520905
80,200,0.0,0.9977430701255798,1.002024531364441,2.4721071869134903
81,200,0.0,0.9988343119621277,1.0010756254196167,2.9862176179885864
82,200,0.0,0.9978570342063904,1.0015263557434082,2.9168998897075653
83,200,0.0,0.9965581893920898,1.00202476978302,3.126439183950424
84,200,0.0,0.9981087446212769,1.0028074979782104,3.1216062903404236
85,200,0.0,0.9968982338905334,1.0033425092697144,2.8735640943050385
86,200,0.0,0.9980149865150452,1.0014334917068481,2.744425803422928
87,200,0.0,0.9959754943847656,1.0029292106628418,2.635397106409073
88,200,0.0,0.9965885877609253,1.0031129121780396,2.8384229242801666
89,200,0.0,0.9979290962219238,1.0024265050888062,3.0029280185699463
90,200,0.0,0.9958978891372681,1.0043545961380005,3.171725034713745
91,200,0.0,0.9974731206893921,1.0033795833587646,3.090492218732834
92,200,0.0,0.9957318902015686,1.0041652917861938,3.0047587156295776
93,200,0.0,0.9971395134925842,1.0028674602508545,2.5906451046466827
94,200,0.0,0.996426522731781,1.003716230392456,2.6320539712905884
95,200,0.0,0.9978343844413757,1.0028293132781982,2.819332003593445
96,200,0.0,0.9989376664161682,1.000576138496399,2.9227330088615417
97,200,0.0,0.9988293647766113,1.0009477138519287,2.608280301094055
98,200,0.0,0.9947875142097473,1.002678394317627,2.759310394525528
99,200,0.0,0.99639493227005,1.00263512134552,3.0279861986637115
100,200,0.0,0.9977133274078369,1.0021893978118896,2.834661066532135
101,200,0.0,0.9983174800872803,1.001664161682129,2.830189675092697
102,200,0.0,0.9976305365562439,1.0027785301208496,3.1130549013614655
103,200,0.0,0.9992902278900146,1.0009006261825562,2.7723188996315002
104,200,0.0,0.9970256090164185,1.0019822120666504,3.1609082221984863
105,200,0.0,0.9965260624885559,1.002502202987671,3.128133237361908
106,200,0.0,0.9952878355979919,1.0052642822265625,3.1031459867954254
107,200,0.0,0.9980214238166809,1.0027273893356323,3.079577296972275
108,200,0.0,0.9977332949638367,1.0023083686828613,3.1631772220134735
109,200,0.0,0.9959543943405151,1.0044952630996704,2.861262023448944
110,200,0.0,0.9954430460929871,1.0036407709121704,2.3653016090393066
111,200,0.0,0.9960324764251709,1.004312515258789,3.1605673730373383
112,200,0.0,0.9957504272460938,1.0045390129089355,2.808591216802597
113,200,0.0,0.9948318600654602,1.0039938688278198,2.8362130224704742
114,200,0.0,0.9946689009666443,1.0035884380340576,2.579751431941986
115,200,0.0,0.9969851970672607,1.0030901432037354,2.8081531822681427
116,200,0.0,0.9973511099815369,1.0012654066085815,2.667476385831833
117,200,0.0,0.9969507455825806,1.0027192831039429,2.999375343322754
118,200,0.0,0.9966570138931274,1.0016452074050903,2.541950076818466
119,200,0.0,0.9956861138343811,1.0046247243881226,2.6447130143642426
120,200,0.0,0.995380163192749,1.0039656162261963,2.6159302592277527
121,200,0.0,0.9982646107673645,1.002125859260559,2.5425288379192352
122,200,0.0,0.9974585771560669,1.002637267112732,3.197858840227127
123,200,0.0,0.9982517957687378,1.0014289617538452,2.9173282980918884
124,200,0.0,0.997819185256958,1.0017120838165283,2.6797442734241486
125,200,0.0,0.9988940954208374,1.001060128211975,2.648191124200821
126,200,0.0,0.9962761998176575,1.0016937255859375,2.91139680147171
127,200,0.0,0.9907729029655457,1.0094413757324219,2.552831292152405
128,200,0.0,0.9937319159507751,1.0055675506591797,2.851518601179123
129,200,0.0,0.9915713667869568,1.0048902034759521,3.139153927564621
130,200,0.0,0.9960424900054932,1.0035732984542847,2.7896356880664825
131,200,0.0,0.9969348311424255,1.0032957792282104,2.7059147357940674
132,200,0.0,0.9948577284812927,1.0053006410598755,2.9825837314128876
133,200,0.0,0.9943735003471375,1.0043230056762695,2.9093656837940216
134,200,0.0,0.9978736639022827,1.0018017292022705,3.022424191236496
135,200,0.0,0.9962481260299683,1.0051240921020508,3.2247464656829834
136,200,0.0,0.9957093596458435,1.0044829845428467,2.983210265636444
137,200,0.0,0.9967779517173767,1.0040333271026611,3.043087750673294
138,200,0.0,0.9969015717506409,1.0025354623794556,2.8103745579719543
139,200,0.0,0.9965223073959351,1.002346158027649,2.9899191856384277
140,200,0.0,0.9983565211296082,1.0015830993652344,2.6114001870155334
141,200,0.0,0.9969184398651123,1.0025297403335571,3.1582066118717194
142,200,0.0,0.9962714314460754,1.0021851062774658,2.511977717280388
143,200,0.0,0.9954323768615723,1.002748966217041,3.0568671822547913
144,200,0.0,0.9938392639160156,1.005003571510315,2.7871470749378204
145,200,0.0,0.9962669014930725,1.0030922889709473,2.936306893825531
146,200,0.0,0.9951255321502686,1.003014087677002,3.092090666294098
147,200,0.0,0.9945216774940491,1.0031678676605225,3.0854146480560303
148,200,0.0,0.9960218071937561,1.0043021440505981,2.6937797367572784
149,200,0.0,0.9965023398399353,1.002801537513733,2.9157563745975494
150,200,0.0,0.9976726770401001,1.0020568370819092,2.8240974843502045
151,200,0.0,0.9962286949157715,1.0025323629379272,2.9253033101558685
152,200,0.0,0.9933602213859558,1.0042937994003296,2.9310344457626343
153,200,0.0,0.9933562278747559,1.0054879188537598,2.747965008020401
154,200,0.0,0.9966596364974976,1.0033245086669922,2.4788423478603363
155,200,0.0,0.9988895654678345,1.0016710758209229,2.9538865983486176
156,200,0.0,0.9985343217849731,1.0013728141784668,2.9658416509628296
157,200,0.0,0.9952532052993774,1.005084753036499,3.063702166080475
158,200,0.0,0.9944472312927246,1.005470633506775,3.2432859539985657
159,200,0.0,0.9964659810066223,1.004366397857666,2.963331252336502
160,200,0.0,0.9967964887619019,1.0026838779449463,2.7879711389541626
161,200,0.0,0.9968031644821167,1.0016586780548096,2.8631103932857513
162,200,0.0,0.9946046471595764,1.003734827041626,3.0001468658447266
163,200,0.0,0.9956701993942261,1.0019643306732178,3.059390068054199
164,200,0.0,0.9981339573860168,1.0026776790618896,2.6219224631786346
165,200,0.0,0.9978398680686951,1.0014628171920776,3.127583682537079
166,200,0.0,0.9947680234909058,1.0043588876724243,2.9188661575317383
167,200,0.0,0.9969899654388428,1.0025866031646729,2.9252365827560425
168,200,0.0,0.9965904951095581,1.0041829347610474,3.0165694057941437
169,200,0.0,0.9929449558258057,1.005443811416626,3.15645432472229
170,200,0.0,0.9901133179664612,1.0054751634597778,2.5643968284130096
171,200,0.0,0.9934919476509094,1.0045220851898193,2.9908779561519623
172,200,0.0,0.9949860572814941,1.0031951665878296,2.9430251121520996
173,200,0.0,0.9953839182853699,1.0037331581115723,3.1732284128665924
174,200,0.0,0.9964666962623596,1.0018537044525146,2.5441913306713104
175,200,0.0,0.9952581524848938,1.0041000843048096,2.555469259619713
176,200,0.0,0.9972609877586365,1.0019184350967407,2.8446775376796722
177,200,0.0,0.9971380829811096,1.0029449462890625,3.00452584028244
178,200,0.0,0.9965505599975586,1.0034981966018677,2.9123581647872925
179,200,0.0,0.9986793398857117,1.00128972530365,2.2326519936323166
180,200,0.0,0.9962189197540283,1.0028239488601685,2.7291326224803925
181,200,0.0,0.9967817664146423,1.0024030208587646,2.8323469161987305
182,200,0.0,0.9983355402946472,1.001736044883728,2.2344242334365845
183,200,0.0,0.9940882921218872,1.0031167268753052,2.9672288298606873
184,200,0.0,0.99722820520401,1.0040240287780762,3.189487099647522
185,200,0.0,0.9954404234886169,1.004028081893921,3.0860004127025604
186,200,0.0,0.9975487589836121,1.001805067062378,3.094410091638565
187,200,0.0,0.9956115484237671,1.004388451576233,2.836466073989868
188,200,0.0,0.9936345219612122,1.0037604570388794,3.154880166053772
189,200,0.0,0.9943291544914246,1.003962755203247,3.091611087322235
190,200,0.0,0.9950577020645142,1.0032163858413696,2.831091582775116
191,200,0.0,0.9940736293792725,1.0042705535888672,2.8723116517066956
192,200,0.0,0.9970746040344238,1.0041786432266235,2.9026018381118774
193,200,0.0,0.9957883954048157,1.0037466287612915,3.0207013189792633
194,200,0.0,0.9947023391723633,1.005037784576416,3.033223658800125
195,200,0.0,0.9943305850028992,1.0051875114440918,3.2829307317733765
196,200,0.0,0.9926554560661316,1.0045273303985596,2.9379411339759827
197,200,0.0,0.9901279807090759,1.0059231519699097,2.760406106710434
198,200,0.0,0.9902268648147583,1.0043331384658813,2.3520098477602005
199,200,0.0,0.9939975142478943,1.0053285360336304,2.7540727257728577
200,200,0.0,0.9980447292327881,1.0020405054092407,3.084574371576309
201,200,0.0,0.9969598054885864,1.0021727085113525,3.172633707523346
202,200,0.0,0.9977625608444214,1.004138708114624,2.6717685610055923
203,200,0.0,0.9935708045959473,1.006528615951538,2.6806943118572235
204,200,0.0,0.9942101240158081,1.004429578781128,2.9750332832336426
205,200,0.0,0.996519923210144,1.003835916519165,3.0943055152893066
206,200,0.0,0.9947177767753601,1.0034762620925903,2.2242355048656464
207,200,0.0,0.9985369443893433,1.0010768175125122,2.896131545305252
208,200,0.0,0.995247483253479,1.002724528312683,2.77424892783165
209,200,0.0,0.9893405437469482,1.0078552961349487,2.8486768305301666
210,200,0.0,0.9933516979217529,1.0049182176589966,3.2003659307956696
211,200,0.0,0.9958992600440979,1.0036293268203735,3.110588878393173
212,200,0.0,0.9937719702720642,1.0058530569076538,3.0044637620449066
213,200,0.0,0.9945977926254272,1.0034592151641846,2.7259568870067596
214,200,0.0,0.9965968728065491,1.0029187202453613,2.521992027759552
215,200,0.0,0.9935585260391235,1.0067616701126099,2.875136524438858
216,200,0.0,0.9947953224182129,1.005198359489441,3.036507338285446
217,200,0.0,0.996692419052124,1.0034615993499756,3.007812887430191
218,200,0.0,0.9946788549423218,1.0030179023742676,3.1042953729629517
219,200,0.0,0.9974219799041748,1.004555344581604,2.6790002584457397
220,200,0.0,0.9950111508369446,1.0039533376693726,3.1422998011112213
221,200,0.0,0.9946836233139038,1.0054649114608765,2.8307956159114838
222,200,0.0,0.9942869544029236,1.008671760559082,2.7650265395641327
223,200,0.0,0.9953333735466003,1.0055785179138184,2.518492192029953
224,200,0.0,0.997773289680481,1.003033995628357,2.6763660609722137
225,200,0.0,0.9945060014724731,1.0052716732025146,2.941101163625717
226,200,0.0,0.9930827021598816,1.0060611963272095,2.7120859622955322
227,200,0.0,0.9919437766075134,1.0080310106277466,2.8142555952072144
228,200,0.0,0.9940069913864136,1.0055673122406006,2.880796492099762
229,200,0.0,0.9952702522277832,1.0055478811264038,2.9522284865379333
230,200,0.0,0.9971275925636292,1.0024125576019287,2.7900865972042084
231,200,0.0,0.992031991481781,1.002915859222412,2.864827662706375
232,200,0.0,0.9952287673950195,1.0036259889602661,2.615616947412491
233,200,0.0,0.9960130453109741,1.0032401084899902,2.9526653587818146
234,200,0.0,0.9963778257369995,1.0029282569885254,2.735771268606186
235,200,0.0,0.9981516003608704,1.001802682876587,3.0602345168590546
236,200,0.0,0.9963500499725342,1.00303053855896,2.937975972890854
237,200,0.0,0.9968480467796326,1.0049206018447876,2.8495362997055054
238,200,0.0,0.996687650680542,1.0030930042266846,2.7816974222660065
239,200,0.0,0.9965614676475525,1.0033591985702515,2.746363550424576
240,200,0.0,0.9929041862487793,1.008182406425476,3.0784566700458527
241,200,0.0,0.9960208535194397,1.0030999183654785,3.0460655093193054
242,200,0.0,0.9974947571754456,1.0019807815551758,2.8655287623405457
243,200,0.0,0.9934019446372986,1.0038036108016968,2.7835382521152496
244,200,0.0,0.9951860308647156,1.0027917623519897,2.9228056371212006
