episode,episode_reward,episode_total_delay
1,12273.545190133374,417.5650755099305
2,12085.993411481693,425.4086111443101
3,12403.216617802374,414.66853466172284
4,12405.603656146133,405.7501788215939
5,12398.008966334799,408.8179029716241
6,12370.956223678995,406.4474691824526
7,11869.287488417103,399.02350341299956
8,12223.022531653629,418.34456799120954
9,12416.06945415453,410.9216433231166
10,12376.052379007422,411.4611580486512
11,12396.045600217507,410.33882885856985
12,12253.366940327267,408.50668636487165
13,12131.807249068617,431.5919925121295
14,12534.919586931126,403.27573512314825
15,11574.9380450125,399.05084478177207
16,10587.831466166672,402.36544856168115
17,12512.59357270464,410.08386153527505
18,12528.45771708728,407.51289039413655
19,12129.230808651715,420.4938971655164
20,12183.07794526719,420.6910002223558
21,12221.858744583662,414.6020420959723
22,12507.739344765443,401.6587342405817
23,12002.06008303329,435.18180769827666
24,11296.83044146187,428.57384989156793
25,10798.529189133613,405.6555342319162
26,12336.36777017494,411.41172949922156
27,11434.866758242997,400.37884905248296
28,10682.263267965558,410.3161907309678
29,12414.932787001933,413.89008154314155
30,12153.539174027426,416.0814363198941
31,12301.675697531151,405.1732514259019
32,12355.00742298128,411.5296087727372
33,12273.522180941789,408.11003727032
34,12009.205504064646,419.7403410017634
35,12140.285882954553,416.0042611744293
36,12216.31274021244,416.76918602853954
37,12566.321785816712,407.0836809094184
38,12351.801816750205,420.9662438423883
39,11800.069368409084,400.1784824945644
40,12117.53065050941,421.6498018252122
41,12531.773534887576,407.4784298854154
42,12039.197499677075,437.47243946407707
43,12132.447060484586,422.24872576704735
44,11454.263176565395,405.41651776582665
45,12234.429181790798,418.86155176912047
46,12296.853931465705,406.61350013745283
47,12342.777219665559,410.22249637899876
48,12329.892810850346,409.21183235323286
49,10552.178992723564,432.1559546925408
50,12476.9281633381,407.85699461542555
51,11836.540444150656,417.4048693809428
52,12631.318434647952,391.0264457782993
53,12248.175752726165,420.75224834718045
54,12259.188269113862,416.92691228695077
55,12004.366292121518,425.93169310927124
56,12375.330781660887,409.69351019853
57,12196.688114356346,422.5153415883595
58,11740.469497999271,443.7320424661213
59,12404.556623884231,408.31669530764805
60,12448.264022312207,405.90691622670624
61,12361.669392523552,413.20733058463696
62,12394.531816091905,409.22697271514414
63,11105.683797195285,422.7999427678244
64,12648.870457349863,404.7730054016243
65,11999.785409595095,404.5586551284131
66,12180.921890760988,420.1414472528771
67,12176.800730152227,425.7388295023549
68,12175.038678362584,418.3237336237727
69,12107.593401299842,407.42988207447803
70,12236.7712926905,412.13028374836585
71,12225.615202663515,420.8189292153711
72,11564.350077011466,416.836299345339
73,9916.672152846022,427.7576172645179
74,12372.218439313187,406.7746172856174
75,12231.197128705988,413.64283286783865
76,12236.253539873493,415.2016394585097
77,12385.517387199294,407.13613690203715
78,12206.783407639896,422.96745260149123
79,12368.124895071922,407.33986879569255
80,11631.683389407728,421.9980368225786
81,12232.008972176403,412.68124648028896
82,12379.35637982206,398.9695896546863
83,12441.792988372194,408.581265594002
84,12320.112710263253,407.1504251144808
85,12607.510269072896,399.99237878172823
86,11436.815676083523,410.2134509488909
87,12498.34384191524,401.08733952691165
88,11820.689493157715,408.1579659201212
89,12391.106719276675,409.1006746478032
90,12270.740109590071,412.55312333319904
91,12239.891427618937,416.1781508294929
92,12401.253307499344,407.59949458080274
93,11445.889343246063,407.491369806389
94,11583.259674054356,399.9531038684916
95,12657.251227472821,395.7547967854712
96,11113.192914696194,414.0132375322779
97,11142.748867975144,416.79336727076117
98,12633.847333083537,398.8621312102272
99,12214.304038326953,409.88570190463247
100,12459.47301052949,403.7820519089804
101,12495.316288044653,396.9053981248692
102,12236.433267014922,421.1363055812573
103,12136.129935379258,418.16160070241966
104,12440.294796664826,419.32016441011723
105,12506.172788225314,403.06789361242886
106,12290.624522260325,411.99198705002783
107,12475.365234842247,403.3851157255487
108,12486.648456286512,408.2931061833592
109,11669.279589168349,412.28285878435196
110,10654.588720942476,409.01029446059334
111,12310.706143304995,412.6417295178213
112,12414.354496721433,415.55823231284967
113,12483.49570890098,410.29357889415974
114,11416.508695721124,406.30864896917456
115,12444.522369085687,399.9573542447264
116,12355.431200948762,401.35580302596054
117,12423.52308987421,408.2222699838385
118,11741.538941442315,414.10299158898437
119,12174.114758733822,410.19140929532296
120,11202.127523386544,406.8952569592439
121,11765.580073291221,408.66735997465514
122,12245.35884761544,423.4015776220537
123,12398.617927086685,407.59400336552864
124,11215.433174881531,420.6403825159102
125,12334.537692614402,409.3811421649915
126,12334.662898869656,411.5143727058407
127,11567.830138158595,419.0261185403449
128,12316.597235103161,412.7822679052564
129,12368.665430239178,410.6489557598941
130,12316.971276595017,412.96274133752206
131,11299.221535314477,416.52504009239107
132,12386.044566076927,405.1939185806721
133,12380.126421629975,420.4055850980867
134,12469.387102633533,399.67909372217485
135,12110.42921596529,421.4371044680713
136,12477.772196326203,404.416682473716
137,12249.495466953977,421.6316237834558
