state_id,trial_id,requirement,load_tertile,safe_set_size,effective_set_size,coupling_group,q_spread,q_std_safe,q_predicted_action,actor_predicted_action,horizon,q_spearman,q_kendall,q_top1_hit,q_top3_hit,q_top5_hit,q_regret,q_optimal_set_size,actor_spearman,actor_kendall,actor_top1_hit,actor_top3_hit,actor_top5_hit,actor_regret,random_top1_hit,random_top3_hit,random_top5_hit,actor_probability_spearman
trial_000_ep1_task172,0,0.9999,low,0,1,easy,0.0,0.0,25,25,20,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task172,0,0.9999,low,0,1,easy,0.0,0.0,25,25,50,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task175,0,0.9,high,28,28,easy,0.012889862060546875,0.0028883768245577812,5,27,5,-0.1426006158920323,-0.09172255473201463,False,False,False,30.458184204427255,7,0.4241811289132132,0.3382269205743039,True,True,True,0.0,0.25,0.594017094017094,0.7929487179487179,0.9999999999999998
trial_000_ep1_task175,0,0.9,high,28,28,easy,0.012889862060546875,0.0028883768245577812,5,27,10,-0.1426006158920323,-0.09172255473201463,False,False,False,30.45818420442714,7,0.4241811289132132,0.3382269205743039,True,True,True,0.0,0.25,0.594017094017094,0.7929487179487179,0.9999999999999998
trial_000_ep1_task175,0,0.9,high,28,28,easy,0.012889862060546875,0.0028883768245577812,5,27,20,-0.1426006158920323,-0.09172255473201463,False,False,False,30.458184204427255,7,0.4241811289132132,0.3382269205743039,True,True,True,0.0,0.25,0.594017094017094,0.7929487179487179,0.9999999999999998
trial_000_ep1_task175,0,0.9,high,28,28,easy,0.012889862060546875,0.0028883768245577812,5,27,50,-0.1426006158920323,-0.09172255473201463,False,False,False,30.458184204427198,7,0.4241811289132132,0.3382269205743039,True,True,True,0.0,0.25,0.594017094017094,0.7929487179487179,0.9999999999999998
trial_000_ep1_task177,0,0.9,medium,28,28,easy,0.006500244140625,0.0017546915914863348,5,27,5,0.36262890994419145,0.2522370255130402,False,False,False,1.5923771240885571,7,0.4865688983659773,0.3726228785988094,False,False,True,1.5923771240885571,0.25,0.594017094017094,0.7929487179487179,0.9999999999999998
trial_000_ep1_task177,0,0.9,medium,28,28,easy,0.006500244140625,0.0017546915914863348,5,27,10,0.36262890994419145,0.2522370255130402,False,False,False,1.5923771240885003,7,0.4865688983659773,0.3726228785988094,False,False,True,1.5923771240885003,0.25,0.594017094017094,0.7929487179487179,0.9999999999999998
trial_000_ep1_task177,0,0.9,medium,28,28,easy,0.006500244140625,0.0017546915914863348,5,27,20,0.36262890994419145,0.2522370255130402,False,False,False,1.5923771240884435,7,0.4865688983659773,0.3726228785988094,False,False,True,1.5923771240884435,0.25,0.594017094017094,0.7929487179487179,0.9999999999999998
trial_000_ep1_task177,0,0.9,medium,28,28,easy,0.006500244140625,0.0017546915914863348,5,27,50,0.36262890994419145,0.2522370255130402,False,False,False,1.5923771240884435,7,0.4865688983659773,0.3726228785988094,False,False,True,1.5923771240884435,0.25,0.594017094017094,0.7929487179487179,0.9999999999999998
trial_000_ep1_task179,0,0.99,low,16,16,easy,0.001922607421875,0.0005282951169647276,5,27,5,-0.32440857904453935,-0.2305312431928703,False,False,False,4.137644110764796,2,0.20780088703774635,0.14186538042638172,False,True,True,3.653980569657776,0.125,0.3500000000000001,0.5416666666666667,1.0
trial_000_ep1_task179,0,0.99,low,16,16,easy,0.001922607421875,0.0005282951169647276,5,27,10,-0.32440857904453935,-0.2305312431928703,False,False,False,4.137644110764938,2,0.20780088703774635,0.14186538042638172,False,True,True,3.6539805696579037,0.125,0.3500000000000001,0.5416666666666667,1.0
trial_000_ep1_task179,0,0.99,low,16,16,easy,0.001922607421875,0.0005282951169647276,5,27,20,-0.32440857904453935,-0.2305312431928703,False,False,False,4.137644110764768,2,0.20780088703774635,0.14186538042638172,False,True,True,3.65398056965779,0.125,0.3500000000000001,0.5416666666666667,1.0
trial_000_ep1_task179,0,0.99,low,16,16,easy,0.001922607421875,0.0005282951169647276,5,27,50,-0.32440857904453935,-0.2305312431928703,False,False,False,4.137644110764882,2,0.20780088703774635,0.14186538042638172,False,True,True,3.653980569657847,0.125,0.3500000000000001,0.5416666666666667,1.0
trial_000_ep1_task181,0,0.9,low,28,28,easy,0.007659912109375,0.002171433297917247,5,27,5,-0.22808133700072608,-0.15228389102412718,False,False,True,29.990622612934743,5,-0.2594862970628804,-0.15484745706789607,False,True,True,29.20939774473149,0.1785714285714286,0.45940170940170943,0.6576210826210827,0.9999999999999998
trial_000_ep1_task181,0,0.9,low,28,28,easy,0.007659912109375,0.002171433297917247,5,27,10,-0.2520013207423153,-0.18444636699139497,False,False,True,29.990622612934715,4,-0.39874095925904224,-0.2749286996141075,False,False,False,29.20939774473146,0.1428571428571429,0.38217338217338226,0.5675213675213676,0.9999999999999998
trial_000_ep1_task181,0,0.9,low,28,28,easy,0.007659912109375,0.002171433297917247,5,27,20,-0.2520013207423153,-0.18444636699139497,False,False,True,29.990622612934658,4,-0.39874095925904224,-0.2749286996141075,False,False,False,29.20939774473146,0.1428571428571429,0.38217338217338226,0.5675213675213676,0.9999999999999998
trial_000_ep1_task181,0,0.9,low,28,28,easy,0.007659912109375,0.002171433297917247,5,27,50,-0.2520013207423153,-0.18444636699139497,False,False,True,29.990622612934658,4,-0.39874095925904224,-0.2749286996141075,False,False,False,29.20939774473146,0.1428571428571429,0.38217338217338226,0.5675213675213676,0.9999999999999998
trial_000_ep1_task182,0,0.9,high,28,28,coupled,0.0081939697265625,0.0019958943594247103,5,27,5,0.12066585071131143,0.08136026835241843,False,False,False,8.544838683363878,5,0.2222050883037631,0.14849609024034086,False,False,True,8.544838683363878,0.1785714285714286,0.45940170940170943,0.6576210826210827,0.9999999999999998
trial_000_ep1_task182,0,0.9,high,28,28,coupled,0.0081939697265625,0.0019958943594247103,5,27,10,0.10024970573792652,0.06039217543781152,False,False,False,8.544838683363992,4,0.13851291609620042,0.08772689266130253,False,False,False,8.544838683363992,0.1428571428571429,0.38217338217338226,0.5675213675213676,0.9999999999999998
trial_000_ep1_task182,0,0.9,high,28,28,coupled,0.0081939697265625,0.0019958943594247103,5,27,20,0.10024970573792652,0.06039217543781152,False,False,False,8.544838683363992,4,0.13851291609620042,0.08772689266130253,False,False,False,8.544838683363992,0.1428571428571429,0.38217338217338226,0.5675213675213676,0.9999999999999998
trial_000_ep1_task182,0,0.9,high,28,28,coupled,0.0081939697265625,0.0019958943594247103,5,27,50,0.10024970573792652,0.06039217543781152,False,False,False,8.544838683363992,4,0.13851291609620042,0.08772689266130253,False,False,False,8.544838683363992,0.1428571428571429,0.38217338217338226,0.5675213675213676,0.9999999999999998
trial_000_ep1_task183,0,0.999,high,7,7,easy,0.001522064208984375,0.00041975785279646516,16,27,5,-0.3571428571428572,-0.33333333333333337,False,False,False,47.86033032425854,1,-0.14285714285714288,-0.04761904761904762,False,True,True,28.81193763595411,0.1428571428571429,0.4285714285714285,0.7142857142857143,1.0
trial_000_ep1_task183,0,0.999,high,7,7,easy,0.001522064208984375,0.00041975785279646516,16,27,10,-0.42857142857142866,-0.4285714285714286,False,False,False,36.87694440819138,1,0.07142857142857144,0.04761904761904762,False,True,True,17.828551719886946,0.1428571428571429,0.4285714285714285,0.7142857142857143,1.0
trial_000_ep1_task183,0,0.999,high,7,7,easy,0.001522064208984375,0.00041975785279646516,16,27,20,-0.42857142857142866,-0.4285714285714286,False,False,False,36.876944408191434,1,0.07142857142857144,0.04761904761904762,False,True,True,17.828551719886946,0.1428571428571429,0.4285714285714285,0.7142857142857143,1.0
trial_000_ep1_task183,0,0.999,high,7,7,easy,0.001522064208984375,0.00041975785279646516,16,27,50,-0.42857142857142866,-0.4285714285714286,False,False,False,36.876944408191434,1,0.07142857142857144,0.04761904761904762,False,True,True,17.828551719886946,0.1428571428571429,0.4285714285714285,0.7142857142857143,1.0
trial_000_ep1_task184,0,0.9999,high,1,1,easy,0.0,0.0,25,25,5,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task184,0,0.9999,high,1,1,easy,0.0,0.0,25,25,10,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task184,0,0.9999,high,1,1,easy,0.0,0.0,25,25,20,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task184,0,0.9999,high,1,1,easy,0.0,0.0,25,25,50,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task186,0,0.9,high,28,28,coupled,0.002178192138671875,0.0006190782878547907,5,27,5,-0.2580944134782238,-0.1527459590170916,False,False,True,26.66965028944685,5,-0.14756147408712153,-0.06942998137140527,False,False,True,26.66965028944685,0.1785714285714286,0.45940170940170943,0.6576210826210827,0.9999999999999998
trial_000_ep1_task186,0,0.9,high,28,28,coupled,0.002178192138671875,0.0006190782878547907,5,27,10,-0.2580944134782238,-0.1527459590170916,False,False,True,26.669650289446906,5,-0.14756147408712153,-0.06942998137140527,False,False,True,26.669650289446906,0.1785714285714286,0.45940170940170943,0.6576210826210827,0.9999999999999998
trial_000_ep1_task186,0,0.9,high,28,28,coupled,0.002178192138671875,0.0006190782878547907,5,27,20,-0.2580944134782238,-0.1527459590170916,False,False,True,26.669650289446793,5,-0.14756147408712153,-0.06942998137140527,False,False,True,26.669650289446793,0.1785714285714286,0.45940170940170943,0.6576210826210827,0.9999999999999998
trial_000_ep1_task186,0,0.9,high,28,28,coupled,0.002178192138671875,0.0006190782878547907,5,27,50,-0.2580944134782238,-0.1527459590170916,False,False,True,26.669650289446793,5,-0.14756147408712153,-0.06942998137140527,False,False,True,26.669650289446793,0.1785714285714286,0.45940170940170943,0.6576210826210827,0.9999999999999998
trial_000_ep1_task187,0,0.9999,high,6,6,easy,0.001434326171875,0.00047560723032802343,16,27,5,0.30425553170226594,0.25819888974716115,True,True,True,0.0,4,0.4394802124588286,0.4303314829119352,True,True,True,0.0,0.6666666666666667,1.0,1.0,1.0
trial_000_ep1_task187,0,0.9999,high,6,6,easy,0.001434326171875,0.00047560723032802343,16,27,10,0.30425553170226594,0.25819888974716115,True,True,True,0.0,4,0.4394802124588286,0.4303314829119352,True,True,True,0.0,0.6666666666666667,1.0,1.0,1.0
trial_000_ep1_task187,0,0.9999,high,6,6,easy,0.001434326171875,0.00047560723032802343,16,27,20,0.30425553170226594,0.25819888974716115,True,True,True,0.0,4,0.4394802124588286,0.4303314829119352,True,True,True,0.0,0.6666666666666667,1.0,1.0,1.0
trial_000_ep1_task187,0,0.9999,high,6,6,easy,0.001434326171875,0.00047560723032802343,16,27,50,0.30425553170226594,0.25819888974716115,True,True,True,0.0,4,0.4394802124588286,0.4303314829119352,True,True,True,0.0,0.6666666666666667,1.0,1.0,1.0
trial_000_ep1_task188,0,0.99,medium,26,26,easy,0.014678955078125,0.004040790721774101,5,27,5,0.37593168797799986,0.2987906497077435,True,True,True,0.0,7,0.6649488074262673,0.5136513416324129,True,True,True,0.0,0.2692307692307693,0.6273076923076923,0.8232289449680754,0.9999999999999999
trial_000_ep1_task188,0,0.99,medium,26,26,easy,0.014678955078125,0.004040790721774101,5,27,10,0.37593168797799986,0.2987906497077435,True,True,True,0.0,7,0.6649488074262673,0.5136513416324129,True,True,True,0.0,0.2692307692307693,0.6273076923076923,0.8232289449680754,0.9999999999999999
trial_000_ep1_task188,0,0.99,medium,26,26,easy,0.014678955078125,0.004040790721774101,5,27,20,0.37593168797799986,0.2987906497077435,True,True,True,0.0,7,0.6649488074262673,0.5136513416324129,True,True,True,0.0,0.2692307692307693,0.6273076923076923,0.8232289449680754,0.9999999999999999
trial_000_ep1_task188,0,0.99,medium,26,26,easy,0.014678955078125,0.004040790721774101,5,27,50,0.37593168797799986,0.2987906497077435,True,True,True,0.0,7,0.6649488074262673,0.5136513416324129,True,True,True,0.0,0.2692307692307693,0.6273076923076923,0.8232289449680754,0.9999999999999999
trial_000_ep1_task192,0,0.99,low,26,26,coupled,0.004451751708984375,0.0012709659058600664,5,27,5,0.26199903685869425,0.18630475892652834,False,False,True,2.466624738616815,6,0.33123915416929195,0.27280339699955936,False,True,True,2.466624738616815,0.23076923076923073,0.5615384615384615,0.7643052599574338,0.9999999999999999
trial_000_ep1_task192,0,0.99,low,26,26,coupled,0.004451751708984375,0.0012709659058600664,5,27,10,0.2961808361847331,0.21282896242613872,False,False,True,2.466624738616815,5,0.2698536507460902,0.2193775458854045,False,True,True,2.466624738616815,0.1923076923076923,0.4884615384615385,0.6906506536941319,0.9999999999999999
trial_000_ep1_task192,0,0.99,low,26,26,coupled,0.004451751708984375,0.0012709659058600664,5,27,20,0.2961808361847331,0.21282896242613872,False,False,True,2.466624738616815,5,0.2698536507460902,0.2193775458854045,False,True,True,2.466624738616815,0.1923076923076923,0.4884615384615385,0.6906506536941319,0.9999999999999999
trial_000_ep1_task192,0,0.99,low,26,26,coupled,0.004451751708984375,0.0012709659058600664,5,27,50,0.2961808361847331,0.21282896242613872,False,False,True,2.466624738616815,5,0.2698536507460902,0.2193775458854045,False,True,True,2.466624738616815,0.1923076923076923,0.4884615384615385,0.6906506536941319,0.9999999999999999
trial_000_ep1_task194,0,0.9,medium,27,27,easy,0.003627777099609375,0.0010800461750477552,5,27,5,0.09934237068205107,0.06667034006483825,False,False,True,14.40327097006164,6,0.22364515781247712,0.19944037418082108,False,True,True,13.414398979920165,0.2222222222222222,0.5452991452991452,0.7479375696767001,0.9999999999999999
trial_000_ep1_task194,0,0.9,medium,27,27,easy,0.003627777099609375,0.0010800461750477552,5,27,10,0.23276258526340832,0.13473234999650172,False,False,True,14.40327097006164,3,0.19822437886377703,0.15187159427889563,False,False,False,13.41439897992015,0.11111111111111116,0.30803418803418814,0.4735042735042736,0.9999999999999999
trial_000_ep1_task194,0,0.9,medium,27,27,easy,0.003627777099609375,0.0010800461750477552,5,27,20,0.23276258526340832,0.13473234999650172,False,False,True,14.40327097006164,3,0.19822437886377703,0.15187159427889563,False,False,False,13.41439897992015,0.11111111111111116,0.30803418803418814,0.4735042735042736,0.9999999999999999
trial_000_ep1_task194,0,0.9,medium,27,27,easy,0.003627777099609375,0.0010800461750477552,5,27,50,0.23276258526340832,0.13473234999650172,False,False,True,14.40327097006164,3,0.19822437886377703,0.15187159427889563,False,False,False,13.41439897992015,0.11111111111111116,0.30803418803418814,0.4735042735042736,0.9999999999999999
trial_000_ep1_task195,0,0.99,high,22,22,easy,0.0079345703125,0.0023103347048163414,5,27,5,-0.29204133291079853,-0.19347649748797371,False,False,True,31.684262087332826,5,0.25482037871628505,0.2026896640350201,True,True,True,0.0,0.2272727272727273,0.5584415584415585,0.7650186071238704,1.0
trial_000_ep1_task195,0,0.99,high,22,22,easy,0.0079345703125,0.0023103347048163414,5,27,10,-0.36591623778040444,-0.25458862693143697,False,False,False,31.684262087332826,4,0.29375573747277806,0.21885688981825285,True,True,True,0.0,0.18181818181818177,0.47012987012987006,0.6746411483253588,1.0
trial_000_ep1_task195,0,0.99,high,22,22,easy,0.0079345703125,0.0023103347048163414,5,27,20,-0.36591623778040444,-0.25458862693143697,False,False,False,31.684262087332826,4,0.29375573747277806,0.21885688981825285,True,True,True,0.0,0.18181818181818177,0.47012987012987006,0.6746411483253588,1.0
trial_000_ep1_task195,0,0.99,high,22,22,easy,0.0079345703125,0.0023103347048163414,5,27,50,-0.36591623778040444,-0.25458862693143697,False,False,False,31.684262087332826,4,0.29375573747277806,0.21885688981825285,True,True,True,0.0,0.18181818181818177,0.47012987012987006,0.6746411483253588,1.0
trial_000_ep1_task197,0,0.999,high,7,7,coupled,0.000873565673828125,0.00025610881857573986,16,27,5,0.14285714285714288,0.04761904761904762,False,True,True,17.81966512574155,1,0.42857142857142866,0.4285714285714286,True,True,True,0.0,0.1428571428571429,0.4285714285714285,0.7142857142857143,1.0
trial_000_ep1_task197,0,0.999,high,7,7,coupled,0.000873565673828125,0.00025610881857573986,16,27,10,0.14285714285714288,0.04761904761904762,False,True,True,17.81966512574155,1,0.42857142857142866,0.4285714285714286,True,True,True,0.0,0.1428571428571429,0.4285714285714285,0.7142857142857143,1.0
trial_000_ep1_task197,0,0.999,high,7,7,coupled,0.000873565673828125,0.00025610881857573986,16,27,20,0.14285714285714288,0.04761904761904762,False,True,True,17.81966512574155,1,0.42857142857142866,0.4285714285714286,True,True,True,0.0,0.1428571428571429,0.4285714285714285,0.7142857142857143,1.0
trial_000_ep1_task197,0,0.999,high,7,7,coupled,0.000873565673828125,0.00025610881857573986,16,27,50,0.14285714285714288,0.04761904761904762,False,True,True,17.81966512574155,1,0.42857142857142866,0.4285714285714286,True,True,True,0.0,0.1428571428571429,0.4285714285714285,0.7142857142857143,1.0
trial_000_ep1_task199,0,0.9,high,28,28,easy,0.004291534423828125,0.001179661718197167,5,27,5,-0.16110175916253158,-0.12497396646852948,False,False,False,21.62915721993039,6,0.2743980220384114,0.20273554560450338,True,True,True,0.0,0.2142857142857143,0.5299145299145298,0.732051282051282,0.9999999999999998
trial_000_ep1_task199,0,0.9,high,28,28,easy,0.004291534423828125,0.001179661718197167,5,27,10,-0.16110175916253158,-0.12497396646852948,False,False,False,21.62915721993039,6,0.2743980220384114,0.20273554560450338,True,True,True,0.0,0.2142857142857143,0.5299145299145298,0.732051282051282,0.9999999999999998
trial_000_ep1_task199,0,0.9,high,28,28,easy,0.004291534423828125,0.001179661718197167,5,27,20,-0.16110175916253158,-0.12497396646852948,False,False,False,21.62915721993039,6,0.2743980220384114,0.20273554560450338,True,True,True,0.0,0.2142857142857143,0.5299145299145298,0.732051282051282,0.9999999999999998
trial_000_ep1_task199,0,0.9,high,28,28,easy,0.004291534423828125,0.001179661718197167,5,27,50,-0.16110175916253158,-0.12497396646852948,False,False,False,21.62915721993039,6,0.2743980220384114,0.20273554560450338,True,True,True,0.0,0.2142857142857143,0.5299145299145298,0.732051282051282,0.9999999999999998
trial_000_ep1_task200,0,0.9999,high,0,1,easy,0.0,0.0,25,25,5,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task200,0,0.9999,high,0,1,easy,0.0,0.0,25,25,10,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task200,0,0.9999,high,0,1,easy,0.0,0.0,25,25,20,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task200,0,0.9999,high,0,1,easy,0.0,0.0,25,25,50,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
