horizon,coupling_group,state_count,q_spearman,q_kendall,q_top1_hit_rate,q_top3_hit_rate,q_top5_hit_rate,q_mean_regret,q_median_regret,q_spread_mean,q_safe_std_mean,q_mean_effective,actor_spearman,actor_kendall,actor_top1_hit_rate,actor_top3_hit_rate,actor_top5_hit_rate,actor_mean_regret,random_top1_hit_rate,random_top3_hit_rate,random_top5_hit_rate
5,coupled,216,0.016682607510908252,0.012561201785693702,0.20833333333333334,0.3888888888888889,0.5787037037037037,14.209362294046649,10.241433039501842,0.0035449840404369213,0.0009852505807228023,43.45345668439512,0.13882800203170684,0.11882735100536473,0.18055555555555555,0.5694444444444444,0.7731481481481481,14.491478121638947,0.22453242917635466,0.5306237194526658,0.7087948508855081
5,easy,784,0.22113424363634585,0.17095650233728107,0.5650510204081632,0.6632653061224489,0.8737244897959183,6.410419935672457,0.0,0.004596408532590282,0.0012792718173897106,43.45300519709684,0.5100954268142607,0.4184818279579982,0.7079081632653061,0.9030612244897959,0.9757653061224489,4.3179202597955975,0.3375107909932661,0.6544082098279954,0.8222814848344158
10,coupled,216,-0.0091604092572198,-0.009369413105516922,0.16203703703703703,0.33796296296296297,0.5138888888888888,14.647749800123409,11.260149057368722,0.0035449840404369213,0.0009852505807228023,43.45345668439512,0.11656059369691124,0.10219300040709517,0.1388888888888889,0.5092592592592593,0.6990740740740741,14.869605943180758,0.19691815611119592,0.49303981315499146,0.6735057135570031
10,easy,784,0.22113266077984584,0.17103774296104593,0.5676020408163265,0.6658163265306123,0.8737244897959183,6.343946990747019,0.0,0.004596408532590282,0.0012792718173897106,43.45300519709684,0.5073070208567289,0.4154853893284897,0.7002551020408163,0.8928571428571429,0.9681122448979592,4.418142594953417,0.3356505795646352,0.6510280886168468,0.8189917681884449
20,coupled,216,-0.00940563641419794,-0.009698998159641661,0.16203703703703703,0.33796296296296297,0.5138888888888888,14.763379115418445,11.260149057368722,0.0035449840404369213,0.0009852505807228023,43.45345668439512,0.11599201824136715,0.10179229972108766,0.1388888888888889,0.5092592592592593,0.6990740740740741,14.999276101440213,0.19625678044982026,0.49140898513527453,0.671287891084551
20,easy,784,0.22101357698091814,0.17095833585678485,0.5676020408163265,0.6658163265306123,0.8737244897959183,6.344500387820236,0.0,0.004596408532590282,0.0012792718173897106,43.45300519709684,0.5072417756298627,0.4154218494797316,0.7002551020408163,0.8928571428571429,0.9681122448979592,4.418695992026634,0.3356505795646352,0.6510280886168468,0.8189917681884449
50,coupled,216,-0.00940563641419794,-0.009698998159641661,0.16203703703703703,0.33796296296296297,0.5138888888888888,14.763379115418442,11.260149057368722,0.0035449840404369213,0.0009852505807228023,43.45345668439512,0.11599201824136715,0.10179229972108766,0.1388888888888889,0.5092592592592593,0.6990740740740741,14.999276101440213,0.19625678044982026,0.49140898513527453,0.671287891084551
50,easy,784,0.22101357698091814,0.17095833585678485,0.5676020408163265,0.6658163265306123,0.8737244897959183,6.344500387820236,0.0,0.004596408532590282,0.0012792718173897106,43.45300519709684,0.5072417756298627,0.4154218494797316,0.7002551020408163,0.8928571428571429,0.9681122448979592,4.418695992026633,0.3356505795646352,0.6510280886168468,0.8189917681884449
