state_id,trial_id,requirement,load_tertile,safe_set_size,effective_set_size,coupling_group,q_mean_effective,q_spread,q_std_safe,q_predicted_action,actor_predicted_action,horizon,q_spearman,q_kendall,q_top1_hit,q_top3_hit,q_top5_hit,q_regret,q_optimal_set_size,actor_spearman,actor_kendall,actor_top1_hit,actor_top3_hit,actor_top5_hit,actor_regret,random_top1_hit,random_top3_hit,random_top5_hit,actor_probability_spearman
trial_000_ep1_task010,0,0.999,high,16,16,coupled,43.453887939453125,0.00201416015625,0.0006169189582578838,5,27,10,0.16543737025547342,0.1025978352085154,False,True,True,34.47500748253219,2,-0.3648484861884101,-0.22229530961845007,False,False,False,33.74489684432132,0.125,0.3500000000000001,0.5416666666666667,1.0
trial_000_ep1_task010,0,0.999,high,16,16,coupled,43.453887939453125,0.00201416015625,0.0006169189582578838,5,27,20,0.16543737025547342,0.1025978352085154,False,True,True,34.475007482532305,2,-0.3648484861884101,-0.22229530961845007,False,False,False,33.74489684432149,0.125,0.3500000000000001,0.5416666666666667,1.0
trial_000_ep1_task010,0,0.999,high,16,16,coupled,43.453887939453125,0.00201416015625,0.0006169189582578838,5,27,50,0.16543737025547342,0.1025978352085154,False,True,True,34.475007482532305,2,-0.3648484861884101,-0.22229530961845007,False,False,False,33.74489684432149,0.125,0.3500000000000001,0.5416666666666667,1.0
trial_000_ep1_task011,0,0.9999,high,0,1,easy,43.45406723022461,0.0,0.0,25,25,5,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task011,0,0.9999,high,0,1,easy,43.45406723022461,0.0,0.0,25,25,10,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task011,0,0.9999,high,0,1,easy,43.45406723022461,0.0,0.0,25,25,20,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task011,0,0.9999,high,0,1,easy,43.45406723022461,0.0,0.0,25,25,50,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task014,0,0.9,high,28,28,easy,43.448238372802734,0.023792266845703125,0.006581045687198639,5,27,5,-0.42613074670861206,-0.30383096254979847,False,False,True,13.88209706789877,7,-0.22169939501964395,-0.14331649176877287,False,False,False,11.627669871278556,0.25,0.594017094017094,0.7929487179487179,0.9999999999999998
trial_000_ep1_task014,0,0.9,high,28,28,easy,43.448238372802734,0.023792266845703125,0.006581045687198639,5,27,10,-0.42613074670861206,-0.30383096254979847,False,False,True,13.882097067898712,7,-0.22169939501964395,-0.14331649176877287,False,False,False,11.6276698712785,0.25,0.594017094017094,0.7929487179487179,0.9999999999999998
trial_000_ep1_task014,0,0.9,high,28,28,easy,43.448238372802734,0.023792266845703125,0.006581045687198639,5,27,20,-0.42613074670861206,-0.30383096254979847,False,False,True,13.882097067898712,7,-0.22169939501964395,-0.14331649176877287,False,False,False,11.6276698712785,0.25,0.594017094017094,0.7929487179487179,0.9999999999999998
trial_000_ep1_task014,0,0.9,high,28,28,easy,43.448238372802734,0.023792266845703125,0.006581045687198639,5,27,50,-0.42613074670861206,-0.30383096254979847,False,False,True,13.882097067898712,7,-0.22169939501964395,-0.14331649176877287,False,False,False,11.627669871278613,0.25,0.594017094017094,0.7929487179487179,0.9999999999999998
trial_000_ep1_task015,0,0.999,high,24,24,easy,43.45151901245117,0.01181793212890625,0.003035415429621935,5,27,5,-0.3912199003214789,-0.2875223158740967,False,False,True,15.123948679647299,5,-0.11511656593450506,-0.03885436701001307,False,False,False,10.082155196636734,0.20833333333333337,0.5212450592885376,0.7264257481648786,0.9999999999999999
trial_000_ep1_task015,0,0.999,high,24,24,easy,43.45151901245117,0.01181793212890625,0.003035415429621935,5,27,10,-0.3912199003214789,-0.2875223158740967,False,False,True,15.123948679647299,5,-0.11511656593450506,-0.03885436701001307,False,False,False,10.082155196636734,0.20833333333333337,0.5212450592885376,0.7264257481648786,0.9999999999999999
trial_000_ep1_task015,0,0.999,high,24,24,easy,43.45151901245117,0.01181793212890625,0.003035415429621935,5,27,20,-0.3912199003214789,-0.2875223158740967,False,False,True,15.123948679647242,5,-0.11511656593450506,-0.03885436701001307,False,False,False,10.082155196636677,0.20833333333333337,0.5212450592885376,0.7264257481648786,0.9999999999999999
trial_000_ep1_task015,0,0.999,high,24,24,easy,43.45151901245117,0.01181793212890625,0.003035415429621935,5,27,50,-0.3912199003214789,-0.2875223158740967,False,False,True,15.123948679647242,5,-0.11511656593450506,-0.03885436701001307,False,False,False,10.082155196636677,0.20833333333333337,0.5212450592885376,0.7264257481648786,0.9999999999999999
trial_000_ep1_task016,0,0.99,low,28,28,easy,43.44883346557617,0.014904022216796875,0.004276086110621691,5,27,5,0.5581477231399076,0.4242168156355676,True,True,True,0.0,7,0.7486532334331694,0.6076619250995969,True,True,True,0.0,0.25,0.594017094017094,0.7929487179487179,0.9999999999999998
trial_000_ep1_task016,0,0.99,low,28,28,easy,43.44883346557617,0.014904022216796875,0.004276086110621691,5,27,10,0.5581477231399076,0.4242168156355676,True,True,True,0.0,7,0.7486532334331694,0.6076619250995969,True,True,True,0.0,0.25,0.594017094017094,0.7929487179487179,0.9999999999999998
trial_000_ep1_task016,0,0.99,low,28,28,easy,43.44883346557617,0.014904022216796875,0.004276086110621691,5,27,20,0.5581477231399076,0.4242168156355676,True,True,True,0.0,7,0.7486532334331694,0.6076619250995969,True,True,True,0.0,0.25,0.594017094017094,0.7929487179487179,0.9999999999999998
trial_000_ep1_task016,0,0.99,low,28,28,easy,43.44883346557617,0.014904022216796875,0.004276086110621691,5,27,50,0.5581477231399076,0.4242168156355676,True,True,True,0.0,7,0.7486532334331694,0.6076619250995969,True,True,True,0.0,0.25,0.594017094017094,0.7929487179487179,0.9999999999999998
trial_000_ep1_task019,0,0.9,medium,27,27,coupled,43.45370864868164,0.003009796142578125,0.0008291200501844287,5,27,5,0.3818136929307427,0.26851235873861085,False,False,False,2.233004557892002,5,-0.012346441161867184,0.027152935153342668,False,False,False,12.660282297288347,0.18518518518518523,0.4735042735042735,0.6738015607580825,0.9999999999999999
trial_000_ep1_task019,0,0.9,medium,27,27,coupled,43.45370864868164,0.003009796142578125,0.0008291200501844287,5,27,10,0.3818136929307427,0.26851235873861085,False,False,False,2.233004557892002,5,-0.012346441161867184,0.027152935153342668,False,False,False,12.66028229728829,0.18518518518518523,0.4735042735042735,0.6738015607580825,0.9999999999999999
trial_000_ep1_task019,0,0.9,medium,27,27,coupled,43.45370864868164,0.003009796142578125,0.0008291200501844287,5,27,20,0.3818136929307427,0.26851235873861085,False,False,False,2.2330045578919453,5,-0.012346441161867184,0.027152935153342668,False,False,False,12.66028229728829,0.18518518518518523,0.4735042735042735,0.6738015607580825,0.9999999999999999
trial_000_ep1_task019,0,0.9,medium,27,27,coupled,43.45370864868164,0.003009796142578125,0.0008291200501844287,5,27,50,0.3818136929307427,0.26851235873861085,False,False,False,2.2330045578919453,5,-0.012346441161867184,0.027152935153342668,False,False,False,12.66028229728829,0.18518518518518523,0.4735042735042735,0.6738015607580825,0.9999999999999999
trial_000_ep1_task020,0,0.9999,low,1,1,easy,43.45366668701172,0.0,0.0,25,25,5,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task020,0,0.9999,low,1,1,easy,43.45366668701172,0.0,0.0,25,25,10,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task020,0,0.9999,low,1,1,easy,43.45366668701172,0.0,0.0,25,25,20,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task020,0,0.9999,low,1,1,easy,43.45366668701172,0.0,0.0,25,25,50,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task021,0,0.9,medium,28,28,easy,43.451377868652344,0.010059356689453125,0.002529449062421918,5,27,5,0.42341889559652907,0.301589183162261,False,False,True,1.9065112091370509,6,0.49047869450645054,0.35232381210544517,True,True,True,0.0,0.2142857142857143,0.5299145299145298,0.732051282051282,0.9999999999999998
trial_000_ep1_task021,0,0.9,medium,28,28,easy,43.451377868652344,0.010059356689453125,0.002529449062421918,5,27,10,0.42341889559652907,0.301589183162261,False,False,True,1.9065112091370224,6,0.49047869450645054,0.35232381210544517,True,True,True,0.0,0.2142857142857143,0.5299145299145298,0.732051282051282,0.9999999999999998
trial_000_ep1_task021,0,0.9,medium,28,28,easy,43.451377868652344,0.010059356689453125,0.002529449062421918,5,27,20,0.42341889559652907,0.301589183162261,False,False,True,1.9065112091370224,6,0.49047869450645054,0.35232381210544517,True,True,True,0.0,0.2142857142857143,0.5299145299145298,0.732051282051282,0.9999999999999998
trial_000_ep1_task021,0,0.9,medium,28,28,easy,43.451377868652344,0.010059356689453125,0.002529449062421918,5,27,50,0.42341889559652907,0.301589183162261,False,False,True,1.9065112091369656,6,0.49047869450645054,0.35232381210544517,True,True,True,0.0,0.2142857142857143,0.5299145299145298,0.732051282051282,0.9999999999999998
trial_000_ep1_task022,0,0.9,medium,28,28,easy,43.452022552490234,0.00856781005859375,0.0022182476241141558,5,27,5,-0.04929747854080022,-0.09172255473201463,False,False,False,10.774117883937862,7,0.4573246314349941,0.3496922399158057,False,True,True,7.579435171701448,0.25,0.594017094017094,0.7929487179487179,0.9999999999999998
trial_000_ep1_task022,0,0.9,medium,28,28,easy,43.452022552490234,0.00856781005859375,0.0022182476241141558,5,27,10,-0.04929747854080022,-0.09172255473201463,False,False,False,10.774117883937947,7,0.4573246314349941,0.3496922399158057,False,True,True,7.579435171701448,0.25,0.594017094017094,0.7929487179487179,0.9999999999999998
trial_000_ep1_task022,0,0.9,medium,28,28,easy,43.452022552490234,0.00856781005859375,0.0022182476241141558,5,27,20,-0.04929747854080022,-0.09172255473201463,False,False,False,10.774117883937947,7,0.4573246314349941,0.3496922399158057,False,True,True,7.579435171701448,0.25,0.594017094017094,0.7929487179487179,0.9999999999999998
trial_000_ep1_task022,0,0.9,medium,28,28,easy,43.452022552490234,0.00856781005859375,0.0022182476241141558,5,27,50,-0.04929747854080022,-0.09172255473201463,False,False,False,10.774117883937777,7,0.4573246314349941,0.3496922399158057,False,True,True,7.579435171701334,0.25,0.594017094017094,0.7929487179487179,0.9999999999999998
trial_000_ep1_task024,0,0.9,low,28,28,easy,43.450008392333984,0.01229095458984375,0.0034712711349129677,5,27,5,0.4284007182034058,0.27102037507722776,False,False,True,2.4028215990573187,4,0.08804639038220287,0.07391464774833484,False,False,False,0.4913897605837576,0.1428571428571429,0.38217338217338226,0.5675213675213676,0.9999999999999998
trial_000_ep1_task024,0,0.9,low,28,28,easy,43.450008392333984,0.01229095458984375,0.0034712711349129677,5,27,10,0.4284007182034058,0.27102037507722776,False,False,True,2.4028215990573187,4,0.08804639038220287,0.07391464774833484,False,False,False,0.4913897605837292,0.1428571428571429,0.38217338217338226,0.5675213675213676,0.9999999999999998
trial_000_ep1_task024,0,0.9,low,28,28,easy,43.450008392333984,0.01229095458984375,0.0034712711349129677,5,27,20,0.4284007182034058,0.27102037507722776,False,False,True,2.402821599057347,4,0.08804639038220287,0.07391464774833484,False,False,False,0.4913897605837292,0.1428571428571429,0.38217338217338226,0.5675213675213676,0.9999999999999998
trial_000_ep1_task024,0,0.9,low,28,28,easy,43.450008392333984,0.01229095458984375,0.0034712711349129677,5,27,50,0.4284007182034058,0.27102037507722776,False,False,True,2.402821599057347,4,0.08804639038220287,0.07391464774833484,False,False,False,0.4913897605837292,0.1428571428571429,0.38217338217338226,0.5675213675213676,0.9999999999999998
trial_000_ep1_task028,0,0.9,high,28,28,easy,43.45113754272461,0.013584136962890625,0.0033986594062298536,5,27,5,-0.15485535632025382,-0.12038585308576918,False,False,True,16.142170993974617,7,0.16014717605062218,0.13758383209802194,True,True,True,0.0,0.25,0.594017094017094,0.7929487179487179,0.9999999999999998
trial_000_ep1_task028,0,0.9,high,28,28,easy,43.45113754272461,0.013584136962890625,0.0033986594062298536,5,27,10,-0.15485535632025382,-0.12038585308576918,False,False,True,16.142170993974673,7,0.16014717605062218,0.13758383209802194,True,True,True,0.0,0.25,0.594017094017094,0.7929487179487179,0.9999999999999998
trial_000_ep1_task028,0,0.9,high,28,28,easy,43.45113754272461,0.013584136962890625,0.0033986594062298536,5,27,20,-0.15485535632025382,-0.12038585308576918,False,False,True,16.142170993974673,7,0.16014717605062218,0.13758383209802194,True,True,True,0.0,0.25,0.594017094017094,0.7929487179487179,0.9999999999999998
trial_000_ep1_task028,0,0.9,high,28,28,easy,43.45113754272461,0.013584136962890625,0.0033986594062298536,5,27,50,-0.15485535632025382,-0.12038585308576918,False,False,True,16.142170993974673,7,0.16014717605062218,0.13758383209802194,True,True,True,0.0,0.25,0.594017094017094,0.7929487179487179,0.9999999999999998
trial_000_ep1_task029,0,0.99,low,16,16,coupled,43.453941345214844,0.0022125244140625,0.0006078594597056508,5,27,5,-0.2200573004851844,-0.1522773975253762,False,False,False,4.79012770767099,3,-0.06924880085198111,-0.03806934938134405,False,True,True,4.79012770767099,0.1875,0.4892857142857143,0.7053571428571428,1.0
trial_000_ep1_task029,0,0.99,low,16,16,coupled,43.453941345214844,0.0022125244140625,0.0006078594597056508,5,27,10,-0.2200573004851844,-0.1522773975253762,False,False,False,4.79012770767099,3,-0.06924880085198111,-0.03806934938134405,False,True,True,4.79012770767099,0.1875,0.4892857142857143,0.7053571428571428,1.0
trial_000_ep1_task029,0,0.99,low,16,16,coupled,43.453941345214844,0.0022125244140625,0.0006078594597056508,5,27,20,-0.2200573004851844,-0.1522773975253762,False,False,False,4.79012770767099,3,-0.06924880085198111,-0.03806934938134405,False,True,True,4.79012770767099,0.1875,0.4892857142857143,0.7053571428571428,1.0
trial_000_ep1_task029,0,0.99,low,16,16,coupled,43.453941345214844,0.0022125244140625,0.0006078594597056508,5,27,50,-0.2200573004851844,-0.1522773975253762,False,False,False,4.790127707671104,3,-0.06924880085198111,-0.03806934938134405,False,True,True,4.790127707671104,0.1875,0.4892857142857143,0.7053571428571428,1.0
trial_000_ep1_task030,0,0.9999,medium,0,1,easy,43.45438003540039,0.0,0.0,25,25,5,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task030,0,0.9999,medium,0,1,easy,43.45438003540039,0.0,0.0,25,25,10,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task030,0,0.9999,medium,0,1,easy,43.45438003540039,0.0,0.0,25,25,20,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task030,0,0.9999,medium,0,1,easy,43.45438003540039,0.0,0.0,25,25,50,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task031,0,0.999,medium,6,6,easy,43.45427322387695,0.00089263916015625,0.00026335689472034574,16,27,5,-0.5246313898711126,-0.3892494720807615,False,False,True,4.784296890098489,2,0.6480740698407861,0.5449492609130661,True,True,True,0.0,0.33333333333333337,0.8,1.0,1.0
trial_000_ep1_task031,0,0.999,medium,6,6,easy,43.45427322387695,0.00089263916015625,0.00026335689472034574,16,27,10,-0.5246313898711126,-0.3892494720807615,False,False,True,4.784296890098517,2,0.6480740698407861,0.5449492609130661,True,True,True,0.0,0.33333333333333337,0.8,1.0,1.0
trial_000_ep1_task031,0,0.999,medium,6,6,easy,43.45427322387695,0.00089263916015625,0.00026335689472034574,16,27,20,-0.5246313898711126,-0.3892494720807615,False,False,True,4.784296890098631,2,0.6480740698407861,0.5449492609130661,True,True,True,0.0,0.33333333333333337,0.8,1.0,1.0
trial_000_ep1_task031,0,0.999,medium,6,6,easy,43.45427322387695,0.00089263916015625,0.00026335689472034574,16,27,50,-0.5246313898711126,-0.3892494720807615,False,False,True,4.784296890098631,2,0.6480740698407861,0.5449492609130661,True,True,True,0.0,0.33333333333333337,0.8,1.0,1.0
trial_000_ep1_task032,0,0.999,low,1,1,easy,43.45417404174805,0.0,0.0,25,25,5,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task032,0,0.999,low,1,1,easy,43.45417404174805,0.0,0.0,25,25,10,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task032,0,0.999,low,1,1,easy,43.45417404174805,0.0,0.0,25,25,20,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task032,0,0.999,low,1,1,easy,43.45417404174805,0.0,0.0,25,25,50,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task033,0,0.99,low,24,24,easy,43.45359420776367,0.0033416748046875,0.0009075128473341465,5,27,5,0.5083346676409921,0.4021809075548668,True,True,True,0.0,7,0.6302813849221791,0.5147915616702295,True,True,True,0.0,0.29166666666666663,0.6640316205533596,0.8544137022397892,0.9999999999999999
trial_000_ep1_task033,0,0.99,low,24,24,easy,43.45359420776367,0.0033416748046875,0.0009075128473341465,5,27,10,0.5083346676409921,0.4021809075548668,True,True,True,0.0,7,0.6302813849221791,0.5147915616702295,True,True,True,0.0,0.29166666666666663,0.6640316205533596,0.8544137022397892,0.9999999999999999
trial_000_ep1_task033,0,0.99,low,24,24,easy,43.45359420776367,0.0033416748046875,0.0009075128473341465,5,27,20,0.5083346676409921,0.4021809075548668,True,True,True,0.0,7,0.6302813849221791,0.5147915616702295,True,True,True,0.0,0.29166666666666663,0.6640316205533596,0.8544137022397892,0.9999999999999999
trial_000_ep1_task033,0,0.99,low,24,24,easy,43.45359420776367,0.0033416748046875,0.0009075128473341465,5,27,50,0.5083346676409921,0.4021809075548668,True,True,True,0.0,7,0.6302813849221791,0.5147915616702295,True,True,True,0.0,0.29166666666666663,0.6640316205533596,0.8544137022397892,0.9999999999999999
trial_000_ep1_task034,0,0.9999,medium,1,1,easy,43.45408248901367,0.0,0.0,25,25,5,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task034,0,0.9999,medium,1,1,easy,43.45408248901367,0.0,0.0,25,25,10,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task034,0,0.9999,medium,1,1,easy,43.45408248901367,0.0,0.0,25,25,20,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task034,0,0.9999,medium,1,1,easy,43.45408248901367,0.0,0.0,25,25,50,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task035,0,0.99,medium,25,25,easy,43.4506721496582,0.011173248291015625,0.0031860671006143093,5,27,5,0.4187896495815471,0.32694966947493703,False,False,True,3.8172882056995263,7,0.6118347373472649,0.49593489190018536,True,True,True,0.0,0.28,0.6452173913043479,0.8387351778656127,1.0
trial_000_ep1_task035,0,0.99,medium,25,25,easy,43.4506721496582,0.011173248291015625,0.0031860671006143093,5,27,10,0.4187896495815471,0.32694966947493703,False,False,True,3.8172882056994695,7,0.6118347373472649,0.49593489190018536,True,True,True,0.0,0.28,0.6452173913043479,0.8387351778656127,1.0
trial_000_ep1_task035,0,0.99,medium,25,25,easy,43.4506721496582,0.011173248291015625,0.0031860671006143093,5,27,20,0.4187896495815471,0.32694966947493703,False,False,True,3.8172882056994695,7,0.6118347373472649,0.49593489190018536,True,True,True,0.0,0.28,0.6452173913043479,0.8387351778656127,1.0
trial_000_ep1_task035,0,0.99,medium,25,25,easy,43.4506721496582,0.011173248291015625,0.0031860671006143093,5,27,50,0.4187896495815471,0.32694966947493703,False,False,True,3.8172882056994695,7,0.6118347373472649,0.49593489190018536,True,True,True,0.0,0.28,0.6452173913043479,0.8387351778656127,1.0
trial_000_ep1_task036,0,0.99,low,26,26,easy,43.45235824584961,0.006229400634765625,0.001787072978913784,5,27,5,0.5250032355125375,0.4144563381130761,True,True,True,0.0,7,0.7010522246664421,0.5761953968889106,True,True,True,0.0,0.2692307692307693,0.6273076923076923,0.8232289449680754,0.9999999999999999
trial_000_ep1_task036,0,0.99,low,26,26,easy,43.45235824584961,0.006229400634765625,0.001787072978913784,5,27,10,0.5250032355125375,0.4144563381130761,True,True,True,0.0,7,0.7010522246664421,0.5761953968889106,True,True,True,0.0,0.2692307692307693,0.6273076923076923,0.8232289449680754,0.9999999999999999
trial_000_ep1_task036,0,0.99,low,26,26,easy,43.45235824584961,0.006229400634765625,0.001787072978913784,5,27,20,0.5250032355125375,0.4144563381130761,True,True,True,0.0,7,0.7010522246664421,0.5761953968889106,True,True,True,0.0,0.2692307692307693,0.6273076923076923,0.8232289449680754,0.9999999999999999
trial_000_ep1_task036,0,0.99,low,26,26,easy,43.45235824584961,0.006229400634765625,0.001787072978913784,5,27,50,0.5250032355125375,0.4144563381130761,True,True,True,0.0,7,0.7010522246664421,0.5761953968889106,True,True,True,0.0,0.2692307692307693,0.6273076923076923,0.8232289449680754,0.9999999999999999
trial_000_ep1_task038,0,0.99,low,26,26,easy,43.45307159423828,0.004421234130859375,0.0012612465070560575,5,27,5,0.5245603356846631,0.4103304043377506,True,True,True,0.0,7,0.7016256420708976,0.5784986028368287,True,True,True,0.0,0.2692307692307693,0.6273076923076923,0.8232289449680754,0.9999999999999999
trial_000_ep1_task038,0,0.99,low,26,26,easy,43.45307159423828,0.004421234130859375,0.0012612465070560575,5,27,10,0.5245603356846631,0.4103304043377506,True,True,True,0.0,7,0.7016256420708976,0.5784986028368287,True,True,True,0.0,0.2692307692307693,0.6273076923076923,0.8232289449680754,0.9999999999999999
trial_000_ep1_task038,0,0.99,low,26,26,easy,43.45307159423828,0.004421234130859375,0.0012612465070560575,5,27,20,0.5245603356846631,0.4103304043377506,True,True,True,0.0,7,0.7016256420708976,0.5784986028368287,True,True,True,0.0,0.2692307692307693,0.6273076923076923,0.8232289449680754,0.9999999999999999
trial_000_ep1_task038,0,0.99,low,26,26,easy,43.45307159423828,0.004421234130859375,0.0012612465070560575,5,27,50,0.5245603356846631,0.4103304043377506,True,True,True,0.0,7,0.7016256420708976,0.5784986028368287,True,True,True,0.0,0.2692307692307693,0.6273076923076923,0.8232289449680754,0.9999999999999999
trial_000_ep1_task044,0,0.99,medium,16,16,easy,43.45417022705078,0.00145721435546875,0.00040772449574433267,5,27,5,-0.437529907887864,-0.3222516933177448,False,False,False,25.601753117825382,3,-0.1977874926068427,-0.14322297480788657,False,True,True,30.71994861330748,0.1875,0.4892857142857143,0.7053571428571428,1.0
trial_000_ep1_task044,0,0.99,medium,16,16,easy,43.45417022705078,0.00145721435546875,0.00040772449574433267,5,27,10,-0.437529907887864,-0.3222516933177448,False,False,False,40.37057718142364,3,-0.1977874926068427,-0.14322297480788657,False,True,True,45.48877267690568,0.1875,0.4892857142857143,0.7053571428571428,1.0
trial_000_ep1_task044,0,0.99,medium,16,16,easy,43.45417022705078,0.00145721435546875,0.00040772449574433267,5,27,20,-0.437529907887864,-0.3222516933177448,False,False,False,40.37057718142364,3,-0.1977874926068427,-0.14322297480788657,False,True,True,45.48877267690574,0.1875,0.4892857142857143,0.7053571428571428,1.0
