state_id,pending_spread,optimal_set_changed,sampled_ppo_regret,sampled_safemin_regret
ep063_task038,0.0,False,0.0,0.0
ep063_task051,0.0,False,3.1583421392647324,0.04554416492561586
ep063_task063,10.960267726457857,True,2.398205390421822,2.398205390421822
ep063_task076,0.0,False,0.0,0.0
ep063_task088,5.5458039658654315,True,0.0,0.0
ep063_task100,0.0,False,7.36377621581687,0.0
ep063_task113,0.0,False,12.007455945280128,8.517294586423532
ep063_task125,0.0,False,16.729419864268124,3.790348710635101
ep063_task138,0.0,False,5.93304986414563,0.0
ep063_task150,0.0,False,0.0,0.0
ep063_task163,0.0,False,0.0,0.0
ep063_task175,0.0,False,2.946137803460033,0.0
ep063_task188,0.0,False,0.0,0.0
ep063_task200,0.0,False,7.673595003414363,0.0
ep064_task001,0.0,False,0.0,0.0
ep064_task013,0.0,False,9.804001763538167,9.804001763538167
ep064_task026,0.0,False,6.260406393598544,0.0
ep064_task038,0.0,False,12.102004697495119,0.0
ep064_task051,0.0,False,25.23421479224902,0.0
ep064_task063,0.0,False,0.0,0.0
ep064_task076,0.0,False,0.0,0.0
ep064_task088,0.0,False,0.0,0.0
ep064_task100,1.2229050038126559,True,2.770848881850526,0.0
ep064_task113,0.0,False,0.0,0.0
ep064_task125,0.0,False,3.718400696872095,19.844105665950735
ep064_task138,0.0,False,0.0,0.0
ep064_task150,0.0,False,0.0,0.0
ep064_task163,0.0,False,14.252417849801304,14.252417849801304
ep064_task175,0.0,False,12.410274192193043,0.0
ep064_task188,0.0,False,0.0,0.0
ep064_task200,0.0,False,4.580390937754885,0.0
ep066_task001,0.0,False,12.05334302441122,0.0
ep066_task013,0.0,False,0.0,0.0
ep066_task026,0.0,False,36.436238720109316,0.0
ep066_task038,0.0,False,11.142940766813808,0.0
ep066_task051,0.0,False,3.1127979743387186,0.0
ep066_task063,0.0,False,0.0,0.0
ep066_task076,0.0,False,2.590092345189305,0.0
ep066_task088,0.0,False,48.005324531121914,0.0
ep066_task100,0.0,False,21.511763077070185,0.0
ep066_task113,0.0,False,7.021459390730399,0.0
ep066_task125,0.0,False,18.684646484981272,31.04315718793538
ep066_task138,0.0,False,0.0,0.0
ep066_task150,0.0,False,11.734236986910162,0.0
ep066_task163,0.0,False,2.505149240241792,0.0
ep066_task175,0.0,False,6.813250743985861,0.0
ep066_task188,0.0,False,0.4773151499099413,0.0
ep066_task200,0.0,False,0.0,0.0
ep068_task001,0.0,False,20.75508927171279,28.19867577522939
ep068_task013,11.18890333425962,True,0.0,0.0
ep068_task026,0.0,False,0.0,30.724136495433612
ep068_task038,0.0,False,5.659585857947491,0.0
ep068_task051,0.0,False,0.0,0.0
ep068_task063,0.0,False,0.0,0.0
ep068_task076,0.0,False,3.4501005507145805,0.0
ep068_task088,0.0,False,0.0,0.0
ep068_task100,0.0,False,2.7708488818504975,0.0
ep068_task113,0.0,False,0.0,9.168115053315887
ep068_task125,0.0,False,54.354077689433154,13.8617815119228
ep068_task138,0.0,False,0.6435047135072409,0.0
ep068_task150,0.0,False,0.8462111106829298,0.0
ep068_task163,0.0,False,6.289777921472421,0.0
ep068_task175,19.400632850824312,True,18.714378811784854,0.0
ep068_task188,0.0,False,0.0,0.0
ep068_task200,0.0,False,0.0,0.0
ep069_task001,0.0,False,12.053343024411191,0.0
ep069_task013,0.0,False,0.0,21.734443164666686
ep069_task026,0.0,False,0.0,0.0
ep069_task038,0.0,False,24.742530388522084,0.0
ep069_task051,0.0,False,19.489025624225917,0.0
ep069_task063,0.0,False,0.0,0.0
ep069_task076,0.0,False,10.54768838177219,0.0
ep069_task088,0.0,False,0.7787232000872564,0.0
ep069_task100,3.4452676289305657,True,20.717457716243985,0.0
ep069_task113,0.0,False,0.0,0.0
ep069_task125,0.0,False,1.1910221891734238,0.0
ep069_task138,0.0,False,4.435224263023372,26.88303140660753
ep069_task150,0.0,False,26.848387891225116,26.848387891225116
ep069_task163,0.0,False,5.637965120103672,5.289355488189926
ep069_task175,0.0,False,21.12496112857525,0.0
ep069_task188,0.0,False,0.0,0.0
ep069_task200,0.0,False,0.0,0.0
ep073_task001,0.0,False,14.770356392976964,0.0
ep073_task013,0.0,False,0.0,0.0
ep073_task026,0.0,False,2.2216465465886017,2.2216465465886017
ep073_task038,0.0,False,2.537461111495645,4.510051440146299
ep073_task051,0.0,False,14.444481436457409,0.0
ep073_task063,0.0,False,13.749878931619378,0.0
ep073_task076,0.0,False,3.0040305344433023,0.0
ep073_task088,0.0,False,58.73942221553648,0.0
ep073_task100,0.0,False,65.95114513299185,0.0
ep073_task113,0.0,False,13.796729226396053,13.796729226396053
ep073_task125,0.0,False,6.1808580947951555,6.1808580947951555
ep073_task138,0.0,False,0.0,0.0
ep073_task150,0.0,False,17.533964027018783,26.363118161430293
ep073_task163,0.0,False,0.0,0.0
ep073_task175,0.0,False,16.74291751741879,0.0
ep073_task188,0.0,False,0.47731514990988444,0.0
ep073_task200,0.0,False,0.0,0.0
ep096_task001,0.0,False,13.447884964935838,0.0
ep096_task013,0.0,False,7.703470509010685,0.0
ep096_task026,0.0,False,1.9942274937700404,0.0
ep096_task038,0.0,False,0.7757779965897953,0.0
ep096_task051,0.0,False,0.0,19.242217831197763
ep096_task063,0.0,False,5.063383960823586,0.0
ep096_task076,0.0,False,2.590092345189305,0.0
ep096_task088,0.0,False,0.0,0.0
ep096_task100,28.468812974523956,True,8.749301448564097,8.749301448564097
ep096_task113,0.0,False,0.0,0.0
ep096_task125,0.0,False,0.0,0.0
ep096_task138,0.0,False,5.125449203325871,0.0
ep096_task150,6.908363868447424,True,10.328635413662482,30.942813605744504
ep096_task163,0.0,False,0.0,0.0
ep096_task175,0.0,False,15.97623921518857,0.0
ep096_task188,0.0,False,0.0,0.0
ep096_task200,0.0,False,21.704130019695157,0.0
ep099_task001,0.0,False,12.053343024411276,0.0
ep099_task013,0.0,False,10.520733972089147,0.0
ep099_task026,0.0,False,0.0,0.0
ep099_task038,0.0,False,5.659585857947491,0.0
ep099_task051,0.0,False,3.112797974339088,0.0
ep099_task063,0.0,False,0.0,0.0
ep099_task076,0.0,False,0.0,0.0
ep099_task088,0.0,False,12.859784388727348,0.0
ep099_task100,0.0,False,0.0,0.0
ep099_task113,0.0,False,7.743512109137782,0.0
ep099_task125,0.0,False,4.909422886045434,0.0
ep099_task138,0.0,False,8.940723406543327,0.0
ep099_task150,0.0,False,8.91595254629408,0.0
ep099_task163,0.0,False,0.0,0.0
ep099_task175,0.0,False,0.0,0.0
ep099_task188,0.0,False,8.850450364936137,0.0
ep099_task200,0.0,False,0.0,0.0
ep100_task001,0.0,False,25.31564726482918,0.0
ep100_task013,0.0,False,7.703470509010913,0.0
ep100_task026,0.0,False,25.69551116648813,16.124636029757085
ep100_task038,0.0,False,5.659585857947491,0.0
