policy,server_id,selection_count,primary_count,backup_count,utilization,mean_queue_length,p95_queue_length,mean_waiting_time,busy_time,observation_time,replica_wait_count
pair,1,0,0,0,0.0,0.0,0.0,0.0,0.0,8205.860673116931,0
pair,2,0,0,0,0.0,0.0,0.0,0.0,0.0,8205.860673116931,0
pair,3,0,0,0,0.0,0.0,0.0,0.0,0.0,8205.860673116931,0
pair,4,0,0,0,0.0,0.0,0.0,0.0,0.0,8205.860673116931,0
pair,5,0,0,0,0.0,0.0,0.0,0.0,0.0,8205.860673116931,0
pair,6,2,2,0,0.00024372824249285186,0.00010901918694062641,0.0,0.4472981293656346,2.0,8205.860673116931,2
pair,7,3998,3998,0,0.7171432726193842,1.1025602093144662,5.0,2.262995363020798,5884.777777777778,8205.860673116931,3998
pair,8,4000,0,4000,0.6456361143635646,0.708982182867345,3.0,1.454452253082936,5298.0,8205.860673116931,4000
