state_id,episode,task_id,load,requirement,safe_set_bin,safe_set_size,effective_set_size,max_backlog,method,action_index,semantics,component,optimal_set_hit,top3_hit,top5_hit,regret,optimal_set_size,conflict_state
ep066_task188,66,188,low,0.99,16-28,28,28,0.0,PPO,21,decision,total,False,False,False,0.45426167301724263,6,False
ep066_task188,66,188,low,0.99,16-28,28,28,0.0,PPO,21,event,own,False,False,False,0.47731514990991286,7,False
ep066_task188,66,188,low,0.99,16-28,28,28,0.0,PPO,21,event,future,True,True,True,0.0,21,False
ep066_task188,66,188,low,0.99,16-28,28,28,0.0,PPO,21,event,total,False,False,False,0.4773151499099413,6,False
ep066_task200,66,200,low,0.9999,1-5,2,2,0.0,PPO,26,decision,own,True,True,True,0.0,2,False
ep066_task200,66,200,low,0.9999,1-5,2,2,0.0,PPO,26,decision,future,True,True,True,0.0,2,False
ep066_task200,66,200,low,0.9999,1-5,2,2,0.0,PPO,26,decision,total,True,True,True,0.0,2,False
ep066_task200,66,200,low,0.9999,1-5,2,2,0.0,PPO,26,event,own,True,True,True,0.0,2,False
ep066_task200,66,200,low,0.9999,1-5,2,2,0.0,PPO,26,event,future,True,True,True,0.0,2,False
ep066_task200,66,200,low,0.9999,1-5,2,2,0.0,PPO,26,event,total,True,True,True,0.0,2,False
ep068_task001,68,1,low,0.99,16-28,28,28,0.0,PPO,27,decision,own,False,False,False,1.259018529864207,7,False
ep068_task001,68,1,low,0.99,16-28,28,28,0.0,PPO,27,decision,future,False,False,False,18.497722661760008,21,False
ep068_task001,68,1,low,0.99,16-28,28,28,0.0,PPO,27,decision,total,False,False,False,19.756741191624087,6,False
ep068_task001,68,1,low,0.99,16-28,28,28,0.0,PPO,27,event,own,False,False,False,1.3224714280411263,7,False
ep068_task001,68,1,low,0.99,16-28,28,28,0.0,PPO,27,event,future,False,False,False,19.432617843671665,21,False
ep068_task001,68,1,low,0.99,16-28,28,28,0.0,PPO,27,event,total,False,False,False,20.75508927171279,6,False
ep068_task013,68,13,high,0.999,16-28,28,28,1.708947996917364,PPO,25,decision,own,True,True,True,0.0,7,False
ep068_task013,68,13,high,0.999,16-28,28,28,1.708947996917364,PPO,25,decision,future,True,True,True,0.0,28,False
ep068_task013,68,13,high,0.999,16-28,28,28,1.708947996917364,PPO,25,decision,total,True,True,True,0.0,7,False
ep068_task013,68,13,high,0.999,16-28,28,28,1.708947996917364,PPO,25,event,own,True,True,True,0.0,7,False
ep068_task013,68,13,high,0.999,16-28,28,28,1.708947996917364,PPO,25,event,future,True,True,True,0.0,28,False
ep068_task013,68,13,high,0.999,16-28,28,28,1.708947996917364,PPO,25,event,total,True,True,True,0.0,7,False
ep068_task026,68,26,high,0.9999,16-28,16,16,3.77796211432066,PPO,22,decision,own,True,True,True,0.0,4,False
ep068_task026,68,26,high,0.9999,16-28,16,16,3.77796211432066,PPO,22,decision,future,True,True,True,0.0,9,False
ep068_task026,68,26,high,0.9999,16-28,16,16,3.77796211432066,PPO,22,decision,total,True,True,True,0.0,3,False
ep068_task026,68,26,high,0.9999,16-28,16,16,3.77796211432066,PPO,22,event,own,True,True,True,0.0,4,False
ep068_task026,68,26,high,0.9999,16-28,16,16,3.77796211432066,PPO,22,event,future,True,True,True,0.0,9,False
ep068_task026,68,26,high,0.9999,16-28,16,16,3.77796211432066,PPO,22,event,total,True,True,True,0.0,3,False
ep068_task038,68,38,medium,0.99,16-28,28,28,0.7253921749641732,PPO,21,decision,own,False,False,False,5.409600001735782,7,False
ep068_task038,68,38,medium,0.99,16-28,28,28,0.7253921749641732,PPO,21,decision,future,True,True,True,0.0,28,False
ep068_task038,68,38,medium,0.99,16-28,28,28,0.7253921749641732,PPO,21,decision,total,False,False,False,5.409600001735839,7,False
ep068_task038,68,38,medium,0.99,16-28,28,28,0.7253921749641732,PPO,21,event,own,False,False,False,5.659585857947491,7,False
ep068_task038,68,38,medium,0.99,16-28,28,28,0.7253921749641732,PPO,21,event,future,True,True,True,0.0,28,False
ep068_task038,68,38,medium,0.99,16-28,28,28,0.7253921749641732,PPO,21,event,total,False,False,False,5.659585857947491,7,False
ep068_task051,68,51,low,0.999,16-28,25,25,0.0,PPO,25,decision,own,True,True,True,0.0,7,False
ep068_task051,68,51,low,0.999,16-28,25,25,0.0,PPO,25,decision,future,True,True,True,0.0,25,False
ep068_task051,68,51,low,0.999,16-28,25,25,0.0,PPO,25,decision,total,True,True,True,0.0,7,False
ep068_task051,68,51,low,0.999,16-28,25,25,0.0,PPO,25,event,own,True,True,True,0.0,7,False
ep068_task051,68,51,low,0.999,16-28,25,25,0.0,PPO,25,event,future,True,True,True,0.0,25,False
ep068_task051,68,51,low,0.999,16-28,25,25,0.0,PPO,25,event,total,True,True,True,0.0,7,False
ep068_task063,68,63,low,0.999,16-28,28,28,0.0,PPO,23,decision,own,True,True,True,0.0,7,False
ep068_task063,68,63,low,0.999,16-28,28,28,0.0,PPO,23,decision,future,True,True,True,0.0,21,False
ep068_task063,68,63,low,0.999,16-28,28,28,0.0,PPO,23,decision,total,True,True,True,0.0,6,False
ep068_task063,68,63,low,0.999,16-28,28,28,0.0,PPO,23,event,own,True,True,True,0.0,7,False
ep068_task063,68,63,low,0.999,16-28,28,28,0.0,PPO,23,event,future,True,True,True,0.0,21,False
ep068_task063,68,63,low,0.999,16-28,28,28,0.0,PPO,23,event,total,True,True,True,0.0,6,False
ep068_task076,68,76,low,0.9999,16-28,19,19,0.0,PPO,12,decision,own,False,False,False,2.469572853916901,7,False
ep068_task076,68,76,low,0.9999,16-28,19,19,0.0,PPO,12,decision,future,False,False,False,0.85633026429133,12,False
ep068_task076,68,76,low,0.9999,16-28,19,19,0.0,PPO,12,decision,total,False,False,False,3.3259031182082026,6,False
ep068_task076,68,76,low,0.9999,16-28,19,19,0.0,PPO,12,event,own,False,False,False,2.590092345189319,7,False
ep068_task076,68,76,low,0.9999,16-28,19,19,0.0,PPO,12,event,future,False,False,False,0.8600082055252471,12,False
ep068_task076,68,76,low,0.9999,16-28,19,19,0.0,PPO,12,event,total,False,False,False,3.4501005507145805,6,False
ep068_task088,68,88,low,0.9999,16-28,26,26,0.0,PPO,27,decision,own,True,True,True,0.0,7,False
ep068_task088,68,88,low,0.9999,16-28,26,26,0.0,PPO,27,decision,future,True,True,True,0.0,26,False
ep068_task088,68,88,low,0.9999,16-28,26,26,0.0,PPO,27,decision,total,True,True,True,0.0,7,False
ep068_task088,68,88,low,0.9999,16-28,26,26,0.0,PPO,27,event,own,True,True,True,0.0,7,False
ep068_task088,68,88,low,0.9999,16-28,26,26,0.0,PPO,27,event,future,True,True,True,0.0,26,False
ep068_task088,68,88,low,0.9999,16-28,26,26,0.0,PPO,27,event,total,True,True,True,0.0,7,False
ep068_task100,68,100,low,0.9999,16-28,19,19,0.0,PPO,17,decision,own,False,False,False,2.6397436072156353,7,False
ep068_task100,68,100,low,0.9999,16-28,19,19,0.0,PPO,17,decision,future,True,True,True,0.0,19,False
ep068_task100,68,100,low,0.9999,16-28,19,19,0.0,PPO,17,decision,total,False,False,False,2.639743607215678,7,False
ep068_task100,68,100,low,0.9999,16-28,19,19,0.0,PPO,17,event,own,False,False,False,2.770848881850526,7,False
ep068_task100,68,100,low,0.9999,16-28,19,19,0.0,PPO,17,event,future,True,True,True,0.0,19,False
ep068_task100,68,100,low,0.9999,16-28,19,19,0.0,PPO,17,event,total,False,False,False,2.7708488818504975,7,False
ep068_task113,68,113,high,0.99,16-28,28,28,2.4610298181668155,PPO,22,decision,own,False,False,False,5.509096260647759,7,True
ep068_task113,68,113,high,0.99,16-28,28,28,2.4610298181668155,PPO,22,decision,future,True,True,True,0.0,15,True
ep068_task113,68,113,high,0.99,16-28,28,28,2.4610298181668155,PPO,22,decision,total,True,True,True,0.0,5,True
ep068_task113,68,113,high,0.99,16-28,28,28,2.4610298181668155,PPO,22,event,own,False,False,False,5.3813156059852965,7,True
ep068_task113,68,113,high,0.99,16-28,28,28,2.4610298181668155,PPO,22,event,future,True,True,True,0.0,15,True
ep068_task113,68,113,high,0.99,16-28,28,28,2.4610298181668155,PPO,22,event,total,True,True,True,0.0,5,True
ep068_task125,68,125,medium,0.999,16-28,22,22,0.591065573498019,PPO,26,decision,own,False,False,False,1.1765853308929408,7,True
ep068_task125,68,125,medium,0.999,16-28,22,22,0.591065573498019,PPO,26,decision,future,False,False,False,51.84982969667806,5,True
ep068_task125,68,125,medium,0.999,16-28,22,22,0.591065573498019,PPO,26,decision,total,False,False,False,51.84982969667806,5,True
ep068_task125,68,125,medium,0.999,16-28,22,22,0.591065573498019,PPO,26,event,own,False,False,False,1.1910221891733883,7,True
ep068_task125,68,125,medium,0.999,16-28,22,22,0.591065573498019,PPO,26,event,future,False,False,False,54.354077689433154,5,True
ep068_task125,68,125,medium,0.999,16-28,22,22,0.591065573498019,PPO,26,event,total,False,False,False,54.354077689433154,5,True
ep068_task138,68,138,medium,0.9,16-28,28,28,1.2888182865013014,PPO,21,decision,own,False,False,False,0.29978946988481425,7,False
ep068_task138,68,138,medium,0.9,16-28,28,28,1.2888182865013014,PPO,21,decision,future,False,False,False,0.33080853898857754,21,False
ep068_task138,68,138,medium,0.9,16-28,28,28,1.2888182865013014,PPO,21,decision,total,False,False,False,0.6305980088733918,6,False
ep068_task138,68,138,medium,0.9,16-28,28,28,1.2888182865013014,PPO,21,event,own,False,False,False,0.3093536825409089,7,False
ep068_task138,68,138,medium,0.9,16-28,28,28,1.2888182865013014,PPO,21,event,future,False,False,False,0.33415103096635335,21,False
ep068_task138,68,138,medium,0.9,16-28,28,28,1.2888182865013014,PPO,21,event,total,False,False,False,0.6435047135072409,6,False
ep068_task150,68,150,low,0.9,16-28,28,28,0.0,PPO,12,decision,own,False,False,False,0.8077143939056697,7,False
ep068_task150,68,150,low,0.9,16-28,28,28,0.0,PPO,12,decision,future,True,True,True,0.0,28,False
ep068_task150,68,150,low,0.9,16-28,28,28,0.0,PPO,12,decision,total,False,False,False,0.8077143939056555,7,False
ep068_task150,68,150,low,0.9,16-28,28,28,0.0,PPO,12,event,own,False,False,False,0.8462111106829298,7,False
ep068_task150,68,150,low,0.9,16-28,28,28,0.0,PPO,12,event,future,True,True,True,0.0,28,False
ep068_task150,68,150,low,0.9,16-28,28,28,0.0,PPO,12,event,total,False,False,False,0.8462111106829298,7,False
ep068_task163,68,163,low,0.9,16-28,28,28,0.0,PPO,15,decision,own,False,False,False,6.081554276464431,7,False
ep068_task163,68,163,low,0.9,16-28,28,28,0.0,PPO,15,decision,future,True,True,True,0.0,28,False
ep068_task163,68,163,low,0.9,16-28,28,28,0.0,PPO,15,decision,total,False,False,False,6.081554276464374,7,False
ep068_task163,68,163,low,0.9,16-28,28,28,0.0,PPO,15,event,own,False,False,False,6.289777921472513,7,False
ep068_task163,68,163,low,0.9,16-28,28,28,0.0,PPO,15,event,future,True,True,True,0.0,28,False
ep068_task163,68,163,low,0.9,16-28,28,28,0.0,PPO,15,event,total,False,False,False,6.289777921472478,7,False
ep068_task175,68,175,low,0.9,16-28,28,28,0.0,PPO,7,decision,own,False,False,False,19.142069536198214,7,False
ep068_task175,68,175,low,0.9,16-28,28,28,0.0,PPO,7,decision,future,True,True,True,0.0,21,False
ep068_task175,68,175,low,0.9,16-28,28,28,0.0,PPO,7,decision,total,False,False,False,19.14206953619822,6,False
ep068_task175,68,175,low,0.9,16-28,28,28,0.0,PPO,7,event,own,False,False,False,18.922377018648643,7,False
ep068_task175,68,175,low,0.9,16-28,28,28,0.0,PPO,7,event,future,True,True,True,0.0,21,False
ep068_task175,68,175,low,0.9,16-28,28,28,0.0,PPO,7,event,total,False,False,False,18.922377018648632,6,False
ep068_task188,68,188,medium,0.99,16-28,28,28,0.3213154676275849,PPO,27,decision,own,True,True,True,0.0,7,False
ep068_task188,68,188,medium,0.99,16-28,28,28,0.3213154676275849,PPO,27,decision,future,True,True,True,0.0,28,False
ep068_task188,68,188,medium,0.99,16-28,28,28,0.3213154676275849,PPO,27,decision,total,True,True,True,0.0,7,False
ep068_task188,68,188,medium,0.99,16-28,28,28,0.3213154676275849,PPO,27,event,own,True,True,True,0.0,7,False
ep068_task188,68,188,medium,0.99,16-28,28,28,0.3213154676275849,PPO,27,event,future,True,True,True,0.0,28,False
ep068_task188,68,188,medium,0.99,16-28,28,28,0.3213154676275849,PPO,27,event,total,True,True,True,0.0,7,False
ep068_task200,68,200,medium,0.9999,1-5,3,3,1.1665843352427765,PPO,27,decision,own,True,True,True,0.0,2,False
ep068_task200,68,200,medium,0.9999,1-5,3,3,1.1665843352427765,PPO,27,decision,future,True,True,True,0.0,3,False
ep068_task200,68,200,medium,0.9999,1-5,3,3,1.1665843352427765,PPO,27,decision,total,True,True,True,0.0,2,False
ep068_task200,68,200,medium,0.9999,1-5,3,3,1.1665843352427765,PPO,27,event,own,True,True,True,0.0,2,False
ep068_task200,68,200,medium,0.9999,1-5,3,3,1.1665843352427765,PPO,27,event,future,True,True,True,0.0,3,False
ep068_task200,68,200,medium,0.9999,1-5,3,3,1.1665843352427765,PPO,27,event,total,True,True,True,0.0,2,False
ep069_task001,69,1,low,0.99,16-28,28,28,0.0,PPO,19,decision,own,False,False,False,11.470845453830464,7,False
ep069_task001,69,1,low,0.99,16-28,28,28,0.0,PPO,19,decision,future,True,True,True,0.0,28,False
ep069_task001,69,1,low,0.99,16-28,28,28,0.0,PPO,19,decision,total,False,False,False,11.470845453830435,7,False
ep069_task001,69,1,low,0.99,16-28,28,28,0.0,PPO,19,event,own,False,False,False,12.05334302441122,7,False
ep069_task001,69,1,low,0.99,16-28,28,28,0.0,PPO,19,event,future,True,True,True,0.0,28,False
ep069_task001,69,1,low,0.99,16-28,28,28,0.0,PPO,19,event,total,False,False,False,12.05334302441122,7,False
ep069_task013,69,13,high,0.999,16-28,22,22,1.7147261089398618,PPO,21,decision,own,True,True,True,0.0,4,False
ep069_task013,69,13,high,0.999,16-28,22,22,1.7147261089398618,PPO,21,decision,future,True,True,True,0.0,22,False
ep069_task013,69,13,high,0.999,16-28,22,22,1.7147261089398618,PPO,21,decision,total,True,True,True,0.0,4,False
ep069_task013,69,13,high,0.999,16-28,22,22,1.7147261089398618,PPO,21,event,own,True,True,True,0.0,4,False
ep069_task013,69,13,high,0.999,16-28,22,22,1.7147261089398618,PPO,21,event,future,True,True,True,0.0,22,False
ep069_task013,69,13,high,0.999,16-28,22,22,1.7147261089398618,PPO,21,event,total,True,True,True,0.0,4,False
ep069_task026,69,26,high,0.9999,6-15,7,7,3.2558200694241,PPO,27,decision,own,True,True,True,0.0,3,False
ep069_task026,69,26,high,0.9999,6-15,7,7,3.2558200694241,PPO,27,decision,future,True,True,True,0.0,6,False
ep069_task026,69,26,high,0.9999,6-15,7,7,3.2558200694241,PPO,27,decision,total,True,True,True,0.0,3,False
ep069_task026,69,26,high,0.9999,6-15,7,7,3.2558200694241,PPO,27,event,own,True,True,True,0.0,3,False
ep069_task026,69,26,high,0.9999,6-15,7,7,3.2558200694241,PPO,27,event,future,True,True,True,0.0,6,False
ep069_task026,69,26,high,0.9999,6-15,7,7,3.2558200694241,PPO,27,event,total,True,True,True,0.0,3,False
ep069_task038,69,38,low,0.99,16-28,28,28,0.0,PPO,1,decision,own,False,False,False,23.800003541650625,7,False
ep069_task038,69,38,low,0.99,16-28,28,28,0.0,PPO,1,decision,future,True,True,True,0.0,28,False
ep069_task038,69,38,low,0.99,16-28,28,28,0.0,PPO,1,decision,total,False,False,False,23.800003541650653,7,False
ep069_task038,69,38,low,0.99,16-28,28,28,0.0,PPO,1,event,own,False,False,False,24.742530388522077,7,False
ep069_task038,69,38,low,0.99,16-28,28,28,0.0,PPO,1,event,future,True,True,True,0.0,28,False
ep069_task038,69,38,low,0.99,16-28,28,28,0.0,PPO,1,event,total,False,False,False,24.742530388522084,7,False
ep069_task051,69,51,low,0.999,16-28,18,18,0.0,PPO,26,decision,own,False,False,False,3.0244370666400684,7,False
ep069_task051,69,51,low,0.999,16-28,18,18,0.0,PPO,26,decision,future,False,False,False,15.707825482540784,9,False
ep069_task051,69,51,low,0.999,16-28,18,18,0.0,PPO,26,decision,total,False,False,False,18.732262549180973,5,False
ep069_task051,69,51,low,0.999,16-28,18,18,0.0,PPO,26,event,own,False,False,False,3.112797974339088,7,False
ep069_task051,69,51,low,0.999,16-28,18,18,0.0,PPO,26,event,future,False,False,False,16.3762276498868,9,False
ep069_task051,69,51,low,0.999,16-28,18,18,0.0,PPO,26,event,total,False,False,False,19.489025624225917,5,False
ep069_task063,69,63,high,0.999,16-28,26,26,3.63655369968988,PPO,21,decision,own,True,True,True,0.0,7,False
ep069_task063,69,63,high,0.999,16-28,26,26,3.63655369968988,PPO,21,decision,future,True,True,True,0.0,13,False
ep069_task063,69,63,high,0.999,16-28,26,26,3.63655369968988,PPO,21,decision,total,True,True,True,0.0,5,False
ep069_task063,69,63,high,0.999,16-28,26,26,3.63655369968988,PPO,21,event,own,True,True,True,0.0,7,False
ep069_task063,69,63,high,0.999,16-28,26,26,3.63655369968988,PPO,21,event,future,True,True,True,0.0,13,False
ep069_task063,69,63,high,0.999,16-28,26,26,3.63655369968988,PPO,21,event,total,True,True,True,0.0,5,False
ep069_task076,69,76,medium,0.9999,6-15,15,15,1.1237170304144233,PPO,20,decision,own,False,False,False,10.078913891934292,6,False
ep069_task076,69,76,medium,0.9999,6-15,15,15,1.1237170304144233,PPO,20,decision,future,True,True,True,0.0,15,False
ep069_task076,69,76,medium,0.9999,6-15,15,15,1.1237170304144233,PPO,20,decision,total,False,False,False,10.07891389193432,6,False
ep069_task076,69,76,medium,0.9999,6-15,15,15,1.1237170304144233,PPO,20,event,own,False,False,False,10.547688381772218,6,False
ep069_task076,69,76,medium,0.9999,6-15,15,15,1.1237170304144233,PPO,20,event,future,True,True,True,0.0,15,False
ep069_task076,69,76,medium,0.9999,6-15,15,15,1.1237170304144233,PPO,20,event,total,False,False,False,10.54768838177219,6,False
ep069_task088,69,88,high,0.9999,16-28,18,18,2.1379568940029845,PPO,25,decision,own,False,False,True,0.7411388821715121,3,False
ep069_task088,69,88,high,0.9999,16-28,18,18,2.1379568940029845,PPO,25,decision,future,True,True,True,0.0,11,False
ep069_task088,69,88,high,0.9999,16-28,18,18,2.1379568940029845,PPO,25,decision,total,False,True,True,0.7411388821714979,2,False
ep069_task088,69,88,high,0.9999,16-28,18,18,2.1379568940029845,PPO,25,event,own,False,False,True,0.7787232000871995,3,False
ep069_task088,69,88,high,0.9999,16-28,18,18,2.1379568940029845,PPO,25,event,future,True,True,True,0.0,11,False
ep069_task088,69,88,high,0.9999,16-28,18,18,2.1379568940029845,PPO,25,event,total,False,True,True,0.7787232000871995,2,False
ep069_task100,69,100,high,0.9999,16-28,16,16,3.647545331340094,PPO,15,decision,own,False,False,False,16.54732576637413,6,False
ep069_task100,69,100,high,0.9999,16-28,16,16,3.647545331340094,PPO,15,decision,future,True,True,True,0.0,16,False
ep069_task100,69,100,high,0.9999,16-28,16,16,3.647545331340094,PPO,15,decision,total,False,False,False,16.547325766374115,6,False
ep069_task100,69,100,high,0.9999,16-28,16,16,3.647545331340094,PPO,15,event,own,False,False,False,17.272190087313383,6,False
ep069_task100,69,100,high,0.9999,16-28,16,16,3.647545331340094,PPO,15,event,future,True,True,True,0.0,16,False
ep069_task100,69,100,high,0.9999,16-28,16,16,3.647545331340094,PPO,15,event,total,False,False,False,17.27219008731339,6,False
ep069_task113,69,113,high,0.99,16-28,21,21,3.985202282681761,PPO,12,decision,own,True,True,True,0.0,7,False
ep069_task113,69,113,high,0.99,16-28,21,21,3.985202282681761,PPO,12,decision,future,True,True,True,0.0,4,False
ep069_task113,69,113,high,0.99,16-28,21,21,3.985202282681761,PPO,12,decision,total,True,True,True,0.0,4,False
ep069_task113,69,113,high,0.99,16-28,21,21,3.985202282681761,PPO,12,event,own,True,True,True,0.0,7,False
ep069_task113,69,113,high,0.99,16-28,21,21,3.985202282681761,PPO,12,event,future,True,True,True,0.0,4,False
ep069_task113,69,113,high,0.99,16-28,21,21,3.985202282681761,PPO,12,event,total,True,True,True,0.0,4,False
ep069_task125,69,125,low,0.999,16-28,18,18,0.0,PPO,12,decision,own,False,False,False,1.1765853308929408,7,False
ep069_task125,69,125,low,0.999,16-28,18,18,0.0,PPO,12,decision,future,True,True,True,0.0,18,False
ep069_task125,69,125,low,0.999,16-28,18,18,0.0,PPO,12,decision,total,False,False,False,1.1765853308929195,7,False
ep069_task125,69,125,low,0.999,16-28,18,18,0.0,PPO,12,event,own,False,False,False,1.1910221891733883,7,False
ep069_task125,69,125,low,0.999,16-28,18,18,0.0,PPO,12,event,future,True,True,True,0.0,18,False
ep069_task125,69,125,low,0.999,16-28,18,18,0.0,PPO,12,event,total,False,False,False,1.1910221891734238,7,False
ep069_task138,69,138,high,0.9,16-28,28,28,1.964941106684674,PPO,17,decision,own,False,False,False,4.394544137557617,7,False
ep069_task138,69,138,high,0.9,16-28,28,28,1.964941106684674,PPO,17,decision,future,True,True,True,0.0,21,False
ep069_task138,69,138,high,0.9,16-28,28,28,1.964941106684674,PPO,17,decision,total,False,False,False,4.394544137557602,6,False
ep069_task138,69,138,high,0.9,16-28,28,28,1.964941106684674,PPO,17,event,own,False,False,False,4.435224263023407,7,False
ep069_task138,69,138,high,0.9,16-28,28,28,1.964941106684674,PPO,17,event,future,True,True,True,0.0,21,False
ep069_task138,69,138,high,0.9,16-28,28,28,1.964941106684674,PPO,17,event,total,False,False,False,4.4352242630234,6,False
ep069_task150,69,150,medium,0.9,16-28,28,28,1.327408847240133,PPO,15,decision,own,True,True,True,0.0,7,True
ep069_task150,69,150,medium,0.9,16-28,28,28,1.327408847240133,PPO,15,decision,future,False,False,False,32.201846269428245,15,True
ep069_task150,69,150,medium,0.9,16-28,28,28,1.327408847240133,PPO,15,decision,total,False,False,False,25.661120786394235,5,True
ep069_task150,69,150,medium,0.9,16-28,28,28,1.327408847240133,PPO,15,event,own,True,True,True,0.0,7,True
ep069_task150,69,150,medium,0.9,16-28,28,28,1.327408847240133,PPO,15,event,future,False,False,False,33.67230072582328,15,True
ep069_task150,69,150,medium,0.9,16-28,28,28,1.327408847240133,PPO,15,event,total,False,False,False,26.848387891225116,5,True
ep069_task163,69,163,low,0.9,16-28,28,28,0.0,PPO,20,decision,own,True,True,True,0.0,7,True
ep069_task163,69,163,low,0.9,16-28,28,28,0.0,PPO,20,decision,future,False,False,False,8.502049047665764,21,True
ep069_task163,69,163,low,0.9,16-28,28,28,0.0,PPO,20,decision,total,False,False,False,6.084598749600843,6,True
ep069_task163,69,163,low,0.9,16-28,28,28,0.0,PPO,20,event,own,True,True,True,0.0,7,True
ep069_task163,69,163,low,0.9,16-28,28,28,0.0,PPO,20,event,future,False,False,False,8.143114360345493,21,True
ep069_task163,69,163,low,0.9,16-28,28,28,0.0,PPO,20,event,total,False,False,False,5.637965120103672,6,True
ep069_task175,69,175,low,0.9,16-28,28,28,0.0,PPO,0,decision,own,False,False,False,21.476185370378907,7,False
ep069_task175,69,175,low,0.9,16-28,28,28,0.0,PPO,0,decision,future,True,True,True,0.0,21,False
ep069_task175,69,175,low,0.9,16-28,28,28,0.0,PPO,0,decision,total,False,False,False,21.476185370378914,6,False
ep069_task175,69,175,low,0.9,16-28,28,28,0.0,PPO,0,event,own,False,False,False,21.124961128575254,7,False
ep069_task175,69,175,low,0.9,16-28,28,28,0.0,PPO,0,event,future,True,True,True,0.0,21,False
ep069_task175,69,175,low,0.9,16-28,28,28,0.0,PPO,0,event,total,False,False,False,21.12496112857525,6,False
ep069_task188,69,188,low,0.99,16-28,28,28,0.0,PPO,20,decision,own,True,True,True,0.0,7,False
ep069_task188,69,188,low,0.99,16-28,28,28,0.0,PPO,20,decision,future,True,True,True,0.0,21,False
ep069_task188,69,188,low,0.99,16-28,28,28,0.0,PPO,20,decision,total,True,True,True,0.0,6,False
ep069_task188,69,188,low,0.99,16-28,28,28,0.0,PPO,20,event,own,True,True,True,0.0,7,False
ep069_task188,69,188,low,0.99,16-28,28,28,0.0,PPO,20,event,future,True,True,True,0.0,21,False
ep069_task188,69,188,low,0.99,16-28,28,28,0.0,PPO,20,event,total,True,True,True,0.0,6,False
ep069_task200,69,200,high,0.9999,1-5,3,3,2.6194751433434,PPO,27,decision,own,True,True,True,0.0,2,False
ep069_task200,69,200,high,0.9999,1-5,3,3,2.6194751433434,PPO,27,decision,future,True,True,True,0.0,3,False
ep069_task200,69,200,high,0.9999,1-5,3,3,2.6194751433434,PPO,27,decision,total,True,True,True,0.0,2,False
ep069_task200,69,200,high,0.9999,1-5,3,3,2.6194751433434,PPO,27,event,own,True,True,True,0.0,2,False
ep069_task200,69,200,high,0.9999,1-5,3,3,2.6194751433434,PPO,27,event,future,True,True,True,0.0,3,False
ep069_task200,69,200,high,0.9999,1-5,3,3,2.6194751433434,PPO,27,event,total,True,True,True,0.0,2,False
ep073_task001,73,1,low,0.99,16-28,28,28,0.0,PPO,17,decision,own,False,False,False,14.057327830074044,7,False
ep073_task001,73,1,low,0.99,16-28,28,28,0.0,PPO,17,decision,future,True,True,True,0.0,28,False
ep073_task001,73,1,low,0.99,16-28,28,28,0.0,PPO,17,decision,total,False,False,False,14.057327830073973,7,False
ep073_task001,73,1,low,0.99,16-28,28,28,0.0,PPO,17,event,own,False,False,False,14.77035639297705,7,False
ep073_task001,73,1,low,0.99,16-28,28,28,0.0,PPO,17,event,future,True,True,True,0.0,28,False
ep073_task001,73,1,low,0.99,16-28,28,28,0.0,PPO,17,event,total,False,False,False,14.770356392976964,7,False
ep073_task013,73,13,medium,0.999,16-28,28,28,1.4534933692112009,PPO,20,decision,own,True,True,True,0.0,7,False
ep073_task013,73,13,medium,0.999,16-28,28,28,1.4534933692112009,PPO,20,decision,future,True,True,True,0.0,28,False
ep073_task013,73,13,medium,0.999,16-28,28,28,1.4534933692112009,PPO,20,decision,total,True,True,True,0.0,7,False
ep073_task013,73,13,medium,0.999,16-28,28,28,1.4534933692112009,PPO,20,event,own,True,True,True,0.0,7,False
ep073_task013,73,13,medium,0.999,16-28,28,28,1.4534933692112009,PPO,20,event,future,True,True,True,0.0,28,False
ep073_task013,73,13,medium,0.999,16-28,28,28,1.4534933692112009,PPO,20,event,total,True,True,True,0.0,7,False
ep073_task026,73,26,high,0.9999,16-28,17,17,4.322010860900563,PPO,24,decision,own,True,True,True,0.0,7,True
ep073_task026,73,26,high,0.9999,16-28,17,17,4.322010860900563,PPO,24,decision,future,False,False,True,4.30574934889799,4,True
ep073_task026,73,26,high,0.9999,16-28,17,17,4.322010860900563,PPO,24,decision,total,False,True,True,2.383260392594707,1,True
ep073_task026,73,26,high,0.9999,16-28,17,17,4.322010860900563,PPO,24,event,own,True,True,True,0.0,7,True
ep073_task026,73,26,high,0.9999,16-28,17,17,4.322010860900563,PPO,24,event,future,False,False,True,4.215874040358727,4,True
ep073_task026,73,26,high,0.9999,16-28,17,17,4.322010860900563,PPO,24,event,total,False,True,True,2.2216465465886017,1,True
ep073_task038,73,38,high,0.99,16-28,28,28,2.051444632668411,PPO,7,decision,own,False,False,False,3.85507809169075,7,True
ep073_task038,73,38,high,0.99,16-28,28,28,2.051444632668411,PPO,7,decision,future,True,True,True,0.0,15,True
ep073_task038,73,38,high,0.99,16-28,28,28,2.051444632668411,PPO,7,decision,total,False,False,False,2.465147333452876,5,True
ep073_task038,73,38,high,0.99,16-28,28,28,2.051444632668411,PPO,7,event,own,False,False,False,3.971699053900096,7,True
ep073_task038,73,38,high,0.99,16-28,28,28,2.051444632668411,PPO,7,event,future,True,True,True,0.0,15,True
ep073_task038,73,38,high,0.99,16-28,28,28,2.051444632668411,PPO,7,event,total,False,False,False,2.537461111495702,5,True
