episode,task_id,state_id,split,dataset_index,max_backlog,load,requirement,safe_set_bin,safe_set_size,effective_set_size,root_decision_index,root_decision_time,action_index,pair_j,pair_k,pair_rho,policy_probability,selected_original_action,root_completion_time,root_reward,root_delay,root_reliability,root_reliability_satisfied,preexisting_pending_task_count,preexisting_pending_leakage,duplicate_task_reward_count,relevant_provenance_records,own_undiscounted,own_decision,own_event,future_decision,future_event,total_decision,total_event,future_dec_next_1,future_evt_next_1,future_dec_next_2_5,future_evt_next_2_5,future_dec_next_6_10,future_evt_next_6_10,future_dec_next_11_20,future_evt_next_11_20,future_dec_next_gt20,future_evt_next_gt20,future_evt_lag_0_1s,future_evt_lag_1_2s,future_evt_lag_2_5s,future_evt_lag_gt5s,counterfactual_training_used
289,41,ep289_task041,test,57640,0.0,low,0.999,16-28,27,27,41,72.37525855632694,22,5,6,0.1915213163295505,0.0404844582080841,20,73.02366880212416,118.17614596317308,0.6484102457972227,0.9999890361745848,True,2,0.0,0,162,118.17614596317308,118.17614596317308,110.372326421412,322.1820541089248,272.0261996224709,440.3582000720979,382.39852604388295,52.28311984801831,44.52632047897448,143.70437707731392,121.07783634643148,63.0121962153669,51.12491901592076,51.063553628733416,44.81288608071821,12.1188073394918,10.484237700426084,0.0,0.0,44.52632047897448,227.4998791434965,False
289,41,ep289_task041,test,57640,0.0,low,0.999,16-28,27,27,41,72.37525855632694,23,5,7,0.3245189745730765,0.0556578151881694,20,73.29232942764855,96.5938880319868,0.9170708713216128,0.9999893791118002,True,2,0.0,0,162,96.5938880319868,96.5938880319868,87.69741368191154,322.1820541089248,272.0261996224709,418.7759421409116,359.72361330438247,52.28311984801831,44.52632047897448,143.70437707731392,121.07783634643148,63.0121962153669,51.12491901592076,51.063553628733416,44.81288608071821,12.1188073394918,10.484237700426084,0.0,0.0,44.52632047897448,227.4998791434965,False
289,41,ep289_task041,test,57640,0.0,low,0.999,16-28,27,27,41,72.37525855632694,24,5,8,0.0721700390814354,0.0457319431006908,20,73.01997247054133,118.54753629343126,0.6447139142143925,0.9999976426451131,True,2,0.0,0,162,118.54753629343126,118.54753629343126,110.76231950874195,322.1820541089248,272.0261996224709,440.72959040235605,382.78851913121287,52.28311984801831,44.52632047897448,143.70437707731392,121.07783634643148,63.0121962153669,51.12491901592076,51.063553628733416,44.81288608071821,12.1188073394918,10.484237700426084,0.0,0.0,44.52632047897448,227.4998791434965,False
289,41,ep289_task041,test,57640,0.0,low,0.999,16-28,27,27,41,72.37525855632694,25,6,7,0.3499394055117266,0.0892876088619232,20,73.02366880212416,118.17614596317308,0.6484102457972227,0.9999947822459612,True,2,0.0,0,162,118.17614596317308,118.17614596317308,110.372326421412,322.1820541089248,272.0261996224709,440.3582000720979,382.39852604388295,52.28311984801831,44.52632047897448,143.70437707731392,121.07783634643148,63.0121962153669,51.12491901592076,51.063553628733416,44.81288608071821,12.1188073394918,10.484237700426084,0.0,0.0,44.52632047897448,227.4998791434965,False
289,41,ep289_task041,test,57640,0.0,low,0.999,16-28,27,27,41,72.37525855632694,26,6,8,0.3540107070824934,0.081482708454132,20,73.01997247054133,118.54753629343126,0.6447139142143925,0.9999988418955412,True,2,0.0,0,162,118.54753629343126,118.54753629343126,110.76231950874195,322.1820541089248,272.0261996224709,440.72959040235605,382.78851913121287,52.28311984801831,44.52632047897448,143.70437707731392,121.07783634643148,63.0121962153669,51.12491901592076,51.063553628733416,44.81288608071821,12.1188073394918,10.484237700426084,0.0,0.0,44.52632047897448,227.4998791434965,False
289,41,ep289_task041,test,57640,0.0,low,0.999,16-28,27,27,41,72.37525855632694,27,7,8,0.126713192370195,0.0940285623073577,20,73.01997247054133,118.54753629343126,0.6447139142143925,0.999998878119861,True,2,0.0,0,162,118.54753629343126,118.54753629343126,110.76231950874195,322.1820541089248,272.0261996224709,440.72959040235605,382.78851913121287,52.28311984801831,44.52632047897448,143.70437707731392,121.07783634643148,63.0121962153669,51.12491901592076,51.063553628733416,44.81288608071821,12.1188073394918,10.484237700426084,0.0,0.0,44.52632047897448,227.4998791434965,False
289,54,ep289_task054,test,57653,0.0,low,0.999,16-28,17,17,54,93.82811876417068,6,1,8,0.0253963508325299,0.0224594715982675,26,95.675095349558,59.2386347921136,1.846976585387324,0.9997555913497768,True,0,0.0,0,147,59.2386347921136,59.2386347921136,48.76318089914754,292.6320148552272,246.9060838008457,351.8706496473408,295.6692646999932,48.5489185686349,39.89472918889541,101.56414875597989,85.38108168397153,74.87500807334214,63.47041650856208,59.88957936003136,51.54956221563126,7.754360097238687,6.610294203785388,0.0,0.0,39.89472918889541,207.01135461195025,False
289,54,ep289_task054,test,57653,0.0,low,0.999,16-28,17,17,54,93.82811876417068,12,2,8,0.1712773597674974,0.0384774766862392,26,95.675095349558,59.2386347921136,1.846976585387324,0.9994367692377064,True,0,0.0,0,147,59.2386347921136,59.2386347921136,48.76318089914754,292.6320148552272,246.9060838008457,351.8706496473408,295.6692646999932,48.5489185686349,39.89472918889541,101.56414875597989,85.38108168397153,74.87500807334214,63.47041650856208,59.88957936003136,51.54956221563126,7.754360097238687,6.610294203785388,0.0,0.0,39.89472918889541,207.01135461195025,False
289,54,ep289_task054,test,57653,0.0,low,0.999,16-28,17,17,54,93.82811876417068,13,3,4,0.1724905931622923,0.0299755614250898,26,96.20229363061937,48.09047578030015,2.3741748664486977,0.999377381272249,True,0,0.0,0,147,48.09047578030015,48.09047578030015,37.44749657461024,292.6320148552272,246.9060838008457,340.7224906355273,284.3535803754559,48.5489185686349,39.89472918889541,101.56414875597989,85.38108168397153,74.87500807334214,63.47041650856208,59.88957936003136,51.54956221563126,7.754360097238687,6.610294203785388,0.0,0.0,39.89472918889541,207.01135461195025,False
289,54,ep289_task054,test,57653,0.0,low,0.999,16-28,17,17,54,93.82811876417068,14,3,5,0.1799694244100487,0.0229309499263763,26,96.34858364225164,45.62138196237475,2.520464878080986,0.9995094941778132,True,0,0.0,0,147,45.62138196237475,45.62138196237475,34.98148879660674,292.6320148552272,246.9060838008457,338.2533968176019,281.88757259745245,48.5489185686349,39.89472918889541,101.56414875597989,85.38108168397153,74.87500807334214,63.47041650856208,59.88957936003136,51.54956221563126,7.754360097238687,6.610294203785388,0.0,0.0,39.89472918889541,207.01135461195025,False
