state_id,method,reference,candidate_count,spearman,pearson,top1_hit,top3_optimal_overlap,top5_optimal_overlap,top3_reference_overlap,top5_reference_overlap,best_action_index,reference_regret,reference_optimal_set_size
ep037_task163,CenteredAdvantage,TotalEvent,28,0.8980546054703933,0.90662315029376,False,0.3333333333333333,0.4,0.3333333333333333,0.4,21,5.99122643191609,6
ep037_task163,OldQ,TotalEvent,28,0.5664908457512685,0.6271745874295632,True,1.0,0.6,1.0,0.6,5,0.0,6
ep037_task175,SafeMin,OwnEvent,28,0.9999999999999998,0.9935339662749421,True,1.0,1.0,1.0,1.0,4,0.0,7
ep037_task175,PPOActor,OwnEvent,28,0.6013178314665971,0.521674025336646,False,0.6666666666666666,0.4,0.6666666666666666,0.4,27,1.6815598576881285,7
ep037_task175,CenteredAdvantage,OwnEvent,28,0.5926838098012592,0.7759360032539769,False,0.0,0.2,0.0,0.2,21,1.6815598576881285,7
ep037_task175,OldQ,OwnEvent,28,0.1746300511021567,0.44837001808734334,False,0.0,0.0,0.0,0.0,5,5.0963370149252185,7
ep037_task175,SafeMin,FutureEvent,28,-0.11471622970035124,-0.271926344150318,True,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,4,0.0,10
ep037_task175,PPOActor,FutureEvent,28,-0.17826305506751128,-0.1576259064452057,False,0.3333333333333333,0.4,0.3333333333333333,0.4,27,12.501369300634849,10
ep037_task175,CenteredAdvantage,FutureEvent,28,-0.24324007989402094,-0.31414215322225125,False,0.0,0.0,0.0,0.0,21,12.501369300634849,10
ep037_task175,OldQ,FutureEvent,28,0.17402542301360846,-0.03041375504090943,True,0.6666666666666666,0.4,0.6666666666666666,0.4,5,0.0,10
ep037_task175,SafeMin,TotalEvent,28,0.429009566736546,0.24834542851292796,True,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.7142857142857143,4,0.0,4
ep037_task175,PPOActor,TotalEvent,28,0.188789732474777,0.11539187199494393,False,0.3333333333333333,0.2,0.3333333333333333,0.2,27,14.182929158322963,4
ep037_task175,CenteredAdvantage,TotalEvent,28,0.1049747857428891,0.09107992654742299,False,0.0,0.0,0.0,0.0,21,14.182929158322963,4
ep037_task175,OldQ,TotalEvent,28,0.2654597985016515,0.20537891541992753,False,0.0,0.0,0.0,0.0,5,5.096337014925211,4
ep037_task188,SafeMin,OwnEvent,28,0.9999999999999998,0.9966788937641583,True,1.0,1.0,1.0,1.0,5,0.0,7
ep037_task188,PPOActor,OwnEvent,28,0.7578442887543356,0.645360687796411,True,0.6666666666666666,0.6,0.6666666666666666,0.6,27,0.0,7
ep037_task188,CenteredAdvantage,OwnEvent,28,0.9152062965258165,0.9668172671802657,False,0.6666666666666666,0.6,0.6666666666666666,0.6,21,0.47731514990991286,7
ep037_task188,OldQ,OwnEvent,28,0.5556410716886805,0.5777166025363449,True,1.0,0.6,1.0,0.6,5,0.0,7
ep037_task188,SafeMin,FutureEvent,28,,,True,1.0,1.0,1.0,1.0,5,0.0,28
ep037_task188,PPOActor,FutureEvent,28,,,True,1.0,1.0,1.0,1.0,27,0.0,28
ep037_task188,CenteredAdvantage,FutureEvent,28,,,True,1.0,1.0,1.0,1.0,21,0.0,28
ep037_task188,OldQ,FutureEvent,28,,,True,1.0,1.0,1.0,1.0,5,0.0,28
ep037_task188,SafeMin,TotalEvent,28,0.9999999999999998,0.9966788937641586,True,1.0,1.0,1.0,1.0,5,0.0,7
ep037_task188,PPOActor,TotalEvent,28,0.7578442887543356,0.6453606877964113,True,0.6666666666666666,0.6,0.6666666666666666,0.6,27,0.0,7
ep037_task188,CenteredAdvantage,TotalEvent,28,0.9152062965258165,0.9668172671802657,False,0.6666666666666666,0.6,0.6666666666666666,0.6,21,0.4773151499099413,7
ep037_task188,OldQ,TotalEvent,28,0.5556410716886805,0.5777166025363446,True,1.0,0.6,1.0,0.6,5,0.0,7
ep037_task200,SafeMin,OwnEvent,5,1.0,0.9999999999999999,True,0.4,0.4,1.0,1.0,25,0.0,2
ep037_task200,PPOActor,OwnEvent,5,0.8660254037844386,0.7445316374255267,True,0.6666666666666666,0.4,1.0,1.0,27,0.0,2
ep037_task200,CenteredAdvantage,OwnEvent,5,0.8660254037844386,0.7295809539995356,True,0.6666666666666666,0.4,1.0,1.0,27,0.0,2
ep037_task200,OldQ,OwnEvent,5,0.0,0.164629955049982,False,0.3333333333333333,0.4,1.0,1.0,21,6.969192801623443,2
ep037_task200,SafeMin,FutureEvent,5,,,True,1.0,1.0,1.0,1.0,25,0.0,5
ep037_task200,PPOActor,FutureEvent,5,,,True,1.0,1.0,1.0,1.0,27,0.0,5
ep037_task200,CenteredAdvantage,FutureEvent,5,,,True,1.0,1.0,1.0,1.0,27,0.0,5
ep037_task200,OldQ,FutureEvent,5,,,True,1.0,1.0,1.0,1.0,21,0.0,5
ep037_task200,SafeMin,TotalEvent,5,1.0,0.9999999999999999,True,0.4,0.4,1.0,1.0,25,0.0,2
ep037_task200,PPOActor,TotalEvent,5,0.8660254037844386,0.7445316374255267,True,0.6666666666666666,0.4,1.0,1.0,27,0.0,2
ep037_task200,CenteredAdvantage,TotalEvent,5,0.8660254037844386,0.7295809539995356,True,0.6666666666666666,0.4,1.0,1.0,27,0.0,2
ep037_task200,OldQ,TotalEvent,5,0.0,0.164629955049982,False,0.3333333333333333,0.4,1.0,1.0,21,6.969192801623443,2
ep044_task001,SafeMin,OwnEvent,28,0.8052721088435373,0.6298178404869947,True,1.0,1.0,1.0,1.0,5,0.0,7
ep044_task001,PPOActor,OwnEvent,28,0.3871383908006345,0.34474351154515925,True,0.6666666666666666,0.6,0.6666666666666666,0.6,27,0.0,7
ep044_task001,CenteredAdvantage,OwnEvent,28,0.3698703474699587,0.3118481354580455,False,0.6666666666666666,0.6,0.6666666666666666,0.6,21,12.053343024411234,7
ep044_task001,OldQ,OwnEvent,28,0.399393131228856,0.4488148610292885,True,1.0,0.6,1.0,0.6,5,0.0,7
ep044_task001,SafeMin,FutureEvent,28,,,True,1.0,1.0,1.0,1.0,5,0.0,28
ep044_task001,PPOActor,FutureEvent,28,,,True,1.0,1.0,1.0,1.0,27,0.0,28
ep044_task001,CenteredAdvantage,FutureEvent,28,,,True,1.0,1.0,1.0,1.0,21,0.0,28
ep044_task001,OldQ,FutureEvent,28,,,True,1.0,1.0,1.0,1.0,5,0.0,28
ep044_task001,SafeMin,TotalEvent,28,0.8052721088435373,0.6298178404869949,True,1.0,1.0,1.0,1.0,5,0.0,7
ep044_task001,PPOActor,TotalEvent,28,0.3871383908006345,0.34474351154515953,True,0.6666666666666666,0.6,0.6666666666666666,0.6,27,0.0,7
ep044_task001,CenteredAdvantage,TotalEvent,28,0.3698703474699587,0.3118481354580458,False,0.6666666666666666,0.6,0.6666666666666666,0.6,21,12.05334302441122,7
ep044_task001,OldQ,TotalEvent,28,0.399393131228856,0.4488148610292884,True,1.0,0.6,1.0,0.6,5,0.0,7
ep044_task013,SafeMin,OwnEvent,28,0.9999999999999998,0.9966848122815025,True,1.0,1.0,1.0,1.0,5,0.0,7
ep044_task013,PPOActor,OwnEvent,28,0.7578442887543356,0.660605581504523,True,0.6666666666666666,0.6,0.6666666666666666,0.6,27,0.0,7
ep044_task013,CenteredAdvantage,OwnEvent,28,0.9224477340515838,0.9422441719742806,True,0.6666666666666666,0.6,0.6666666666666666,0.6,23,0.0,7
ep044_task013,OldQ,OwnEvent,28,0.5556410716886805,0.593330638844573,True,1.0,0.6,1.0,0.6,5,0.0,7
ep044_task013,SafeMin,FutureEvent,28,0.06489769859690797,0.03429619600981012,True,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,5,0.0,15
ep044_task013,PPOActor,FutureEvent,28,0.03751115109690716,0.03886092964398683,False,0.3333333333333333,0.4,0.3333333333333333,0.4,27,17.424652768528517,15
ep044_task013,CenteredAdvantage,FutureEvent,28,-0.021006244614268012,-0.012379299648405789,True,0.3333333333333333,0.2,0.3333333333333333,0.2,23,0.0,15
ep044_task013,OldQ,FutureEvent,28,0.25657627350284495,0.2873629093657464,True,0.6666666666666666,0.4,0.6666666666666666,0.4,5,0.0,15
ep044_task013,SafeMin,TotalEvent,28,0.5835568515848566,0.5991102090087538,True,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,5,0.0,5
ep044_task013,PPOActor,TotalEvent,28,0.46103926871871687,0.41007246752516213,False,0.3333333333333333,0.4,0.3333333333333333,0.4,27,17.424652768528404,5
ep044_task013,CenteredAdvantage,TotalEvent,28,0.4591113864719839,0.5303300539058631,True,0.3333333333333333,0.2,0.3333333333333333,0.2,23,0.0,5
ep044_task013,OldQ,TotalEvent,28,0.4712295034514484,0.571484778352794,True,0.6666666666666666,0.4,0.6666666666666666,0.4,5,0.0,5
ep044_task026,SafeMin,OwnEvent,20,1.0,0.9540392396255167,True,1.0,1.0,1.0,1.0,5,0.0,7
ep044_task026,PPOActor,OwnEvent,20,0.5196748512975927,0.5218356092226519,True,1.0,0.8,1.0,0.8,27,0.0,7
ep044_task026,CenteredAdvantage,OwnEvent,20,0.7474669480773697,0.7595697416979859,True,0.6666666666666666,0.8,0.6666666666666666,0.8,23,0.0,7
ep044_task026,OldQ,OwnEvent,20,0.27566704593349267,0.27680179911336034,True,0.6666666666666666,0.4,0.6666666666666666,0.4,5,0.0,7
ep044_task026,SafeMin,FutureEvent,20,,,True,1.0,1.0,1.0,1.0,5,0.0,20
ep044_task026,PPOActor,FutureEvent,20,,,True,1.0,1.0,1.0,1.0,27,0.0,20
ep044_task026,CenteredAdvantage,FutureEvent,20,,,True,1.0,1.0,1.0,1.0,23,0.0,20
ep044_task026,OldQ,FutureEvent,20,,,True,1.0,1.0,1.0,1.0,5,0.0,20
ep044_task026,SafeMin,TotalEvent,20,1.0,0.9540392396255167,True,1.0,1.0,1.0,1.0,5,0.0,7
ep044_task026,PPOActor,TotalEvent,20,0.5196748512975927,0.5218356092226519,True,1.0,0.8,1.0,0.8,27,0.0,7
ep044_task026,CenteredAdvantage,TotalEvent,20,0.7474669480773697,0.7595697416979855,True,0.6666666666666666,0.8,0.6666666666666666,0.8,23,0.0,7
ep044_task026,OldQ,TotalEvent,20,0.27566704593349267,0.2768017991133603,True,0.6666666666666666,0.4,0.6666666666666666,0.4,5,0.0,7
ep044_task038,SafeMin,OwnEvent,28,0.9999999999999998,0.9959158977833974,True,1.0,1.0,1.0,1.0,5,0.0,7
ep044_task038,PPOActor,OwnEvent,28,0.7570087382705932,0.6623063399947714,True,0.6666666666666666,0.6,0.6666666666666666,0.6,27,0.0,7
ep044_task038,CenteredAdvantage,OwnEvent,28,0.914370746042074,0.9061146454624551,False,0.6666666666666666,0.6,0.6666666666666666,0.6,21,5.659585857947107,7
ep044_task038,OldQ,OwnEvent,28,0.55898327362365,0.5984816465038787,True,1.0,0.6,1.0,0.6,5,0.0,7
ep044_task038,SafeMin,FutureEvent,28,,,True,1.0,1.0,1.0,1.0,5,0.0,28
ep044_task038,PPOActor,FutureEvent,28,,,True,1.0,1.0,1.0,1.0,27,0.0,28
ep044_task038,CenteredAdvantage,FutureEvent,28,,,True,1.0,1.0,1.0,1.0,21,0.0,28
ep044_task038,OldQ,FutureEvent,28,,,True,1.0,1.0,1.0,1.0,5,0.0,28
ep044_task038,SafeMin,TotalEvent,28,0.9999999999999998,0.9959158977833978,True,1.0,1.0,1.0,1.0,5,0.0,7
ep044_task038,PPOActor,TotalEvent,28,0.7570087382705932,0.6623063399947716,True,0.6666666666666666,0.6,0.6666666666666666,0.6,27,0.0,7
ep044_task038,CenteredAdvantage,TotalEvent,28,0.914370746042074,0.9061146454624546,False,0.6666666666666666,0.6,0.6666666666666666,0.6,21,5.6595858579472065,7
ep044_task038,OldQ,TotalEvent,28,0.55898327362365,0.5984816465038788,True,1.0,0.6,1.0,0.6,5,0.0,7
ep044_task051,SafeMin,OwnEvent,26,0.9999999999999999,0.9957370055200686,True,1.0,1.0,1.0,1.0,5,0.0,7
ep044_task051,PPOActor,OwnEvent,26,0.7258136330107429,0.6415039165134917,True,0.6666666666666666,0.6,0.6666666666666666,0.6,27,0.0,7
ep044_task051,CenteredAdvantage,OwnEvent,26,0.8979281693620157,0.9353423083601926,False,0.6666666666666666,0.6,0.6666666666666666,0.6,21,3.112797974339088,7
ep044_task051,OldQ,OwnEvent,26,0.5362432613297262,0.5751017082803485,True,1.0,0.6,1.0,0.6,5,0.0,7
ep044_task051,SafeMin,FutureEvent,26,-0.7851110029718869,-0.5535234728235692,False,0.0,0.0,0.0,0.0,5,4.894377572273584,19
ep044_task051,PPOActor,FutureEvent,26,-0.491362316063668,-0.522113401351027,False,0.3333333333333333,0.4,0.3333333333333333,0.4,27,4.894377572273584,19
ep044_task051,CenteredAdvantage,FutureEvent,26,-0.5722925798859192,-0.5151548478326441,True,0.3333333333333333,0.4,0.3333333333333333,0.4,21,0.0,19
ep044_task051,OldQ,FutureEvent,26,-0.4104320522414168,-0.4102540791131181,False,0.0,0.4,0.0,0.4,5,4.894377572273584,19
ep044_task051,SafeMin,TotalEvent,26,0.8053475935828877,0.9695936952350708,False,0.0,0.0,0.0,0.0,5,1.781579597934467,6
ep044_task051,PPOActor,TotalEvent,26,0.6357415227092654,0.560823503700211,False,0.3333333333333333,0.4,0.3333333333333333,0.4,27,1.781579597934467,6
ep044_task051,CenteredAdvantage,TotalEvent,26,0.8616200318761488,0.9126344047607202,True,0.3333333333333333,0.4,0.3333333333333333,0.4,21,0.0,6
ep044_task051,OldQ,TotalEvent,26,0.4217329815666077,0.525072592010421,False,0.0,0.4,0.0,0.4,5,1.781579597934467,6
ep044_task063,SafeMin,OwnEvent,28,0.9999999999999998,0.9936377948940612,True,1.0,1.0,1.0,1.0,5,0.0,7
ep044_task063,PPOActor,OwnEvent,28,0.7687064450429865,0.6478915671232847,True,0.6666666666666666,0.6,0.6666666666666666,0.6,27,0.0,7
ep044_task063,CenteredAdvantage,OwnEvent,28,0.9216121835678414,0.9318652325361104,True,0.6666666666666666,0.6,0.6666666666666666,0.6,23,0.0,7
ep044_task063,OldQ,OwnEvent,28,0.5138663700706303,0.5422956275281179,True,1.0,0.6,1.0,0.6,5,0.0,7
ep044_task063,SafeMin,FutureEvent,28,,,True,1.0,1.0,1.0,1.0,5,0.0,28
ep044_task063,PPOActor,FutureEvent,28,,,True,1.0,1.0,1.0,1.0,27,0.0,28
ep044_task063,CenteredAdvantage,FutureEvent,28,,,True,1.0,1.0,1.0,1.0,23,0.0,28
ep044_task063,OldQ,FutureEvent,28,,,True,1.0,1.0,1.0,1.0,5,0.0,28
ep044_task063,SafeMin,TotalEvent,28,0.9999999999999998,0.9936377948940619,True,1.0,1.0,1.0,1.0,5,0.0,7
ep044_task063,PPOActor,TotalEvent,28,0.7687064450429865,0.647891567123285,True,0.6666666666666666,0.6,0.6666666666666666,0.6,27,0.0,7
ep044_task063,CenteredAdvantage,TotalEvent,28,0.9216121835678414,0.9318652325361105,True,0.6666666666666666,0.6,0.6666666666666666,0.6,23,0.0,7
ep044_task063,OldQ,TotalEvent,28,0.5138663700706303,0.5422956275281177,True,1.0,0.6,1.0,0.6,5,0.0,7
ep044_task076,SafeMin,OwnEvent,20,1.0,0.9957179787675619,True,1.0,1.0,1.0,1.0,6,0.0,7
ep044_task076,PPOActor,OwnEvent,20,0.29030124991765793,0.30271966645703274,True,0.6666666666666666,0.6,0.6666666666666666,0.6,27,0.0,7
ep044_task076,CenteredAdvantage,OwnEvent,20,0.390459093555017,0.5225291738164778,True,0.6666666666666666,0.6,0.6666666666666666,0.6,21,0.0,7
ep044_task076,OldQ,OwnEvent,20,-0.22309158351094696,-0.1395959683690841,False,0.0,0.2,0.0,0.2,5,12.341792736692838,7
ep044_task076,SafeMin,FutureEvent,20,-0.11550291203382519,-0.07540443890737229,True,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,6,0.0,13
ep044_task076,PPOActor,FutureEvent,20,-0.13030687846126848,-0.43255940831720957,True,0.3333333333333333,0.6,0.3333333333333333,0.6,27,0.0,13
ep044_task076,CenteredAdvantage,FutureEvent,20,0.3109391720524061,-0.12555673722824917,True,1.0,1.0,1.0,1.0,21,0.0,13
ep044_task076,OldQ,FutureEvent,20,0.47692276953164586,0.1108653079614295,True,1.0,1.0,1.0,1.0,5,0.0,13
ep044_task076,SafeMin,TotalEvent,20,0.9278656851743994,0.9334373476006474,True,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,6,0.0,6
ep044_task076,PPOActor,TotalEvent,20,0.13265666944494345,0.14543734096735395,True,0.3333333333333333,0.4,0.3333333333333333,0.4,27,0.0,6
ep044_task076,CenteredAdvantage,TotalEvent,20,0.3216152974333803,0.4608052738203117,True,0.6666666666666666,0.6,0.6666666666666666,0.6,21,0.0,6
ep044_task076,OldQ,TotalEvent,20,-0.10531655001228024,-0.09699178446910324,False,0.0,0.2,0.0,0.2,5,12.341792736692867,6
ep044_task088,SafeMin,OwnEvent,27,1.0,0.9926125419153649,True,1.0,1.0,1.0,1.0,5,0.0,7
ep044_task088,PPOActor,OwnEvent,27,0.6145159618769178,0.6087151571640242,True,0.6666666666666666,0.6,0.6666666666666666,0.6,27,0.0,7
ep044_task088,CenteredAdvantage,OwnEvent,27,0.6316290646127307,0.7838045234918625,True,0.6666666666666666,0.8,0.6666666666666666,0.8,23,0.0,7
ep044_task088,OldQ,OwnEvent,27,0.4405846086165649,0.5599963277567238,True,1.0,0.6,1.0,0.6,5,0.0,7
ep044_task088,SafeMin,FutureEvent,27,,,True,1.0,1.0,1.0,1.0,5,0.0,27
ep044_task088,PPOActor,FutureEvent,27,,,True,1.0,1.0,1.0,1.0,27,0.0,27
ep044_task088,CenteredAdvantage,FutureEvent,27,,,True,1.0,1.0,1.0,1.0,23,0.0,27
ep044_task088,OldQ,FutureEvent,27,,,True,1.0,1.0,1.0,1.0,5,0.0,27
ep044_task088,SafeMin,TotalEvent,27,1.0,0.9926125419153655,True,1.0,1.0,1.0,1.0,5,0.0,7
ep044_task088,PPOActor,TotalEvent,27,0.6145159618769178,0.6087151571640242,True,0.6666666666666666,0.6,0.6666666666666666,0.6,27,0.0,7
ep044_task088,CenteredAdvantage,TotalEvent,27,0.6316290646127307,0.7838045234918631,True,0.6666666666666666,0.8,0.6666666666666666,0.8,23,0.0,7
ep044_task088,OldQ,TotalEvent,27,0.4405846086165649,0.559996327756724,True,1.0,0.6,1.0,0.6,5,0.0,7
ep044_task100,SafeMin,OwnEvent,20,1.0,0.9866684938133954,True,1.0,1.0,1.0,1.0,5,0.0,7
ep044_task100,PPOActor,OwnEvent,20,0.5528979578387362,0.34387325352729986,True,0.6666666666666666,0.6,0.6666666666666666,0.6,27,0.0,7
ep044_task100,CenteredAdvantage,OwnEvent,20,0.7940054479757986,0.970507658582519,False,0.6666666666666666,0.6,0.6666666666666666,0.6,21,2.770848881850526,7
ep044_task100,OldQ,OwnEvent,20,0.3573417199099786,0.3785596245967262,True,1.0,0.8,1.0,0.8,5,0.0,7
ep044_task100,SafeMin,FutureEvent,20,0.06503568909405939,0.07849240908868607,True,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,5,0.0,9
ep044_task100,PPOActor,FutureEvent,20,-0.04310492915900666,-0.04887610402231479,False,0.3333333333333333,0.4,0.3333333333333333,0.4,27,5.139250273764702,9
ep044_task100,CenteredAdvantage,FutureEvent,20,-0.21871760351051525,0.006147353096430837,False,0.3333333333333333,0.4,0.3333333333333333,0.4,21,5.139250273764702,9
ep044_task100,OldQ,FutureEvent,20,0.12452535090379699,0.21305135615121182,True,0.6666666666666666,0.6,0.6666666666666666,0.6,5,0.0,9
ep044_task100,SafeMin,TotalEvent,20,0.7440205581779796,0.9661956454983582,True,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,5,0.0,5
ep044_task100,PPOActor,TotalEvent,20,0.40157352099808663,0.32075701980143595,False,0.3333333333333333,0.4,0.3333333333333333,0.4,27,5.139250273764617,5
ep044_task100,CenteredAdvantage,TotalEvent,20,0.4595955506480003,0.9354735058637216,False,0.3333333333333333,0.4,0.3333333333333333,0.4,21,7.910099155615228,5
ep044_task100,OldQ,TotalEvent,20,0.3198846108330766,0.4090547017699073,True,0.6666666666666666,0.6,0.6666666666666666,0.6,5,0.0,5
ep044_task113,SafeMin,OwnEvent,28,0.9999999999999998,0.9705492990897295,True,1.0,1.0,1.0,1.0,6,0.0,7
ep044_task113,PPOActor,OwnEvent,28,0.3759977176840695,0.39534885633911376,True,0.6666666666666666,0.6,0.6666666666666666,0.6,27,0.0,7
ep044_task113,CenteredAdvantage,OwnEvent,28,0.7260933703721254,0.7295726480902239,True,0.6666666666666666,0.8,0.6666666666666666,0.8,21,0.0,7
ep044_task113,OldQ,OwnEvent,28,-0.17630115206964145,-0.09593779362056896,False,0.0,0.0,0.0,0.0,5,20.340982380455024,7
ep044_task113,SafeMin,FutureEvent,28,-0.49827123425258835,-0.6713552198096127,False,0.0,0.0,0.0,0.0,6,11.686976114676895,15
ep044_task113,PPOActor,FutureEvent,28,-0.4888529050856024,-0.5496040131725489,False,0.0,0.2,0.0,0.2,27,11.686976114676895,15
ep044_task113,CenteredAdvantage,FutureEvent,28,-0.3426482823953853,-0.4734589846505111,False,0.3333333333333333,0.2,0.3333333333333333,0.2,21,11.686976114676895,15
ep044_task113,OldQ,FutureEvent,28,0.1158205344356658,0.053050566408926046,True,1.0,1.0,1.0,1.0,5,0.0,15
ep044_task113,SafeMin,TotalEvent,28,0.4915460960421018,0.5396359934213573,False,0.0,0.0,0.0,0.0,6,1.283807195324556,5
ep044_task113,PPOActor,TotalEvent,28,-0.14243279603181672,-0.10051927979417079,False,0.0,0.0,0.0,0.0,27,1.283807195324556,5
ep044_task113,CenteredAdvantage,TotalEvent,28,0.3643951882915155,0.4418524540928481,False,0.3333333333333333,0.2,0.3333333333333333,0.2,21,1.283807195324556,5
ep044_task113,OldQ,TotalEvent,28,-0.06234898658980303,-0.06878587531081526,False,0.0,0.2,0.0,0.2,5,9.93781346110265,5
ep044_task125,SafeMin,OwnEvent,23,1.0,0.9949780176894301,True,1.0,1.0,1.0,1.0,5,0.0,7
ep044_task125,PPOActor,OwnEvent,23,0.6330437914500942,0.5738303183059708,True,0.6666666666666666,0.6,0.6666666666666666,0.6,27,0.0,7
ep044_task125,CenteredAdvantage,OwnEvent,23,0.8338890104242205,0.9414322083400268,False,0.6666666666666666,0.6,0.6666666666666666,0.6,21,1.1910221891722585,7
ep044_task125,OldQ,OwnEvent,23,0.5902239929933994,0.6698809131232999,True,0.6666666666666666,0.6,0.6666666666666666,0.6,5,0.0,7
ep044_task125,SafeMin,FutureEvent,23,0.025582618795493582,-0.19908077379456005,True,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,5,0.0,10
ep044_task125,PPOActor,FutureEvent,23,-0.256955531633779,-0.21166161091121666,False,0.0,0.2,0.0,0.2,27,5.022568040657205,10
ep044_task125,CenteredAdvantage,FutureEvent,23,-0.06436971566385909,-0.03378728990145775,False,0.3333333333333333,0.4,0.3333333333333333,0.4,21,5.022568040657205,10
ep044_task125,OldQ,FutureEvent,23,0.08453884668030497,0.05394036717888402,True,0.6666666666666666,0.6,0.6666666666666666,0.6,5,0.0,10
ep044_task125,SafeMin,TotalEvent,23,0.6578200379182366,0.21504080136652023,True,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,5,0.0,5
ep044_task125,PPOActor,TotalEvent,23,0.20672421063242483,0.029289685413903723,False,0.0,0.2,0.0,0.2,27,5.022568040657234,5
ep044_task125,CenteredAdvantage,TotalEvent,23,0.5661140005454539,0.3546699033808118,False,0.3333333333333333,0.4,0.3333333333333333,0.4,21,6.213590229829492,5
ep044_task125,OldQ,TotalEvent,23,0.49015258243057597,0.32864495909749114,True,0.6666666666666666,0.6,0.6666666666666666,0.6,5,0.0,5
ep044_task138,SafeMin,OwnEvent,28,0.9999999999999998,0.9920580152733659,True,1.0,1.0,1.0,1.0,5,0.0,7
ep044_task138,PPOActor,OwnEvent,28,0.7219156179534134,0.6438888322492697,True,1.0,0.6,1.0,0.6,27,0.0,7
ep044_task138,CenteredAdvantage,OwnEvent,28,0.8363860342261189,0.8791229325308,False,0.6666666666666666,0.6,0.6666666666666666,0.6,21,0.3093536825409089,7
ep044_task138,OldQ,OwnEvent,28,0.4057990182708809,0.36763138267364703,True,1.0,0.6,1.0,0.6,5,0.0,7
ep044_task138,SafeMin,FutureEvent,28,-0.06590929823655835,0.006416831592778134,True,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,5,0.0,21
ep044_task138,PPOActor,FutureEvent,28,-0.1679846020385674,0.016980421022179018,True,0.6666666666666666,0.6,0.6666666666666666,0.6,27,0.0,21
ep044_task138,CenteredAdvantage,FutureEvent,28,0.04317530808334669,0.020525058886434848,False,0.6666666666666666,0.8,0.6666666666666666,0.8,21,0.3787474445877592,21
ep044_task138,OldQ,FutureEvent,28,0.060953376117665915,0.20773468755836486,True,1.0,1.0,1.0,1.0,5,0.0,21
ep044_task138,SafeMin,TotalEvent,28,0.9329961971106303,0.9153898308223503,True,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,5,0.0,6
ep044_task138,PPOActor,TotalEvent,28,0.6184662171343842,0.5986852004707527,True,0.6666666666666666,0.4,0.6666666666666666,0.4,27,0.0,6
ep044_task138,CenteredAdvantage,TotalEvent,28,0.8019306922843157,0.8164593816905954,False,0.6666666666666666,0.6,0.6666666666666666,0.6,21,0.6881011271286752,6
ep044_task138,OldQ,TotalEvent,28,0.47263548047674636,0.4122469533174018,True,1.0,0.6,1.0,0.6,5,0.0,6
ep044_task150,SafeMin,OwnEvent,28,0.9999999999999998,0.9964021523330584,True,1.0,1.0,1.0,1.0,5,0.0,7
ep044_task150,PPOActor,OwnEvent,28,0.7578442887543356,0.6509602767058399,True,0.6666666666666666,0.6,0.6666666666666666,0.6,27,0.0,7
ep044_task150,CenteredAdvantage,OwnEvent,28,0.9152062965258165,0.9661826879091926,False,0.6666666666666666,0.6,0.6666666666666666,0.6,21,0.8462111106829298,7
ep044_task150,OldQ,OwnEvent,28,0.5667817448052455,0.5884346086637502,True,1.0,0.6,1.0,0.6,5,0.0,7
ep044_task150,SafeMin,FutureEvent,28,0.1251722806845562,0.02509937636523385,True,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,5,0.0,21
ep044_task150,PPOActor,FutureEvent,28,-0.12335802309527627,-0.0740900855712758,True,1.0,0.6,1.0,0.6,27,0.0,21
ep044_task150,CenteredAdvantage,FutureEvent,28,0.09977487162117933,0.0345985582217708,False,0.6666666666666666,0.8,0.6666666666666666,0.8,21,17.743602625856,21
ep044_task150,OldQ,FutureEvent,28,-0.050068844668082715,-0.16473885679381658,True,1.0,1.0,1.0,1.0,5,0.0,21
ep044_task150,SafeMin,TotalEvent,28,0.8193803960282467,0.710555263270142,True,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,5,0.0,6
ep044_task150,PPOActor,TotalEvent,28,0.4929757522119885,0.4032666073778757,True,0.6666666666666666,0.4,0.6666666666666666,0.4,27,0.0,6
ep044_task150,CenteredAdvantage,TotalEvent,28,0.7404313317014611,0.6959158894897612,False,0.6666666666666666,0.6,0.6666666666666666,0.6,21,18.589813736538986,6
ep044_task150,OldQ,TotalEvent,28,0.4094767745518536,0.2986838306005695,True,1.0,0.6,1.0,0.6,5,0.0,6
ep044_task163,SafeMin,OwnEvent,28,0.9999999999999998,0.9960296635167852,True,1.0,1.0,1.0,1.0,5,0.0,7
