state_id,trial_id,task_id,action_index,snapshot_match,prefix_match,arrival_stream_match,hazard_match,safe_mask_size,effective_set_size
trial_005_ep1_task001,5,1,0,True,True,True,True,28,28
trial_005_ep1_task001,5,1,1,True,True,True,True,28,28
trial_005_ep1_task001,5,1,2,True,True,True,True,28,28
trial_005_ep1_task001,5,1,3,True,True,True,True,28,28
trial_005_ep1_task001,5,1,4,True,True,True,True,28,28
trial_005_ep1_task001,5,1,5,True,True,True,True,28,28
trial_005_ep1_task001,5,1,6,True,True,True,True,28,28
trial_005_ep1_task001,5,1,7,True,True,True,True,28,28
trial_005_ep1_task001,5,1,8,True,True,True,True,28,28
trial_005_ep1_task001,5,1,9,True,True,True,True,28,28
trial_005_ep1_task001,5,1,10,True,True,True,True,28,28
trial_005_ep1_task001,5,1,11,True,True,True,True,28,28
trial_005_ep1_task001,5,1,12,True,True,True,True,28,28
trial_005_ep1_task001,5,1,13,True,True,True,True,28,28
trial_005_ep1_task001,5,1,14,True,True,True,True,28,28
trial_005_ep1_task001,5,1,15,True,True,True,True,28,28
trial_005_ep1_task001,5,1,16,True,True,True,True,28,28
trial_005_ep1_task001,5,1,17,True,True,True,True,28,28
trial_005_ep1_task001,5,1,18,True,True,True,True,28,28
trial_005_ep1_task001,5,1,19,True,True,True,True,28,28
trial_005_ep1_task001,5,1,20,True,True,True,True,28,28
trial_005_ep1_task001,5,1,21,True,True,True,True,28,28
trial_005_ep1_task001,5,1,22,True,True,True,True,28,28
trial_005_ep1_task001,5,1,23,True,True,True,True,28,28
trial_005_ep1_task001,5,1,24,True,True,True,True,28,28
trial_005_ep1_task001,5,1,25,True,True,True,True,28,28
trial_005_ep1_task001,5,1,26,True,True,True,True,28,28
trial_005_ep1_task001,5,1,27,True,True,True,True,28,28
trial_005_ep1_task002,5,2,1,True,True,True,True,27,27
trial_005_ep1_task002,5,2,2,True,True,True,True,27,27
trial_005_ep1_task002,5,2,3,True,True,True,True,27,27
trial_005_ep1_task002,5,2,4,True,True,True,True,27,27
trial_005_ep1_task002,5,2,5,True,True,True,True,27,27
trial_005_ep1_task002,5,2,6,True,True,True,True,27,27
trial_005_ep1_task002,5,2,7,True,True,True,True,27,27
trial_005_ep1_task002,5,2,8,True,True,True,True,27,27
trial_005_ep1_task002,5,2,9,True,True,True,True,27,27
trial_005_ep1_task002,5,2,10,True,True,True,True,27,27
trial_005_ep1_task002,5,2,11,True,True,True,True,27,27
trial_005_ep1_task002,5,2,12,True,True,True,True,27,27
trial_005_ep1_task002,5,2,13,True,True,True,True,27,27
trial_005_ep1_task002,5,2,14,True,True,True,True,27,27
trial_005_ep1_task002,5,2,15,True,True,True,True,27,27
trial_005_ep1_task002,5,2,16,True,True,True,True,27,27
trial_005_ep1_task002,5,2,17,True,True,True,True,27,27
trial_005_ep1_task002,5,2,18,True,True,True,True,27,27
trial_005_ep1_task002,5,2,19,True,True,True,True,27,27
trial_005_ep1_task002,5,2,20,True,True,True,True,27,27
trial_005_ep1_task002,5,2,21,True,True,True,True,27,27
trial_005_ep1_task002,5,2,22,True,True,True,True,27,27
trial_005_ep1_task002,5,2,23,True,True,True,True,27,27
trial_005_ep1_task002,5,2,24,True,True,True,True,27,27
trial_005_ep1_task002,5,2,25,True,True,True,True,27,27
trial_005_ep1_task002,5,2,26,True,True,True,True,27,27
trial_005_ep1_task002,5,2,27,True,True,True,True,27,27
trial_005_ep1_task003,5,3,14,True,True,True,True,13,13
trial_005_ep1_task003,5,3,15,True,True,True,True,13,13
trial_005_ep1_task003,5,3,16,True,True,True,True,13,13
trial_005_ep1_task003,5,3,17,True,True,True,True,13,13
trial_005_ep1_task003,5,3,19,True,True,True,True,13,13
trial_005_ep1_task003,5,3,20,True,True,True,True,13,13
trial_005_ep1_task003,5,3,21,True,True,True,True,13,13
trial_005_ep1_task003,5,3,22,True,True,True,True,13,13
trial_005_ep1_task003,5,3,23,True,True,True,True,13,13
trial_005_ep1_task003,5,3,24,True,True,True,True,13,13
trial_005_ep1_task003,5,3,25,True,True,True,True,13,13
trial_005_ep1_task003,5,3,26,True,True,True,True,13,13
trial_005_ep1_task003,5,3,27,True,True,True,True,13,13
trial_005_ep1_task004,5,4,0,True,True,True,True,28,28
trial_005_ep1_task004,5,4,1,True,True,True,True,28,28
trial_005_ep1_task004,5,4,2,True,True,True,True,28,28
trial_005_ep1_task004,5,4,3,True,True,True,True,28,28
trial_005_ep1_task004,5,4,4,True,True,True,True,28,28
trial_005_ep1_task004,5,4,5,True,True,True,True,28,28
trial_005_ep1_task004,5,4,6,True,True,True,True,28,28
trial_005_ep1_task004,5,4,7,True,True,True,True,28,28
trial_005_ep1_task004,5,4,8,True,True,True,True,28,28
trial_005_ep1_task004,5,4,9,True,True,True,True,28,28
trial_005_ep1_task004,5,4,10,True,True,True,True,28,28
trial_005_ep1_task004,5,4,11,True,True,True,True,28,28
trial_005_ep1_task004,5,4,12,True,True,True,True,28,28
trial_005_ep1_task004,5,4,13,True,True,True,True,28,28
trial_005_ep1_task004,5,4,14,True,True,True,True,28,28
trial_005_ep1_task004,5,4,15,True,True,True,True,28,28
trial_005_ep1_task004,5,4,16,True,True,True,True,28,28
trial_005_ep1_task004,5,4,17,True,True,True,True,28,28
trial_005_ep1_task004,5,4,18,True,True,True,True,28,28
trial_005_ep1_task004,5,4,19,True,True,True,True,28,28
trial_005_ep1_task004,5,4,20,True,True,True,True,28,28
trial_005_ep1_task004,5,4,21,True,True,True,True,28,28
trial_005_ep1_task004,5,4,22,True,True,True,True,28,28
trial_005_ep1_task004,5,4,23,True,True,True,True,28,28
trial_005_ep1_task004,5,4,24,True,True,True,True,28,28
trial_005_ep1_task004,5,4,25,True,True,True,True,28,28
trial_005_ep1_task004,5,4,26,True,True,True,True,28,28
trial_005_ep1_task004,5,4,27,True,True,True,True,28,28
trial_005_ep1_task005,5,5,1,True,True,True,True,27,27
trial_005_ep1_task005,5,5,2,True,True,True,True,27,27
trial_005_ep1_task005,5,5,3,True,True,True,True,27,27
trial_005_ep1_task005,5,5,4,True,True,True,True,27,27
trial_005_ep1_task005,5,5,5,True,True,True,True,27,27
trial_005_ep1_task005,5,5,6,True,True,True,True,27,27
trial_005_ep1_task005,5,5,7,True,True,True,True,27,27
trial_005_ep1_task005,5,5,8,True,True,True,True,27,27
trial_005_ep1_task005,5,5,9,True,True,True,True,27,27
trial_005_ep1_task005,5,5,10,True,True,True,True,27,27
trial_005_ep1_task005,5,5,11,True,True,True,True,27,27
trial_005_ep1_task005,5,5,12,True,True,True,True,27,27
trial_005_ep1_task005,5,5,13,True,True,True,True,27,27
trial_005_ep1_task005,5,5,14,True,True,True,True,27,27
trial_005_ep1_task005,5,5,15,True,True,True,True,27,27
trial_005_ep1_task005,5,5,16,True,True,True,True,27,27
trial_005_ep1_task005,5,5,17,True,True,True,True,27,27
trial_005_ep1_task005,5,5,18,True,True,True,True,27,27
trial_005_ep1_task005,5,5,19,True,True,True,True,27,27
trial_005_ep1_task005,5,5,20,True,True,True,True,27,27
trial_005_ep1_task005,5,5,21,True,True,True,True,27,27
trial_005_ep1_task005,5,5,22,True,True,True,True,27,27
trial_005_ep1_task005,5,5,23,True,True,True,True,27,27
trial_005_ep1_task005,5,5,24,True,True,True,True,27,27
trial_005_ep1_task005,5,5,25,True,True,True,True,27,27
trial_005_ep1_task005,5,5,26,True,True,True,True,27,27
trial_005_ep1_task005,5,5,27,True,True,True,True,27,27
trial_005_ep1_task006,5,6,4,True,True,True,True,21,21
trial_005_ep1_task006,5,6,5,True,True,True,True,21,21
trial_005_ep1_task006,5,6,6,True,True,True,True,21,21
trial_005_ep1_task006,5,6,10,True,True,True,True,21,21
trial_005_ep1_task006,5,6,11,True,True,True,True,21,21
trial_005_ep1_task006,5,6,12,True,True,True,True,21,21
trial_005_ep1_task006,5,6,13,True,True,True,True,21,21
trial_005_ep1_task006,5,6,14,True,True,True,True,21,21
trial_005_ep1_task006,5,6,15,True,True,True,True,21,21
trial_005_ep1_task006,5,6,16,True,True,True,True,21,21
trial_005_ep1_task006,5,6,17,True,True,True,True,21,21
trial_005_ep1_task006,5,6,18,True,True,True,True,21,21
trial_005_ep1_task006,5,6,19,True,True,True,True,21,21
trial_005_ep1_task006,5,6,20,True,True,True,True,21,21
trial_005_ep1_task006,5,6,21,True,True,True,True,21,21
trial_005_ep1_task006,5,6,22,True,True,True,True,21,21
trial_005_ep1_task006,5,6,23,True,True,True,True,21,21
trial_005_ep1_task006,5,6,24,True,True,True,True,21,21
trial_005_ep1_task006,5,6,25,True,True,True,True,21,21
trial_005_ep1_task006,5,6,26,True,True,True,True,21,21
trial_005_ep1_task006,5,6,27,True,True,True,True,21,21
trial_005_ep1_task009,5,9,0,True,True,True,True,28,28
trial_005_ep1_task009,5,9,1,True,True,True,True,28,28
trial_005_ep1_task009,5,9,2,True,True,True,True,28,28
trial_005_ep1_task009,5,9,3,True,True,True,True,28,28
trial_005_ep1_task009,5,9,4,True,True,True,True,28,28
trial_005_ep1_task009,5,9,5,True,True,True,True,28,28
trial_005_ep1_task009,5,9,6,True,True,True,True,28,28
trial_005_ep1_task009,5,9,7,True,True,True,True,28,28
trial_005_ep1_task009,5,9,8,True,True,True,True,28,28
trial_005_ep1_task009,5,9,9,True,True,True,True,28,28
trial_005_ep1_task009,5,9,10,True,True,True,True,28,28
trial_005_ep1_task009,5,9,11,True,True,True,True,28,28
trial_005_ep1_task009,5,9,12,True,True,True,True,28,28
trial_005_ep1_task009,5,9,13,True,True,True,True,28,28
trial_005_ep1_task009,5,9,14,True,True,True,True,28,28
trial_005_ep1_task009,5,9,15,True,True,True,True,28,28
trial_005_ep1_task009,5,9,16,True,True,True,True,28,28
trial_005_ep1_task009,5,9,17,True,True,True,True,28,28
trial_005_ep1_task009,5,9,18,True,True,True,True,28,28
trial_005_ep1_task009,5,9,19,True,True,True,True,28,28
trial_005_ep1_task009,5,9,20,True,True,True,True,28,28
trial_005_ep1_task009,5,9,21,True,True,True,True,28,28
trial_005_ep1_task009,5,9,22,True,True,True,True,28,28
trial_005_ep1_task009,5,9,23,True,True,True,True,28,28
trial_005_ep1_task009,5,9,24,True,True,True,True,28,28
trial_005_ep1_task009,5,9,25,True,True,True,True,28,28
trial_005_ep1_task009,5,9,26,True,True,True,True,28,28
trial_005_ep1_task009,5,9,27,True,True,True,True,28,28
trial_005_ep1_task010,5,10,4,True,True,True,True,22,22
trial_005_ep1_task010,5,10,5,True,True,True,True,22,22
trial_005_ep1_task010,5,10,6,True,True,True,True,22,22
trial_005_ep1_task010,5,10,7,True,True,True,True,22,22
trial_005_ep1_task010,5,10,10,True,True,True,True,22,22
trial_005_ep1_task010,5,10,11,True,True,True,True,22,22
trial_005_ep1_task010,5,10,12,True,True,True,True,22,22
trial_005_ep1_task010,5,10,13,True,True,True,True,22,22
trial_005_ep1_task010,5,10,14,True,True,True,True,22,22
trial_005_ep1_task010,5,10,15,True,True,True,True,22,22
trial_005_ep1_task010,5,10,16,True,True,True,True,22,22
trial_005_ep1_task010,5,10,17,True,True,True,True,22,22
trial_005_ep1_task010,5,10,18,True,True,True,True,22,22
trial_005_ep1_task010,5,10,19,True,True,True,True,22,22
trial_005_ep1_task010,5,10,20,True,True,True,True,22,22
trial_005_ep1_task010,5,10,21,True,True,True,True,22,22
trial_005_ep1_task010,5,10,22,True,True,True,True,22,22
trial_005_ep1_task010,5,10,23,True,True,True,True,22,22
trial_005_ep1_task010,5,10,24,True,True,True,True,22,22
trial_005_ep1_task010,5,10,25,True,True,True,True,22,22
trial_005_ep1_task010,5,10,26,True,True,True,True,22,22
trial_005_ep1_task010,5,10,27,True,True,True,True,22,22
trial_005_ep1_task011,5,11,27,True,True,True,True,0,1
trial_005_ep1_task012,5,12,14,True,True,True,True,13,13
trial_005_ep1_task012,5,12,15,True,True,True,True,13,13
trial_005_ep1_task012,5,12,16,True,True,True,True,13,13
trial_005_ep1_task012,5,12,17,True,True,True,True,13,13
trial_005_ep1_task012,5,12,19,True,True,True,True,13,13
trial_005_ep1_task012,5,12,20,True,True,True,True,13,13
trial_005_ep1_task012,5,12,21,True,True,True,True,13,13
trial_005_ep1_task012,5,12,22,True,True,True,True,13,13
trial_005_ep1_task012,5,12,23,True,True,True,True,13,13
trial_005_ep1_task012,5,12,24,True,True,True,True,13,13
trial_005_ep1_task012,5,12,25,True,True,True,True,13,13
trial_005_ep1_task012,5,12,26,True,True,True,True,13,13
trial_005_ep1_task012,5,12,27,True,True,True,True,13,13
trial_005_ep1_task015,5,15,1,True,True,True,True,27,27
trial_005_ep1_task015,5,15,2,True,True,True,True,27,27
trial_005_ep1_task015,5,15,3,True,True,True,True,27,27
trial_005_ep1_task015,5,15,4,True,True,True,True,27,27
trial_005_ep1_task015,5,15,5,True,True,True,True,27,27
trial_005_ep1_task015,5,15,6,True,True,True,True,27,27
trial_005_ep1_task015,5,15,7,True,True,True,True,27,27
trial_005_ep1_task015,5,15,8,True,True,True,True,27,27
trial_005_ep1_task015,5,15,9,True,True,True,True,27,27
trial_005_ep1_task015,5,15,10,True,True,True,True,27,27
trial_005_ep1_task015,5,15,11,True,True,True,True,27,27
trial_005_ep1_task015,5,15,12,True,True,True,True,27,27
trial_005_ep1_task015,5,15,13,True,True,True,True,27,27
trial_005_ep1_task015,5,15,14,True,True,True,True,27,27
trial_005_ep1_task015,5,15,15,True,True,True,True,27,27
trial_005_ep1_task015,5,15,16,True,True,True,True,27,27
trial_005_ep1_task015,5,15,17,True,True,True,True,27,27
trial_005_ep1_task015,5,15,18,True,True,True,True,27,27
trial_005_ep1_task015,5,15,19,True,True,True,True,27,27
trial_005_ep1_task015,5,15,20,True,True,True,True,27,27
trial_005_ep1_task015,5,15,21,True,True,True,True,27,27
trial_005_ep1_task015,5,15,22,True,True,True,True,27,27
trial_005_ep1_task015,5,15,23,True,True,True,True,27,27
trial_005_ep1_task015,5,15,24,True,True,True,True,27,27
trial_005_ep1_task015,5,15,25,True,True,True,True,27,27
trial_005_ep1_task015,5,15,26,True,True,True,True,27,27
trial_005_ep1_task015,5,15,27,True,True,True,True,27,27
trial_005_ep1_task021,5,21,0,True,True,True,True,28,28
trial_005_ep1_task021,5,21,1,True,True,True,True,28,28
trial_005_ep1_task021,5,21,2,True,True,True,True,28,28
trial_005_ep1_task021,5,21,3,True,True,True,True,28,28
trial_005_ep1_task021,5,21,4,True,True,True,True,28,28
trial_005_ep1_task021,5,21,5,True,True,True,True,28,28
trial_005_ep1_task021,5,21,6,True,True,True,True,28,28
trial_005_ep1_task021,5,21,7,True,True,True,True,28,28
trial_005_ep1_task021,5,21,8,True,True,True,True,28,28
trial_005_ep1_task021,5,21,9,True,True,True,True,28,28
trial_005_ep1_task021,5,21,10,True,True,True,True,28,28
trial_005_ep1_task021,5,21,11,True,True,True,True,28,28
trial_005_ep1_task021,5,21,12,True,True,True,True,28,28
trial_005_ep1_task021,5,21,13,True,True,True,True,28,28
trial_005_ep1_task021,5,21,14,True,True,True,True,28,28
trial_005_ep1_task021,5,21,15,True,True,True,True,28,28
trial_005_ep1_task021,5,21,16,True,True,True,True,28,28
trial_005_ep1_task021,5,21,17,True,True,True,True,28,28
trial_005_ep1_task021,5,21,18,True,True,True,True,28,28
trial_005_ep1_task021,5,21,19,True,True,True,True,28,28
trial_005_ep1_task021,5,21,20,True,True,True,True,28,28
trial_005_ep1_task021,5,21,21,True,True,True,True,28,28
trial_005_ep1_task021,5,21,22,True,True,True,True,28,28
trial_005_ep1_task021,5,21,23,True,True,True,True,28,28
trial_005_ep1_task021,5,21,24,True,True,True,True,28,28
trial_005_ep1_task021,5,21,25,True,True,True,True,28,28
trial_005_ep1_task021,5,21,26,True,True,True,True,28,28
trial_005_ep1_task021,5,21,27,True,True,True,True,28,28
trial_005_ep1_task022,5,22,0,True,True,True,True,28,28
trial_005_ep1_task022,5,22,1,True,True,True,True,28,28
trial_005_ep1_task022,5,22,2,True,True,True,True,28,28
trial_005_ep1_task022,5,22,3,True,True,True,True,28,28
trial_005_ep1_task022,5,22,4,True,True,True,True,28,28
trial_005_ep1_task022,5,22,5,True,True,True,True,28,28
trial_005_ep1_task022,5,22,6,True,True,True,True,28,28
trial_005_ep1_task022,5,22,7,True,True,True,True,28,28
trial_005_ep1_task022,5,22,8,True,True,True,True,28,28
trial_005_ep1_task022,5,22,9,True,True,True,True,28,28
trial_005_ep1_task022,5,22,10,True,True,True,True,28,28
trial_005_ep1_task022,5,22,11,True,True,True,True,28,28
trial_005_ep1_task022,5,22,12,True,True,True,True,28,28
trial_005_ep1_task022,5,22,13,True,True,True,True,28,28
trial_005_ep1_task022,5,22,14,True,True,True,True,28,28
trial_005_ep1_task022,5,22,15,True,True,True,True,28,28
trial_005_ep1_task022,5,22,16,True,True,True,True,28,28
trial_005_ep1_task022,5,22,17,True,True,True,True,28,28
trial_005_ep1_task022,5,22,18,True,True,True,True,28,28
trial_005_ep1_task022,5,22,19,True,True,True,True,28,28
trial_005_ep1_task022,5,22,20,True,True,True,True,28,28
trial_005_ep1_task022,5,22,21,True,True,True,True,28,28
trial_005_ep1_task022,5,22,22,True,True,True,True,28,28
trial_005_ep1_task022,5,22,23,True,True,True,True,28,28
trial_005_ep1_task022,5,22,24,True,True,True,True,28,28
trial_005_ep1_task022,5,22,25,True,True,True,True,28,28
trial_005_ep1_task022,5,22,26,True,True,True,True,28,28
trial_005_ep1_task022,5,22,27,True,True,True,True,28,28
trial_005_ep1_task023,5,23,0,True,True,True,True,28,28
trial_005_ep1_task023,5,23,1,True,True,True,True,28,28
trial_005_ep1_task023,5,23,2,True,True,True,True,28,28
trial_005_ep1_task023,5,23,3,True,True,True,True,28,28
trial_005_ep1_task023,5,23,4,True,True,True,True,28,28
trial_005_ep1_task023,5,23,5,True,True,True,True,28,28
trial_005_ep1_task023,5,23,6,True,True,True,True,28,28
trial_005_ep1_task023,5,23,7,True,True,True,True,28,28
trial_005_ep1_task023,5,23,8,True,True,True,True,28,28
trial_005_ep1_task023,5,23,9,True,True,True,True,28,28
trial_005_ep1_task023,5,23,10,True,True,True,True,28,28
trial_005_ep1_task023,5,23,11,True,True,True,True,28,28
trial_005_ep1_task023,5,23,12,True,True,True,True,28,28
trial_005_ep1_task023,5,23,13,True,True,True,True,28,28
