state_id,trial_id,task_id,requirement,load_tertile,safe_set_size,reference_action,alternative_action,initial_peak_queue_difference_seconds,peak_step,half_life_50_steps,half_life_25_steps,half_life_10_steps,right_censored
trial_005_ep1_task004,5,4,0.9,medium,28,6,17,1.431052345473892,3,4.0,4.0,4.0,False
trial_005_ep1_task004,5,4,0.9,medium,28,6,18,2.9477986571045003,1,4.0,4.0,4.0,False
trial_005_ep1_task004,5,4,0.9,medium,28,6,19,3.062901320538346,3,4.0,4.0,4.0,False
trial_005_ep1_task004,5,4,0.9,medium,28,6,20,5.281131990437833,1,4.0,4.0,4.0,False
trial_005_ep1_task004,5,4,0.9,medium,28,6,21,2.9477986571045003,1,4.0,4.0,4.0,False
trial_005_ep1_task004,5,4,0.9,medium,28,6,22,2.6805683537504414,3,4.0,4.0,4.0,False
trial_005_ep1_task004,5,4,0.9,medium,28,6,23,2.6805683537504414,3,4.0,4.0,4.0,False
trial_005_ep1_task004,5,4,0.9,medium,28,6,24,1.34948955469387,3,4.0,4.0,4.0,False
trial_005_ep1_task004,5,4,0.9,medium,28,6,25,3.3923545731397446,3,4.0,4.0,4.0,False
trial_005_ep1_task004,5,4,0.9,medium,28,6,26,2.0612757740831733,3,4.0,4.0,4.0,False
trial_005_ep1_task004,5,4,0.9,medium,28,6,27,2.333333333333333,1,4.0,4.0,4.0,False
trial_005_ep1_task005,5,5,0.999,high,27,2,1,0.0,1,,,,False
trial_005_ep1_task005,5,5,0.999,high,27,2,3,0.0,1,,,,False
trial_005_ep1_task005,5,5,0.999,high,27,2,4,0.0,1,,,,False
trial_005_ep1_task005,5,5,0.999,high,27,2,5,0.07783418892163096,2,3.0,3.0,3.0,False
trial_005_ep1_task005,5,5,0.999,high,27,2,6,0.30000000000000027,2,3.0,3.0,3.0,False
trial_005_ep1_task005,5,5,0.999,high,27,2,7,0.5454545454545454,2,3.0,3.0,3.0,False
trial_005_ep1_task005,5,5,0.999,high,27,2,8,0.5454545454545454,2,3.0,3.0,3.0,False
trial_005_ep1_task005,5,5,0.999,high,27,2,9,0.5454545454545454,2,3.0,3.0,3.0,False
trial_005_ep1_task005,5,5,0.999,high,27,2,10,0.5454545454545454,2,3.0,3.0,3.0,False
trial_005_ep1_task005,5,5,0.999,high,27,2,11,0.6232887343761759,2,3.0,3.0,3.0,False
trial_005_ep1_task005,5,5,0.999,high,27,2,12,0.8454545454545452,2,3.0,3.0,3.0,False
trial_005_ep1_task005,5,5,0.999,high,27,2,13,0.0,1,,,,False
trial_005_ep1_task005,5,5,0.999,high,27,2,14,0.0,1,,,,False
trial_005_ep1_task005,5,5,0.999,high,27,2,15,0.0,1,,,,False
trial_005_ep1_task005,5,5,0.999,high,27,2,16,0.07783418892163096,2,3.0,3.0,3.0,False
trial_005_ep1_task005,5,5,0.999,high,27,2,17,0.30000000000000027,2,3.0,3.0,3.0,False
trial_005_ep1_task005,5,5,0.999,high,27,2,18,0.0,1,,,,False
trial_005_ep1_task005,5,5,0.999,high,27,2,19,0.0,1,,,,False
trial_005_ep1_task005,5,5,0.999,high,27,2,20,0.07783418892163096,2,3.0,3.0,3.0,False
trial_005_ep1_task005,5,5,0.999,high,27,2,21,0.30000000000000027,2,3.0,3.0,3.0,False
trial_005_ep1_task005,5,5,0.999,high,27,2,22,0.0,1,,,,False
trial_005_ep1_task005,5,5,0.999,high,27,2,23,0.07783418892163096,2,3.0,3.0,3.0,False
trial_005_ep1_task005,5,5,0.999,high,27,2,24,0.30000000000000027,2,3.0,3.0,3.0,False
trial_005_ep1_task005,5,5,0.999,high,27,2,25,0.07783418892163096,2,3.0,3.0,3.0,False
trial_005_ep1_task005,5,5,0.999,high,27,2,26,0.30000000000000027,2,3.0,3.0,3.0,False
trial_005_ep1_task005,5,5,0.999,high,27,2,27,0.3778341889216308,2,3.0,3.0,3.0,False
trial_005_ep1_task006,5,6,0.99,high,21,6,4,1.3310787990565713,1,2.0,2.0,2.0,False
trial_005_ep1_task006,5,6,0.99,high,21,6,5,0.802310945420615,1,3.0,5.0,5.0,False
trial_005_ep1_task006,5,6,0.99,high,21,6,10,2.4849667742231647,1,2.0,2.0,2.0,False
trial_005_ep1_task006,5,6,0.99,high,21,6,11,0.5083641185320671,2,5.0,5.0,5.0,False
trial_005_ep1_task006,5,6,0.99,high,21,6,12,1.1538879751665934,1,2.0,2.0,2.0,False
trial_005_ep1_task006,5,6,0.99,high,21,6,13,2.0450887037000296,1,2.0,2.0,2.0,False
trial_005_ep1_task006,5,6,0.99,high,21,6,14,1.9433738906934055,1,2.0,2.0,2.0,False
trial_005_ep1_task006,5,6,0.99,high,21,6,15,2.7218267767493756,1,2.0,2.0,2.0,False
trial_005_ep1_task006,5,6,0.99,high,21,6,16,0.5884370322721892,1,5.0,5.0,5.0,False
trial_005_ep1_task006,5,6,0.99,high,21,6,17,1.3907479776928042,1,2.0,2.0,2.0,False
trial_005_ep1_task006,5,6,0.99,high,21,6,18,2.156349518322479,1,2.0,2.0,2.0,False
trial_005_ep1_task006,5,6,0.99,high,21,6,19,2.9348024043784493,1,2.0,2.0,2.0,False
trial_005_ep1_task006,5,6,0.99,high,21,6,20,0.8014126599012625,1,3.0,5.0,5.0,False
trial_005_ep1_task006,5,6,0.99,high,21,6,21,1.6037236053218775,1,2.0,2.0,2.0,False
trial_005_ep1_task006,5,6,0.99,high,21,6,22,2.8330875913718248,1,2.0,2.0,2.0,False
trial_005_ep1_task006,5,6,0.99,high,21,6,23,0.6996978468946384,1,4.0,5.0,5.0,False
trial_005_ep1_task006,5,6,0.99,high,21,6,24,1.5020087923152534,1,2.0,2.0,2.0,False
trial_005_ep1_task006,5,6,0.99,high,21,6,25,1.4781507329506085,1,2.0,3.0,5.0,False
trial_005_ep1_task006,5,6,0.99,high,21,6,26,2.2804616783712235,1,2.0,2.0,2.0,False
trial_005_ep1_task006,5,6,0.99,high,21,6,27,0.5083641185320671,2,5.0,5.0,5.0,False
trial_005_ep1_task009,5,9,0.9,low,28,5,0,0.046229814558420346,2,3.0,3.0,3.0,False
trial_005_ep1_task009,5,9,0.9,low,28,5,1,0.06421247022631715,2,3.0,3.0,3.0,False
trial_005_ep1_task009,5,9,0.9,low,28,5,2,0.21333292590631803,2,3.0,3.0,3.0,False
trial_005_ep1_task009,5,9,0.9,low,28,5,3,0.06421247022631715,2,3.0,3.0,3.0,False
trial_005_ep1_task009,5,9,0.9,low,28,5,4,0.06421247022631715,2,3.0,3.0,3.0,False
trial_005_ep1_task009,5,9,0.9,low,28,5,6,0.06421247022631715,2,3.0,3.0,3.0,False
trial_005_ep1_task009,5,9,0.9,low,28,5,7,0.516870599276454,2,3.0,3.0,3.0,False
trial_005_ep1_task009,5,9,0.9,low,28,5,8,0.23932520314381878,2,3.0,3.0,3.0,False
trial_005_ep1_task009,5,9,0.9,low,28,5,9,0.516870599276454,2,3.0,3.0,3.0,False
trial_005_ep1_task009,5,9,0.9,low,28,5,10,0.516870599276454,2,3.0,3.0,3.0,False
trial_005_ep1_task009,5,9,0.9,low,28,5,11,0.4526581290501368,2,3.0,3.0,3.0,False
trial_005_ep1_task009,5,9,0.9,low,28,5,12,0.516870599276454,2,3.0,3.0,3.0,False
trial_005_ep1_task009,5,9,0.9,low,28,5,13,0.2573078588117156,2,3.0,3.0,3.0,False
trial_005_ep1_task009,5,9,0.9,low,28,5,14,0.5348532549443508,2,3.0,3.0,3.0,False
trial_005_ep1_task009,5,9,0.9,low,28,5,15,0.5348532549443508,2,3.0,3.0,3.0,False
trial_005_ep1_task009,5,9,0.9,low,28,5,16,0.4706407847180336,2,3.0,3.0,3.0,False
trial_005_ep1_task009,5,9,0.9,low,28,5,17,0.5348532549443508,2,3.0,3.0,3.0,False
trial_005_ep1_task009,5,9,0.9,low,28,5,18,0.2573078588117156,2,3.0,3.0,3.0,False
trial_005_ep1_task009,5,9,0.9,low,28,5,19,0.2573078588117156,2,3.0,3.0,3.0,False
trial_005_ep1_task009,5,9,0.9,low,28,5,20,0.19309538858539843,2,3.0,3.0,3.0,False
trial_005_ep1_task009,5,9,0.9,low,28,5,21,0.2573078588117156,2,3.0,3.0,3.0,False
trial_005_ep1_task009,5,9,0.9,low,28,5,22,0.5348532549443508,2,3.0,3.0,3.0,False
trial_005_ep1_task009,5,9,0.9,low,28,5,23,0.4706407847180336,2,3.0,3.0,3.0,False
trial_005_ep1_task009,5,9,0.9,low,28,5,24,0.5348532549443508,2,3.0,3.0,3.0,False
trial_005_ep1_task009,5,9,0.9,low,28,5,25,0.4706407847180336,2,3.0,3.0,3.0,False
trial_005_ep1_task009,5,9,0.9,low,28,5,26,0.5348532549443508,2,3.0,3.0,3.0,False
trial_005_ep1_task009,5,9,0.9,low,28,5,27,0.4706407847180336,2,3.0,3.0,3.0,False
trial_005_ep1_task010,5,10,0.999,medium,22,4,5,0.0,1,,,,False
trial_005_ep1_task010,5,10,0.999,medium,22,4,6,0.4738290729713832,1,3.0,3.0,3.0,False
trial_005_ep1_task010,5,10,0.999,medium,22,4,7,0.0,1,,,,False
trial_005_ep1_task010,5,10,0.999,medium,22,4,10,0.0,1,,,,False
trial_005_ep1_task010,5,10,0.999,medium,22,4,11,0.0,1,,,,False
trial_005_ep1_task010,5,10,0.999,medium,22,4,12,0.4738290729713832,1,3.0,3.0,3.0,False
trial_005_ep1_task010,5,10,0.999,medium,22,4,13,0.2775453961326352,1,2.0,2.0,2.0,False
trial_005_ep1_task010,5,10,0.999,medium,22,4,14,0.0,1,,,,False
trial_005_ep1_task010,5,10,0.999,medium,22,4,15,0.0,1,,,,False
trial_005_ep1_task010,5,10,0.999,medium,22,4,16,0.0,1,,,,False
trial_005_ep1_task010,5,10,0.999,medium,22,4,17,0.4738290729713832,1,3.0,3.0,3.0,False
trial_005_ep1_task010,5,10,0.999,medium,22,4,18,0.2775453961326352,1,2.0,2.0,2.0,False
trial_005_ep1_task010,5,10,0.999,medium,22,4,19,0.2775453961326352,1,2.0,2.0,2.0,False
trial_005_ep1_task010,5,10,0.999,medium,22,4,20,0.2775453961326352,1,2.0,2.0,2.0,False
trial_005_ep1_task010,5,10,0.999,medium,22,4,21,0.7513744691040184,1,2.0,3.0,3.0,False
trial_005_ep1_task010,5,10,0.999,medium,22,4,22,0.0,1,,,,False
trial_005_ep1_task010,5,10,0.999,medium,22,4,23,0.0,1,,,,False
trial_005_ep1_task010,5,10,0.999,medium,22,4,24,0.4738290729713832,1,3.0,3.0,3.0,False
trial_005_ep1_task010,5,10,0.999,medium,22,4,25,0.0,1,,,,False
trial_005_ep1_task010,5,10,0.999,medium,22,4,26,0.4738290729713832,1,3.0,3.0,3.0,False
trial_005_ep1_task010,5,10,0.999,medium,22,4,27,0.4738290729713832,1,3.0,3.0,3.0,False
trial_005_ep1_task012,5,12,0.999,medium,13,17,14,0.4079454681439165,1,2.0,2.0,2.0,False
trial_005_ep1_task012,5,12,0.999,medium,13,17,15,0.0,1,,,,False
trial_005_ep1_task012,5,12,0.999,medium,13,17,16,0.0,1,,,,False
trial_005_ep1_task012,5,12,0.999,medium,13,17,19,0.4984939102118988,1,2.0,2.0,2.0,False
trial_005_ep1_task012,5,12,0.999,medium,13,17,20,0.4984939102118988,1,2.0,2.0,2.0,False
trial_005_ep1_task012,5,12,0.999,medium,13,17,21,0.4984939102118988,1,2.0,2.0,2.0,False
trial_005_ep1_task012,5,12,0.999,medium,13,17,22,0.166673389302471,1,2.0,2.0,2.0,False
trial_005_ep1_task012,5,12,0.999,medium,13,17,23,0.166673389302471,1,2.0,2.0,2.0,False
trial_005_ep1_task012,5,12,0.999,medium,13,17,24,0.166673389302471,1,2.0,2.0,2.0,False
trial_005_ep1_task012,5,12,0.999,medium,13,17,25,0.5746188574463875,1,2.0,2.0,2.0,False
trial_005_ep1_task012,5,12,0.999,medium,13,17,26,0.5746188574463875,1,2.0,2.0,2.0,False
trial_005_ep1_task012,5,12,0.999,medium,13,17,27,0.5746188574463875,1,2.0,2.0,2.0,False
trial_005_ep1_task015,5,15,0.999,low,27,5,1,0.0,1,,,,False
trial_005_ep1_task015,5,15,0.999,low,27,5,2,0.0,1,,,,False
trial_005_ep1_task015,5,15,0.999,low,27,5,3,0.0,1,,,,False
trial_005_ep1_task015,5,15,0.999,low,27,5,4,0.0,1,,,,False
trial_005_ep1_task015,5,15,0.999,low,27,5,6,0.0,1,,,,False
trial_005_ep1_task015,5,15,0.999,low,27,5,7,0.0,1,,,,False
trial_005_ep1_task015,5,15,0.999,low,27,5,8,0.0,1,,,,False
trial_005_ep1_task015,5,15,0.999,low,27,5,9,0.0,1,,,,False
trial_005_ep1_task015,5,15,0.999,low,27,5,10,0.0,1,,,,False
trial_005_ep1_task015,5,15,0.999,low,27,5,11,0.0,1,,,,False
trial_005_ep1_task015,5,15,0.999,low,27,5,12,0.0,1,,,,False
trial_005_ep1_task015,5,15,0.999,low,27,5,13,0.0,1,,,,False
trial_005_ep1_task015,5,15,0.999,low,27,5,14,0.0,1,,,,False
trial_005_ep1_task015,5,15,0.999,low,27,5,15,0.0,1,,,,False
trial_005_ep1_task015,5,15,0.999,low,27,5,16,0.0,1,,,,False
trial_005_ep1_task015,5,15,0.999,low,27,5,17,0.0,1,,,,False
trial_005_ep1_task015,5,15,0.999,low,27,5,18,0.0,1,,,,False
trial_005_ep1_task015,5,15,0.999,low,27,5,19,0.0,1,,,,False
trial_005_ep1_task015,5,15,0.999,low,27,5,20,0.0,1,,,,False
trial_005_ep1_task015,5,15,0.999,low,27,5,21,0.0,1,,,,False
trial_005_ep1_task015,5,15,0.999,low,27,5,22,0.0,1,,,,False
trial_005_ep1_task015,5,15,0.999,low,27,5,23,0.0,1,,,,False
trial_005_ep1_task015,5,15,0.999,low,27,5,24,0.0,1,,,,False
trial_005_ep1_task015,5,15,0.999,low,27,5,25,0.0,1,,,,False
trial_005_ep1_task015,5,15,0.999,low,27,5,26,0.0,1,,,,False
trial_005_ep1_task015,5,15,0.999,low,27,5,27,0.0,1,,,,False
trial_005_ep1_task021,5,21,0.9,high,28,4,0,2.3576992124361693,5,6.0,6.0,6.0,False
trial_005_ep1_task021,5,21,0.9,high,28,4,1,1.3129349828851211,3,5.0,5.0,5.0,False
trial_005_ep1_task021,5,21,0.9,high,28,4,2,1.2550179429024264,4,5.0,5.0,5.0,False
trial_005_ep1_task021,5,21,0.9,high,28,4,3,0.7485581401833108,4,5.0,5.0,5.0,False
trial_005_ep1_task021,5,21,0.9,high,28,4,5,0.5994493213258822,4,5.0,5.0,5.0,False
trial_005_ep1_task021,5,21,0.9,high,28,4,6,0.5994493213258822,4,5.0,5.0,5.0,False
trial_005_ep1_task021,5,21,0.9,high,28,4,7,3.6482720238555997,4,6.0,6.0,6.0,False
trial_005_ep1_task021,5,21,0.9,high,28,4,8,4.099789488286227,4,6.0,6.0,6.0,False
trial_005_ep1_task021,5,21,0.9,high,28,4,9,3.5933296855671113,4,6.0,6.0,6.0,False
trial_005_ep1_task021,5,21,0.9,high,28,4,10,2.8447715453838,4,6.0,6.0,6.0,False
trial_005_ep1_task021,5,21,0.9,high,28,4,11,2.3576992124361693,5,6.0,6.0,6.0,False
trial_005_ep1_task021,5,21,0.9,high,28,4,12,2.3576992124361693,5,6.0,6.0,6.0,False
trial_005_ep1_task021,5,21,0.9,high,28,4,13,2.6579677427001087,4,5.0,5.0,5.0,False
trial_005_ep1_task021,5,21,0.9,high,28,4,14,2.151507939980993,4,5.0,5.0,5.0,False
trial_005_ep1_task021,5,21,0.9,high,28,4,15,1.4029497997976819,4,5.0,5.0,5.0,False
trial_005_ep1_task021,5,21,0.9,high,28,4,16,0.8035004784717996,4,5.0,5.0,5.0,False
trial_005_ep1_task021,5,21,0.9,high,28,4,17,0.8035004784717996,4,5.0,5.0,5.0,False
trial_005_ep1_task021,5,21,0.9,high,28,4,18,2.6030254044116194,4,5.0,5.0,5.0,False
trial_005_ep1_task021,5,21,0.9,high,28,4,19,1.8544672642283087,4,5.0,5.0,5.0,False
trial_005_ep1_task021,5,21,0.9,high,28,4,20,1.2550179429024264,4,5.0,5.0,5.0,False
trial_005_ep1_task021,5,21,0.9,high,28,4,21,1.286068560447454,1,5.0,5.0,5.0,False
trial_005_ep1_task021,5,21,0.9,high,28,4,22,1.348007461509193,4,5.0,5.0,5.0,False
trial_005_ep1_task021,5,21,0.9,high,28,4,23,1.0496712203094232,1,5.0,5.0,5.0,False
trial_005_ep1_task021,5,21,0.9,high,28,4,24,1.2496712203094233,1,5.0,5.0,5.0,False
trial_005_ep1_task021,5,21,0.9,high,28,4,25,1.492347007551559,1,4.0,4.0,4.0,False
trial_005_ep1_task021,5,21,0.9,high,28,4,26,1.6923470075515583,1,4.0,4.0,4.0,False
trial_005_ep1_task021,5,21,0.9,high,28,4,27,1.5835834101743043,1,4.0,5.0,5.0,False
trial_005_ep1_task022,5,22,0.9,high,28,6,0,3.9831227659845423,2,3.0,4.0,4.0,False
trial_005_ep1_task022,5,22,0.9,high,28,6,1,2.0696164664643484,3,4.0,4.0,4.0,False
trial_005_ep1_task022,5,22,0.9,high,28,6,2,3.094764216926282,2,3.0,3.0,3.0,False
trial_005_ep1_task022,5,22,0.9,high,28,6,3,2.933333333333333,3,5.0,5.0,5.0,False
trial_005_ep1_task022,5,22,0.9,high,28,6,4,2.584736213780219,2,4.0,4.0,4.0,False
trial_005_ep1_task022,5,22,0.9,high,28,6,5,2.4444444444444438,2,3.0,5.0,5.0,False
trial_005_ep1_task022,5,22,0.9,high,28,6,7,3.9831227659845423,2,4.0,4.0,4.0,False
trial_005_ep1_task022,5,22,0.9,high,28,6,8,7.077886982910825,2,3.0,3.0,3.0,False
trial_005_ep1_task022,5,22,0.9,high,28,6,9,3.9831227659845423,2,5.0,5.0,5.0,False
trial_005_ep1_task022,5,22,0.9,high,28,6,10,6.567858979764762,2,3.0,4.0,4.0,False
trial_005_ep1_task022,5,22,0.9,high,28,6,11,6.427567210428987,2,3.0,3.0,5.0,False
trial_005_ep1_task022,5,22,0.9,high,28,6,12,3.9831227659845423,2,3.0,3.0,3.0,False
trial_005_ep1_task022,5,22,0.9,high,28,6,13,3.094764216926282,2,3.0,4.0,4.0,False
trial_005_ep1_task022,5,22,0.9,high,28,6,14,3.8766976089993537,3,5.0,5.0,5.0,False
trial_005_ep1_task022,5,22,0.9,high,28,6,15,2.584736213780219,2,4.0,4.0,4.0,False
trial_005_ep1_task022,5,22,0.9,high,28,6,16,2.4444444444444438,2,4.0,5.0,5.0,False
trial_005_ep1_task022,5,22,0.9,high,28,6,17,0.943364275666021,3,4.0,4.0,4.0,False
trial_005_ep1_task022,5,22,0.9,high,28,6,18,3.094764216926282,2,5.0,5.0,5.0,False
trial_005_ep1_task022,5,22,0.9,high,28,6,19,5.679500430706502,2,3.0,3.0,3.0,False
trial_005_ep1_task022,5,22,0.9,high,28,6,20,5.5392086613707265,2,3.0,3.0,5.0,False
trial_005_ep1_task022,5,22,0.9,high,28,6,21,3.094764216926282,2,3.0,4.0,4.0,False
