episode,episode_reward,episode_total_delay
1,10515.016869169582,429.60605468896625
2,6610.779961890997,431.2175277011841
3,9262.05470919074,424.910322942306
4,10091.292829352282,435.8940193985416
5,11110.190636307016,419.02016937856473
6,9522.316574119945,424.4280530608773
7,9522.7668656184,440.5591180788201
8,7537.57624728617,444.3177454696253
9,9750.707938213156,409.6889013759423
10,9952.250375031179,435.09840815500746
11,7718.785863060844,447.0216423922219
12,10227.58406249668,429.5167412230489
13,7989.715002958776,424.8315181135999
14,10026.83938032333,409.2783714557515
15,10298.61836590597,431.764376900822
16,10885.335413097555,414.0445908774223
17,9158.786143632746,417.894065439774
18,7509.676959319027,424.89614588238516
19,7368.585901331451,427.62201994755026
20,7528.236806967586,411.08677429225725
21,10167.836210349815,424.1826524379825
22,10378.330475373476,420.6258300183954
23,10990.803992377094,415.4133349478703
24,10049.434764852032,434.34473972385564
25,8265.447876322076,422.91996799717094
26,10014.476749704265,421.40336155380174
27,10045.567797683925,416.71421410325183
28,9254.051108653213,414.10441629737295
29,7281.856514588675,457.9622735956358
30,9360.25111740591,411.01133097210595
31,7810.245922062566,423.2985168850972
32,9012.537852038608,415.82999681249476
33,10751.415614309082,419.9803798013708
34,9742.806682138558,424.93175125507634
35,9956.401951779253,417.0773814599124
36,9473.365376916636,423.86383927598547
37,8840.281424962508,429.75770138221316
38,10323.693265483795,435.85753216538586
39,10977.619832708702,416.93872174337
40,8284.257452356173,426.981771066888
41,11263.88909710325,425.09307897459377
42,9677.253028349001,421.02377474255803
43,10268.612269621786,419.29175563290215
44,10481.040343820423,417.88982955626466
45,10196.888069942035,425.32962426643604
46,10789.860189789522,411.4826678625089
47,9359.178173318867,427.99752596190604
48,10209.138845882953,414.15864765344935
49,9729.36910930114,428.25833031750346
50,9215.95494464746,423.8834198474623
51,9299.282963094474,422.2979750417306
52,8297.648111139526,418.2556682460586
53,9404.419798767158,425.1710859396342
54,10206.512597908084,434.513661766522
55,10241.97710613208,437.3442768232897
56,10559.744107984936,418.8831299360636
57,10011.874726484968,434.64632844059213
58,8516.823044389865,446.72584172924746
59,10404.081068046436,426.32059267221814
60,10562.161594310124,419.81842737690533
61,8700.65783802046,416.9419731547939
62,10488.529091077518,425.46441453555735
63,10685.721914631316,414.8255233568367
64,7888.092308358074,417.88487737708994
65,11226.434572818964,412.6705055367022
66,9725.429150235172,427.3247861253736
67,6837.715849278968,427.64239864767285
68,7904.360141375761,414.9374370104303
69,9906.237656328825,428.44016187324803
70,8765.139429127117,409.91674465579376
71,8777.996070387748,423.17536272031026
72,10496.632931762697,424.3165489213018
73,10349.804727460993,418.5422273062246
74,10376.314434284379,421.8470460039274
75,8541.063783506692,415.3406853232916
76,10402.195551259374,419.8829499776694
77,11166.56280312973,415.941444272462
78,10186.114706295844,412.80728302726607
79,10628.553069178506,418.505581931359
80,10109.914064577453,413.34497633928646
81,9612.43339774082,418.230757737678
82,8732.00029750508,420.6701899999412
83,9605.558441040472,419.94880828477784
84,10414.21646432506,427.14383778003975
85,10525.971105132274,425.03372644970034
86,10053.091643223384,409.6456382162563
87,8975.529089369496,426.93778800916385
