state_id,trial_id,task_id,requirement,load_tertile,safe_set_size,safe_set_empty,effective_set_size,total_backlog_seconds,maximum_backlog_seconds,estimated_min_latency,myopic_action,ppo_sampled_action,ppo_high_probability_action,critic_value,snapshot_digest,state_feature_0,state_feature_1,state_feature_2,state_feature_3,state_feature_4,state_feature_5,state_feature_6,state_feature_7,state_feature_8,state_feature_9,state_feature_10,state_feature_11,state_feature_12,state_feature_13,state_feature_14,state_feature_15,state_feature_16,state_feature_17,state_feature_18,state_feature_19,state_feature_20,state_feature_21,state_feature_22,state_feature_23,state_feature_24,state_feature_25,state_feature_26,state_feature_27,state_feature_28,state_feature_29,state_feature_30,state_feature_31,state_feature_32,state_feature_33,state_feature_34
trial_001_ep1_task030,1,30,0.9999,medium,2,False,2,1.7963935194094782,1.1839846860822951,2.000224714597189,27,25,27,43.04513931274414,0cd26ad58cfb6d04bb06010360cd8cf5b69b152c673e6ded66b1092b53c644cb,1.0,0.7858735918998718,0.6118251085281372,0.3553605377674103,0.2618909776210785,0.12416132539510727,0.07396519929170609,0.0,0.0,0.10000000149011612,0.20000000298023224,0.4000000059604645,0.5,0.699999988079071,0.800000011920929,1.0,0.0,0.0,0.0,0.22839277982711792,0.0,0.0,0.13277418911457062,0.0,0.0833333358168602,0.5833333134651184,0.25,0.8333333134651184,0.0,0.5,1.0,0.3333333432674408,0.4671160876750946,0.6000000238418579,1.0
trial_001_ep1_task032,1,32,0.999,low,18,False,18,0.0,0.0,2.4713738421688713,6,23,27,43.04505157470703,b700e1e8ad855861b855f99d46bbed1c9201f864713f605a14a9ae1e8a644cfb,1.0,0.7858735918998718,0.6118251085281372,0.3553605377674103,0.2618909776210785,0.12416132539510727,0.07396519929170609,0.0,0.0,0.10000000149011612,0.20000000298023224,0.4000000059604645,0.5,0.699999988079071,0.800000011920929,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333358168602,0.5833333134651184,0.25,0.8333333134651184,0.0,0.5,1.0,0.3333333432674408,0.6094143390655518,0.7777777910232544,0.6666666865348816
trial_001_ep1_task035,1,35,0.99,low,28,False,28,0.0,0.0,1.2894831952670103,6,20,27,43.04459762573242,c7f38e9364c0cd41655cffb0680ea82024b9a81a912561f38f24dc7df9233631,1.0,0.7858735918998718,0.6118251085281372,0.3553605377674103,0.2618909776210785,0.12416132539510727,0.07396519929170609,0.0,0.0,0.10000000149011612,0.20000000298023224,0.4000000059604645,0.5,0.699999988079071,0.800000011920929,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333358168602,0.5833333134651184,0.25,0.8333333134651184,0.0,0.5,1.0,0.3333333432674408,0.04563305899500847,0.3777777850627899,0.3333333432674408
trial_001_ep1_task037,1,37,0.999,low,28,False,28,0.0,0.0,0.537425818075278,5,23,27,43.044830322265625,b607de8c1e7ad7d7e555091a6f95189e7b3a7842fac5a8137440a82f95579144,1.0,0.7858735918998718,0.6118251085281372,0.3553605377674103,0.2618909776210785,0.12416132539510727,0.07396519929170609,0.0,0.0,0.10000000149011612,0.20000000298023224,0.4000000059604645,0.5,0.699999988079071,0.800000011920929,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333358168602,0.5833333134651184,0.25,0.8333333134651184,0.0,0.5,1.0,0.3333333432674408,0.5321601629257202,0.0,0.6666666865348816
trial_001_ep1_task039,1,39,0.9999,medium,8,False,8,0.7468765982957896,0.7468765982957896,1.5578861018624712,26,23,27,43.045108795166016,3e4da0987f2eacf868c80f99d8bf5217bf3faaf4d24f46e9d68922c7ab4e6a20,1.0,0.7858735918998718,0.6118251085281372,0.3553605377674103,0.2618909776210785,0.12416132539510727,0.07396519929170609,0.0,0.0,0.10000000149011612,0.20000000298023224,0.4000000059604645,0.5,0.699999988079071,0.800000011920929,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1573406457901001,0.0,0.0833333358168602,0.5833333134651184,0.25,0.8333333134651184,0.0,0.5,1.0,0.3333333432674408,0.682438850402832,0.35555556416511536,1.0
trial_001_ep1_task040,1,40,0.9,low,28,False,28,0.0,0.0,2.607897259090203,6,5,27,43.044795989990234,4baa72ace920215226b881cd75d323e7cc01485a87118e50a3d81f19f98e6192,1.0,0.7858735918998718,0.6118251085281372,0.3553605377674103,0.2618909776210785,0.12416132539510727,0.07396519929170609,0.0,0.0,0.10000000149011612,0.20000000298023224,0.4000000059604645,0.5,0.699999988079071,0.800000011920929,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333358168602,0.5833333134651184,0.25,0.8333333134651184,0.0,0.5,1.0,0.3333333432674408,0.48246118426322937,0.8666666746139526,0.0
trial_001_ep1_task041,1,41,0.999,high,28,False,28,3.1699692326355766,2.712324722428642,0.6447139142144023,6,23,27,43.044883728027344,7bb106b92b057d8080157cab463968ae3d883bc570bd8329c52d523512a8c5a2,1.0,0.7858735918998718,0.6118251085281372,0.3553605377674103,0.2618909776210785,0.12416132539510727,0.07396519929170609,0.0,0.0,0.10000000149011612,0.20000000298023224,0.4000000059604645,0.5,0.699999988079071,0.800000011920929,1.0,0.4040812849998474,0.0,0.0,0.0,0.0,0.0,0.10266509652137756,0.0,0.0833333358168602,0.5833333134651184,0.25,0.8333333134651184,0.0,0.5,1.0,0.3333333432674408,0.35609450936317444,0.02222222276031971,0.6666666865348816
trial_001_ep1_task044,1,44,0.99,low,28,False,28,0.0,0.0,2.496790021414936,6,6,27,43.04493713378906,e0af2a3805fac0a0d492828d973857dbadbc2dc1e326c04a7be3ded74859ef51,1.0,0.7858735918998718,0.6118251085281372,0.3553605377674103,0.2618909776210785,0.12416132539510727,0.07396519929170609,0.0,0.0,0.10000000149011612,0.20000000298023224,0.4000000059604645,0.5,0.699999988079071,0.800000011920929,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333358168602,0.5833333134651184,0.25,0.8333333134651184,0.0,0.5,1.0,0.3333333432674408,0.5602467060089111,0.800000011920929,0.3333333432674408
trial_001_ep1_task046,1,46,0.9999,high,1,False,1,5.161870243969937,3.6804001255541205,2.549383177468637,27,27,27,43.045230865478516,b337a12d0718ae6d829803bac67373483d22193ae6cbabb08c5ca3f45949e51f,1.0,0.7858735918998718,0.6118251085281372,0.3553605377674103,0.2618909776210785,0.12416132539510727,0.07396519929170609,0.0,0.0,0.10000000149011612,0.20000000298023224,0.4000000059604645,0.5,0.699999988079071,0.800000011920929,1.0,0.4791938066482544,0.0,0.0,0.0,0.0,0.0,0.0,0.2702687680721283,0.0833333358168602,0.5833333134651184,0.25,0.8333333134651184,0.0,0.5,1.0,0.3333333432674408,0.572018027305603,0.800000011920929,1.0
trial_001_ep1_task047,1,47,0.9,high,28,False,28,6.453611867001996,3.2611862740752624,3.036819522205695,4,14,21,43.044960021972656,70dd222ce954345f884585b710e54fd3515555470af19ce250b2bf784a031168,1.0,0.7858735918998718,0.6118251085281372,0.3553605377674103,0.2618909776210785,0.12416132539510727,0.07396519929170609,0.0,0.0,0.10000000149011612,0.20000000298023224,0.4000000059604645,0.5,0.699999988079071,0.800000011920929,1.0,0.44912582635879517,0.0,0.0,0.0,0.0,0.0,0.34748947620391846,0.20983849465847015,0.0833333358168602,0.5833333134651184,0.25,0.8333333134651184,0.0,0.5,1.0,0.3333333432674408,0.16434359550476074,0.9555555582046509,0.0
trial_001_ep1_task052,1,52,0.99,medium,28,False,28,1.8596685251457665,0.9883854131228378,1.1509662289128748,4,25,27,43.04497146606445,9a34f1585d758cb554495696421be43b61e92a81faa9971f31b4732e1489bd1a,1.0,0.7858735918998718,0.6118251085281372,0.3553605377674103,0.2618909776210785,0.12416132539510727,0.07396519929170609,0.0,0.0,0.10000000149011612,0.20000000298023224,0.4000000059604645,0.5,0.699999988079071,0.800000011920929,1.0,0.0,0.0,0.0,0.1981373429298401,0.0,0.0,0.1788611114025116,0.0,0.0833333358168602,0.5833333134651184,0.25,0.8333333134651184,0.0,0.5,1.0,0.3333333432674408,0.9797055125236511,0.1111111119389534,0.3333333432674408
trial_001_ep1_task053,1,53,0.9,low,28,False,28,0.0,0.0,0.48392584629517216,5,7,27,43.04438400268555,1ce5c73bf7b1402128493bf85ba88e4b3d930d3717dcc69118ed7371b34eab49,1.0,0.7858735918998718,0.6118251085281372,0.3553605377674103,0.2618909776210785,0.12416132539510727,0.07396519929170609,0.0,0.0,0.10000000149011612,0.20000000298023224,0.4000000059604645,0.5,0.699999988079071,0.800000011920929,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333358168602,0.5833333134651184,0.25,0.8333333134651184,0.0,0.5,1.0,0.3333333432674408,0.3538268804550171,0.0,0.0
trial_001_ep1_task056,1,56,0.99,medium,28,False,28,1.6426656549542997,1.259524280333295,2.450691140935346,6,17,21,43.04496765136719,e9fb7fde802663b0b42e1c3dcf8b088475290ab31147b3a2278734c463f16d60,1.0,0.7858735918998718,0.6118251085281372,0.3553605377674103,0.2618909776210785,0.12416132539510727,0.07396519929170609,0.0,0.0,0.10000000149011612,0.20000000298023224,0.4000000059604645,0.5,0.699999988079071,0.800000011920929,1.0,0.0,0.0,0.0874125063419342,0.0,0.0,0.0,0.23947493731975555,0.0,0.0833333358168602,0.5833333134651184,0.25,0.8333333134651184,0.0,0.5,1.0,0.3333333432674408,0.36804893612861633,0.8222222328186035,0.3333333432674408
trial_001_ep1_task057,1,57,0.99,medium,28,False,28,1.4503526193403617,1.2149133410314903,1.014133995476965,5,23,27,43.04473876953125,4aad6b8d6edec9c4d09f7873b3d76f1d7c87538f74d37712fe60c097300654cd,1.0,0.7858735918998718,0.6118251085281372,0.3553605377674103,0.2618909776210785,0.12416132539510727,0.07396519929170609,0.0,0.0,0.10000000149011612,0.20000000298023224,0.4000000059604645,0.5,0.699999988079071,0.800000011920929,1.0,0.055587925016880035,0.0,0.2329690307378769,0.0,0.0,0.0,0.0,0.0,0.0833333358168602,0.5833333134651184,0.25,0.8333333134651184,0.0,0.5,1.0,0.3333333432674408,0.26933553814888,0.2222222238779068,0.3333333432674408
trial_001_ep1_task058,1,58,0.99,medium,28,False,28,1.5508716746983189,0.8758255101264183,1.5309642499417988,6,19,27,43.04484558105469,2015d0075d564aa8d5b5afa4437254db12d6918e8f24c023a13d83fbc74d6708,1.0,0.7858735918998718,0.6118251085281372,0.3553605377674103,0.2618909776210785,0.12416132539510727,0.07396519929170609,0.0,0.0,0.10000000149011612,0.20000000298023224,0.4000000059604645,0.5,0.699999988079071,0.800000011920929,1.0,0.0,0.0,0.17962609231472015,0.0,0.0,0.0,0.14439347386360168,0.0,0.0833333358168602,0.5833333134651184,0.25,0.8333333134651184,0.0,0.5,1.0,0.3333333432674408,0.3285951614379883,0.42222222685813904,0.3333333432674408
trial_001_ep1_task060,1,60,0.999,medium,28,False,28,0.8717537871468952,0.8717537871468952,1.4750361047949425,5,10,27,43.04492950439453,26ed96f28c406986c7ae9f130a634839fe5d8888ddcdfa99c3d965ba2ae26895,1.0,0.7858735918998718,0.6118251085281372,0.3553605377674103,0.2618909776210785,0.12416132539510727,0.07396519929170609,0.0,0.0,0.10000000149011612,0.20000000298023224,0.4000000059604645,0.5,0.699999988079071,0.800000011920929,1.0,0.0,0.17894044518470764,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333358168602,0.5833333134651184,0.25,0.8333333134651184,0.0,0.5,1.0,0.3333333432674408,0.32419443130493164,0.4000000059604645,0.6666666865348816
trial_001_ep1_task063,1,63,0.999,medium,28,False,28,3.3792523093450426,1.3277676316165183,0.9190923240025195,4,17,27,43.044952392578125,194681f2dca116cc49173767726eca4be4ee1e7166231e0a77b15dc5700796af,1.0,0.7858735918998718,0.6118251085281372,0.3553605377674103,0.2618909776210785,0.12416132539510727,0.07396519929170609,0.0,0.0,0.10000000149011612,0.20000000298023224,0.4000000059604645,0.5,0.699999988079071,0.800000011920929,1.0,0.24921651184558868,0.0,0.0,0.0,0.0,0.0,0.21176840364933014,0.19627618789672852,0.0833333358168602,0.5833333134651184,0.25,0.8333333134651184,0.0,0.5,1.0,0.3333333432674408,0.301411509513855,0.13333334028720856,0.6666666865348816
trial_001_ep1_task064,1,64,0.99,low,28,False,28,0.2074645899175891,0.20326548240716424,0.8933906887232609,5,20,27,43.04463195800781,4870fb8cbde14658da9e1fafdabbe626065a2a748f4fe513b925ea85be1b1175,1.0,0.7858735918998718,0.6118251085281372,0.3553605377674103,0.2618909776210785,0.12416132539510727,0.07396519929170609,0.0,0.0,0.10000000149011612,0.20000000298023224,0.4000000059604645,0.5,0.699999988079071,0.800000011920929,1.0,0.0010486759711056948,0.0,0.0,0.0,0.0,0.0,0.0,0.048358943313360214,0.0833333358168602,0.5833333134651184,0.25,0.8333333134651184,0.0,0.5,1.0,0.3333333432674408,0.23722821474075317,0.17777778208255768,0.3333333432674408
trial_001_ep1_task065,1,65,0.99,low,28,False,28,0.0,0.0,2.6327078286144774,6,27,27,43.04494857788086,bc6889fc8fd134899093531bf050fc4e8cdebc8a651644dc313c2d33ec1fd4fd,1.0,0.7858735918998718,0.6118251085281372,0.3553605377674103,0.2618909776210785,0.12416132539510727,0.07396519929170609,0.0,0.0,0.10000000149011612,0.20000000298023224,0.4000000059604645,0.5,0.699999988079071,0.800000011920929,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333358168602,0.5833333134651184,0.25,0.8333333134651184,0.0,0.5,1.0,0.3333333432674408,0.5320823192596436,0.8666666746139526,0.3333333432674408
trial_001_ep1_task070,1,70,0.9999,medium,4,False,4,1.607967317743721,0.9357716555491769,1.905355430646401,27,27,27,43.04519271850586,09d03f1a2aeee266f72633afad7c2701a0d3d029bba8c0c09d6818020218bd6e,1.0,0.7858735918998718,0.6118251085281372,0.3553605377674103,0.2618909776210785,0.12416132539510727,0.07396519929170609,0.0,0.0,0.10000000149011612,0.20000000298023224,0.4000000059604645,0.5,0.699999988079071,0.800000011920929,1.0,0.0,0.0,0.0,0.1895897388458252,0.0,0.0,0.14387147128582,0.0,0.0833333358168602,0.5833333134651184,0.25,0.8333333134651184,0.0,0.5,1.0,0.3333333432674408,0.8773775100708008,0.46666666865348816,1.0
trial_001_ep1_task071,1,71,0.9999,medium,4,False,4,3.1309364005260645,1.5076965092028223,1.9201358666635104,25,23,27,43.045162200927734,256ed105b9e78d1c60b1bd984234ea3245eca3e0cf851abff1db1ac59314336a,1.0,0.7858735918998718,0.6118251085281372,0.3553605377674103,0.2618909776210785,0.12416132539510727,0.07396519929170609,0.0,0.0,0.10000000149011612,0.20000000298023224,0.4000000059604645,0.5,0.699999988079071,0.800000011920929,1.0,0.0,0.0,0.0,0.07553525269031525,0.0,0.0,0.27374356985092163,0.24477171897888184,0.0833333358168602,0.5833333134651184,0.25,0.8333333134651184,0.0,0.5,1.0,0.3333333432674408,0.4411013424396515,0.4888888895511627,1.0
trial_001_ep1_task072,1,72,0.999,medium,28,False,28,2.593245326057688,1.6100579166526232,0.8451950823683518,6,20,21,43.04485321044922,e87b2814a20ff1f39d885724091cd8e1554f7e30cc67b5dba9af4df8d26be32d,1.0,0.7858735918998718,0.6118251085281372,0.3553605377674103,0.2618909776210785,0.12416132539510727,0.07396519929170609,0.0,0.0,0.10000000149011612,0.20000000298023224,0.4000000059604645,0.5,0.699999988079071,0.800000011920929,1.0,0.0,0.0,0.0,0.0,0.19730091094970703,0.0,0.2869948744773865,0.0,0.0833333358168602,0.5833333134651184,0.25,0.8333333134651184,0.0,0.5,1.0,0.3333333432674408,0.05705683305859566,0.17777778208255768,0.6666666865348816
trial_001_ep1_task075,1,75,0.999,low,28,False,28,0.0,0.0,1.5857580147659478,5,10,27,43.045040130615234,79167e0a1bdefb4aee27a102edcbdb4844acf8a691d3981158ed2279f6a8b0de,1.0,0.7858735918998718,0.6118251085281372,0.3553605377674103,0.2618909776210785,0.12416132539510727,0.07396519929170609,0.0,0.0,0.10000000149011612,0.20000000298023224,0.4000000059604645,0.5,0.699999988079071,0.800000011920929,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333358168602,0.5833333134651184,0.25,0.8333333134651184,0.0,0.5,1.0,0.3333333432674408,0.8784526586532593,0.3777777850627899,0.6666666865348816
trial_001_ep1_task077,1,77,0.9999,high,2,False,2,2.2914400909336345,2.163168175539216,2.308063581671249,27,27,27,43.0451774597168,c1f55606ecb112e0ea34e36847850350eefbb671f6e28dfe88792a7ed8e27195,1.0,0.7858735918998718,0.6118251085281372,0.3553605377674103,0.2618909776210785,0.12416132539510727,0.07396519929170609,0.0,0.0,0.10000000149011612,0.20000000298023224,0.4000000059604645,0.5,0.699999988079071,0.800000011920929,1.0,0.0,0.3509831428527832,0.0,0.0,0.0,0.031071575358510017,0.0,0.0,0.0833333358168602,0.5833333134651184,0.25,0.8333333134651184,0.0,0.5,1.0,0.3333333432674408,0.4827938377857208,0.7333333492279053,1.0
trial_001_ep1_task078,1,78,0.99,medium,28,False,28,2.0863573676648466,2.060626813904822,0.8376418822109286,5,25,27,43.044803619384766,403a72dd3bf5a3e03bf7954fdca064866ee77e6e5f90378644174d6de0bc13fe,1.0,0.7858735918998718,0.6118251085281372,0.3553605377674103,0.2618909776210785,0.12416132539510727,0.07396519929170609,0.0,0.0,0.10000000149011612,0.20000000298023224,0.4000000059604645,0.5,0.699999988079071,0.800000011920929,1.0,0.0,0.34000226855278015,0.0,0.0,0.0,0.006391523871570826,0.0,0.0,0.0833333358168602,0.5833333134651184,0.25,0.8333333134651184,0.0,0.5,1.0,0.3333333432674408,0.42176923155784607,0.13333334028720856,0.3333333432674408
trial_001_ep1_task079,1,79,0.9,high,28,False,28,4.458226699453275,2.6310594475695206,2.9805649046840696,6,6,21,43.045066833496094,8c38c458f441ffd0fc9d39440dd29c5e9d0dd74a8a3bb1761b3b1e6e15d0401c,1.0,0.7858735918998718,0.6118251085281372,0.3553605377674103,0.2618909776210785,0.12416132539510727,0.07396519929170609,0.0,0.0,0.10000000149011612,0.20000000298023224,0.4000000059604645,0.5,0.699999988079071,0.800000011920929,1.0,0.0,0.3135601282119751,0.0,0.0,0.0,0.0,0.3967781364917755,0.0,0.0833333358168602,0.5833333134651184,0.25,0.8333333134651184,0.0,0.5,1.0,0.3333333432674408,0.627796471118927,1.0,0.0
trial_001_ep1_task080,1,80,0.9999,high,8,False,8,7.32286401799078,3.8859026609477723,1.4303082525115585,25,20,20,43.04518508911133,64a2cc150620fba06f4c2825be0b3cfa44502b070fc08ac408a704ef0902474b,1.0,0.7858735918998718,0.6118251085281372,0.3553605377674103,0.2618909776210785,0.12416132539510727,0.07396519929170609,0.0,0.0,0.10000000149011612,0.20000000298023224,0.4000000059604645,0.5,0.699999988079071,0.800000011920929,1.0,0.0,0.23678793013095856,0.0,0.0,0.0,0.036389462649822235,0.3382851183414459,0.49276575446128845,0.0833333358168602,0.5833333134651184,0.25,0.8333333134651184,0.0,0.5,1.0,0.3333333432674408,0.25895455479621887,0.3333333432674408,1.0
trial_001_ep1_task083,1,83,0.999,low,28,False,28,0.0,0.0,1.553214034939733,5,3,27,43.044960021972656,b16639a9417ebad9b219aed6cc42db2d726efd8137a512917a72200ea8207471,1.0,0.7858735918998718,0.6118251085281372,0.3553605377674103,0.2618909776210785,0.12416132539510727,0.07396519929170609,0.0,0.0,0.10000000149011612,0.20000000298023224,0.4000000059604645,0.5,0.699999988079071,0.800000011920929,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333358168602,0.5833333134651184,0.25,0.8333333134651184,0.0,0.5,1.0,0.3333333432674408,0.5847875475883484,0.4000000059604645,0.6666666865348816
trial_001_ep1_task084,1,84,0.9,medium,28,False,28,0.6761084694130544,0.6761084694130544,2.0884384497194723,5,6,27,43.04488754272461,204a9699acece40ae4546038f9e5cc4513d0a5870428796f9b0e20d2179a464b,1.0,0.7858735918998718,0.6118251085281372,0.3553605377674103,0.2618909776210785,0.12416132539510727,0.07396519929170609,0.0,0.0,0.10000000149011612,0.20000000298023224,0.4000000059604645,0.5,0.699999988079071,0.800000011920929,1.0,0.14458784461021423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333358168602,0.5833333134651184,0.25,0.8333333134651184,0.0,0.5,1.0,0.3333333432674408,0.8873874545097351,0.5777778029441833,0.0
