state_id,trial_id,task_id,requirement,load_tertile,safe_set_size,choice,action_index,horizon,effective_horizon,delta_total_queue_length,delta_maximum_server_queue_length,delta_total_backlog_seconds,delta_maximum_server_backlog_seconds,delta_mean_waiting_time_seconds,delta_mean_future_task_latency_seconds,delta_mean_future_task_reward,delta_mean_server_utilization
trial_001_ep1_task007,1,7,0.9,medium,28,PPO sampled,11,5,5,0.0,0.0,0.0,0.0,0.06841969762652342,0.20111752487100687,-5.570247158425779,0.015645872910138442
trial_001_ep1_task007,1,7,0.9,medium,28,PPO sampled,11,10,10,0.0,0.0,0.0,0.0,0.034209848813261695,0.10055876243550355,-2.785123579212893,0.005321879344758099
trial_001_ep1_task007,1,7,0.9,medium,28,PPO sampled,11,20,20,0.0,0.0,0.0,0.0,0.018005183585927217,0.05027938121775155,-1.3925617896064608,0.0028342119338462257
trial_001_ep1_task007,1,7,0.9,medium,28,PPO sampled,11,50,50,0.0,0.0,0.0,0.0,0.006841969762652347,0.02011175248710062,-0.557024715842573,0.0010864605982249531
trial_001_ep1_task010,1,10,0.999,low,28,Safe Min-Latency,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_001_ep1_task010,1,10,0.999,low,28,Safe Min-Latency,5,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_001_ep1_task010,1,10,0.999,low,28,Safe Min-Latency,5,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_001_ep1_task010,1,10,0.999,low,28,Safe Min-Latency,5,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_001_ep1_task010,1,10,0.999,low,28,Safe Min-Latency,5,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_001_ep1_task010,1,10,0.999,low,28,Next-best immediate,11,1,1,0.0,-1.0,-0.8632017682487558,-1.1,0.0,0.0,0.0,0.08887709996472698
trial_001_ep1_task010,1,10,0.999,low,28,Next-best immediate,11,5,5,0.0,0.0,0.0,0.0,-0.19264524011973302,0.0,0.0,-0.0005734253323508021
trial_001_ep1_task010,1,10,0.999,low,28,Next-best immediate,11,10,10,0.0,0.0,0.0,0.0,-0.10507922188349073,0.0,0.0,-0.00042157954893168315
trial_001_ep1_task010,1,10,0.999,low,28,Next-best immediate,11,20,20,0.0,0.0,0.0,0.0,-0.05504149717706658,0.0,0.0,-0.00024264701272316835
trial_001_ep1_task010,1,10,0.999,low,28,Next-best immediate,11,50,50,0.0,0.0,0.0,0.0,-0.02266414589643917,0.0,0.0,-9.843527238864724e-05
trial_001_ep1_task010,1,10,0.999,low,28,PPO high probability,27,1,1,-1.0,-1.0,-1.1,-1.1,0.0,0.0,0.0,0.06404912437868893
trial_001_ep1_task010,1,10,0.999,low,28,PPO high probability,27,5,5,0.0,0.0,0.0,0.0,-0.19264524011973302,0.0,0.0,-0.003153839327929342
trial_001_ep1_task010,1,10,0.999,low,28,PPO high probability,27,10,10,0.0,0.0,0.0,0.0,-0.10507922188349073,0.0,0.0,-0.002318687519124396
trial_001_ep1_task010,1,10,0.999,low,28,PPO high probability,27,20,20,0.0,0.0,0.0,0.0,-0.05504149717706658,0.0,0.0,-0.0013345585699773566
trial_001_ep1_task010,1,10,0.999,low,28,PPO high probability,27,50,50,0.0,0.0,0.0,0.0,-0.02266414589643917,0.0,0.0,-0.0005413939981375737
trial_001_ep1_task010,1,10,0.999,low,28,PPO sampled,25,1,1,-1.0,-1.0,-1.1,-1.1,0.0,0.0,0.0,0.07535191103375177
trial_001_ep1_task010,1,10,0.999,low,28,PPO sampled,25,5,5,0.0,0.0,0.0,0.0,-0.19264524011973302,0.0,0.0,-0.002597279446530043
trial_001_ep1_task010,1,10,0.999,low,28,PPO sampled,25,10,10,0.0,0.0,0.0,0.0,-0.10507922188349073,0.0,0.0,-0.001909507368690666
trial_001_ep1_task010,1,10,0.999,low,28,PPO sampled,25,20,20,0.0,0.0,0.0,0.0,-0.05504149717706658,0.0,0.0,-0.0010990482340990093
trial_001_ep1_task010,1,10,0.999,low,28,PPO sampled,25,50,50,0.0,0.0,0.0,0.0,-0.02266414589643917,0.0,0.0,-0.0004458538808191914
trial_001_ep1_task017,1,17,0.99,low,28,Safe Min-Latency,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_001_ep1_task017,1,17,0.99,low,28,Safe Min-Latency,5,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_001_ep1_task017,1,17,0.99,low,28,Safe Min-Latency,5,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_001_ep1_task017,1,17,0.99,low,28,Safe Min-Latency,5,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_001_ep1_task017,1,17,0.99,low,28,Safe Min-Latency,5,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_001_ep1_task017,1,17,0.99,low,28,Next-best immediate,11,1,1,-1.0,-1.0,-0.0897478022794771,-0.0897478022794771,0.0,0.0,0.0,-0.002372157754133297
trial_001_ep1_task017,1,17,0.99,low,28,Next-best immediate,11,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000885561073122737
trial_001_ep1_task017,1,17,0.99,low,28,Next-best immediate,11,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007077060823991732
trial_001_ep1_task017,1,17,0.99,low,28,Next-best immediate,11,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000255653926647198
trial_001_ep1_task017,1,17,0.99,low,28,Next-best immediate,11,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00013993670527795432
trial_001_ep1_task017,1,17,0.99,low,28,PPO high probability,27,1,1,-1.0,-1.0,-0.0897478022794771,-0.0897478022794771,0.0,0.0,0.0,-0.03857741176191681
trial_001_ep1_task017,1,17,0.99,low,28,PPO high probability,27,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004870585902175123
trial_001_ep1_task017,1,17,0.99,low,28,PPO high probability,27,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003892383453195425
trial_001_ep1_task017,1,17,0.99,low,28,PPO high probability,27,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001406096596559686
trial_001_ep1_task017,1,17,0.99,low,28,PPO high probability,27,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007696518790287488
trial_001_ep1_task017,1,17,0.99,low,28,PPO sampled,12,1,1,-1.0,-1.0,-0.0897478022794771,-0.0897478022794771,0.0,0.12235529229808861,-6.0029426100782075,-0.0072889206440791
trial_001_ep1_task017,1,17,0.99,low,28,PPO sampled,12,5,5,0.0,0.0,0.0,0.0,0.0,0.024471058459617723,-1.200588522015643,-0.0014267372844755377
trial_001_ep1_task017,1,17,0.99,low,28,PPO sampled,12,10,10,0.0,0.0,0.0,0.0,0.0,0.012235529229808861,-0.600294261007825,-0.001140193132754208
trial_001_ep1_task017,1,17,0.99,low,28,PPO sampled,12,20,20,0.0,0.0,0.0,0.0,0.0,0.006117764614904431,-0.30014713050390895,-0.0004118868818205057
trial_001_ep1_task017,1,17,0.99,low,28,PPO sampled,12,50,50,0.0,0.0,0.0,0.0,0.0,0.002447105845961639,-0.12005885220156642,-0.00022545358072556532
trial_001_ep1_task022,1,22,0.9,low,28,Safe Min-Latency,6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_001_ep1_task022,1,22,0.9,low,28,Safe Min-Latency,6,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_001_ep1_task022,1,22,0.9,low,28,Safe Min-Latency,6,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_001_ep1_task022,1,22,0.9,low,28,Safe Min-Latency,6,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_001_ep1_task022,1,22,0.9,low,28,Safe Min-Latency,6,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_001_ep1_task022,1,22,0.9,low,28,Next-best immediate,12,1,1,0.0,0.0,-0.5248627676616042,-0.5248627676616042,0.0,0.0,0.0,0.009677232726394286
trial_001_ep1_task022,1,22,0.9,low,28,Next-best immediate,12,5,5,-1.0,0.0,-0.1973417686950487,0.0,0.0,0.0,0.0,-0.005610922721950851
trial_001_ep1_task022,1,22,0.9,low,28,Next-best immediate,12,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002591517552324396
trial_001_ep1_task022,1,22,0.9,low,28,Next-best immediate,12,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008655947130777053
trial_001_ep1_task022,1,22,0.9,low,28,Next-best immediate,12,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004781203618428598
trial_001_ep1_task022,1,22,0.9,low,28,PPO high probability,27,1,1,0.0,0.0,-2.127241861090262,-2.127241861090262,0.0,0.0,0.0,0.013306194998792209
trial_001_ep1_task022,1,22,0.9,low,28,PPO high probability,27,5,5,-1.0,0.0,-0.1973417686950487,0.0,0.0,0.0,0.0,-0.04867900811735815
trial_001_ep1_task022,1,22,0.9,low,28,PPO high probability,27,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012669641366919199
trial_001_ep1_task022,1,22,0.9,low,28,PPO high probability,27,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004231796375046559
trial_001_ep1_task022,1,22,0.9,low,28,PPO high probability,27,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023374773245649627
trial_001_ep1_task022,1,22,0.9,low,28,PPO sampled,10,1,1,0.0,0.0,-0.17007285773903336,-0.5248627676616042,0.0,0.354789909922566,-5.444688482317375,0.012269348635250171
trial_001_ep1_task022,1,22,0.9,low,28,PPO sampled,10,5,5,-1.0,0.0,0.49615074087723166,0.0,0.18789089862449337,0.21858074271725636,-3.561080371939248,-0.014062465179442318
trial_001_ep1_task022,1,22,0.9,low,28,PPO sampled,10,10,10,0.0,0.0,0.0,0.0,0.07515635944979734,0.10929037135862796,-1.7805401859696133,-7.62211044801897e-05
trial_001_ep1_task022,1,22,0.9,low,28,PPO sampled,10,20,20,0.0,0.0,0.0,0.0,0.03757817972489867,0.05464518567931398,-0.8902700929848208,-2.5458668031719256e-05
trial_001_ep1_task022,1,22,0.9,low,28,PPO sampled,10,50,50,0.0,0.0,0.0,0.0,0.015183102919150981,0.02185807427172559,-0.3561080371939198,-1.4062363583644544e-05
trial_001_ep1_task025,1,25,0.9999,high,3,Safe Min-Latency,23,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_001_ep1_task025,1,25,0.9999,high,3,Safe Min-Latency,23,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_001_ep1_task025,1,25,0.9999,high,3,Safe Min-Latency,23,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_001_ep1_task025,1,25,0.9999,high,3,Safe Min-Latency,23,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_001_ep1_task025,1,25,0.9999,high,3,Safe Min-Latency,23,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_001_ep1_task025,1,25,0.9999,high,3,Next-best immediate,25,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_001_ep1_task025,1,25,0.9999,high,3,Next-best immediate,25,5,5,0.0,0.0,0.0,0.0,0.18147132799754864,0.0,0.0,-0.003787540343147211
trial_001_ep1_task025,1,25,0.9999,high,3,Next-best immediate,25,10,10,0.0,0.0,0.0,0.0,0.09505640990347786,0.0,0.0,-0.0009408348300521396
trial_001_ep1_task025,1,25,0.9999,high,3,Next-best immediate,25,20,20,0.0,0.0,0.0,0.0,0.0511842207172573,0.0,0.0,-0.000495229996888974
trial_001_ep1_task025,1,25,0.9999,high,3,Next-best immediate,25,50,50,0.0,0.0,0.0,0.0,0.020163480888616525,0.0,0.0,-0.0002626869854589764
trial_001_ep1_task025,1,25,0.9999,high,3,PPO high probability,27,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_001_ep1_task025,1,25,0.9999,high,3,PPO high probability,27,5,5,0.0,0.0,0.0,0.0,0.09189750457431309,0.20217451006348863,-4.745597992266781,-0.00804852322918781
trial_001_ep1_task025,1,25,0.9999,high,3,PPO high probability,27,10,10,0.0,0.0,0.0,0.0,0.04813678811035449,0.10108725503174476,-2.3727989961333975,-0.0019992740138607967
trial_001_ep1_task025,1,25,0.9999,high,3,PPO high probability,27,20,20,0.0,0.0,0.0,0.0,0.02591980898249857,0.05054362751587216,-1.1863994980666916,-0.0010523637433890731
trial_001_ep1_task025,1,25,0.9999,high,3,PPO high probability,27,50,50,0.0,0.0,0.0,0.0,0.010210833841590328,0.020217451006348863,-0.47455979922668234,-0.0005582098441003491
trial_001_ep1_task025,1,25,0.9999,high,3,PPO sampled,27,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_001_ep1_task025,1,25,0.9999,high,3,PPO sampled,27,5,5,0.0,0.0,0.0,0.0,0.09189750457431309,0.20217451006348863,-4.745597992266781,-0.00804852322918781
trial_001_ep1_task025,1,25,0.9999,high,3,PPO sampled,27,10,10,0.0,0.0,0.0,0.0,0.04813678811035449,0.10108725503174476,-2.3727989961333975,-0.0019992740138607967
trial_001_ep1_task025,1,25,0.9999,high,3,PPO sampled,27,20,20,0.0,0.0,0.0,0.0,0.02591980898249857,0.05054362751587216,-1.1863994980666916,-0.0010523637433890731
trial_001_ep1_task025,1,25,0.9999,high,3,PPO sampled,27,50,50,0.0,0.0,0.0,0.0,0.010210833841590328,0.020217451006348863,-0.47455979922668234,-0.0005582098441003491
trial_001_ep1_task027,1,27,0.99,medium,28,Safe Min-Latency,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_001_ep1_task027,1,27,0.99,medium,28,Safe Min-Latency,2,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_001_ep1_task027,1,27,0.99,medium,28,Safe Min-Latency,2,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_001_ep1_task027,1,27,0.99,medium,28,Safe Min-Latency,2,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_001_ep1_task027,1,27,0.99,medium,28,Safe Min-Latency,2,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_001_ep1_task027,1,27,0.99,medium,28,Next-best immediate,8,1,1,-1.0,-1.0,-0.5685572443864313,-0.5685572443864313,0.0,0.0,0.0,0.005623541352603123
trial_001_ep1_task027,1,27,0.99,medium,28,Next-best immediate,8,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00315252900211474
trial_001_ep1_task027,1,27,0.99,medium,28,Next-best immediate,8,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011721216077121288
trial_001_ep1_task027,1,27,0.99,medium,28,Next-best immediate,8,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007873858224272667
trial_001_ep1_task027,1,27,0.99,medium,28,Next-best immediate,8,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00041486002463428373
