state_id,trial_id,task_id,action_index,snapshot_match,prefix_match,arrival_stream_match,hazard_match,safe_mask_size,effective_set_size
trial_001_ep1_task001,1,1,0,True,True,True,True,28,28
trial_001_ep1_task001,1,1,1,True,True,True,True,28,28
trial_001_ep1_task001,1,1,2,True,True,True,True,28,28
trial_001_ep1_task001,1,1,3,True,True,True,True,28,28
trial_001_ep1_task001,1,1,4,True,True,True,True,28,28
trial_001_ep1_task001,1,1,5,True,True,True,True,28,28
trial_001_ep1_task001,1,1,6,True,True,True,True,28,28
trial_001_ep1_task001,1,1,7,True,True,True,True,28,28
trial_001_ep1_task001,1,1,8,True,True,True,True,28,28
trial_001_ep1_task001,1,1,9,True,True,True,True,28,28
trial_001_ep1_task001,1,1,10,True,True,True,True,28,28
trial_001_ep1_task001,1,1,11,True,True,True,True,28,28
trial_001_ep1_task001,1,1,12,True,True,True,True,28,28
trial_001_ep1_task001,1,1,13,True,True,True,True,28,28
trial_001_ep1_task001,1,1,14,True,True,True,True,28,28
trial_001_ep1_task001,1,1,15,True,True,True,True,28,28
trial_001_ep1_task001,1,1,16,True,True,True,True,28,28
trial_001_ep1_task001,1,1,17,True,True,True,True,28,28
trial_001_ep1_task001,1,1,18,True,True,True,True,28,28
trial_001_ep1_task001,1,1,19,True,True,True,True,28,28
trial_001_ep1_task001,1,1,20,True,True,True,True,28,28
trial_001_ep1_task001,1,1,21,True,True,True,True,28,28
trial_001_ep1_task001,1,1,22,True,True,True,True,28,28
trial_001_ep1_task001,1,1,23,True,True,True,True,28,28
trial_001_ep1_task001,1,1,24,True,True,True,True,28,28
trial_001_ep1_task001,1,1,25,True,True,True,True,28,28
trial_001_ep1_task001,1,1,26,True,True,True,True,28,28
trial_001_ep1_task001,1,1,27,True,True,True,True,28,28
trial_001_ep1_task002,1,2,0,True,True,True,True,28,28
trial_001_ep1_task002,1,2,1,True,True,True,True,28,28
trial_001_ep1_task002,1,2,2,True,True,True,True,28,28
trial_001_ep1_task002,1,2,3,True,True,True,True,28,28
trial_001_ep1_task002,1,2,4,True,True,True,True,28,28
trial_001_ep1_task002,1,2,5,True,True,True,True,28,28
trial_001_ep1_task002,1,2,6,True,True,True,True,28,28
trial_001_ep1_task002,1,2,7,True,True,True,True,28,28
trial_001_ep1_task002,1,2,8,True,True,True,True,28,28
trial_001_ep1_task002,1,2,9,True,True,True,True,28,28
