episode,episode_reward,episode_total_delay
1,8183.318151420162,441.33090133993386
2,8414.170508877009,458.80343984379374
3,8050.060969539834,435.19737788582455
4,9252.30074024446,425.2979951800215
5,9575.045902821752,428.8184447271088
6,10350.043696068558,419.90714117436363
7,9875.215676250498,424.9035178343552
8,9935.99735265387,438.2379826855505
9,8206.766957267539,425.181995369712
10,7959.671377644532,445.75340455447275
11,8224.553479581175,424.8666638574823
12,7413.19688487894,428.84341828923317
13,8768.316147414416,424.4411600236909
14,9125.19639788175,435.36073945923914
15,8511.57682685964,435.57301560955904
16,8252.837699203816,424.93499799161526
17,10137.561824380733,437.38834052969156
18,10103.087027416077,437.74783949643006
19,10137.253206139183,429.7402320108231
20,10814.714526101836,429.3178529510605
21,9073.382797397768,429.9580629532426
22,9444.610112380647,438.30125695145796
23,9539.518337664853,421.1524372201675
24,10350.454406837784,436.8358592798858
25,10291.426209852558,414.74525596759617
26,7278.28356865966,430.7872903933115
27,10999.101115666974,414.1252239912783
28,10178.569893433265,423.8859191392283
29,9192.762742391908,433.15092718636356
30,8979.548771878435,442.4561663766781
31,8804.63649339449,425.3780437003861
32,8299.196139404992,444.1236536188887
33,8351.515458359996,419.1191467314589
34,7305.6778210905195,436.0407526351865
35,7308.369478493939,432.8073358826607
36,9326.562060819126,442.14412435660023
37,7420.08307128237,426.6841752902151
38,8517.824447366302,433.9781261414872
39,9837.619911578447,428.2212825133789
40,8133.831944633688,430.62857855219704
41,10144.606977788164,424.86778756805796
42,8162.413008024102,422.9203077810374
43,8921.852268419118,421.2996858939116
44,10243.463265107475,420.4207502358888
45,9830.745826468634,430.8112705868364
46,10762.159736714271,436.74256143654384
47,9400.121850709593,422.76407427917934
48,8248.120749310188,418.8099340827401
49,10784.506015991376,422.8434497826073
50,9560.993071691526,431.9277718108276
51,8284.106986342324,461.4984216942401
52,10591.191972843828,425.8861214736237
53,8046.4431763621205,427.13391549794096
54,9984.411172858781,415.5105872197648
55,10294.919130127711,411.51851739999137
